"year","education","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","college entrance qualification","Female","7.34","8","487","4","6","9","10","10","7.13","7.55","0","10","8","8"
"1984","college entrance qualification","Male","7.54","8","805","4","6","9","10","10","7.39","7.69","0","10","8","8"
"1984","lower secondary degree","Female","6.27","7","3276","2","5","8","10","10","6.18","6.36","0","10","7","7"
"1984","lower secondary degree","Male","6.67","7","2842","3","5","9","10","10","6.57","6.77","0","10","7","8"
"1984","no degree/no degree yet","Female","7.1","8","713","3","5","10","10","10","6.89","7.31","0","10","7","8"
"1984","no degree/no degree yet","Male","7.42","8","591","3","6","10","10","10","7.2","7.64","0","10","8","8"
"1984","Other degree","Female","6.98","7.63","577","3","5","9","10","10","6.77","7.19","0","10","7","8"
"1984","Other degree","Male","7.1","8","872","3","5","10","10","10","6.92","7.28","0","10","8","8"
"1984","secondary school degree","Female","7.32","8","1123","4","5","10","10","10","7.18","7.46","0","10","8","8"
"1984","secondary school degree","Male","7.57","8","834","5","6","9","10","10","7.42","7.72","0","10","8","8"
"1985","college entrance qualification","Female","7.37","8","462","5","6","9","10","10","7.18","7.56","0","10","8","8"
"1985","college entrance qualification","Male","7.36","8","763","5","6","9","10","10","7.21","7.51","0","10","8","8"
"1985","lower secondary degree","Female","6.29","6","2910","3","5","8","10","10","6.2","6.38","0","10","7","7"
"1985","lower secondary degree","Male","6.62","7","2552","3","5","8","10","10","6.52","6.72","0","10","7","7"
"1985","no degree/no degree yet","Female","6.94","8","584","3","5","9","10","10","6.73","7.15","0","10","7","7"
"1985","no degree/no degree yet","Male","7.24","8","509","4","5","9","10","10","7.01","7.47","0","10","7","8"
"1985","Other degree","Female","6.7","7","481","3","5","9","10","10","6.47","6.93","0","10","7","8"
"1985","Other degree","Male","7.02","8","742","3","5","9","10","10","6.84","7.2","0","10","7","8"
"1985","secondary school degree","Female","7.18","8","1084","4","5","9","10","10","7.04","7.32","0","10","8","8"
"1985","secondary school degree","Male","7.35","8","797","4","6","9","10","10","7.2","7.5","0","10","8","8"
"1986","college entrance qualification","Female","7.12","8","486","4","6","9","10","10","6.93","7.31","0","10","8","8"
"1986","college entrance qualification","Male","7.36","8","771","4","6","9","10","10","7.21","7.51","0","10","8","8"
"1986","lower secondary degree","Female","6.2","6","2734","3","5","8","10","10","6.11","6.29","0","10","7","7"
"1986","lower secondary degree","Male","6.67","7","2441","3","5","8","10","10","6.57","6.77","0","10","7","7"
"1986","no degree/no degree yet","Female","6.69","7","546","2","5","9","10","10","6.46","6.92","0","10","6","7"
"1986","no degree/no degree yet","Male","7.16","8","488","3","6","9","10","10","6.92","7.4","0","10","7","8"
"1986","Other degree","Female","6.57","7","457","3","5","9","10","10","6.34","6.8","0","10","7","7"
"1986","Other degree","Male","6.96","7","709","4","5","8","10","10","6.79","7.13","0","10","7","8"
"1986","secondary school degree","Female","7.07","8","1057","4","5","9","10","10","6.93","7.21","0","10","8","8"
"1986","secondary school degree","Male","7.25","8","780","4","6","9","10","10","7.1","7.4","0","10","8","8"
"1987","college entrance qualification","Female","7.06","8","474","4","5","9","10","10","6.86","7.26","0","10","8","8"
"1987","college entrance qualification","Male","7.28","8","757","4","6","9","10","10","7.13","7.43","0","10","8","8"
"1987","lower secondary degree","Female","6.18","6","2688","3","5","8","10","10","6.08","6.28","0","10","7","7"
"1987","lower secondary degree","Male","6.6","7","2426","3","5","8","10","10","6.51","6.69","0","10","7","7"
"1987","no degree/no degree yet","Female","6.56","7","547","3","5","8","10","10","6.35","6.77","0","10","7","7"
