"year","hgtyp1hh","pgisced97","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(Married) couple without C.","general elemantary","5.77","5","698","2","4","8","10","10","5.56","5.98","0","10","5","6"
"1984","(Married) couple without C.","higher education","7.39","8","204","4","6","9","10","10","7.07","7.71","0","10","8","8"
"1984","(Married) couple without C.","higher vocational","6.33","7","161","3","5","8","10","10","5.96","6.7","0","10","6","7"
"1984","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1984","(Married) couple without C.","inadequately","6.32","6.58","128","1","5","9","10","10","5.83","6.81","0","10","6","7"
"1984","(Married) couple without C.","middle vocational","6.45","7","1417","3","5","9","10","10","6.31","6.59","0","10","7","7"
"1984","(Married) couple without C.","vocational + Abi","7.04","8","85","3","5","9","10","10","6.5","7.58","0","10","7","8"
"1984","1-pers.-HH","general elemantary","5.46","5","392","1","3","8","10","10","5.16","5.76","0","10","5","6"
"1984","1-pers.-HH","higher education","7.05","8","117","3","5","9","10","10","6.59","7.51","0","10","8","8"
"1984","1-pers.-HH","higher vocational","6.63","7","81","3","5","9","10","10","6.03","7.23","0","10","6","8"
"1984","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1984","1-pers.-HH","inadequately","6.23","6","70","3","5","8","9","10","5.66","6.8","1","10","6","8"
"1984","1-pers.-HH","middle vocational","6.43","7","623","2","5","9","10","10","6.21","6.65","0","10","7","7"
"1984","1-pers.-HH","vocational + Abi","7.12","8","46","4","5","9","10","10","6.36","7.88","0","10","6","9"
"1984","Couple + C. GT 16 ","general elemantary","6.93","7","588","3","5","9","10","10","6.72","7.14","0","10","7","8"
"1984","Couple + C. GT 16 ","higher education","7.02","7","97","4","5","9","10","10","6.54","7.5","0","10","7","8"
"1984","Couple + C. GT 16 ","higher vocational","6.68","7","96","3","5","9","10","10","6.14","7.22","0","10","7","8"
"1984","Couple + C. GT 16 ","in school","8.28","9","79","5","8","10","10","10","7.77","8.79","0","10","9","10"
"1984","Couple + C. GT 16 ","inadequately","5.48","5.11","147","1","4","8","10","10","4.98","5.98","0","10","6","7"
"1984","Couple + C. GT 16 ","middle vocational","6.99","8","931","3","5","9","10","10","6.82","7.16","0","10","8","8"
"1984","Couple + C. GT 16 ","vocational + Abi","7.78","8","38","6","7","9","10","10","7.08","8.48","0","10","7","9"
"1984","Couple + C. LE 16","general elemantary","7.21","8","665","3","5","10","10","10","7.01","7.41","0","10","8","8"
"1984","Couple + C. LE 16","higher education","8.09","8","265","5","7","10","10","10","7.86","8.32","0","10","8","9"
"1984","Couple + C. LE 16","higher vocational","7.64","8","206","5","6","10","10","10","7.32","7.96","0","10","8","9"
"1984","Couple + C. LE 16","in school","","","","","","","","","","","","","",""
"1984","Couple + C. LE 16","inadequately","7.19","8","319","3","5","10","10","10","6.89","7.49","0","10","7","8"
"1984","Couple + C. LE 16","middle vocational","7.54","8","1506","5","6","9","10","10","7.42","7.66","0","10","8","8"
"1984","Couple + C. LE 16","vocational + Abi","7.7","8","85","5","6","10","10","10","7.17","8.23","0","10","8","9"
"1984","Couple + C. LE and GT 16","general elemantary","7.48","8","596","5","6","10","10","10","7.29","7.67","0","10","8","8"
"1984","Couple + C. LE and GT 16","higher education","7.33","8","59","5","6","9","10","10","6.74","7.92","0","10","7","9"
"1984","Couple + C. LE and GT 16","higher vocational","7.01","8","47","3","5","8","10","10","6.27","7.75","0","10","7","8"
"1984","Couple + C. LE and GT 16","in school","8.84","9","78","7","8","10","10","10","8.45","9.23","1","10","9","10"
"1984","Couple + C. LE and GT 16","inadequately","7.07","7.06","221","3","5","10","10","10","6.71","7.43","0","10","6","8"
"1984","Couple + C. LE and GT 16","middle vocational","7.49","8","682","4","6","10","10","10","7.3","7.68","0","10","8","8"
"1984","Couple + C. LE and GT 16","vocational + Abi","","","","","","","","","","","","","",""
"1984","Single parent","general elemantary","6.57","7","200","3","5","9","10","10","6.18","6.96","0","10","7","8"
"1984","Single parent","higher education","","","","","","","","","","","","","",""
"1984","Single parent","higher vocational","","","","","","","","","","","","","",""
"1984","Single parent","in school","","","","","","","","","","","","","",""
"1984","Single parent","inadequately","6.82","8","50","2","4","10","10","10","5.9","7.74","0","10","5","8"
"1984","Single parent","middle vocational","7.07","8","260","3","5","9","10","10","6.75","7.39","0","10","7","8"
"1984","Single parent","vocational + Abi","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","general elemantary","5.88","6","595","2","5","8","9","10","5.67","6.09","0","10","6","7"
"1985","(Married) couple without C.","higher education","7.24","8","194","4","6","9","10","10","6.93","7.55","0","10","7","8"
"1985","(Married) couple without C.","higher vocational","6.1","7","156","3","5","8","9","10","5.69","6.51","0","10","6","7"
"1985","(Married) couple without C.","in school","","","","","","","","","","","","","",""
"1985","(Married) couple without C.","inadequately","6.16","6","99","2","5","8","10","10","5.65","6.67","0","10","5","7"
"1985","(Married) couple without C.","middle vocational","6.47","7","1285","3","5","8","10","10","6.33","6.61","0","10","7","7"
"1985","(Married) couple without C.","vocational + Abi","6.89","7","73","4","6","8","9","10","6.39","7.39","0","10","6","8"
"1985","1-pers.-HH","general elemantary","5.85","6","336","2","4","8","10","10","5.57","6.13","0","10","6","7"
"1985","1-pers.-HH","higher education","7.06","7","106","4","6","8","10","10","6.66","7.46","0","10","7","8"
"1985","1-pers.-HH","higher vocational","6.65","7","81","2","5","9","10","10","6.07","7.23","0","10","6","8"
"1985","1-pers.-HH","in school","","","","","","","","","","","","","",""
"1985","1-pers.-HH","inadequately","6.11","6","55","3","4","9","9","10","5.34","6.88","0","10","5","8"
"1985","1-pers.-HH","middle vocational","6.57","7","553","3","5","9","10","10","6.35","6.79","0","10","7","8"
"1985","1-pers.-HH","vocational + Abi","6.5","7","39","2","5","9","10","10","5.63","7.37","2","10","5","8"
