"year","age_gr","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","Female","7.87","8","2334","5","7","10","10","10","7.78","7.96","0","10","8","9"
"1984","16-34 y.","Male","8.03","8","2266","5","7","10","10","10","7.94","8.12","0","10","8","9"
"1984","35-65 y.","Female","6.46","7","3119","3","5","8","10","10","6.37","6.55","0","10","7","7"
"1984","35-65 y.","Male","6.69","7","3214","3","5","9","10","10","6.6","6.78","0","10","7","7"
"1984","66 and older","Female","5.22","5","770","1","3","7","9","10","5.02","5.42","0","10","5","5"
"1984","66 and older","Male","5.55","5","507","1","4","8","10","10","5.3","5.8","0","10","5","6"
"1985","16-34 y.","Female","7.66","8","2068","5","7","9","10","10","7.57","7.75","0","10","8","8"
"1985","16-34 y.","Male","7.84","8","2090","5","7","9","10","10","7.75","7.93","0","10","8","8"
"1985","35-65 y.","Female","6.47","7","2870","3","5","8","10","10","6.38","6.56","0","10","7","7"
"1985","35-65 y.","Male","6.61","7","2893","3","5","8","10","10","6.52","6.7","0","10","7","7"
"1985","66 and older","Female","5.48","5","667","2","4","8","9","10","5.28","5.68","0","10","5","5"
"1985","66 and older","Male","5.58","6","444","2","4","8","9","10","5.32","5.84","0","10","5","6"
"1986","16-34 y.","Female","7.56","8","2011","4","6","9","10","10","7.46","7.66","0","10","8","8"
"1986","16-34 y.","Male","7.85","8","2079","5","7","9","10","10","7.77","7.93","0","10","8","8"
"1986","35-65 y.","Female","6.3","7","2734","3","5","8","9","10","6.21","6.39","0","10","6","7"
"1986","35-65 y.","Male","6.61","7","2752","3","5","8","10","10","6.52","6.7","0","10","7","7"
"1986","66 and older","Female","5.49","5","616","2","4","8","9","10","5.28","5.7","0","10","5","6"
"1986","66 and older","Male","5.66","6","424","2","4","8","9","10","5.4","5.92","0","10","5","6"
"1987","16-34 y.","Female","7.54","8","1961","5","6","9","10","10","7.45","7.63","0","10","8","8"
"1987","16-34 y.","Male","7.61","8","2074","5","7","9","10","10","7.52","7.7","0","10","8","8"
"1987","35-65 y.","Female","6.31","7","2682","3","5","8","9","10","6.22","6.4","0","10","6","7"
"1987","35-65 y.","Male","6.6","7","2694","3","5","8","9","10","6.51","6.69","0","10","7","7"
"1987","66 and older","Female","5.42","5","655","1","4","7","9","10","5.22","5.62","0","10","5","6"
"1987","66 and older","Male","5.69","6","429","2","4","8","9","10","5.44","5.94","0","10","6","6"
"1988","16-34 y.","Female","7.57","8","1879","5","7","9","10","10","7.48","7.66","0","10","8","8"
"1988","16-34 y.","Male","7.51","8","1965","5","7","9","10","10","7.42","7.6","0","10","8","8"
