"year","e11102","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","(Married) couple without C.","7.16","8","1493","4","5","9","10","10","7.04","7.28","0","10","7","8"
"1984","Employed","1-pers.-HH","7.17","8","678","4","5","9","10","10","6.98","7.36","0","10","8","8"
"1984","Employed","Couple + C. GT 16 ","7.15","8","1298","4","5","9","10","10","7.02","7.28","0","10","8","8"
"1984","Employed","Couple + C. LE 16","7.58","8","2186","5","6","10","10","10","7.48","7.68","0","10","8","8"
"1984","Employed","Couple + C. LE and GT 16","7.52","8","1112","4","6","10","10","10","7.38","7.66","0","10","8","8"
"1984","Employed","Single parent","7.12","8","350","4","5","9","10","10","6.85","7.39","0","10","7","8"
"1984","Not Employed","(Married) couple without C.","5.6","5","1211","1","4","8","10","10","5.44","5.76","0","10","5","6"
"1984","Not Employed","1-pers.-HH","5.56","5","655","1","3","8","10","10","5.33","5.79","0","10","5","6"
"1984","Not Employed","Couple + C. GT 16 ","6.72","7","688","2","5","9","10","10","6.5","6.94","0","10","7","8"
"1984","Not Employed","Couple + C. LE 16","7.46","8","888","4","6","10","10","10","7.29","7.63","0","10","8","8"
"1984","Not Employed","Couple + C. LE and GT 16","7.56","8","605","5","6","10","10","10","7.36","7.76","0","10","8","8"
"1984","Not Employed","Single parent","6.64","7","229","3","5","9","10","10","6.26","7.02","0","10","7","8"
"1985","Employed","(Married) couple without C.","7.07","8","1333","4","5","9","10","10","6.95","7.19","0","10","7","8"
"1985","Employed","1-pers.-HH","7.28","8","605","4","6","9","10","10","7.09","7.47","0","10","8","8"
"1985","Employed","Couple + C. GT 16 ","7.12","7","1333","4","5","9","10","10","7","7.24","0","10","7","8"
"1985","Employed","Couple + C. LE 16","7.34","8","1900","5","6","9","10","10","7.24","7.44","0","10","8","8"
"1985","Employed","Couple + C. LE and GT 16","7.3","8","954","4","6","9","10","10","7.15","7.45","0","10","8","8"
"1985","Employed","Single parent","7.04","7","331","4","5","9","10","10","6.79","7.29","0","10","7","8"
"1985","Not Employed","(Married) couple without C.","5.71","6","1084","2","4","8","9","10","5.55","5.87","0","10","5","6"
"1985","Not Employed","1-pers.-HH","5.76","6","570","2","4","8","10","10","5.54","5.98","0","10","5","6"
"1985","Not Employed","Couple + C. GT 16 ","6.82","7","692","3","5","9","10","10","6.62","7.02","0","10","7","8"
"1985","Not Employed","Couple + C. LE 16","7.18","8","774","4","5","9","10","10","7.01","7.35","0","10","8","8"
"1985","Not Employed","Couple + C. LE and GT 16","7.28","8","528","4","6","9","10","10","7.06","7.5","0","10","8","8"
"1985","Not Employed","Single parent","6.28","7","209","1","5","9","10","10","5.89","6.67","0","10","7","8"
"1986","Employed","(Married) couple without C.","6.94","7","1379","4","5","8","10","10","6.82","7.06","0","10","7","8"
"1986","Employed","1-pers.-HH","7.32","8","581","4","6","9","10","10","7.14","7.5","0","10","8","8"
"1986","Employed","Couple + C. GT 16 ","6.98","7","1411","4","5","9","10","10","6.86","7.1","0","10","7","8"
"1986","Employed","Couple + C. LE 16","7.3","8","1728","4","6","9","10","10","7.2","7.4","0","10","8","8"
"1986","Employed","Couple + C. LE and GT 16","7.2","8","903","4","6","9","10","10","7.06","7.34","0","10","8","8"
"1986","Employed","Single parent","7.04","7","314","4","5","9","10","10","6.77","7.31","0","10","7","8"
