"year","sampreg","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","East Germany","Female","","","","","","","","","","","","","",""
"1984","East Germany","Male","","","","","","","","","","","","","",""
"1984","West Germany","Female","6.64","7","6223","3","5","9","10","10","6.57","6.71","0","10","7","7"
"1984","West Germany","Male","7.01","8","5987","3","5","9","10","10","6.94","7.08","0","10","8","8"
"1985","East Germany","Female","","","","","","","","","","","","","",""
"1985","East Germany","Male","","","","","","","","","","","","","",""
"1985","West Germany","Female","6.63","7","5605","3","5","9","10","10","6.56","6.7","0","10","7","7"
"1985","West Germany","Male","6.92","7","5427","3","5","9","10","10","6.86","6.98","0","10","8","8"
"1986","East Germany","Female","","","","","","","","","","","","","",""
"1986","East Germany","Male","","","","","","","","","","","","","",""
"1986","West Germany","Female","6.52","7","5361","3","5","8","10","10","6.45","6.59","0","10","7","7"
"1986","West Germany","Male","6.93","7","5255","4","5","9","10","10","6.87","6.99","0","10","8","8"
"1987","East Germany","Female","","","","","","","","","","","","","",""
"1987","East Germany","Male","","","","","","","","","","","","","",""
"1987","West Germany","Female","6.48","7","5298","3","5","8","10","10","6.41","6.55","0","10","7","7"
"1987","West Germany","Male","6.84","7","5197","4","5","8","10","10","6.78","6.9","0","10","7","8"
"1988","East Germany","Female","","","","","","","","","","","","","",""
"1988","East Germany","Male","","","","","","","","","","","","","",""
"1988","West Germany","Female","6.44","7","5059","3","5","8","10","10","6.37","6.51","0","10","7","7"
"1988","West Germany","Male","6.68","7","4942","3","5","8","10","10","6.61","6.75","0","10","7","8"
"1989","East Germany","Female","","","","","","","","","","","","","",""
"1989","East Germany","Male","","","","","","","","","","","","","",""
"1989","West Germany","Female","6.35","7","4911","3","5","8","10","10","6.28","6.42","0","10","7","7"
"1989","West Germany","Male","6.72","7","4771","3","5","8","10","10","6.65","6.79","0","10","7","8"
"1990","East Germany","Female","6.42","7","2331","3","5","8","10","10","6.31","6.53","0","10","7","7"
"1990","East Germany","Male","6.85","7","2104","3","5","9","10","10","6.74","6.96","0","10","7","8"
"1990","West Germany","Female","6.39","7","4817","3","5","8","9","10","6.32","6.46","0","10","7","7"
"1990","West Germany","Male","6.73","7","4685","4","5","8","9","10","6.66","6.8","0","10","7","7"
"1991","East Germany","Female","6.26","6","2176","3","5","8","10","10","6.16","6.36","0","10","7","7"
"1991","East Germany","Male","6.82","7","1979","4","5","9","10","10","6.72","6.92","0","10","7","8"
"1991","West Germany","Female","6.4","7","4819","3","5","8","9","10","6.33","6.47","0","10","7","7"
"1991","West Germany","Male","6.71","7","4668","3","5","8","9","10","6.64","6.78","0","10","7","8"
"1992","East Germany","Female","6.28","7","2088","3","5","8","9","10","6.18","6.38","0","10","7","7"
"1992","East Germany","Male","6.76","7","1883","4","5","8","10","10","6.66","6.86","0","10","7","8"
"1992","West Germany","Female","6.48","7","4790","3","5","8","9","10","6.41","6.55","0","10","7","7"
"1992","West Germany","Male","6.84","7","4582","3","5","8","10","10","6.77","6.91","0","10","8","8"
"1993","East Germany","Female","6.19","6","2012","3","5","8","9","10","6.09","6.29","0","10","7","7"
"1993","East Germany","Male","6.66","7","1818","4","5","8","9","10","6.56","6.76","0","10","7","7"
"1993","West Germany","Female","6.38","7","4753","3","5","8","9","10","6.31","6.45","0","10","7","7"
"1993","West Germany","Male","6.65","7","4562","3","5","8","9","10","6.58","6.72","0","10","7","7"
"1994","East Germany","Female","6.04","6","1985","3","5","8","9","10","5.94","6.14","0","10","6","7"
"1994","East Germany","Male","6.45","7","1792","3","5","8","9","10","6.35","6.55","0","10","7","7"
"1994","West Germany","Female","6.27","7","4697","3","5","8","9","10","6.2","6.34","0","10","7","7"
"1994","West Germany","Male","6.6","7","4436","3","5","8","9","10","6.53","6.67","0","10","7","7"
"1995","East Germany","Female","6.09","6","1944","3","5","8","9","10","5.99","6.19","0","10","6","7"
"1995","East Germany","Male","6.52","7","1743","4","5","8","9","10","6.42","6.62","0","10","7","7"
"1995","West Germany","Female","6.33","7","4960","3","5","8","9","10","6.27","6.39","0","10","7","7"
"1995","West Germany","Male","6.65","7","4668","3","5","8","9","10","6.59","6.71","0","10","7","7"
"1996","East Germany","Female","6.1","6","1935","3","5","8","9","10","6","6.2","0","10","6","7"
"1996","East Germany","Male","6.49","7","1757","4","5","8","9","10","6.39","6.59","0","10","7","7"
"1996","West Germany","Female","6.36","7","4867","3","5","8","9","10","6.29","6.43","0","10","7","7"
"1996","West Germany","Male","6.57","7","4552","3","5","8","9","10","6.51","6.63","0","10","7","7"
