"year","e11103","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Full Time","direct migration background","7.19","8","1925","4","5","10","10","10","7.08","7.3","0","10","8","8"
"1984","Full Time","indirect migration background","8.17","9","52","5","7","10","10","10","7.63","8.71","3","10","8","10"
"1984","Full Time","no migration background","7.36","8","3694","4","6","9","10","10","7.29","7.43","0","10","8","8"
"1984","Not Working","direct migration background","6.77","7","998","2","5","9","10","10","6.58","6.96","0","10","7","8"
"1984","Not Working","indirect migration background","5.87","5","58","3","3","8","10","10","5.18","6.56","0","10","8","9"
"1984","Not Working","no migration background","6.14","6","3598","2","5","8","10","10","6.05","6.23","0","10","7","7"
"1984","Part Time","direct migration background","7.12","8","487","4","5","9","10","10","6.89","7.35","0","10","7","8"
"1984","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1984","Part Time","no migration background","7.21","8","1380","4","5","9","10","10","7.08","7.34","0","10","8","8"
"1985","Full Time","direct migration background","7.16","8","1581","4","5","9","10","10","7.04","7.28","0","10","8","8"
"1985","Full Time","indirect migration background","7.25","8","51","4","5","10","10","10","6.6","7.9","0","10","8","10"
"1985","Full Time","no migration background","7.22","8","3329","4","6","9","10","10","7.15","7.29","0","10","8","8"
"1985","Not Working","direct migration background","6.45","7","885","2","5","9","10","10","6.27","6.63","0","10","7","8"
"1985","Not Working","indirect migration background","6.79","8","72","1","5","10","10","10","6.21","7.37","0","10","8","10"
"1985","Not Working","no migration background","6.18","6","3253","2","5","8","10","10","6.09","6.27","0","10","7","7"
"1985","Part Time","direct migration background","7.03","7","459","4","5","9","10","10","6.81","7.25","0","10","7","8"
"1985","Part Time","indirect migration background","","","","","","","","","","","","","",""
"1985","Part Time","no migration background","7.18","8","1381","4","5","9","10","10","7.06","7.3","0","10","8","8"
"1986","Full Time","direct migration background","7.14","8","1536","4","6","9","10","10","7.02","7.26","0","10","7","8"
"1986","Full Time","indirect migration background","8.48","8","56","7","7","10","10","10","8.08","8.88","3","10","8","9"
"1986","Full Time","no migration background","7.19","8","3264","4","6","9","10","10","7.12","7.26","0","10","8","8"
"1986","Not Working","direct migration background","6.32","7","852","2","5","8","10","10","6.13","6.51","0","10","7","8"
"1986","Not Working","indirect migration background","5.79","6","64","0","3","8","10","10","5.14","6.44","0","10","8","9"
"1986","Not Working","no migration background","6.18","6","3014","2","5","8","10","10","6.09","6.27","0","10","7","7"
"1986","Part Time","direct migration background","6.93","7.54","460","3","5","9","10","10","6.7","7.16","0","10","7","8"
"1986","Part Time","indirect migration background","5.73","5","35","0","3","8","10","10","4.84","6.62","0","10","7","9"
"1986","Part Time","no migration background","6.94","7","1335","4","5","9","10","10","6.82","7.06","0","10","7","8"
"1987","Full Time","direct migration background","6.97","7","1539","4","5","8","10","10","6.86","7.08","0","10","7","8"
"1987","Full Time","indirect migration background","7.52","8","66","3","7","10","10","10","7.02","8.02","2","10","8","9"
"1987","Full Time","no migration background","7.1","8","3287","4","6","9","10","10","7.03","7.17","0","10","7","8"
"1987","Not Working","direct migration background","6.6","7","853","3","5","8","10","10","6.42","6.78","0","10","7","7"
"1987","Not Working","indirect migration background","5.41","4.75","76","0","3","8","10","10","4.88","5.94","0","10","8","9"
"1987","Not Working","no migration background","6.08","6","2864","2","5","8","9","10","5.98","6.18","0","10","7","7"
"1987","Part Time","direct migration background","7.05","7","441","4","5","9","10","10","6.83","7.27","0","10","7","8"
"1987","Part Time","indirect migration background","7.9","9","35","3","7","10","10","10","6.93","8.87","0","10","8","10"
"1987","Part Time","no migration background","6.85","7","1334","4","5","8","10","10","6.73","6.97","0","10","7","8"
"1988","Full Time","direct migration background","6.99","7","1404","4","5","8","10","10","6.87","7.11","0","10","7","8"
"1988","Full Time","indirect migration background","7.47","8","74","5","6","9","10","10","7.01","7.93","0","10","8","9"
"1988","Full Time","no migration background","7","7","3114","4","5","8","10","10","6.93","7.07","0","10","7","8"
"1988","Not Working","direct migration background","6.05","6","810","2","4","8","9","10","5.86","6.24","0","10","7","7"
"1988","Not Working","indirect migration background","6.57","7","97","0","5","9","10","10","6.15","6.99","0","10","8","9"
"1988","Not Working","no migration background","5.94","6","2655","2","5","8","9","10","5.84","6.04","0","10","6","7"
"1988","Part Time","direct migration background","6.96","7","470","4","5","9","10","10","6.74","7.18","0","10","7","8"
"1988","Part Time","indirect migration background","7.65","8","51","5","5","9","10","10","7.12","8.18","4","10","8","9"
"1988","Part Time","no migration background","6.9","7","1326","4","5","8","10","10","6.78","7.02","0","10","7","8"
"1989","Full Time","direct migration background","6.85","7","1373","4","5","8","10","10","6.73","6.97","0","10","7","8"
"1989","Full Time","indirect migration background","8.23","8.63","97","6","8","10","10","10","7.86","8.6","0","10","8","9"
"1989","Full Time","no migration background","7.02","8","3075","4","6","8","10","10","6.94","7.1","0","10","7","8"
"1989","Not Working","direct migration background","6.11","6","803","3","4","8","10","10","5.92","6.3","0","10","6","7"
"1989","Not Working","indirect migration background","6.85","7","108","4","5","9","10","10","6.42","7.28","0","10","8","9"
"1989","Not Working","no migration background","5.91","6","2516","2","4","8","9","10","5.81","6.01","0","10","6","7"
"1989","Part Time","direct migration background","6.62","7","418","3","5","8","10","10","6.38","6.86","0","10","7","8"
"1989","Part Time","indirect migration background","6.66","7","54","2","5","9","10","10","6.06","7.26","2","10","7","9"
"1989","Part Time","no migration background","6.76","7","1238","3","5","8","10","10","6.63","6.89","0","10","7","7"
"1990","Full Time","direct migration background","6.81","7","1336","4","5","8","10","10","6.69","6.93","0","10","7","7"
"1990","Full Time","indirect migration background","7.71","8","96","6","7","9","10","10","7.4","8.02","2","10","8","9"
"1990","Full Time","no migration background","7.04","8","3000","4","6","8","10","10","6.97","7.11","0","10","7","8"
"1990","Not Working","direct migration background","6.24","6","800","3","5","8","10","10","6.06","6.42","0","10","6","7"
"1990","Not Working","indirect migration background","7.02","8","119","1","6","9","10","10","6.62","7.42","0","10","8","9"
"1990","Not Working","no migration background","5.91","6","2419","2","5","8","9","10","5.81","6.01","0","10","6","7"
"1990","Part Time","direct migration background","6.83","7","409","3","5","8","9","10","6.59","7.07","0","10","7","8"
"1990","Part Time","indirect migration background","7.78","8","80","5","6","9","10","10","7.36","8.2","3","10","8","9"
"1990","Part Time","no migration background","6.77","7","1243","4","5","8","9","10","6.65","6.89","0","10","7","7"
"1991","Full Time","direct migration background","6.98","7","1325","4","5","8","10","10","6.86","7.1","0","10","7","8"
"1991","Full Time","indirect migration background","7.75","8","131","5","7","9","10","10","7.44","8.06","1","10","8","9"
"1991","Full Time","no migration background","7.02","7","2972","4","6","8","10","10","6.95","7.09","0","10","7","8"
"1991","Not Working","direct migration background","6.09","6","758","2","5","8","9","10","5.91","6.27","0","10","7","7"
"1991","Not Working","indirect migration background","7.24","8","132","3","5","10","10","10","6.85","7.63","0","10","8","9"
"1991","Not Working","no migration background","5.89","6","2371","2","5","8","9","10","5.79","5.99","0","10","6","7"
"1991","Part Time","direct migration background","6.85","7","415","3","5","8","10","10","6.63","7.07","0","10","7","8"
"1991","Part Time","indirect migration background","6.93","7","83","4","5","8","9","10","6.52","7.34","2","10","8","9"
"1991","Part Time","no migration background","6.77","7","1261","4","5","8","9","10","6.65","6.89","0","10","7","7"
"1992","Full Time","direct migration background","6.98","7","1342","4","5","8","10","10","6.86","7.1","0","10","7","8"
"1992","Full Time","indirect migration background","7.99","8","167","5","7","9","10","10","7.72","8.26","2","10","8","9"
"1992","Full Time","no migration background","7.14","8","5078","4","6","8","10","10","7.09","7.19","0","10","8","8"
"1992","Not Working","direct migration background","5.95","6","805","2","4","8","10","10","5.77","6.13","0","10","6","7"
"1992","Not Working","indirect migration background","7.56","8","155","3","6","10","10","10","7.22","7.9","0","10","8","9"
"1992","Not Working","no migration background","5.81","6","3291","2","4","8","9","10","5.72","5.9","0","10","6","7"
"1992","Part Time","direct migration background","6.89","7","416","4","5","8","10","10","6.68","7.1","0","10","7","8"
"1992","Part Time","indirect migration background","7.63","8","86","5","7","9","10","10","7.17","8.09","1","10","8","9"
"1992","Part Time","no migration background","7.03","8","2003","4","6","9","10","10","6.93","7.13","0","10","7","8"
"1993","Full Time","direct migration background","6.73","7","1250","4","5","8","9","10","6.61","6.85","0","10","7","7"
"1993","Full Time","indirect migration background","7.77","8","180","5","7","10","10","10","7.49","8.05","2","10","8","9"
"1993","Full Time","no migration background","6.96","7","4832","4","6","8","9","10","6.9","7.02","0","10","7","7"
"1993","Not Working","direct migration background","5.88","6","815","2","4","8","9","10","5.7","6.06","0","10","6","6"
"1993","Not Working","indirect migration background","8.29","9","166","5","8","10","10","10","7.99","8.59","0","10","8","9"
"1993","Not Working","no migration background","5.77","6","3443","2","4","8","9","10","5.69","5.85","0","10","6","6"
"1993","Part Time","direct migration background","6.9","7","426","4","5","9","10","10","6.67","7.13","0","10","7","8"
"1993","Part Time","indirect migration background","7.64","8","128","5","7","9","10","10","7.26","8.02","0","10","8","9"
"1993","Part Time","no migration background","6.85","7","1905","4","5","8","9","10","6.75","6.95","0","10","7","7"
"1994","Full Time","direct migration background","6.75","7","1108","4","5","8","9","10","6.62","6.88","0","10","7","7"
"1994","Full Time","indirect migration background","7.63","8","214","5","7","9","10","10","7.35","7.91","0","10","8","9"
"1994","Full Time","no migration background","6.88","7","4653","4","5","8","9","10","6.82","6.94","0","10","7","7"
"1994","Not Working","direct migration background","5.78","6","834","2","4","8","9","10","5.61","5.95","0","10","6","7"
"1994","Not Working","indirect migration background","7.21","8","170","4","6","9","10","10","6.89","7.53","0","10","8","9"
"1994","Not Working","no migration background","5.74","6","3563","2","4","8","9","10","5.66","5.82","0","10","6","6"
"1994","Part Time","direct migration background","6.47","7","423","3","5","8","9","10","6.25","6.69","0","10","6","7"
"1994","Part Time","indirect migration background","7.63","8","109","4","7","9","10","10","7.23","8.03","0","10","8","9"
"1994","Part Time","no migration background","6.67","7","1836","3","5","8","9","10","6.57","6.77","0","10","7","7"
"1995","Full Time","direct migration background","7.08","7","1155","4","6","9","10","10","6.96","7.2","0","10","7","8"
"1995","Full Time","indirect migration background","7.48","8","205","4","6","9","10","10","7.2","7.76","1","10","8","8"
