"year","age_gr","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","16-34 y.","(0) in school","8.49","9","188","5","8","10","10","10","8.2","8.78","0","10","9","9"
"1984","16-34 y.","(1a) inadequately completed","7.41","8","331","4","6","10","10","10","7.13","7.69","0","10","8","8"
"1984","16-34 y.","(1b) general elementary school","7.85","9","937","5","6","10","10","10","7.69","8.01","0","10","9","9"
"1984","16-34 y.","(1c) basic vocational qualification","7.79","8","1292","5","7","10","10","10","7.67","7.91","0","10","8","8"
"1984","16-34 y.","(2a) intermediate vocational","8.16","9","644","5","7","10","10","10","8.02","8.3","0","10","8","9"
"1984","16-34 y.","(2b) intermediate general qualification","8.18","9","362","5","7","10","10","10","7.97","8.39","0","10","9","9"
"1984","16-34 y.","(2c_gen) general maturity certificate","7.97","8","353","5","7","10","10","10","7.75","8.19","0","10","8","9"
"1984","16-34 y.","(2c_voc) vocational maturity certificate","7.79","8","217","5","7","9","10","10","7.51","8.07","0","10","8","9"
"1984","16-34 y.","(3a) lower tertiary education","8.19","8","70","5","8","10","10","10","7.76","8.62","2","10","8","9"
"1984","16-34 y.","(3b) higher tertiary education","7.92","8","178","5","7","9","10","10","7.63","8.21","1","10","8","9"
"1984","35-65 y.","(0) in school","","","","","","","","","","","","","",""
"1984","35-65 y.","(1a) inadequately completed","6.01","6","766","2","4","8","10","10","5.81","6.21","0","10","6","7"
"1984","35-65 y.","(1b) general elementary school","6.09","6","1588","2","5","8","10","10","5.96","6.22","0","10","6","7"
"1984","35-65 y.","(1c) basic vocational qualification","6.58","7","2487","3","5","9","10","10","6.48","6.68","0","10","7","7"
"1984","35-65 y.","(2a) intermediate vocational","6.99","8","620","3","5","9","10","10","6.79","7.19","0","10","7","8"
"1984","35-65 y.","(2b) intermediate general qualification","6.96","7","81","4","5","8","10","10","6.47","7.45","0","10","7","8"
"1984","35-65 y.","(2c_gen) general maturity certificate","7.58","8","52","5","6","9","10","10","6.9","8.26","2","10","6","8"
