"year","pgcasmin","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","(0) in school","8.49","9","188","5","8","10","10","10","8.2","8.78","0","10","9","9"
"1984","(1a) inadequately completed","6.46","7","1115","2","5","9","10","10","6.29","6.63","0","10","7","7"
"1984","(1b) general elementary school","6.12","6","3011","2","5","8","10","10","6.02","6.22","0","10","7","7"
"1984","(1c) basic vocational qualification","6.69","7","4261","3","5","9","10","10","6.61","6.77","0","10","7","8"
"1984","(2a) intermediate vocational","7.35","8","1410","4","5","9","10","10","7.23","7.47","0","10","8","8"
"1984","(2b) intermediate general qualification","7.64","8","475","4","6","10","10","10","7.44","7.84","0","10","8","9"
"1984","(2c_gen) general maturity certificate","7.8","8","412","5","7","10","10","10","7.58","8.02","0","10","8","8"
"1984","(2c_voc) vocational maturity certificate","7.12","8","456","4","5","9","10","10","6.9","7.34","0","10","8","8"
"1984","(3a) lower tertiary education","7.4","8","266","4","6","9","10","10","7.11","7.69","0","10","8","8"
"1984","(3b) higher tertiary education","7.46","8","526","4","7","9","10","10","7.27","7.65","0","10","8","8"
"1985","(0) in school","8.14","8","186","5","7","10","10","10","7.88","8.4","1","10","8","9"
"1985","(1a) inadequately completed","6.36","7","909","2","5","8","10","10","6.19","6.53","0","10","7","7"
"1985","(1b) general elementary school","6.25","6","2617","3","5","8","10","10","6.15","6.35","0","10","7","7"
"1985","(1c) basic vocational qualification","6.58","7","3818","3","5","8","10","10","6.5","6.66","0","10","7","7"
"1985","(2a) intermediate vocational","7.14","8","1342","4","5","9","10","10","7.02","7.26","0","10","8","8"
"1985","(2b) intermediate general qualification","7.56","8","475","5","6","9","10","10","7.37","7.75","0","10","8","8"
"1985","(2c_gen) general maturity certificate","7.87","8","376","5","7","9","10","10","7.66","8.08","0","10","8","8"
"1985","(2c_voc) vocational maturity certificate","6.83","7","410","3","5","9","10","10","6.6","7.06","0","10","7","8"
