"year","regtyp","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","Female","6.62","7","1158","3","5","9","10","10","6.47","6.77","0","10","7","7"
"1985","Rural Area","Male","6.88","7","1117","3","5","9","10","10","6.74","7.02","0","10","7","8"
"1985","Urban Area","Female","6.63","7","4447","3","5","9","10","10","6.56","6.7","0","10","7","7"
"1985","Urban Area","Male","6.93","7","4310","4","5","9","10","10","6.86","7","0","10","8","8"
"1986","Rural Area","Female","6.58","7","1112","3","5","8","10","10","6.43","6.73","0","10","7","8"
"1986","Rural Area","Male","6.92","7","1068","4","5","9","10","10","6.78","7.06","0","10","7","8"
"1986","Urban Area","Female","6.5","7","4249","3","5","8","10","10","6.42","6.58","0","10","7","7"
"1986","Urban Area","Male","6.94","7","4187","4","5","9","10","10","6.87","7.01","0","10","8","8"
"1987","Rural Area","Female","6.52","7","1107","3","5","8","10","10","6.37","6.67","0","10","7","7"
"1987","Rural Area","Male","6.84","7","1048","4","5","8","10","10","6.7","6.98","0","10","7","8"
"1987","Urban Area","Female","6.47","7","4191","3","5","8","10","10","6.4","6.54","0","10","7","7"
"1987","Urban Area","Male","6.84","7","4149","4","5","8","10","10","6.77","6.91","0","10","7","8"
"1988","Rural Area","Female","6.37","7","1031","3","5","8","10","10","6.22","6.52","0","10","7","7"
"1988","Rural Area","Male","6.68","7","989","3","5","8","10","10","6.53","6.83","0","10","7","8"
"1988","Urban Area","Female","6.46","7","4028","3","5","8","9","10","6.39","6.53","0","10","7","7"
"1988","Urban Area","Male","6.68","7","3953","3","5","8","9","10","6.61","6.75","0","10","7","8"
"1989","Rural Area","Female","6.19","6","968","3","5","8","9","10","6.03","6.35","0","10","7","7"
"1989","Rural Area","Male","6.68","7","949","3","5","8","10","10","6.53","6.83","0","10","7","8"
"1989","Urban Area","Female","6.4","7","3943","3","5","8","10","10","6.32","6.48","0","10","7","7"
"1989","Urban Area","Male","6.73","7","3822","3","5","8","10","10","6.66","6.8","0","10","7","8"
"1990","Rural Area","Female","6.42","7","2440","3","5","8","10","10","6.32","6.52","0","10","7","7"
"1990","Rural Area","Male","6.76","7","2290","3","5","8","10","10","6.66","6.86","0","10","7","8"
"1990","Urban Area","Female","6.38","7","4658","3","5","8","9","10","6.31","6.45","0","10","7","7"
"1990","Urban Area","Male","6.75","7","4462","4","5","8","10","10","6.68","6.82","0","10","7","7"
"1991","Rural Area","Female","6.37","7","2390","3","5","8","9","10","6.28","6.46","0","10","7","7"
"1991","Rural Area","Male","6.77","7","2248","4","5","8","10","10","6.67","6.87","0","10","7","8"
"1991","Urban Area","Female","6.37","7","4556","3","5","8","9","10","6.3","6.44","0","10","7","7"
"1991","Urban Area","Male","6.71","7","4358","3","5","8","9","10","6.64","6.78","0","10","7","8"
"1992","Rural Area","Female","6.38","7","2289","3","5","8","9","10","6.29","6.47","0","10","7","7"
"1992","Rural Area","Male","6.78","7","2131","3","5","8","10","10","6.68","6.88","0","10","7","8"
"1992","Urban Area","Female","6.46","7","4526","3","5","8","9","10","6.39","6.53","0","10","7","7"
"1992","Urban Area","Male","6.84","7","4278","4","5","8","10","10","6.77","6.91","0","10","8","8"
"1993","Rural Area","Female","6.35","7","2273","3","5","8","9","10","6.25","6.45","0","10","7","7"
"1993","Rural Area","Male","6.64","7","2113","4","5","8","9","10","6.54","6.74","0","10","7","7"
"1993","Urban Area","Female","6.34","7","4492","3","5","8","9","10","6.27","6.41","0","10","7","7"
"1993","Urban Area","Male","6.66","7","4267","3","5","8","9","10","6.59","6.73","0","10","7","7"
"1994","Rural Area","Female","6.21","7","2228","3","5","8","9","10","6.11","6.31","0","10","7","7"
"1994","Rural Area","Male","6.61","7","2076","3","5","8","9","10","6.51","6.71","0","10","7","7"
"1994","Urban Area","Female","6.23","7","4454","3","5","8","9","10","6.16","6.3","0","10","7","7"
"1994","Urban Area","Male","6.55","7","4152","3","5","8","9","10","6.48","6.62","0","10","7","7"
"1995","Rural Area","Female","6.28","7","2300","3","5","8","9","10","6.19","6.37","0","10","7","7"
"1995","Rural Area","Male","6.62","7","2158","3","5","8","9","10","6.53","6.71","0","10","7","7"
"1995","Urban Area","Female","6.28","7","4604","3","5","8","9","10","6.21","6.35","0","10","7","7"
"1995","Urban Area","Male","6.62","7","4253","3","5","8","9","10","6.55","6.69","0","10","7","7"
"1996","Rural Area","Female","6.27","7","2281","3","5","8","9","10","6.18","6.36","0","10","7","7"
"1996","Rural Area","Male","6.56","7","2150","3","5","8","9","10","6.47","6.65","0","10","7","7"
"1996","Urban Area","Female","6.33","7","4520","3","5","8","9","10","6.26","6.4","0","10","7","7"
"1996","Urban Area","Male","6.55","7","4159","3","5","8","9","10","6.48","6.62","0","10","7","7"
"1997","Rural Area","Female","6.27","7","2243","3","5","8","9","10","6.18","6.36","0","10","7","7"
"1997","Rural Area","Male","6.41","7","2113","3","5","8","9","10","6.32","6.5","0","10","7","7"
"1997","Urban Area","Female","6.33","7","4419","3","5","8","9","10","6.26","6.4","0","10","7","7"
"1997","Urban Area","Male","6.59","7","4106","3","5","8","9","10","6.52","6.66","0","10","7","7"
"1998","Rural Area","Female","6.38","7","2497","3","5","8","9","10","6.29","6.47","0","10","7","7"
"1998","Rural Area","Male","6.58","7","2373","4","5","8","9","10","6.49","6.67","0","10","7","7"
"1998","Urban Area","Female","6.4","7","4886","3","5","8","9","10","6.34","6.46","0","10","7","7"
"1998","Urban Area","Male","6.72","7","4518","3","5","8","9","10","6.66","6.78","0","10","7","7"
"1999","Rural Area","Female","6.29","7","2429","3","5","8","9","10","6.2","6.38","0","10","7","7"
"1999","Rural Area","Male","6.5","7","2289","3","5","8","9","10","6.41","6.59","0","10","7","7"
"1999","Urban Area","Female","6.38","7","4668","3","5","8","9","10","6.31","6.45","0","10","7","7"
"1999","Urban Area","Male","6.67","7","4342","3","5","8","9","10","6.6","6.74","0","10","7","7"
"2000","Rural Area","Female","6.48","7","4275","3","5","8","9","10","6.41","6.55","0","10","7","7"
"2000","Rural Area","Male","6.68","7","4020","3","5","8","9","10","6.61","6.75","0","10","7","7"
"2000","Urban Area","Female","6.62","7","8310","3","5","8","10","10","6.57","6.67","0","10","7","7"
"2000","Urban Area","Male","6.86","7","7619","4","5","8","10","10","6.81","6.91","0","10","7","7"
"2001","Rural Area","Female","6.5","7","3859","3","5","8","9","10","6.43","6.57","0","10","7","7"
"2001","Rural Area","Male","6.71","7","3644","4","5","8","9","10","6.64","6.78","0","10","7","7"
"2001","Urban Area","Female","6.62","7","7579","3","5","8","9","10","6.57","6.67","0","10","7","7"
"2001","Urban Area","Male","6.84","7","6901","4","5","8","10","10","6.79","6.89","0","10","7","7"
"2002","Rural Area","Female","6.47","7","3927","3","5","8","9","10","6.4","6.54","0","10","7","7"
"2002","Rural Area","Male","6.53","7","3720","3","5","8","9","10","6.46","6.6","0","10","7","7"
"2002","Urban Area","Female","6.48","7","8027","3","5","8","9","10","6.43","6.53","0","10","7","7"
"2002","Urban Area","Male","6.78","7","7429","4","5","8","9","10","6.73","6.83","0","10","7","7"
"2003","Rural Area","Female","6.4","7","3786","3","5","8","9","10","6.33","6.47","0","10","7","7"
"2003","Rural Area","Male","6.54","7","3552","3","5","8","9","10","6.47","6.61","0","10","7","7"
"2003","Urban Area","Female","6.49","7","7759","3","5","8","9","10","6.44","6.54","0","10","7","7"
"2003","Urban Area","Male","6.78","7","7160","4","5","8","9","10","6.73","6.83","0","10","7","7"
"2004","Rural Area","Female","6.33","7","3700","3","5","8","9","10","6.26","6.4","0","10","7","7"
"2004","Rural Area","Male","6.47","7","3462","3","5","8","9","10","6.39","6.55","0","10","7","7"
"2004","Urban Area","Female","6.32","7","7561","3","5","8","9","10","6.27","6.37","0","10","7","7"
"2004","Urban Area","Male","6.59","7","6931","3","5","8","9","10","6.54","6.64","0","10","7","7"
"2005","Rural Area","Female","6.47","7","3561","3","5","8","9","10","6.4","6.54","0","10","7","7"
"2005","Rural Area","Male","6.48","7","3298","3","5","8","9","10","6.4","6.56","0","10","7","7"
"2005","Urban Area","Female","6.38","7","7269","3","5","8","9","10","6.33","6.43","0","10","7","7"
"2005","Urban Area","Male","6.61","7","6620","3","5","8","9","10","6.56","6.66","0","10","7","7"
"2006","Rural Area","Female","6.41","7","3856","3","5","8","9","10","6.34","6.48","0","10","7","7"
"2006","Rural Area","Male","6.41","7","3545","3","5","8","9","10","6.34","6.48","0","10","7","7"
"2006","Urban Area","Female","6.45","7","7670","3","5","8","9","10","6.4","6.5","0","10","7","7"
"2006","Urban Area","Male","6.63","7","6956","3","5","8","9","10","6.58","6.68","0","10","7","7"
"2007","Rural Area","Female","6.42","7","3606","3","5","8","9","10","6.35","6.49","0","10","7","7"
"2007","Rural Area","Male","6.46","7","3364","3","5","8","9","10","6.39","6.53","0","10","7","7"
"2007","Urban Area","Female","6.39","7","7175","3","5","8","9","10","6.34","6.44","0","10","7","7"
"2007","Urban Area","Male","6.59","7","6435","3","5","8","9","10","6.54","6.64","0","10","7","7"
"2008","Rural Area","Female","6.44","7","3401","3","5","8","9","10","6.37","6.51","0","10","7","7"
"2008","Rural Area","Male","6.45","7","3166","3","5","8","9","10","6.37","6.53","0","10","7","7"
"2008","Urban Area","Female","6.37","7","6763","3","5","8","9","10","6.32","6.42","0","10","7","7"
"2008","Urban Area","Male","6.56","7","6073","4","5","8","9","10","6.51","6.61","0","10","7","7"
"2009","Rural Area","Female","6.35","7","3223","3","5","8","9","10","6.27","6.43","0","10","7","7"
"2009","Rural Area","Male","6.32","7","3023","3","5","8","9","10","6.24","6.4","0","10","7","7"
"2009","Urban Area","Female","6.38","7","6238","3","5","8","9","10","6.33","6.43","0","10","7","7"
"2009","Urban Area","Male","6.52","7","5611","3","5","8","9","10","6.46","6.58","0","10","7","7"
"2010","Rural Area","Female","6.4","7","4444","3","5","8","9","10","6.33","6.47","0","10","7","7"
"2010","Rural Area","Male","6.38","7","3791","3","5","8","9","10","6.31","6.45","0","10","7","7"
"2010","Urban Area","Female","6.43","7","8648","3","5","8","9","10","6.38","6.48","0","10","7","7"
"2010","Urban Area","Male","6.63","7","7147","3","5","8","9","10","6.58","6.68","0","10","7","7"
