"year","regtyp","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1985","Rural Area","East Germany","","","","","","","","","","","","","",""
"1985","Rural Area","West Germany","6.74","7","2275","3","5","9","10","10","6.64","6.84","0","10","7","8"
"1985","Urban Area","East Germany","","","","","","","","","","","","","",""
"1985","Urban Area","West Germany","6.77","7","8757","3","5","9","10","10","6.72","6.82","0","10","7","8"
"1986","Rural Area","East Germany","","","","","","","","","","","","","",""
"1986","Rural Area","West Germany","6.74","7","2180","3","5","8","10","10","6.64","6.84","0","10","7","8"
"1986","Urban Area","East Germany","","","","","","","","","","","","","",""
"1986","Urban Area","West Germany","6.71","7","8436","3","5","9","10","10","6.66","6.76","0","10","7","7"
"1987","Rural Area","East Germany","","","","","","","","","","","","","",""
"1987","Rural Area","West Germany","6.67","7","2155","3","5","8","10","10","6.57","6.77","0","10","7","7"
"1987","Urban Area","East Germany","","","","","","","","","","","","","",""
"1987","Urban Area","West Germany","6.64","7","8340","3","5","8","10","10","6.59","6.69","0","10","7","7"
"1988","Rural Area","East Germany","","","","","","","","","","","","","",""
"1988","Rural Area","West Germany","6.52","7","2020","3","5","8","10","10","6.41","6.63","0","10","7","7"
"1988","Urban Area","East Germany","","","","","","","","","","","","","",""
"1988","Urban Area","West Germany","6.56","7","7981","3","5","8","9","10","6.51","6.61","0","10","7","7"
"1989","Rural Area","East Germany","","","","","","","","","","","","","",""
"1989","Rural Area","West Germany","6.43","7","1917","3","5","8","10","10","6.32","6.54","0","10","7","7"
"1989","Urban Area","East Germany","","","","","","","","","","","","","",""
"1989","Urban Area","West Germany","6.55","7","7765","3","5","8","10","10","6.5","6.6","0","10","7","7"
"1990","Rural Area","East Germany","6.65","7","2815","3","5","9","10","10","6.55","6.75","0","10","7","8"
"1990","Rural Area","West Germany","6.53","7","1915","3","5","8","9","10","6.42","6.64","0","10","7","7"
"1990","Urban Area","East Germany","6.54","7","1533","3","5","9","10","10","6.41","6.67","0","10","7","7"
"1990","Urban Area","West Germany","6.56","7","7587","3","5","8","9","10","6.51","6.61","0","10","7","7"
"1991","Rural Area","East Germany","6.54","7","2683","3","5","8","10","10","6.45","6.63","0","10","7","7"
"1991","Rural Area","West Germany","6.58","7","1955","3","5","8","9","10","6.48","6.68","0","10","7","7"
"1991","Urban Area","East Germany","6.49","7","1385","3","5","8","10","10","6.37","6.61","0","10","7","7"
"1991","Urban Area","West Germany","6.54","7","7529","3","5","8","9","10","6.49","6.59","0","10","7","7"
"1992","Rural Area","East Germany","6.47","7","2482","3","5","8","9","10","6.38","6.56","0","10","7","7"
"1992","Rural Area","West Germany","6.64","7","1938","3","5","8","9","10","6.53","6.75","0","10","7","8"
"1992","Urban Area","East Germany","6.58","7","1383","3","5","8","9","10","6.46","6.7","0","10","7","7"
