"year","e11102","sampreg","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","East Germany","","","","","","","","","","","","","",""
"1984","Employed","West Germany","7.3","8","7556","4","5","9","10","10","7.25","7.35","0","10","8","8"
"1984","Not Employed","East Germany","","","","","","","","","","","","","",""
"1984","Not Employed","West Germany","6.19","7","4654","2","5","9","10","10","6.11","6.27","0","10","7","7"
"1985","Employed","East Germany","","","","","","","","","","","","","",""
"1985","Employed","West Germany","7.2","8","6822","4","6","9","10","10","7.15","7.25","0","10","8","8"
"1985","Not Employed","East Germany","","","","","","","","","","","","","",""
"1985","Not Employed","West Germany","6.21","7","4210","2","5","8","10","10","6.13","6.29","0","10","7","7"
"1986","Employed","East Germany","","","","","","","","","","","","","",""
"1986","Employed","West Germany","7.11","8","6686","4","5","9","10","10","7.06","7.16","0","10","8","8"
"1986","Not Employed","East Germany","","","","","","","","","","","","","",""
"1986","Not Employed","West Germany","6.19","6","3930","2","5","8","10","10","6.11","6.27","0","10","7","7"
"1987","Employed","East Germany","","","","","","","","","","","","","",""
"1987","Employed","West Germany","7.03","7","6702","4","5","9","10","10","6.98","7.08","0","10","7","8"
"1987","Not Employed","East Germany","","","","","","","","","","","","","",""
"1987","Not Employed","West Germany","6.12","6","3793","2","5","8","10","10","6.04","6.2","0","10","7","7"
"1988","Employed","East Germany","","","","","","","","","","","","","",""
"1988","Employed","West Germany","6.97","7","6439","4","5","8","10","10","6.92","7.02","0","10","7","8"
"1988","Not Employed","East Germany","","","","","","","","","","","","","",""
"1988","Not Employed","West Germany","5.96","6","3562","2","5","8","9","10","5.87","6.05","0","10","7","7"
"1989","Employed","East Germany","","","","","","","","","","","","","",""
"1989","Employed","West Germany","6.94","7","6255","4","5","8","10","10","6.88","7","0","10","7","8"
"1989","Not Employed","East Germany","","","","","","","","","","","","","",""
"1989","Not Employed","West Germany","5.94","6","3427","2","4","8","9","10","5.85","6.03","0","10","6","7"
"1990","Employed","East Germany","","","","","","","","","","","","","",""
"1990","Employed","West Germany","6.95","7","6164","4","5","8","10","10","6.9","7","0","10","7","8"
"1990","Not Employed","East Germany","","","","","","","","","","","","","",""
"1990","Not Employed","West Germany","5.95","6","3338","2","5","8","9","10","5.86","6.04","0","10","6","7"
"1991","Employed","East Germany","","","","","","","","","","","","","",""
"1991","Employed","West Germany","6.95","7","6187","4","5","8","9","10","6.9","7","0","10","7","8"
"1991","Not Employed","East Germany","","","","","","","","","","","","","",""
"1991","Not Employed","West Germany","5.93","6","3261","2","5","8","9","10","5.84","6.02","0","10","7","7"
"1992","Employed","East Germany","7.04","8","2940","4","5","8","10","10","6.97","7.11","0","10","7","8"
"1992","Employed","West Germany","7.12","8","6152","4","6","9","10","10","7.07","7.17","0","10","8","8"
"1992","Not Employed","East Germany","5.4","5","1031","2","4","8","9","10","5.24","5.56","0","10","5","6"
"1992","Not Employed","West Germany","5.94","6","3220","2","4","8","9","10","5.85","6.03","0","10","7","7"
"1993","Employed","East Germany","6.93","7","2581","4","5","8","9","10","6.85","7.01","0","10","7","7"
"1993","Employed","West Germany","6.92","7","6140","4","6","8","9","10","6.87","6.97","0","10","7","8"
"1993","Not Employed","East Germany","5.63","5","1249","2","4","8","9","10","5.49","5.77","0","10","5","6"
"1993","Not Employed","West Germany","5.88","6","3175","2","4","8","9","10","5.79","5.97","0","10","6","7"
"1994","Employed","East Germany","6.73","7","2446","4","5","8","9","10","6.65","6.81","0","10","7","7"
"1994","Employed","West Germany","6.84","7","5897","4","5","8","9","10","6.78","6.9","0","10","7","7"
