"year","e11102","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1984","Employed","Female","7.23","8","2886","4","5","9","10","10","7.14","7.32","0","10","8","8"
"1984","Employed","Male","7.35","8","4670","4","6","9","10","10","7.28","7.42","0","10","8","8"
"1984","Not Employed","Female","6.22","7","3337","2","5","8","10","10","6.12","6.32","0","10","7","7"
"1984","Not Employed","Male","6.09","7","1317","1","4","9","10","10","5.92","6.26","0","10","7","7"
"1985","Employed","Female","7.15","8","2624","4","5","9","10","10","7.06","7.24","0","10","7","8"
"1985","Employed","Male","7.23","8","4198","4","6","9","10","10","7.16","7.3","0","10","8","8"
"1985","Not Employed","Female","6.25","6","2981","2","5","8","10","10","6.16","6.34","0","10","7","7"
"1985","Not Employed","Male","6.11","7","1229","2","4","8","10","10","5.95","6.27","0","10","7","7"
"1986","Employed","Female","7.03","7","2612","4","5","9","10","10","6.94","7.12","0","10","7","8"
"1986","Employed","Male","7.17","8","4074","4","6","9","10","10","7.1","7.24","0","10","8","8"
"1986","Not Employed","Female","6.14","6","2749","2","5","8","10","10","6.04","6.24","0","10","7","7"
"1986","Not Employed","Male","6.31","7","1181","2","5","8","10","10","6.15","6.47","0","10","7","7"
"1987","Employed","Female","6.96","7","2639","4","5","9","10","10","6.87","7.05","0","10","7","8"
"1987","Employed","Male","7.07","8","4063","4","6","9","10","10","7","7.14","0","10","8","8"
"1987","Not Employed","Female","6.1","6","2659","2","5","8","9","10","6","6.2","0","10","7","7"
"1987","Not Employed","Male","6.19","7","1134","2","5","8","10","10","6.03","6.35","0","10","7","7"
"1988","Employed","Female","6.98","8","2578","4","5","9","10","10","6.89","7.07","0","10","7","8"
"1988","Employed","Male","6.97","7","3861","4","5","8","10","10","6.9","7.04","0","10","7","8"
"1988","Not Employed","Female","5.98","6","2481","2","5","8","9","10","5.88","6.08","0","10","7","7"
"1988","Not Employed","Male","5.91","6","1081","2","4","8","9","10","5.74","6.08","0","10","6","7"
"1989","Employed","Female","6.86","7","2547","4","5","8","10","10","6.77","6.95","0","10","7","7"
"1989","Employed","Male","6.99","7","3708","4","5","8","10","10","6.92","7.06","0","10","8","8"
"1989","Not Employed","Female","5.91","6","2364","2","4","8","9","10","5.8","6.02","0","10","6","7"
"1989","Not Employed","Male","5.99","6","1063","2","4","8","9","10","5.82","6.16","0","10","6","7"
"1990","Employed","Female","6.92","7","2545","4","5","8","9","10","6.84","7","0","10","7","8"
"1990","Employed","Male","6.98","7","3619","4","6","8","10","10","6.91","7.05","0","10","7","8"
"1990","Not Employed","Female","5.91","6","2272","2","5","8","9","10","5.81","6.01","0","10","6","7"
"1990","Not Employed","Male","6.05","6","1066","2","5","8","9","10","5.89","6.21","0","10","6","7"
"1991","Employed","Female","6.91","7","2578","4","5","8","9","10","6.83","6.99","0","10","7","8"
"1991","Employed","Male","6.97","7","3609","4","5","8","10","10","6.9","7.04","0","10","8","8"
"1991","Not Employed","Female","5.91","6","2223","2","5","8","9","10","5.81","6.01","0","10","7","7"
