"plh0183","year","hgtyp1hh","migback","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1990","1-pers.-HH","no migration background","53","0.169068280964344","0.127611363759181","0.210525198169508","10"
"10 Completely satisfied","1990","(Married) couple without C. ","no migration background","135","0.156523351470784","0.132665279734491","0.180381423207076","10"
"10 Completely satisfied","1990","(Married) couple without C. ","direct migration background","15","","","","10"
"10 Completely satisfied","1990","(Married) couple without C. ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Single parent ","indirect migration background","1","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","no migration background","166","0.124706608907846","0.107665962931146","0.141747254884547","10"
"10 Completely satisfied","1990","1-pers.-HH","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Single parent ","no migration background","34","0.17523249182475","0.120302154041704","0.230162829607796","10"
"10 Completely satisfied","1990","Single parent ","direct migration background","2","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","direct migration background","5","","","","10"
"10 Completely satisfied","1990","Couple + C. LE 16 ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","no migration background","129","0.149150348448107","0.124480278446896","0.173820418449318","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","direct migration background","4","","","","10"
"10 Completely satisfied","1990","Couple + C. GT 16 ","indirect migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","no migration background","40","0.129463487893279","0.0922124874380802","0.166714488348479","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","direct migration background","","","","","10"
"10 Completely satisfied","1990","Couple + C. LE and GT 16","indirect migration background","","","","","10"
"2 on Scale 1 to 10","1990","1-pers.-HH","no migration background","8","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","18","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","no migration background","4","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","14","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","5","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","1","","","","2"
"3 on Scale 1 to 10","1990","1-pers.-HH","no migration background","14","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","27","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","2","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","no migration background","9","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","34","0.0239607657397248","0.0160731003491194","0.0318484311303302","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","1","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","17","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","2","","","","3"
"4 on Scale 1 to 10","1990","1-pers.-HH","no migration background","10","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","23","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","no migration background","5","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","24","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","7","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","18","","","","4"
"5 on Scale 1 to 10","1990","1-pers.-HH","no migration background","55","0.170365362748087","0.128782215518222","0.211948509977952","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","4","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","122","0.144709497340346","0.121609358973809","0.167809635706882","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","7","","","","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","no migration background","18","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","152","0.104350894063909","0.0885827154794475","0.12011907264837","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","81","0.0998424797834182","0.0790814558295683","0.120603503737268","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","4","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","23","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","1","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","4","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","5"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","no migration background","20","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","no migration background","20","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","1","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","62","0.0678544696521427","0.051340924055374","0.0843680152489114","6"
"6 on Scale 1 to 10","1990","Single parent ","direct migration background","1","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","77","0.052810814561277","0.0412751055371723","0.0643465235853817","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","3","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","56","0.0757493985711655","0.0574255666949141","0.0940732304474169","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","2","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","31","0.101078155149547","0.0676309052833441","0.13452540501575","6"
"7 on Scale 1 to 10","1990","1-pers.-HH","no migration background","41","0.132205289531214","0.0947411137830929","0.169669465279336","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","2","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","111","0.125637607355202","0.103874805774225","0.147400408936178","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","12","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","no migration background","20","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","direct migration background","2","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","199","0.13699893993258","0.119264039183676","0.154733840681484","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","4","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","131","0.174487641045932","0.148204579112436","0.200770702979428","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","4","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","39","0.113259402213403","0.0780947584047178","0.148424046022088","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","2","","","","7"
"8 on Scale 1 to 10","1990","Single parent ","no migration background","38","0.207787485919622","0.14916425867428","0.266410713164965","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","no migration background","66","0.195414682093751","0.151556773927044","0.239272590260457","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","5","","","","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","236","0.254280587606521","0.225687993016012","0.282873182197031","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","12","","","","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","Single parent ","direct migration background","","","","","8"
"8 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","484","0.33951195452354","0.31508752040164","0.36393638864544","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","3","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","214","0.265320869907507","0.234745875181356","0.295895864633659","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","5","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","96","0.317167780293539","0.265529433713454","0.368806126873624","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","2","","","","8"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","direct migration background","9","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","no migration background","39","0.124893158107055","0.0883266802494755","0.161459635964635","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","direct migration background","2","","","","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","no migration background","139","0.153832448653029","0.13014264838901","0.177522248917049","9"
"9 on Scale 1 to 10","1990","Single parent ","no migration background","33","0.187963775995341","0.131513774011798","0.244413777978885","9"
"9 on Scale 1 to 10","1990","Single parent ","direct migration background","1","","","","9"
"9 on Scale 1 to 10","1990","Single parent ","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","no migration background","285","0.191332285202209","0.171044077794163","0.211620492610256","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","direct migration background","5","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","no migration background","147","0.175440147800424","0.149100654392442","0.201779641208406","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","direct migration background","3","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","indirect migration background","","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","no migration background","71","0.229842430582325","0.183157610337025","0.276527250827626","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","direct migration background","2","","","","9"
"0 Completely dissatisfied","1991","1-pers.-HH","no migration background","15","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","direct migration background","2","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","no migration background","13","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","direct migration background","1","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Single parent ","no migration background","1","","","","0"
"0 Completely dissatisfied","1991","Single parent ","direct migration background","1","","","","0"
"0 Completely dissatisfied","1991","Single parent ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","no migration background","8","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","direct migration background","3","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","no migration background","3","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","direct migration background","4","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","no migration background","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","direct migration background","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","1-pers.-HH","no migration background","14","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","no migration background","4","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","no migration background","14","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","direct migration background","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","direct migration background","1","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","no migration background","6","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","direct migration background","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","no migration background","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","no migration background","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","direct migration background","1","","","","1"
"10 Completely satisfied","1991","Single parent ","no migration background","37","0.0575872212468037","0.037640749221771","0.0775336932718365","10"
"10 Completely satisfied","1991","(Married) couple without C. ","indirect migration background","3","","","","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","no migration background","167","0.0630532798465932","0.0538390317756542","0.0722675279175323","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","direct migration background","43","0.11107959047927","0.0798129800849351","0.142346200873605","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","indirect migration background","17","","","","10"
"10 Completely satisfied","1991","Single parent ","direct migration background","10","","","","10"
"10 Completely satisfied","1991","Single parent ","indirect migration background","4","","","","10"
"10 Completely satisfied","1991","1-pers.-HH","no migration background","72","0.0663735302068289","0.0516291993389471","0.0811178610747107","10"
"10 Completely satisfied","1991","1-pers.-HH","direct migration background","21","","","","10"
"10 Completely satisfied","1991","1-pers.-HH","indirect migration background","3","","","","10"
"10 Completely satisfied","1991","(Married) couple without C. ","no migration background","294","0.105295877206158","0.0935876395197848","0.11700411489253","10"
"10 Completely satisfied","1991","(Married) couple without C. ","direct migration background","55","0.121127186679513","0.0918777185649737","0.150376654794052","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","direct migration background","76","0.110045194069028","0.0869935991697116","0.133096788968344","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","indirect migration background","4","","","","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","no migration background","145","0.0687072505632353","0.0579698566331033","0.0794446444933673","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","direct migration background","29","","","","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","indirect migration background","21","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","no migration background","50","0.0604035745571194","0.0430263069115328","0.077780842202706","10"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","no migration background","22","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","direct migration background","2","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","no migration background","33","0.0113855904696941","0.00733855160574199","0.0154326293336462","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","direct migration background","8","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","no migration background","11","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","direct migration background","1","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","no migration background","12","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","direct migration background","2","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","direct migration background","4","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","no migration background","25","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","no migration background","3","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","direct migration background","2","","","","2"
"3 on Scale 1 to 10","1991","1-pers.-HH","no migration background","35","0.0343018758726416","0.0235218287112401","0.0450819230340431","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","direct migration background","9","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","no migration background","70","0.0303092801555919","0.0237696895954388","0.036848870715745","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","direct migration background","14","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","no migration background","10","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","direct migration background","3","","","","3"
"3 on Scale 1 to 10","1991","Single parent ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","no migration background","34","0.0134027406993263","0.00904345460932924","0.0177620267893234","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","direct migration background","11","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","direct migration background","14","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","indirect migration background","2","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","no migration background","42","0.0187811571998666","0.0130188208513997","0.0245434935483335","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","no migration background","11","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","direct migration background","15","","","","3"
"4 on Scale 1 to 10","1991","1-pers.-HH","no migration background","51","0.0483007386015326","0.0356017894704261","0.0609996877326391","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","direct migration background","4","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","no migration background","12","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","direct migration background","7","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","no migration background","65","0.0229837171750886","0.0173029152489465","0.0286645191012307","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","direct migration background","30","0.0378327844997883","0.0237790775632089","0.0518864914363677","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","no migration background","82","0.0341586064218613","0.027229948710816","0.0410872641329067","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","direct migration background","19","","","","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","indirect migration background","","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","no migration background","71","0.0356085136004424","0.0277424383377412","0.0434745888631435","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","direct migration background","15","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","no migration background","19","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","direct migration background","7","","","","4"
"5 on Scale 1 to 10","1991","1-pers.-HH","no migration background","156","0.150431437523626","0.129257113681613","0.171605761365638","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","direct migration background","13","","","","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","indirect migration background","1","","","","5"
