"plh0183","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"10 Completely satisfied","1991","middle vocational","582","0.0830934089708797","0.0765304574522075","0.0896563604895519","10"
"10 Completely satisfied","1991","vocational + Abi","28","","","","10"
"10 Completely satisfied","1991","higher vocational","53","0.0619093459832569","0.0444989080006303","0.0793197839658835","10"
"10 Completely satisfied","1991","higher education","92","0.0559558713951941","0.0448994896192604","0.0670122531711279","10"
"2 on Scale 1 to 10","1991","in school","2","","","","2"
"2 on Scale 1 to 10","1991","inadequately","7","","","","2"
"2 on Scale 1 to 10","1991","general elemantary","31","0.0142322819934095","0.00984971237612114","0.0186148516106978","2"
"2 on Scale 1 to 10","1991","middle vocational","79","0.0126032171539907","0.00995081162807072","0.0152556226799107","2"
"2 on Scale 1 to 10","1991","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1991","higher vocational","5","","","","2"
"2 on Scale 1 to 10","1991","higher education","10","","","","2"
"3 on Scale 1 to 10","1991","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","1991","higher vocational","8","","","","3"
"3 on Scale 1 to 10","1991","higher education","33","0.0218669381761372","0.0148315671657598","0.0289023091865146","3"
"3 on Scale 1 to 10","1991","in school","","","","","3"
"3 on Scale 1 to 10","1991","inadequately","17","","","","3"
"3 on Scale 1 to 10","1991","general elemantary","73","0.0317492923094106","0.025261974206806","0.0382366104120151","3"
"3 on Scale 1 to 10","1991","middle vocational","146","0.023994436466134","0.0203558325349261","0.027633040397342","3"
"4 on Scale 1 to 10","1991","general elemantary","105","0.0503329122760368","0.0422435184175587","0.0584223061345149","4"
"4 on Scale 1 to 10","1991","in school","1","","","","4"
"4 on Scale 1 to 10","1991","inadequately","33","0.079705089018473","0.0589002608813703","0.100509917155576","4"
"4 on Scale 1 to 10","1991","middle vocational","193","0.0296872278339447","0.0256517584458458","0.0337226972220435","4"
"4 on Scale 1 to 10","1991","vocational + Abi","8","","","","4"
"4 on Scale 1 to 10","1991","higher vocational","18","","","","4"
"4 on Scale 1 to 10","1991","higher education","53","0.0308408504187814","0.0225240789189167","0.0391576219186461","4"
"5 on Scale 1 to 10","1991","in school","4","","","","5"
"5 on Scale 1 to 10","1991","inadequately","74","0.129919521391057","0.104092488528343","0.155746554253771","5"
"5 on Scale 1 to 10","1991","general elemantary","330","0.137766373183252","0.125014078250275","0.150518668116228","5"
"5 on Scale 1 to 10","1991","middle vocational","710","0.113803218427821","0.106252370619624","0.121354066236018","5"
"5 on Scale 1 to 10","1991","vocational + Abi","22","","","","5"
"5 on Scale 1 to 10","1991","higher vocational","61","0.0932115295933073","0.0722077720675456","0.114215287119069","5"
"5 on Scale 1 to 10","1991","higher education","146","0.0894092153690716","0.0756831262516615","0.103135304486482","5"
"6 on Scale 1 to 10","1991","vocational + Abi","28","","","","6"
"6 on Scale 1 to 10","1991","higher vocational","54","0.0802402112965144","0.0606137308947046","0.0998666916983242","6"
"6 on Scale 1 to 10","1991","higher education","148","0.079116154451848","0.0661315399916634","0.0921007689120327","6"
"6 on Scale 1 to 10","1991","general elemantary","273","0.106492759906781","0.0950794046131231","0.11790611520044","6"
"6 on Scale 1 to 10","1991","inadequately","68","0.0917333582652476","0.0695601811965525","0.113906535333943","6"
"6 on Scale 1 to 10","1991","in school","10","","","","6"
"6 on Scale 1 to 10","1991","middle vocational","638","0.0987939896663962","0.091699344779188","0.105888634553604","6"
"7 on Scale 1 to 10","1991","middle vocational","1176","0.17375878907425","0.164749714590581","0.182767863557919","7"
"7 on Scale 1 to 10","1991","vocational + Abi","78","0.218884011886381","0.176865428669352","0.26090259510341","7"
"7 on Scale 1 to 10","1991","higher vocational","132","0.192422059951348","0.163942790982905","0.220901328919791","7"
"7 on Scale 1 to 10","1991","higher education","333","0.188795287311642","0.169969426034737","0.207621148588546","7"
"7 on Scale 1 to 10","1991","in school","19","","","","7"
"7 on Scale 1 to 10","1991","inadequately","130","0.181833530472358","0.15220463779951","0.211462423145207","7"
"7 on Scale 1 to 10","1991","general elemantary","486","0.171252549437066","0.157313476737835","0.185191622136296","7"
"8 on Scale 1 to 10","1991","in school","48","0.318414487076498","0.245774437412961","0.391054536740035","8"
"8 on Scale 1 to 10","1991","inadequately","162","0.242774176138197","0.209838123396819","0.275710228879576","8"
"8 on Scale 1 to 10","1991","general elemantary","825","0.272861774498553","0.256380754162805","0.289342794834301","8"
"8 on Scale 1 to 10","1991","middle vocational","2050","0.296929961566711","0.286066213969328","0.307793709164093","8"
"8 on Scale 1 to 10","1991","vocational + Abi","118","0.347791496902337","0.299393283599564","0.396189710205109","8"
"8 on Scale 1 to 10","1991","higher vocational","259","0.346952078052046","0.312563322795851","0.381340833308242","8"
"8 on Scale 1 to 10","1991","higher education","551","0.339513388987225","0.316733347588523","0.362293430385927","8"
"9 on Scale 1 to 10","1991","in school","54","0.350830630239941","0.276417887997723","0.425243372482159","9"
"9 on Scale 1 to 10","1991","middle vocational","1167","0.157117753058601","0.148465096945996","0.165770409171207","9"
"9 on Scale 1 to 10","1991","vocational + Abi","78","0.186896025828612","0.147281934703908","0.226510116953317","9"
"9 on Scale 1 to 10","1991","inadequately","92","0.118450042614387","0.0936273624349479","0.143272722793825","9"
"9 on Scale 1 to 10","1991","general elemantary","389","0.110378435248085","0.0987840153336191","0.121972855162551","9"
"9 on Scale 1 to 10","1991","higher vocational","140","0.163515706196333","0.136796852835643","0.190234559557023","9"
"9 on Scale 1 to 10","1991","higher education","284","0.181272394662967","0.162740082800166","0.199804706525768","9"
"0 Completely dissatisfied","1992","general elemantary","19","","","","0"
"0 Completely dissatisfied","1992","middle vocational","32","0.00640359216827898","0.00448269211808553","0.00832449221847243","0"
"0 Completely dissatisfied","1992","vocational + Abi","2","","","","0"
"0 Completely dissatisfied","1992","higher vocational","4","","","","0"
"0 Completely dissatisfied","1992","higher education","8","","","","0"
"0 Completely dissatisfied","1992","inadequately","6","","","","0"
"0 Completely dissatisfied","1992","in school","1","","","","0"
"1 on Scale 1 to 10","1992","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1992","higher vocational","3","","","","1"
"1 on Scale 1 to 10","1992","higher education","3","","","","1"
"1 on Scale 1 to 10","1992","middle vocational","46","0.00897698167460661","0.0067055746247439","0.0112483887244693","1"
"1 on Scale 1 to 10","1992","in school","","","","","1"
"1 on Scale 1 to 10","1992","general elemantary","18","","","","1"
"1 on Scale 1 to 10","1992","inadequately","7","","","","1"
"10 Completely satisfied","1992","general elemantary","235","0.078908099443712","0.0688319635180985","0.0889842353693255","10"
"10 Completely satisfied","1992","middle vocational","436","0.0633026473844386","0.0574385859427045","0.0691667088261727","10"
"10 Completely satisfied","1992","vocational + Abi","31","0.076866744022049","0.0501889358716638","0.103544552172434","10"
"10 Completely satisfied","1992","in school","18","","","","10"
"10 Completely satisfied","1992","inadequately","45","0.0850886930090571","0.0630552098073964","0.107122176210718","10"
"10 Completely satisfied","1992","higher vocational","45","0.0571641484468145","0.040504777803999","0.07382351908963","10"
"10 Completely satisfied","1992","higher education","73","0.0553174232893999","0.0442300435422661","0.0664048030365337","10"
"2 on Scale 1 to 10","1992","general elemantary","41","0.0214086502831193","0.0159989017939619","0.0268183987722768","2"
"2 on Scale 1 to 10","1992","middle vocational","80","0.0168754038117595","0.0137735644923897","0.0199772431311293","2"
"2 on Scale 1 to 10","1992","vocational + Abi","3","","","","2"
"2 on Scale 1 to 10","1992","higher vocational","13","","","","2"
"2 on Scale 1 to 10","1992","higher education","16","","","","2"
"2 on Scale 1 to 10","1992","in school","1","","","","2"
"2 on Scale 1 to 10","1992","inadequately","9","","","","2"
"3 on Scale 1 to 10","1992","higher vocational","14","","","","3"
"3 on Scale 1 to 10","1992","higher education","54","0.0359709234627784","0.0269390912935384","0.0450027556320184","3"
"3 on Scale 1 to 10","1992","vocational + Abi","6","","","","3"
"3 on Scale 1 to 10","1992","inadequately","20","","","","3"
"3 on Scale 1 to 10","1992","general elemantary","89","0.0400625717903271","0.032733100985323","0.0473920425953313","3"
"3 on Scale 1 to 10","1992","middle vocational","185","0.0310165367794942","0.0268416686329168","0.0351914049260717","3"
"3 on Scale 1 to 10","1992","in school","1","","","","3"
"4 on Scale 1 to 10","1992","in school","2","","","","4"
"4 on Scale 1 to 10","1992","inadequately","31","0.0648421809427443","0.0453962384744962","0.0842881234109923","4"
"4 on Scale 1 to 10","1992","general elemantary","153","0.0669764458914798","0.0576333867724871","0.0763195050104725","4"
"4 on Scale 1 to 10","1992","middle vocational","255","0.0448822987702195","0.0398962798484869","0.0498683176919521","4"
"4 on Scale 1 to 10","1992","higher vocational","28","","","","4"
"4 on Scale 1 to 10","1992","higher education","45","0.0254597470196563","0.0178199480352237","0.033099546004089","4"
"4 on Scale 1 to 10","1992","vocational + Abi","10","","","","4"
"5 on Scale 1 to 10","1992","vocational + Abi","29","","","","5"
"5 on Scale 1 to 10","1992","higher vocational","81","0.126746232048667","0.102872713018157","0.150619751079177","5"
"5 on Scale 1 to 10","1992","higher education","135","0.0762289917649163","0.0633584374837676","0.089099546046065","5"
"5 on Scale 1 to 10","1992","inadequately","84","0.149587448656051","0.121421774992259","0.177753122319843","5"
"5 on Scale 1 to 10","1992","general elemantary","358","0.15266548170499","0.139222994873174","0.166107968536806","5"
"5 on Scale 1 to 10","1992","middle vocational","739","0.118533552050172","0.110749397113283","0.126317706987061","5"
"5 on Scale 1 to 10","1992","in school","7","","","","5"
"6 on Scale 1 to 10","1992","vocational + Abi","24","","","","6"
"6 on Scale 1 to 10","1992","higher vocational","86","0.121826101923657","0.0983546954982558","0.145297508349058","6"
"6 on Scale 1 to 10","1992","higher education","184","0.110548260545881","0.0953395585680251","0.125756962523738","6"
"6 on Scale 1 to 10","1992","middle vocational","779","0.115114421180575","0.10742849241791","0.12280034994324","6"
"6 on Scale 1 to 10","1992","general elemantary","274","0.107520352483172","0.095942547117746","0.119098157848599","6"
"6 on Scale 1 to 10","1992","in school","7","","","","6"
"6 on Scale 1 to 10","1992","inadequately","74","0.12387953631688","0.0978636016870545","0.149895470946705","6"
"7 on Scale 1 to 10","1992","in school","30","0.137414528565263","0.0879368842119154","0.186892172918611","7"
"7 on Scale 1 to 10","1992","inadequately","107","0.15145160346681","0.123142052466249","0.179761154467371","7"
"7 on Scale 1 to 10","1992","general elemantary","475","0.161867178121239","0.14810086745732","0.175633488785158","7"
"7 on Scale 1 to 10","1992","middle vocational","1212","0.176408618697546","0.167229442097477","0.185587795297616","7"
"7 on Scale 1 to 10","1992","vocational + Abi","73","0.190972108442848","0.151606640103601","0.230337576782094","7"
"7 on Scale 1 to 10","1992","higher vocational","136","0.179611174711886","0.152065385362668","0.207156964061105","7"
"7 on Scale 1 to 10","1992","higher education","331","0.194443474881583","0.175247963105785","0.213638986657381","7"
"8 on Scale 1 to 10","1992","vocational + Abi","139","0.38036639508747","0.331746137448546","0.428986652726394","8"
"8 on Scale 1 to 10","1992","general elemantary","719","0.235949718611068","0.22008061316291","0.251818824059226","8"
"8 on Scale 1 to 10","1992","middle vocational","1870","0.278110295769019","0.267320036339499","0.288900555198539","8"
"8 on Scale 1 to 10","1992","in school","70","0.408988969788767","0.338333594125213","0.479644345452322","8"
"8 on Scale 1 to 10","1992","inadequately","155","0.220752408798428","0.187999626784614","0.253505190812241","8"
"8 on Scale 1 to 10","1992","higher vocational","207","0.265725446195629","0.234027984273895","0.297422908117363","8"
"8 on Scale 1 to 10","1992","higher education","516","0.312792717226968","0.290305941330861","0.335279493123074","8"
"9 on Scale 1 to 10","1992","middle vocational","990","0.14037565171389","0.132010223515525","0.148741079912256","9"
"9 on Scale 1 to 10","1992","vocational + Abi","65","0.18110782239977","0.142539507028602","0.219676137770938","9"
"9 on Scale 1 to 10","1992","in school","49","0.264674417136147","0.201274682587216","0.328074151685078","9"
"9 on Scale 1 to 10","1992","inadequately","78","0.12007289670753","0.0944042143127638","0.145741579102296","9"
"9 on Scale 1 to 10","1992","general elemantary","369","0.117384594980485","0.105354389407549","0.12941480055342","9"
"9 on Scale 1 to 10","1992","higher education","268","0.170909303814551","0.152651906276198","0.189166701352904","9"
"9 on Scale 1 to 10","1992","higher vocational","129","0.147592403661529","0.122139675701543","0.173045131621515","9"
"0 Completely dissatisfied","1993","general elemantary","24","","","","0"
"0 Completely dissatisfied","1993","middle vocational","49","0.0102443433760478","0.00781540559178036","0.0126732811603152","0"
"0 Completely dissatisfied","1993","vocational + Abi","1","","","","0"
"0 Completely dissatisfied","1993","higher vocational","3","","","","0"
"0 Completely dissatisfied","1993","higher education","8","","","","0"
"0 Completely dissatisfied","1993","in school","","","","","0"
"0 Completely dissatisfied","1993","inadequately","8","","","","0"
"1 on Scale 1 to 10","1993","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1993","higher vocational","6","","","","1"
"1 on Scale 1 to 10","1993","higher education","14","","","","1"
"1 on Scale 1 to 10","1993","in school","","","","","1"
"1 on Scale 1 to 10","1993","general elemantary","22","","","","1"
"1 on Scale 1 to 10","1993","inadequately","3","","","","1"
"1 on Scale 1 to 10","1993","middle vocational","53","0.0103299426048354","0.0078909835992372","0.0127689016104335","1"
"10 Completely satisfied","1993","in school","23","","","","10"
"10 Completely satisfied","1993","inadequately","39","0.0697556769569033","0.0494406260585197","0.0900707278552869","10"
"10 Completely satisfied","1993","general elemantary","207","0.0737556718169099","0.0638042382878784","0.0837071053459415","10"
"10 Completely satisfied","1993","middle vocational","432","0.0643795161346394","0.0584593479336771","0.0702996843356017","10"
"10 Completely satisfied","1993","vocational + Abi","20","","","","10"
"10 Completely satisfied","1993","higher vocational","26","","","","10"
"10 Completely satisfied","1993","higher education","48","0.0304120903711632","0.0220553021194693","0.0387688786228571","10"
"2 on Scale 1 to 10","1993","general elemantary","59","0.0288665307824925","0.0224917990736182","0.0352412624913668","2"
"2 on Scale 1 to 10","1993","middle vocational","108","0.0184996544842043","0.0152492503025505","0.0217500586658582","2"
"2 on Scale 1 to 10","1993","vocational + Abi","1","","","","2"
"2 on Scale 1 to 10","1993","higher vocational","12","","","","2"
"2 on Scale 1 to 10","1993","higher education","21","","","","2"
"2 on Scale 1 to 10","1993","in school","1","","","","2"
"2 on Scale 1 to 10","1993","inadequately","10","","","","2"
"3 on Scale 1 to 10","1993","higher vocational","19","","","","3"
"3 on Scale 1 to 10","1993","vocational + Abi","10","","","","3"
"3 on Scale 1 to 10","1993","higher education","47","0.0284699147463132","0.0203762748765976","0.0365635546160288","3"
"3 on Scale 1 to 10","1993","inadequately","26","","","","3"
"3 on Scale 1 to 10","1993","general elemantary","88","0.0372504120298231","0.0300402111391394","0.0444606129205067","3"
"3 on Scale 1 to 10","1993","middle vocational","231","0.036787348561204","0.0322466709942032","0.0413280261282049","3"
"3 on Scale 1 to 10","1993","in school","1","","","","3"
"4 on Scale 1 to 10","1993","in school","5","","","","4"
"4 on Scale 1 to 10","1993","inadequately","26","","","","4"
"4 on Scale 1 to 10","1993","general elemantary","154","0.0621133682981359","0.0529238474512673","0.0713028891450044","4"
"4 on Scale 1 to 10","1993","middle vocational","280","0.0457865118816567","0.0407445229700446","0.0508285007932688","4"
"4 on Scale 1 to 10","1993","vocational + Abi","15","","","","4"
"4 on Scale 1 to 10","1993","higher vocational","34","0.0523973241703052","0.0362331189851979","0.0685615293554125","4"
"4 on Scale 1 to 10","1993","higher education","71","0.0401343726750475","0.0305825527671373","0.0496861925829577","4"
"5 on Scale 1 to 10","1993","inadequately","108","0.183935758861927","0.153038149367846","0.214833368356008","5"
"5 on Scale 1 to 10","1993","general elemantary","388","0.160754739156725","0.146770092577286","0.174739385736165","5"
"5 on Scale 1 to 10","1993","middle vocational","861","0.132836257675845","0.124649363014503","0.141023152337186","5"
"5 on Scale 1 to 10","1993","vocational + Abi","32","0.0630620328860295","0.0386864049711509","0.0874376608009081","5"
"5 on Scale 1 to 10","1993","higher vocational","99","0.150505825249859","0.124567405246081","0.176444245253637","5"
"5 on Scale 1 to 10","1993","higher education","194","0.112267191872594","0.0969036895206948","0.127630694224493","5"
"5 on Scale 1 to 10","1993","in school","13","","","","5"
"6 on Scale 1 to 10","1993","vocational + Abi","36","0.104594190171442","0.0739053733875167","0.135283006955367","6"
"6 on Scale 1 to 10","1993","higher vocational","96","0.148205895779234","0.122431605454477","0.17398018610399","6"
"6 on Scale 1 to 10","1993","higher education","176","0.109360176550304","0.0941720809395289","0.124548272161079","6"
"6 on Scale 1 to 10","1993","in school","14","","","","6"
"6 on Scale 1 to 10","1993","inadequately","82","0.116550910819191","0.0909604432373869","0.142141378400994","6"
"6 on Scale 1 to 10","1993","general elemantary","318","0.123129960277818","0.110619461074982","0.135640459480654","6"
"6 on Scale 1 to 10","1993","middle vocational","762","0.121986595597585","0.114092235007924","0.129880956187247","6"
"7 on Scale 1 to 10","1993","general elemantary","441","0.167883765869506","0.153653221859244","0.182114309879769","7"
"7 on Scale 1 to 10","1993","middle vocational","1172","0.172866573292647","0.163745338636471","0.181987807948822","7"
"7 on Scale 1 to 10","1993","in school","38","0.184444733448971","0.128097548386814","0.240791918511128","7"
"7 on Scale 1 to 10","1993","inadequately","119","0.201489116322568","0.169500471803303","0.233477760841834","7"
"7 on Scale 1 to 10","1993","vocational + Abi","80","0.197693883596323","0.157756181092557","0.23763158610009","7"
"7 on Scale 1 to 10","1993","higher vocational","133","0.173280304472481","0.145824106081062","0.2007365028639","7"
"7 on Scale 1 to 10","1993","higher education","321","0.19995937421601","0.180494591011293","0.219424157420727","7"
"8 on Scale 1 to 10","1993","general elemantary","631","0.218532639511338","0.202798654521902","0.234266624500773","8"
"8 on Scale 1 to 10","1993","middle vocational","1729","0.259304490588761","0.248733024870032","0.269875956307489","8"
"8 on Scale 1 to 10","1993","vocational + Abi","109","0.29335180409479","0.247694273526713","0.339009334662866","8"
"8 on Scale 1 to 10","1993","higher vocational","191","0.236110220839379","0.205302511779403","0.266917929899356","8"
"8 on Scale 1 to 10","1993","higher education","473","0.296693628797465","0.274463137944201","0.318924119650729","8"
"8 on Scale 1 to 10","1993","in school","55","0.297300421511972","0.230896304524879","0.363704538499065","8"
"8 on Scale 1 to 10","1993","inadequately","132","0.202278222512761","0.170242840279035","0.234313604746488","8"
"9 on Scale 1 to 10","1993","vocational + Abi","77","0.228285987595287","0.186195473522974","0.2703765016676","9"
"9 on Scale 1 to 10","1993","higher vocational","111","0.135460602479055","0.110635813989672","0.160285390968438","9"
"9 on Scale 1 to 10","1993","higher education","249","0.154801436480241","0.137198321147281","0.172404551813201","9"
"9 on Scale 1 to 10","1993","in school","32","0.188619494923092","0.131784219332585","0.2454547705136","9"
"9 on Scale 1 to 10","1993","middle vocational","925","0.126978765802575","0.11894742074437","0.135010110860781","9"
"9 on Scale 1 to 10","1993","inadequately","51","0.0776559977301955","0.0563125985143367","0.0989993969460543","9"
"9 on Scale 1 to 10","1993","general elemantary","318","0.103911704944525","0.0922936669716584","0.115529742917393","9"
"0 Completely dissatisfied","1994","vocational + Abi","","","","","0"
"0 Completely dissatisfied","1994","higher vocational","2","","","","0"
"0 Completely dissatisfied","1994","higher education","10","","","","0"
"0 Completely dissatisfied","1994","general elemantary","26","","","","0"
"0 Completely dissatisfied","1994","middle vocational","47","0.00940472891541105","0.00705682618123518","0.0117526316495869","0"
"0 Completely dissatisfied","1994","in school","","","","","0"
"0 Completely dissatisfied","1994","inadequately","2","","","","0"
"1 on Scale 1 to 10","1994","higher vocational","8","","","","1"
"1 on Scale 1 to 10","1994","middle vocational","32","0.00635836728876591","0.00442485680638007","0.00829187777115175","1"
"1 on Scale 1 to 10","1994","vocational + Abi","1","","","","1"
"1 on Scale 1 to 10","1994","higher education","5","","","","1"
"1 on Scale 1 to 10","1994","general elemantary","20","","","","1"
"1 on Scale 1 to 10","1994","inadequately","4","","","","1"
"1 on Scale 1 to 10","1994","in school","","","","","1"
"10 Completely satisfied","1994","in school","26","","","","10"
"10 Completely satisfied","1994","inadequately","42","0.076571005372862","0.0543884037264763","0.0987536070192477","10"
"10 Completely satisfied","1994","general elemantary","194","0.0774239115330229","0.0668690014843893","0.0879788215816566","10"
"10 Completely satisfied","1994","middle vocational","361","0.0586267350653431","0.0529121116023516","0.0643413585283345","10"
"10 Completely satisfied","1994","vocational + Abi","20","","","","10"
"10 Completely satisfied","1994","higher vocational","29","","","","10"
"10 Completely satisfied","1994","higher education","47","0.0298474660636927","0.0215991943833799","0.0380957377440055","10"
"2 on Scale 1 to 10","1994","general elemantary","47","0.0254288042459257","0.0192117359239915","0.0316458725678599","2"
"2 on Scale 1 to 10","1994","middle vocational","98","0.0193087399236973","0.0159613835291933","0.0226560963182013","2"
"2 on Scale 1 to 10","1994","vocational + Abi","4","","","","2"
"2 on Scale 1 to 10","1994","higher vocational","13","","","","2"
"2 on Scale 1 to 10","1994","higher education","23","","","","2"
"2 on Scale 1 to 10","1994","in school","2","","","","2"
"2 on Scale 1 to 10","1994","inadequately","9","","","","2"
"3 on Scale 1 to 10","1994","vocational + Abi","5","","","","3"
