"plh0183","year","sampreg","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1990","West Germany","","","","","0"
"0 Completely dissatisfied","1990","East Germany","33","0.0105811317670876","0.00756025700300568","0.0136020065311695","0"
"1 on Scale 1 to 10","1990","East Germany","11","","","","1"
"1 on Scale 1 to 10","1990","West Germany","","","","","1"
"10 Completely satisfied","1990","East Germany","632","0.150163870186973","0.139616920177575","0.160710820196371","10"
"10 Completely satisfied","1990","West Germany","","","","","10"
"2 on Scale 1 to 10","1990","East Germany","53","0.01275156078431","0.00943894195286031","0.0160641796157596","2"
"2 on Scale 1 to 10","1990","West Germany","","","","","2"
"3 on Scale 1 to 10","1990","East Germany","114","0.0279424753401821","0.0230766671265605","0.0328082835538037","3"
"3 on Scale 1 to 10","1990","West Germany","","","","","3"
"4 on Scale 1 to 10","1990","East Germany","95","0.0230058699803496","0.0185795595047282","0.027432180455971","4"
"4 on Scale 1 to 10","1990","West Germany","","","","","4"
"5 on Scale 1 to 10","1990","West Germany","","","","","5"
"5 on Scale 1 to 10","1990","East Germany","514","0.121046318897577","0.111416117851535","0.130676519943619","5"
"6 on Scale 1 to 10","1990","West Germany","","","","","6"
"6 on Scale 1 to 10","1990","East Germany","306","0.0709468514770037","0.0633669526498226","0.0785267503041849","6"
"7 on Scale 1 to 10","1990","West Germany","","","","","7"
"7 on Scale 1 to 10","1990","East Germany","604","0.13571555220758","0.125603955869638","0.145827148545521","7"
"8 on Scale 1 to 10","1990","East Germany","1249","0.272235036434609","0.259093560425802","0.285376512443417","8"
"8 on Scale 1 to 10","1990","West Germany","","","","","8"
"9 on Scale 1 to 10","1990","West Germany","","","","","9"
"9 on Scale 1 to 10","1990","East Germany","796","0.172664535901215","0.16150569825144","0.183823373550989","9"
"0 Completely dissatisfied","1991","West Germany","32","0.00500087030306598","0.00356343635761293","0.00643830424851903","0"
"0 Completely dissatisfied","1991","East Germany","24","","","","0"
"1 on Scale 1 to 10","1991","East Germany","19","","","","1"
"1 on Scale 1 to 10","1991","West Germany","35","0.00512260686546508","0.00366787133777645","0.00657734239315371","1"
"10 Completely satisfied","1991","East Germany","319","0.0849486859455436","0.0764104299026288","0.0934869419884585","10"
"10 Completely satisfied","1991","West Germany","798","0.0782528937868157","0.0727800904109849","0.0837256971626464","10"
"2 on Scale 1 to 10","1991","West Germany","81","0.0107396283074904","0.00863922021863015","0.0128400363963507","2"
"2 on Scale 1 to 10","1991","East Germany","60","0.016223098496772","0.012354235684068","0.020091961309476","2"
"3 on Scale 1 to 10","1991","East Germany","94","0.0269266110662217","0.0219694644552655","0.0318837576771779","3"
"3 on Scale 1 to 10","1991","West Germany","194","0.0238527354578878","0.0207433073710477","0.026962163544728","3"
"4 on Scale 1 to 10","1991","West Germany","286","0.0345292947455851","0.0308086589934615","0.0382499304977086","4"
"4 on Scale 1 to 10","1991","East Germany","128","0.0319517140987471","0.0265657468532318","0.0373376813442623","4"
"5 on Scale 1 to 10","1991","East Germany","402","0.105710102115917","0.0962941221531614","0.115126082078673","5"
"5 on Scale 1 to 10","1991","West Germany","955","0.114206755408582","0.107725400114305","0.12068811070286","5"
"6 on Scale 1 to 10","1991","East Germany","354","0.080760156119708","0.072416025151302","0.0891042870881139","6"
"6 on Scale 1 to 10","1991","West Germany","883","0.099619694620893","0.0935167511539859","0.1057226380878","6"
"7 on Scale 1 to 10","1991","East Germany","735","0.18013498085295","0.16836601441475","0.19190394729115","7"
"7 on Scale 1 to 10","1991","West Germany","1639","0.175767308856386","0.168011131700089","0.183523486012683","7"
"8 on Scale 1 to 10","1991","West Germany","2819","0.303755785079897","0.294384550066691","0.313127020093103","8"
"8 on Scale 1 to 10","1991","East Germany","1243","0.289109500825151","0.275225946818988","0.302993054831313","8"
"9 on Scale 1 to 10","1991","East Germany","718","0.169668061969163","0.158173457330912","0.181162666607413","9"
"9 on Scale 1 to 10","1991","West Germany","1529","0.149152426567932","0.141893125733054","0.15641172740281","9"
"0 Completely dissatisfied","1992","West Germany","50","0.00612541655580464","0.00452879374630318","0.0077220393653061","0"
"0 Completely dissatisfied","1992","East Germany","22","","","","0"
"1 on Scale 1 to 10","1992","East Germany","20","","","","1"
"1 on Scale 1 to 10","1992","West Germany","59","0.00818863603249452","0.00634451658761948","0.0100327554773696","1"
"10 Completely satisfied","1992","East Germany","179","0.048009344134278","0.0413356083253144","0.0546830799432416","10"
"10 Completely satisfied","1992","West Germany","729","0.0724641810789058","0.0671590543552678","0.0777693078025439","10"
"2 on Scale 1 to 10","1992","East Germany","51","0.0162218904266382","0.0122783246396632","0.0201654562136132","2"
"2 on Scale 1 to 10","1992","West Germany","115","0.0175894542915027","0.0148995215948063","0.0202793869881991","2"
"3 on Scale 1 to 10","1992","West Germany","246","0.031856822265705","0.0282631394402412","0.0354505050911688","3"
"3 on Scale 1 to 10","1992","East Germany","126","0.0328134333760795","0.0272522047933728","0.0383746619587862","3"
"4 on Scale 1 to 10","1992","West Germany","395","0.0485336619226637","0.0441363530974351","0.0529309707478922","4"
"4 on Scale 1 to 10","1992","East Germany","137","0.0364917229077139","0.0306382354758111","0.0423452103396168","4"
"5 on Scale 1 to 10","1992","East Germany","488","0.130136359165793","0.119633326980551","0.140639391351035","5"
"5 on Scale 1 to 10","1992","West Germany","955","0.115143835446716","0.108612147779808","0.121675523113623","5"
"6 on Scale 1 to 10","1992","West Germany","959","0.1076827619139","0.101339663382589","0.11402586044521","6"
"6 on Scale 1 to 10","1992","East Germany","479","0.122646520069837","0.112406408283482","0.132886631856191","6"
"7 on Scale 1 to 10","1992","East Germany","798","0.197426203062505","0.185000108168546","0.209852297956464","7"
"7 on Scale 1 to 10","1992","West Germany","1591","0.16881875818758","0.161153497302961","0.176484019072199","7"
"8 on Scale 1 to 10","1992","West Germany","2663","0.281133040958963","0.271933864922062","0.290332216995863","8"
"8 on Scale 1 to 10","1992","East Germany","1063","0.254150564898246","0.240559267885329","0.267741861911163","8"
"9 on Scale 1 to 10","1992","East Germany","579","0.147184886965027","0.136125047214172","0.158244726715883","9"
"9 on Scale 1 to 10","1992","West Germany","1412","0.142463431345765","0.135311114457904","0.149615748233627","9"
"0 Completely dissatisfied","1993","West Germany","66","0.0093273380678864","0.00735869034057801","0.0112959857951948","0"
"0 Completely dissatisfied","1993","East Germany","27","","","","0"
"1 on Scale 1 to 10","1993","East Germany","30","0.00960696810144188","0.00650804598522968","0.0127058902176541","1"
"1 on Scale 1 to 10","1993","West Germany","69","0.0106621777119554","0.00855879003039842","0.0127655653935124","1"
"10 Completely satisfied","1993","East Germany","151","0.0431958020881897","0.0367370887936024","0.049654515382777","10"
"10 Completely satisfied","1993","West Germany","669","0.0658396754934231","0.0607606708323619","0.0709186801544844","10"
"2 on Scale 1 to 10","1993","East Germany","76","0.0228617031970211","0.0181133172876138","0.0276100891064283","2"
"2 on Scale 1 to 10","1993","West Germany","140","0.0187393624461654","0.0159622487774823","0.0215164761148484","2"
"3 on Scale 1 to 10","1993","East Germany","145","0.0398028946039552","0.0335920419874859","0.0460137472204244","3"
"3 on Scale 1 to 10","1993","West Germany","279","0.0332247114624895","0.0295542772780094","0.0368951456469696","3"
"4 on Scale 1 to 10","1993","East Germany","211","0.0568356815050257","0.0494800846888887","0.0641912783211628","4"
"4 on Scale 1 to 10","1993","West Germany","378","0.0454369971760771","0.0411718779923286","0.0497021163598257","4"
"5 on Scale 1 to 10","1993","West Germany","1183","0.133777236757989","0.126805676777767","0.140748796738211","5"
"5 on Scale 1 to 10","1993","East Germany","534","0.141986619527869","0.130897822373286","0.153075416682453","5"
"6 on Scale 1 to 10","1993","West Germany","1025","0.118002925959508","0.111395930296369","0.124609921622646","6"
"6 on Scale 1 to 10","1993","East Germany","471","0.132469292636938","0.121699341429773","0.143239243844103","6"
"7 on Scale 1 to 10","1993","East Germany","705","0.172771934755697","0.16076138387204","0.184782485639353","7"
"7 on Scale 1 to 10","1993","West Germany","1630","0.176960677684101","0.169144890231519","0.184776465136682","7"
"8 on Scale 1 to 10","1993","East Germany","961","0.241733291675348","0.228131599989067","0.255334983361629","8"
"8 on Scale 1 to 10","1993","West Germany","2413","0.258343161395988","0.249378703140129","0.267307619651848","8"
"9 on Scale 1 to 10","1993","West Germany","1307","0.129685735844417","0.122805422497382","0.136566049191452","9"
"9 on Scale 1 to 10","1993","East Germany","495","0.129221716191487","0.118564709310328","0.139878723072647","9"
"0 Completely dissatisfied","1994","West Germany","53","0.00815105346504662","0.00629157477876374","0.0100105321513295","0"
"0 Completely dissatisfied","1994","East Germany","35","0.0131609684726034","0.00951537665799208","0.0168065602872148","0"
"1 on Scale 1 to 10","1994","West Germany","38","0.00618927950479403","0.00456734448047851","0.00781121452910955","1"
"1 on Scale 1 to 10","1994","East Germany","32","0.0110007101100335","0.00766407045524238","0.0143373497648245","1"
"10 Completely satisfied","1994","East Germany","98","0.0294219461208054","0.0240162467638141","0.0348276454777966","10"
"10 Completely satisfied","1994","West Germany","647","0.0662656920094581","0.0611214949996421","0.0714098890192741","10"
"2 on Scale 1 to 10","1994","West Germany","112","0.0175139144021005","0.0148011231190414","0.0202267056851595","2"
"2 on Scale 1 to 10","1994","East Germany","86","0.0255275700846764","0.0204822296722832","0.0305729104970696","2"
"3 on Scale 1 to 10","1994","West Germany","231","0.0292149760394329","0.0257321974425907","0.0326977546362751","3"
"3 on Scale 1 to 10","1994","East Germany","161","0.0447118788360815","0.0381006893407835","0.0513230683313796","3"
"4 on Scale 1 to 10","1994","East Germany","210","0.0615962791092479","0.0539054518567777","0.069287106361718","4"
"4 on Scale 1 to 10","1994","West Germany","379","0.0478685388512997","0.0434534941088192","0.0522835835937801","4"
"5 on Scale 1 to 10","1994","West Germany","1014","0.125187884921213","0.118344040771603","0.132031729070823","5"
"5 on Scale 1 to 10","1994","East Germany","587","0.164126326390425","0.152277907364742","0.175974745416108","5"
"6 on Scale 1 to 10","1994","East Germany","493","0.127996673839973","0.117309586229147","0.138683761450798","6"
"6 on Scale 1 to 10","1994","West Germany","1069","0.123100148363769","0.116305517740674","0.129894778986865","6"
"7 on Scale 1 to 10","1994","East Germany","755","0.193446302553181","0.180810645890039","0.206081959216324","7"
"7 on Scale 1 to 10","1994","West Germany","1615","0.173515663643233","0.165684104679889","0.181347222606578","7"
"8 on Scale 1 to 10","1994","East Germany","917","0.23361590944659","0.220080375112749","0.247151443780432","8"
"8 on Scale 1 to 10","1994","West Germany","2529","0.272360180984214","0.263153743651889","0.281566618316538","8"
"9 on Scale 1 to 10","1994","West Germany","1295","0.130632667815439","0.123663368414444","0.137601967216434","9"
"9 on Scale 1 to 10","1994","East Germany","380","0.0953954350363827","0.085998328710195","0.10479254136257","9"
"0 Completely dissatisfied","1995","East Germany","18","","","","0"
"0 Completely dissatisfied","1995","West Germany","58","0.00904047611630003","0.00713545924919107","0.010945492983409","0"
"1 on Scale 1 to 10","1995","West Germany","59","0.00977385435912724","0.00779380807583429","0.0117539006424202","1"
"1 on Scale 1 to 10","1995","East Germany","28","","","","1"
"10 Completely satisfied","1995","East Germany","113","0.0377087773281883","0.0315508461987121","0.0438667084576644","10"
"10 Completely satisfied","1995","West Germany","749","0.0705077752369544","0.0653552918275279","0.075660258646381","10"
"2 on Scale 1 to 10","1995","East Germany","88","0.0285259637708932","0.0231445535178659","0.0339073740239206","2"
"2 on Scale 1 to 10","1995","West Germany","128","0.0161872920209472","0.0136473808362096","0.0187272032056847","2"
"3 on Scale 1 to 10","1995","West Germany","214","0.0286632650768392","0.0253049382973539","0.0320215918563245","3"
"3 on Scale 1 to 10","1995","East Germany","141","0.0416023069384829","0.0351473711496882","0.0480572427272775","3"
"4 on Scale 1 to 10","1995","East Germany","190","0.0618516433227895","0.0540646155766697","0.0696386710689094","4"
"4 on Scale 1 to 10","1995","West Germany","338","0.0434223918399307","0.0393204245577684","0.0475243591220931","4"
"5 on Scale 1 to 10","1995","West Germany","1116","0.133344328577114","0.126502285850426","0.140186371303802","5"
"5 on Scale 1 to 10","1995","East Germany","545","0.157338071793655","0.145567327159505","0.169108816427806","5"
"6 on Scale 1 to 10","1995","East Germany","472","0.126128058634471","0.115395825634763","0.136860291634179","6"
"6 on Scale 1 to 10","1995","West Germany","972","0.106935971972859","0.100716143262791","0.113155800682926","6"
"7 on Scale 1 to 10","1995","East Germany","770","0.197525157790318","0.18465489954041","0.210395416040227","7"
"7 on Scale 1 to 10","1995","West Germany","1661","0.173945266978056","0.166315945138944","0.181574588817168","7"
"8 on Scale 1 to 10","1995","East Germany","919","0.232408143095756","0.218754416901622","0.246061869289891","8"
"8 on Scale 1 to 10","1995","West Germany","2709","0.269318054180221","0.260389685032546","0.278246423327895","8"
"9 on Scale 1 to 10","1995","West Germany","1479","0.138861323641652","0.131901433033418","0.145821214249887","9"
"9 on Scale 1 to 10","1995","East Germany","392","0.101690892850742","0.0919204494958189","0.111461336205664","9"
"0 Completely dissatisfied","1996","West Germany","60","0.00920604095953155","0.00726562564617767","0.0111464562728854","0"
"0 Completely dissatisfied","1996","East Germany","29","","","","0"
"1 on Scale 1 to 10","1996","East Germany","33","0.0127187524802314","0.00909629712697458","0.0163412078334883","1"
"1 on Scale 1 to 10","1996","West Germany","65","0.00947057708023692","0.00750274299542763","0.0114384111650462","1"
"10 Completely satisfied","1996","East Germany","81","0.0236670078006898","0.0187530547902372","0.0285809608111423","10"
"10 Completely satisfied","1996","West Germany","599","0.0583711108385196","0.053607838277436","0.0631343833996032","10"
"2 on Scale 1 to 10","1996","West Germany","135","0.0190450343868816","0.0162679953641874","0.0218220734095758","2"
"2 on Scale 1 to 10","1996","East Germany","84","0.0243074583561085","0.019329094814984","0.029285821897233","2"
"3 on Scale 1 to 10","1996","East Germany","173","0.053336927922069","0.0460729911265235","0.0606008647176146","3"
