"plh0183","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1990","Urban Area","14","","","","0"
"0 Completely dissatisfied","1990","Rural Area","19","","","","0"
"1 on Scale 1 to 10","1990","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1990","Urban Area","5","","","","1"
"10 Completely satisfied","1990","Rural Area","433","0.16019682668745","0.146613465567539","0.173780187807361","10"
"10 Completely satisfied","1990","Urban Area","189","0.134156545910994","0.117017176984271","0.151295914837716","10"
"2 on Scale 1 to 10","1990","Rural Area","28","","","","2"
"2 on Scale 1 to 10","1990","Urban Area","23","","","","2"
"3 on Scale 1 to 10","1990","Rural Area","62","0.0231530964365222","0.0175836846567829","0.0287225082162615","3"
"3 on Scale 1 to 10","1990","Urban Area","49","0.0357074436380355","0.026375910751947","0.0450389765241241","3"
"4 on Scale 1 to 10","1990","Rural Area","55","0.0213117980517338","0.0159633995413886","0.0266601965620791","4"
"4 on Scale 1 to 10","1990","Urban Area","38","0.0261767154233987","0.0181476156042211","0.0342058152425763","4"
"5 on Scale 1 to 10","1990","Urban Area","188","0.130164819293467","0.113243489167546","0.147086149419388","5"
"5 on Scale 1 to 10","1990","Rural Area","312","0.114584779821368","0.102788950077924","0.126380609564812","5"
"6 on Scale 1 to 10","1990","Urban Area","106","0.0720272062358553","0.0590259561901312","0.0850284562815793","6"
"6 on Scale 1 to 10","1990","Rural Area","194","0.0704283298716546","0.06095273091928","0.0799039288240293","6"
"7 on Scale 1 to 10","1990","Urban Area","209","0.130059087424728","0.113143603249403","0.146974571600053","7"
"7 on Scale 1 to 10","1990","Rural Area","384","0.138975974505322","0.126165387347311","0.151786561663332","7"
"8 on Scale 1 to 10","1990","Rural Area","772","0.266977692634875","0.250594911855491","0.283360473414259","8"
"8 on Scale 1 to 10","1990","Urban Area","455","0.282203437960853","0.259569973212737","0.304836902708968","8"
"9 on Scale 1 to 10","1990","Urban Area","243","0.155303455924435","0.13708925501075","0.173517656838121","9"
"9 on Scale 1 to 10","1990","Rural Area","536","0.182654360278224","0.168345355335396","0.196963365221053","9"
"0 Completely dissatisfied","1991","Urban Area","36","0.00617107692090582","0.00452433902212313","0.00781781481968851","0"
"0 Completely dissatisfied","1991","Rural Area","20","","","","0"
"1 on Scale 1 to 10","1991","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1991","Urban Area","37","0.00534657638021814","0.00381315341365087","0.00687999934678542","1"
"10 Completely satisfied","1991","Rural Area","370","0.0778529727919449","0.0700846426065675","0.0856213029773223","10"
"10 Completely satisfied","1991","Urban Area","743","0.0805514692024472","0.0748289319369027","0.0862740064679917","10"
"2 on Scale 1 to 10","1991","Urban Area","87","0.0116908267373619","0.00943057292637924","0.0139510805483446","2"
"2 on Scale 1 to 10","1991","Rural Area","53","0.0121749159913542","0.00899538543814081","0.0153544465445676","2"
"3 on Scale 1 to 10","1991","Rural Area","94","0.0229910483703828","0.0186457595321161","0.0273363372086496","3"
"3 on Scale 1 to 10","1991","Urban Area","193","0.0252871054346014","0.0219858730236806","0.0285883378455221","3"
"4 on Scale 1 to 10","1991","Urban Area","257","0.0316702587063738","0.0279879039500909","0.0353526134626568","4"
"4 on Scale 1 to 10","1991","Rural Area","155","0.0392377486181761","0.0336085056133069","0.0448669916230453","4"
"5 on Scale 1 to 10","1991","Rural Area","468","0.114316538493487","0.105091168536591","0.123541908450382","5"
"5 on Scale 1 to 10","1991","Urban Area","878","0.111500724162789","0.104882285200538","0.11811916312504","5"
"6 on Scale 1 to 10","1991","Rural Area","446","0.104817771786945","0.0959367450313005","0.11369879854259","6"
"6 on Scale 1 to 10","1991","Urban Area","784","0.0917657336778941","0.0856951926720053","0.0978362746837829","6"
"7 on Scale 1 to 10","1991","Rural Area","805","0.174798153863027","0.163786856090389","0.185809451635666","7"
"7 on Scale 1 to 10","1991","Urban Area","1554","0.177532070312311","0.169497066631659","0.185567073992962","7"
"8 on Scale 1 to 10","1991","Urban Area","2657","0.303654727607394","0.293985528035532","0.313323927179256","8"
"8 on Scale 1 to 10","1991","Rural Area","1382","0.295239597113139","0.282014525251062","0.308464668975217","8"
"9 on Scale 1 to 10","1991","Rural Area","760","0.148427372081941","0.138119765435541","0.158734978728341","9"
"9 on Scale 1 to 10","1991","Urban Area","1462","0.154829430857704","0.147222891332225","0.162435970383184","9"
"0 Completely dissatisfied","1992","Urban Area","51","0.00701134567146166","0.00525103076974058","0.00877166057318274","0"
"0 Completely dissatisfied","1992","Rural Area","21","","","","0"
"1 on Scale 1 to 10","1992","Rural Area","29","","","","1"
"1 on Scale 1 to 10","1992","Urban Area","50","0.00808991358671635","0.00620007101780612","0.00997975615562658","1"
"10 Completely satisfied","1992","Rural Area","240","0.0531169058757888","0.0464653834320225","0.0597684283195552","10"
"10 Completely satisfied","1992","Urban Area","660","0.0736986847053073","0.0681865027934312","0.0792108666171835","10"
"2 on Scale 1 to 10","1992","Rural Area","52","0.0166905330043968","0.0128909432474176","0.0204901227613761","2"
"2 on Scale 1 to 10","1992","Urban Area","111","0.0175225984550283","0.0147545220591002","0.0202906748509563","2"
"3 on Scale 1 to 10","1992","Urban Area","231","0.0292626613687849","0.0257069597382078","0.0328183629993621","3"
"3 on Scale 1 to 10","1992","Rural Area","138","0.0383052040492521","0.0326126912194858","0.0439977168790183","3"
"4 on Scale 1 to 10","1992","Urban Area","339","0.0435341607188364","0.0392292182430738","0.047839103194599","4"
"4 on Scale 1 to 10","1992","Rural Area","189","0.0519873164247642","0.045402976119204","0.0585716567303244","4"
"5 on Scale 1 to 10","1992","Rural Area","541","0.13520904487959","0.125067247331369","0.145350842427811","5"
"5 on Scale 1 to 10","1992","Urban Area","892","0.110989485572317","0.104362562934819","0.117616408209816","5"
"6 on Scale 1 to 10","1992","Urban Area","935","0.109580038917848","0.102990110433751","0.116169967401945","6"
"6 on Scale 1 to 10","1992","Rural Area","493","0.113886231268715","0.104464366897869","0.123308095639561","6"
"7 on Scale 1 to 10","1992","Rural Area","819","0.178185238578816","0.166835670731618","0.189534806426014","7"
