"plh0183","year","e11103","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Full Time","no migration background","6","","","","0"
"0 Completely dissatisfied","1991","Full Time","direct migration background","5","","","","0"
"0 Completely dissatisfied","1991","Full Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Part Time","no migration background","3","","","","0"
"0 Completely dissatisfied","1991","Part Time","direct migration background","1","","","","0"
"0 Completely dissatisfied","1991","Part Time","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Not Working","no migration background","14","","","","0"
"0 Completely dissatisfied","1991","Not Working","direct migration background","3","","","","0"
"0 Completely dissatisfied","1991","Not Working","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","Full Time","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Not Working","no migration background","18","","","","1"
"1 on Scale 1 to 10","1991","Not Working","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1991","Full Time","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1991","Full Time","no migration background","4","","","","1"
"1 on Scale 1 to 10","1991","Not Working","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Part Time","no migration background","5","","","","1"
"1 on Scale 1 to 10","1991","Part Time","direct migration background","2","","","","1"
"1 on Scale 1 to 10","1991","Part Time","indirect migration background","","","","","1"
"10 Completely satisfied","1991","Full Time","indirect migration background","17","","","","10"
"10 Completely satisfied","1991","Part Time","indirect migration background","14","","","","10"
"10 Completely satisfied","1991","Full Time","no migration background","232","0.0752213686108134","0.0656533821518629","0.0847893550697638","10"
"10 Completely satisfied","1991","Full Time","direct migration background","119","0.0837775165388251","0.0687111777482312","0.098843855329419","10"
"10 Completely satisfied","1991","Part Time","no migration background","93","0.0692074789321012","0.0550579554977447","0.0833570023664577","10"
"10 Completely satisfied","1991","Part Time","direct migration background","40","0.0942259289357278","0.0659132090004128","0.122538648871043","10"
"10 Completely satisfied","1991","Not Working","no migration background","177","0.0743186487977629","0.0635264359298803","0.0851108616656455","10"
"10 Completely satisfied","1991","Not Working","direct migration background","76","0.119977302600476","0.0966757814227098","0.143278823778242","10"
"10 Completely satisfied","1991","Not Working","indirect migration background","23","","","","10"
"2 on Scale 1 to 10","1991","Full Time","indirect migration background","","","","","2"
"2 on Scale 1 to 10","1991","Not Working","no migration background","34","0.0161402636647323","0.0109552160432301","0.0213253112862345","2"
"2 on Scale 1 to 10","1991","Full Time","direct migration background","3","","","","2"
"2 on Scale 1 to 10","1991","Full Time","no migration background","16","","","","2"
"2 on Scale 1 to 10","1991","Not Working","direct migration background","14","","","","2"
"2 on Scale 1 to 10","1991","Not Working","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1991","Part Time","no migration background","9","","","","2"
"2 on Scale 1 to 10","1991","Part Time","direct migration background","3","","","","2"
"2 on Scale 1 to 10","1991","Part Time","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1991","Full Time","direct migration background","29","","","","3"
"3 on Scale 1 to 10","1991","Part Time","direct migration background","15","","","","3"
"3 on Scale 1 to 10","1991","Full Time","no migration background","35","0.0133071349948841","0.00915028532568013","0.0174639846640881","3"
"3 on Scale 1 to 10","1991","Full Time","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1991","Part Time","no migration background","20","","","","3"
"3 on Scale 1 to 10","1991","Part Time","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1991","Not Working","no migration background","69","0.0351709196133367","0.0275912915082772","0.0427505477183961","3"
"3 on Scale 1 to 10","1991","Not Working","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1991","Not Working","direct migration background","23","","","","3"
"4 on Scale 1 to 10","1991","Full Time","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1991","Part Time","indirect migration background","2","","","","4"
"4 on Scale 1 to 10","1991","Full Time","no migration background","73","0.0280229772630306","0.0220358818410175","0.0340100726850437","4"
"4 on Scale 1 to 10","1991","Part Time","direct migration background","15","","","","4"
"4 on Scale 1 to 10","1991","Not Working","direct migration background","31","0.0314834255444889","0.0189611773165803","0.0440056737723976","4"
"4 on Scale 1 to 10","1991","Full Time","direct migration background","39","0.0364950323355826","0.0262976812729939","0.0466923833981713","4"
"4 on Scale 1 to 10","1991","Not Working","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1991","Part Time","no migration background","36","0.0286693646777553","0.0193661844752419","0.0379725448802687","4"
"4 on Scale 1 to 10","1991","Not Working","no migration background","87","0.0447858173354586","0.036275387875685","0.0532962467952323","4"
"5 on Scale 1 to 10","1991","Full Time","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1991","Not Working","no migration background","295","0.14407502614355","0.129625851319763","0.158524200967337","5"
"5 on Scale 1 to 10","1991","Part Time","indirect migration background","4","","","","5"
"5 on Scale 1 to 10","1991","Full Time","direct migration background","127","0.094702095881157","0.0787793095157647","0.110624882246549","5"
"5 on Scale 1 to 10","1991","Full Time","no migration background","273","0.0977544875433566","0.0869808648838363","0.108528110202877","5"
"5 on Scale 1 to 10","1991","Not Working","direct migration background","87","0.117930631712408","0.0948018651493961","0.14105939827542","5"
"5 on Scale 1 to 10","1991","Not Working","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1991","Part Time","no migration background","119","0.10089224352607","0.0841013573526142","0.117683129699525","5"
"5 on Scale 1 to 10","1991","Part Time","direct migration background","38","0.0898656008814535","0.0621492568860452","0.117581944876862","5"
"6 on Scale 1 to 10","1991","Full Time","direct migration background","107","0.0881666373594748","0.0727477373064269","0.103585537412523","6"
"6 on Scale 1 to 10","1991","Part Time","indirect migration background","4","","","","6"
"6 on Scale 1 to 10","1991","Full Time","no migration background","276","0.0964384720832384","0.0857298135705469","0.10714713059593","6"
"6 on Scale 1 to 10","1991","Not Working","no migration background","251","0.114136049854342","0.101052494494556","0.127219605214128","6"
"6 on Scale 1 to 10","1991","Full Time","indirect migration background","3","","","","6"
"6 on Scale 1 to 10","1991","Part Time","no migration background","109","0.082298995206289","0.0669780088541139","0.0976199815584641","6"
"6 on Scale 1 to 10","1991","Part Time","direct migration background","42","0.0672598411047527","0.0429856541021928","0.0915340281073127","6"
"6 on Scale 1 to 10","1991","Not Working","direct migration background","85","0.12690297585025","0.103032836889641","0.150773114810859","6"
"6 on Scale 1 to 10","1991","Not Working","indirect migration background","5","","","","6"
"7 on Scale 1 to 10","1991","Full Time","no migration background","533","0.18081784018877","0.166856023711757","0.194779656665782","7"
"7 on Scale 1 to 10","1991","Full Time","direct migration background","239","0.190145018397836","0.168805253994468","0.211484782801204","7"
"7 on Scale 1 to 10","1991","Full Time","indirect migration background","16","","","","7"
"7 on Scale 1 to 10","1991","Part Time","no migration background","207","0.167993139488821","0.147150722401765","0.188835556575877","7"
"7 on Scale 1 to 10","1991","Part Time","direct migration background","66","0.143295941695777","0.109339764239988","0.177252119151566","7"
"7 on Scale 1 to 10","1991","Part Time","indirect migration background","14","","","","7"
"7 on Scale 1 to 10","1991","Not Working","no migration background","403","0.174207678248143","0.158601379736741","0.189813976759545","7"
"7 on Scale 1 to 10","1991","Not Working","direct migration background","142","0.181721822582137","0.154068850406136","0.209374794758138","7"
"7 on Scale 1 to 10","1991","Not Working","indirect migration background","15","","","","7"
"8 on Scale 1 to 10","1991","Full Time","indirect migration background","51","0.429106358861975","0.34336246853682","0.51485024918713","8"
"8 on Scale 1 to 10","1991","Full Time","direct migration background","411","0.307310859404516","0.282220801786943","0.332400917022088","8"
"8 on Scale 1 to 10","1991","Part Time","indirect migration background","27","","","","8"
"8 on Scale 1 to 10","1991","Full Time","no migration background","952","0.327065357169548","0.310046328896757","0.34408438544234","8"
"8 on Scale 1 to 10","1991","Not Working","indirect migration background","31","0.281191230134066","0.202691097985143","0.35969136228299","8"
"8 on Scale 1 to 10","1991","Part Time","no migration background","398","0.329752605213453","0.303543599794522","0.355961610632384","8"
"8 on Scale 1 to 10","1991","Part Time","direct migration background","121","0.326690929085475","0.281237965214342","0.372143892956608","8"
"8 on Scale 1 to 10","1991","Not Working","no migration background","635","0.271168815229706","0.252876689061096","0.289460941398315","8"
"8 on Scale 1 to 10","1991","Not Working","direct migration background","184","0.245344547622321","0.214487785488418","0.276201309756224","8"
"9 on Scale 1 to 10","1991","Full Time","indirect migration background","33","0.157594606619632","0.0944735368287526","0.220715676410512","9"
"9 on Scale 1 to 10","1991","Not Working","no migration background","286","0.107094370787533","0.0943705675259336","0.119818174049133","9"
"9 on Scale 1 to 10","1991","Full Time","direct migration background","217","0.168357126875889","0.148008846955474","0.188705406796303","9"
"9 on Scale 1 to 10","1991","Full Time","no migration background","519","0.170888255956914","0.157233193664283","0.184543318249544","9"
"9 on Scale 1 to 10","1991","Not Working","indirect migration background","43","0.230616163724816","0.157066749324018","0.304165578125615","9"
