"plh0183","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1997","35-65 y.","Employed","273","0.058733066394315","0.0520507827394249","0.0654153500492052","4"
"4 on Scale 1 to 10","1997","66 and older","Not Employed","128","0.0877796538839271","0.073521101473881","0.102038206293973","4"
"4 on Scale 1 to 10","1997","66 and older","Employed","5","","","","4"
"5 on Scale 1 to 10","1997","16-34 y.","Not Employed","126","0.0968161266873313","0.0807724177538086","0.112859835620854","5"
"5 on Scale 1 to 10","1997","16-34 y.","Employed","347","0.106685142056059","0.0961459155554211","0.117224368556697","5"
"5 on Scale 1 to 10","1997","35-65 y.","Not Employed","359","0.18368142382054","0.166026755376467","0.201336092264613","5"
"5 on Scale 1 to 10","1997","35-65 y.","Employed","753","0.15099963437557","0.14082382284813","0.161175445903011","5"
"5 on Scale 1 to 10","1997","66 and older","Not Employed","278","0.181057532324543","0.161654767404389","0.200460297244697","5"
"5 on Scale 1 to 10","1997","66 and older","Employed","6","","","","5"
"6 on Scale 1 to 10","1997","16-34 y.","Not Employed","128","0.0857687236081562","0.0705760101803954","0.100961437035917","6"
"6 on Scale 1 to 10","1997","16-34 y.","Employed","345","0.105631237778206","0.0951380127851486","0.116124462771263","6"
"6 on Scale 1 to 10","1997","35-65 y.","Not Employed","256","0.139196593305226","0.123414543872069","0.154978642738383","6"
"6 on Scale 1 to 10","1997","35-65 y.","Employed","648","0.13258387402642","0.122945888577379","0.142221859475462","6"
"6 on Scale 1 to 10","1997","66 and older","Not Employed","216","0.130322419303577","0.113358846339955","0.147285992267199","6"
"6 on Scale 1 to 10","1997","66 and older","Employed","7","","","","6"
"7 on Scale 1 to 10","1997","16-34 y.","Not Employed","208","0.166971078887975","0.146736531163909","0.18720562661204","7"
"7 on Scale 1 to 10","1997","35-65 y.","Not Employed","319","0.163881542014667","0.147004511566702","0.180758572462632","7"
"7 on Scale 1 to 10","1997","35-65 y.","Employed","918","0.185476516462598","0.17443004847495","0.196522984450246","7"
"7 on Scale 1 to 10","1997","16-34 y.","Employed","571","0.172815195975607","0.159907559449088","0.185722832502126","7"
"7 on Scale 1 to 10","1997","66 and older","Not Employed","238","0.14631366857173","0.128505459702489","0.16412187744097","7"
"7 on Scale 1 to 10","1997","66 and older","Employed","5","","","","7"
"8 on Scale 1 to 10","1997","16-34 y.","Employed","985","0.288722049427691","0.273251200746544","0.304192898108838","8"
"8 on Scale 1 to 10","1997","16-34 y.","Not Employed","416","0.330067340818248","0.304554449006677","0.355580232629819","8"
"8 on Scale 1 to 10","1997","35-65 y.","Not Employed","342","0.179827093664104","0.16231744711067","0.197336740217539","8"
"8 on Scale 1 to 10","1997","35-65 y.","Employed","1154","0.238230378591889","0.226123350134106","0.250337407049673","8"
"8 on Scale 1 to 10","1997","66 and older","Not Employed","302","0.194889339412339","0.174929802659108","0.214848876165569","8"
"8 on Scale 1 to 10","1997","66 and older","Employed","14","","","","8"
"9 on Scale 1 to 10","1997","16-34 y.","Not Employed","238","0.161933816656085","0.141946671358115","0.181920961954055","9"
"9 on Scale 1 to 10","1997","35-65 y.","Not Employed","141","0.0800319697610158","0.0676606729012502","0.0924032666207815","9"
"9 on Scale 1 to 10","1997","16-34 y.","Employed","593","0.184040939735724","0.170811364661424","0.197270514810024","9"
"9 on Scale 1 to 10","1997","35-65 y.","Employed","465","0.109474946682471","0.100601188078898","0.118348705286045","9"
"9 on Scale 1 to 10","1997","66 and older","Not Employed","82","0.0499614235316449","0.0389835897894945","0.0609392572737953","9"
"9 on Scale 1 to 10","1997","66 and older","Employed","6","","","","9"
"0 Completely dissatisfied","1998","35-65 y.","Not Employed","22","","","","0"
"0 Completely dissatisfied","1998","35-65 y.","Employed","21","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","Not Employed","2","","","","0"
"0 Completely dissatisfied","1998","16-34 y.","Employed","5","","","","0"
"0 Completely dissatisfied","1998","66 and older","Not Employed","23","","","","0"
"0 Completely dissatisfied","1998","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1998","16-34 y.","Employed","7","","","","1"
"1 on Scale 1 to 10","1998","16-34 y.","Not Employed","6","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","Not Employed","21","","","","1"
"1 on Scale 1 to 10","1998","35-65 y.","Employed","23","","","","1"
"1 on Scale 1 to 10","1998","66 and older","Not Employed","36","0.0244482820724404","0.0172475087603519","0.0316490553845289","1"
"1 on Scale 1 to 10","1998","66 and older","Employed","1","","","","1"
"10 Completely satisfied","1998","16-34 y.","Not Employed","123","0.0880068653537698","0.0731134345614798","0.10290029614606","10"
"10 Completely satisfied","1998","35-65 y.","Employed","261","0.0548554696178696","0.0487259241585816","0.0609850150771576","10"
"10 Completely satisfied","1998","16-34 y.","Employed","270","0.079808313117178","0.0707746972420555","0.0888419289923006","10"
"10 Completely satisfied","1998","35-65 y.","Not Employed","95","0.0529277932033288","0.0435186105418898","0.0623369758647678","10"
"10 Completely satisfied","1998","66 and older","Employed","4","","","","10"
"10 Completely satisfied","1998","66 and older","Not Employed","97","0.0557488640981761","0.0450511352520717","0.0664465929442804","10"
"2 on Scale 1 to 10","1998","16-34 y.","Not Employed","13","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","Employed","69","0.0131877412624255","0.0101167988970028","0.0162586836278483","2"
"2 on Scale 1 to 10","1998","16-34 y.","Employed","23","","","","2"
"2 on Scale 1 to 10","1998","35-65 y.","Not Employed","60","0.0280740789434903","0.021132027923025","0.0350161299639555","2"
"2 on Scale 1 to 10","1998","66 and older","Not Employed","52","0.0283489527524351","0.0206105115366734","0.0360873939681968","2"
"2 on Scale 1 to 10","1998","66 and older","Employed","3","","","","2"
"3 on Scale 1 to 10","1998","16-34 y.","Employed","55","0.0192529143239913","0.0146722849525872","0.0238335436953954","3"
"3 on Scale 1 to 10","1998","16-34 y.","Not Employed","27","","","","3"
"3 on Scale 1 to 10","1998","66 and older","Not Employed","111","0.0700903516897406","0.0581867246098082","0.0819939787696729","3"
"3 on Scale 1 to 10","1998","35-65 y.","Employed","177","0.0299811311249138","0.0253903848872799","0.0345718773625476","3"
"3 on Scale 1 to 10","1998","35-65 y.","Not Employed","102","0.0532806264187914","0.0438418922739337","0.0627193605636492","3"
"3 on Scale 1 to 10","1998","66 and older","Employed","2","","","","3"
"4 on Scale 1 to 10","1998","16-34 y.","Not Employed","37","0.0238957073128407","0.0158669422958394","0.031924472329842","4"
"4 on Scale 1 to 10","1998","35-65 y.","Not Employed","174","0.0756110051253058","0.0645003837197508","0.0867216265308607","4"
"4 on Scale 1 to 10","1998","35-65 y.","Employed","274","0.04727149910275","0.0415586407625075","0.0529843574429925","4"
"4 on Scale 1 to 10","1998","66 and older","Not Employed","133","0.0734100736228987","0.0612495735895895","0.0855705736562079","4"
"4 on Scale 1 to 10","1998","16-34 y.","Employed","69","0.0171379869151094","0.0128116077365478","0.0214643660936711","4"
"4 on Scale 1 to 10","1998","66 and older","Employed","1","","","","4"
"5 on Scale 1 to 10","1998","16-34 y.","Employed","286","0.086954917953708","0.0775621933949621","0.0963476425124538","5"
"5 on Scale 1 to 10","1998","16-34 y.","Not Employed","126","0.0948409621720722","0.079438111231609","0.110243813112535","5"
"5 on Scale 1 to 10","1998","35-65 y.","Not Employed","374","0.178003274150873","0.161927662742431","0.194078885559315","5"
"5 on Scale 1 to 10","1998","35-65 y.","Employed","691","0.123993891640648","0.115121863685162","0.132865919596134","5"
"5 on Scale 1 to 10","1998","66 and older","Not Employed","321","0.187988939100347","0.169771935788006","0.206205942412688","5"
"5 on Scale 1 to 10","1998","66 and older","Employed","9","","","","5"
"6 on Scale 1 to 10","1998","16-34 y.","Not Employed","107","0.0671148558822564","0.0539606658855826","0.0802690458789302","6"
"6 on Scale 1 to 10","1998","16-34 y.","Employed","283","0.0844846496229571","0.0752137875452982","0.093755511700616","6"
"6 on Scale 1 to 10","1998","35-65 y.","Not Employed","260","0.102592447321019","0.0898406613301968","0.115344233311841","6"
"6 on Scale 1 to 10","1998","35-65 y.","Employed","690","0.129890284413779","0.120840368755309","0.138940200072249","6"
"6 on Scale 1 to 10","1998","66 and older","Not Employed","237","0.134474850068485","0.118567779908857","0.150381920228113","6"
"6 on Scale 1 to 10","1998","66 and older","Employed","3","","","","6"
"7 on Scale 1 to 10","1998","16-34 y.","Not Employed","226","0.152927844720896","0.134006840708411","0.171848848733382","7"
"7 on Scale 1 to 10","1998","16-34 y.","Employed","586","0.172717748574547","0.16011707564603","0.185318421503064","7"
"7 on Scale 1 to 10","1998","35-65 y.","Not Employed","372","0.166540286689808","0.150882858790587","0.18219771458903","7"
"7 on Scale 1 to 10","1998","35-65 y.","Employed","1020","0.177977192642368","0.167680605517795","0.188273779766942","7"
"7 on Scale 1 to 10","1998","66 and older","Not Employed","294","0.162385019047133","0.145189114937938","0.179580923156328","7"
"7 on Scale 1 to 10","1998","66 and older","Employed","12","","","","7"
"8 on Scale 1 to 10","1998","16-34 y.","Employed","1195","0.333109203485612","0.317397651771704","0.34882075519952","8"
"8 on Scale 1 to 10","1998","16-34 y.","Not Employed","425","0.325395712450134","0.300765330164426","0.350026094735843","8"
"8 on Scale 1 to 10","1998","35-65 y.","Not Employed","511","0.235870346434819","0.218028546727027","0.253712146142612","8"
"8 on Scale 1 to 10","1998","35-65 y.","Employed","1474","0.284017961640605","0.271878675297705","0.296157247983504","8"
"8 on Scale 1 to 10","1998","66 and older","Not Employed","360","0.195133203009932","0.176655098934785","0.213611307085079","8"
"8 on Scale 1 to 10","1998","66 and older","Employed","12","","","","8"
"9 on Scale 1 to 10","1998","16-34 y.","Not Employed","298","0.213339830925429","0.191803572955127","0.234876088895731","9"
"9 on Scale 1 to 10","1998","16-34 y.","Employed","678","0.195876242598069","0.18264652023702","0.209105964959117","9"
"9 on Scale 1 to 10","1998","35-65 y.","Not Employed","184","0.0857935798209229","0.0740238094828953","0.0975633501589505","9"
"9 on Scale 1 to 10","1998","35-65 y.","Employed","601","0.127657757374471","0.11867445028681","0.136641064462132","9"
"9 on Scale 1 to 10","1998","66 and older","Not Employed","103","0.0535267827265571","0.0430320942617224","0.0640214711913917","9"
"9 on Scale 1 to 10","1998","66 and older","Employed","9","","","","9"
"0 Completely dissatisfied","1999","35-65 y.","Employed","16","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","Not Employed","4","","","","0"
"0 Completely dissatisfied","1999","16-34 y.","Employed","8","","","","0"
"0 Completely dissatisfied","1999","35-65 y.","Not Employed","29","","","","0"
"0 Completely dissatisfied","1999","66 and older","Not Employed","30","0.026137342944082","0.0185554873437445","0.0337191985444195","0"
"0 Completely dissatisfied","1999","66 and older","Employed","","","","","0"
"1 on Scale 1 to 10","1999","16-34 y.","Employed","9","","","","1"
"1 on Scale 1 to 10","1999","16-34 y.","Not Employed","2","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","Not Employed","16","","","","1"
"1 on Scale 1 to 10","1999","66 and older","Not Employed","21","","","","1"
"1 on Scale 1 to 10","1999","66 and older","Employed","2","","","","1"
"1 on Scale 1 to 10","1999","35-65 y.","Employed","12","","","","1"
"10 Completely satisfied","1999","35-65 y.","Employed","237","0.0509224634661843","0.0449769237833754","0.0568680031489932","10"
"10 Completely satisfied","1999","16-34 y.","Not Employed","86","0.0712352157580169","0.0566148780016754","0.0858555535143584","10"
"10 Completely satisfied","1999","16-34 y.","Employed","302","0.0922956870700082","0.0825450799554576","0.102046294184559","10"
"10 Completely satisfied","1999","35-65 y.","Not Employed","92","0.0505455535913501","0.0408791907398018","0.0602119164428983","10"
"10 Completely satisfied","1999","66 and older","Not Employed","90","0.0597185209870842","0.048457457764133","0.0709795842100355","10"
"10 Completely satisfied","1999","66 and older","Employed","5","","","","10"
"2 on Scale 1 to 10","1999","16-34 y.","Employed","8","","","","2"
"2 on Scale 1 to 10","1999","66 and older","Employed","1","","","","2"
"2 on Scale 1 to 10","1999","16-34 y.","Not Employed","7","","","","2"
"2 on Scale 1 to 10","1999","35-65 y.","Not Employed","49","0.0327080829436652","0.0248595068547138","0.0405566590326166","2"
"2 on Scale 1 to 10","1999","35-65 y.","Employed","50","0.0114368356409138","0.0085611534742961","0.0143125178075315","2"
"2 on Scale 1 to 10","1999","66 and older","Not Employed","47","0.0299085526729853","0.0218138673448546","0.0380032380011159","2"
"3 on Scale 1 to 10","1999","16-34 y.","Not Employed","20","","","","3"
"3 on Scale 1 to 10","1999","16-34 y.","Employed","35","0.0143150992757979","0.0103134871671577","0.0183167113844382","3"
"3 on Scale 1 to 10","1999","35-65 y.","Not Employed","79","0.0370350106310279","0.0287021132399764","0.0453679080220794","3"
"3 on Scale 1 to 10","1999","35-65 y.","Employed","133","0.0240579471261898","0.0199138776167593","0.0282020166356203","3"
"3 on Scale 1 to 10","1999","66 and older","Not Employed","77","0.0504181907670681","0.0400200484793124","0.0608163330548237","3"
"3 on Scale 1 to 10","1999","66 and older","Employed","3","","","","3"
"4 on Scale 1 to 10","1999","16-34 y.","Not Employed","26","","","","4"
"4 on Scale 1 to 10","1999","16-34 y.","Employed","57","0.0173381518790341","0.0129409925391463","0.021735311218922","4"
"4 on Scale 1 to 10","1999","35-65 y.","Not Employed","119","0.0594292353732274","0.048996928407204","0.0698615423392508","4"
"4 on Scale 1 to 10","1999","35-65 y.","Employed","233","0.0419794036928571","0.0365557582868354","0.0474030490988788","4"
"4 on Scale 1 to 10","1999","66 and older","Not Employed","128","0.0705995455438027","0.0584265257780133","0.082772565309592","4"
"4 on Scale 1 to 10","1999","66 and older","Employed","3","","","","4"
"5 on Scale 1 to 10","1999","16-34 y.","Not Employed","98","0.0816402664015609","0.0660764611812341","0.0972040716218878","5"
"5 on Scale 1 to 10","1999","16-34 y.","Employed","264","0.0753480163548088","0.0664561317280888","0.0842399009815288","5"
"5 on Scale 1 to 10","1999","35-65 y.","Not Employed","348","0.166173902025247","0.149748965520248","0.182598838530246","5"
"5 on Scale 1 to 10","1999","35-65 y.","Employed","637","0.119216722516605","0.110452995288454","0.127980449744756","5"
"5 on Scale 1 to 10","1999","66 and older","Employed","10","","","","5"
"5 on Scale 1 to 10","1999","66 and older","Not Employed","308","0.184758800316383","0.166315375880802","0.203202224751965","5"
"6 on Scale 1 to 10","1999","16-34 y.","Not Employed","87","0.0665973645881902","0.0524257218033916","0.0807690073729889","6"
"6 on Scale 1 to 10","1999","16-34 y.","Employed","259","0.076033009286118","0.0671041069570909","0.0849619116151451","6"
"6 on Scale 1 to 10","1999","35-65 y.","Not Employed","223","0.101756029451996","0.088415846677477","0.115096212226514","6"
"6 on Scale 1 to 10","1999","35-65 y.","Employed","633","0.114705970810255","0.106087652857337","0.123324288763173","6"
"6 on Scale 1 to 10","1999","66 and older","Not Employed","240","0.136721302482587","0.120394936042038","0.153047668923135","6"
"6 on Scale 1 to 10","1999","66 and older","Employed","9","","","","6"
"7 on Scale 1 to 10","1999","16-34 y.","Not Employed","174","0.147930846910679","0.127750717029415","0.168110976791943","7"
"7 on Scale 1 to 10","1999","35-65 y.","Not Employed","354","0.183871780622618","0.166778662781575","0.200964898463662","7"
"7 on Scale 1 to 10","1999","35-65 y.","Employed","1010","0.184136685562934","0.173654192206773","0.194619178919094","7"
"7 on Scale 1 to 10","1999","16-34 y.","Employed","539","0.154319139430881","0.142149382564017","0.166488896297745","7"
"7 on Scale 1 to 10","1999","66 and older","Not Employed","280","0.152255973937153","0.135182752461579","0.169329195412727","7"
"7 on Scale 1 to 10","1999","66 and older","Employed","15","","","","7"
"8 on Scale 1 to 10","1999","35-65 y.","Not Employed","487","0.24582746570271","0.226828274806041","0.264826656599379","8"
"8 on Scale 1 to 10","1999","35-65 y.","Employed","1581","0.299892941841162","0.287500665694515","0.312285217987809","8"
"8 on Scale 1 to 10","1999","16-34 y.","Not Employed","403","0.334250326823394","0.307437131926124","0.361063521720663","8"
"8 on Scale 1 to 10","1999","16-34 y.","Employed","1128","0.335839156098221","0.31992912408865","0.351749188107793","8"
"8 on Scale 1 to 10","1999","66 and older","Not Employed","372","0.21776603944525","0.198152347771325","0.237379731119175","8"
"8 on Scale 1 to 10","1999","66 and older","Employed","16","","","","8"
"9 on Scale 1 to 10","1999","16-34 y.","Not Employed","282","0.247775881619455","0.223236686957967","0.272315076280944","9"
"9 on Scale 1 to 10","1999","16-34 y.","Employed","776","0.227410048850254","0.213289612815472","0.241530484885035","9"
"9 on Scale 1 to 10","1999","35-65 y.","Not Employed","177","0.0975687565324871","0.0844755205642505","0.110661992500724","9"
"9 on Scale 1 to 10","1999","35-65 y.","Employed","710","0.145671643711906","0.136130824789069","0.155212462634743","9"
"9 on Scale 1 to 10","1999","66 and older","Not Employed","108","0.0584126167502663","0.0472676293834494","0.0695576041170832","9"
"9 on Scale 1 to 10","1999","66 and older","Employed","7","","","","9"
"0 Completely dissatisfied","2000","16-34 y.","Not Employed","2","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","Employed","37","0.0044689385566058","0.00313251410505838","0.00580536300815323","0"
"0 Completely dissatisfied","2000","16-34 y.","Employed","11","","","","0"
"0 Completely dissatisfied","2000","35-65 y.","Not Employed","43","0.0117228531392132","0.0082223440502425","0.015223362228184","0"
"0 Completely dissatisfied","2000","66 and older","Not Employed","45","0.0149253813710823","0.0108064128156049","0.0190443499265597","0"
"0 Completely dissatisfied","2000","66 and older","Employed","1","","","","0"
"1 on Scale 1 to 10","2000","16-34 y.","Employed","8","","","","1"
"1 on Scale 1 to 10","2000","16-34 y.","Not Employed","6","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","Not Employed","28","","","","1"
"1 on Scale 1 to 10","2000","35-65 y.","Employed","41","0.00511944028881849","0.0036895209919499","0.00654935958568707","1"
"1 on Scale 1 to 10","2000","66 and older","Not Employed","39","0.0130862334082759","0.00922578166469916","0.0169466851518526","1"
"1 on Scale 1 to 10","2000","66 and older","Employed","1","","","","1"
"10 Completely satisfied","2000","16-34 y.","Not Employed","204","0.114810412094947","0.100066806276184","0.12955401791371","10"
"10 Completely satisfied","2000","16-34 y.","Employed","559","0.106870043463355","0.0985121828154218","0.115227904111287","10"
"10 Completely satisfied","2000","35-65 y.","Not Employed","230","0.0677399727871355","0.0595672604737929","0.0759126851004782","10"
"10 Completely satisfied","2000","35-65 y.","Employed","625","0.0707171828347107","0.0655808726533527","0.0758534930160686","10"
"10 Completely satisfied","2000","66 and older","Employed","10","","","","10"
"10 Completely satisfied","2000","66 and older","Not Employed","191","0.0567015347174138","0.0488453232609774","0.0645577461738502","10"
"2 on Scale 1 to 10","2000","16-34 y.","Not Employed","11","","","","2"
"2 on Scale 1 to 10","2000","16-34 y.","Employed","19","","","","2"
"2 on Scale 1 to 10","2000","35-65 y.","Not Employed","72","0.0199715671251198","0.0154216804352525","0.0245214538149871","2"
"2 on Scale 1 to 10","2000","35-65 y.","Employed","130","0.0134209426760383","0.0111154047511541","0.0157264806009226","2"
"2 on Scale 1 to 10","2000","66 and older","Not Employed","92","0.033313614316855","0.0272176155385119","0.0394096130951981","2"
"2 on Scale 1 to 10","2000","66 and older","Employed","3","","","","2"
"3 on Scale 1 to 10","2000","16-34 y.","Not Employed","14","","","","3"
"3 on Scale 1 to 10","2000","35-65 y.","Not Employed","145","0.0358778267231426","0.0298292350026364","0.0419264184436487","3"
"3 on Scale 1 to 10","2000","35-65 y.","Employed","205","0.0203437411296234","0.0175151701396603","0.0231723121195865","3"
"3 on Scale 1 to 10","2000","16-34 y.","Employed","55","0.0123989537886488","0.00940535843570593","0.0153925491415917","3"
"3 on Scale 1 to 10","2000","66 and older","Not Employed","155","0.0477149173263009","0.0404738635651012","0.0549559710875005","3"
"3 on Scale 1 to 10","2000","66 and older","Employed","3","","","","3"
"4 on Scale 1 to 10","2000","16-34 y.","Not Employed","29","","","","4"
"4 on Scale 1 to 10","2000","16-34 y.","Employed","77","0.0140547051831718","0.0108701624276296","0.017239247938714","4"
"4 on Scale 1 to 10","2000","35-65 y.","Not Employed","229","0.0618639143572366","0.0540291346492654","0.0696986940652078","4"
"4 on Scale 1 to 10","2000","35-65 y.","Employed","348","0.0339858025677273","0.0303553954214185","0.0376162097140362","4"
"4 on Scale 1 to 10","2000","66 and older","Not Employed","226","0.0698397183078194","0.0611816436088865","0.0784977930067522","4"
"4 on Scale 1 to 10","2000","66 and older","Employed","8","","","","4"
"5 on Scale 1 to 10","2000","16-34 y.","Employed","353","0.0666641381844426","0.0599161406421817","0.0734121357267035","5"
"5 on Scale 1 to 10","2000","16-34 y.","Not Employed","123","0.0732681737472711","0.0612169916959062","0.085319355798636","5"
"5 on Scale 1 to 10","2000","35-65 y.","Not Employed","555","0.153437381396959","0.141716229234716","0.165158533559201","5"
"5 on Scale 1 to 10","2000","35-65 y.","Employed","1100","0.12004894165546","0.113536808973183","0.126561074337738","5"
"5 on Scale 1 to 10","2000","66 and older","Employed","24","","","","5"
"5 on Scale 1 to 10","2000","66 and older","Not Employed","607","0.180909846098361","0.167833447565083","0.193986244631639","5"
"6 on Scale 1 to 10","2000","16-34 y.","Not Employed","113","0.0599330148001784","0.0489554151676712","0.0709106144326856","6"
"6 on Scale 1 to 10","2000","16-34 y.","Employed","336","0.0644425213979941","0.0578000253572024","0.0710850174387857","6"
"6 on Scale 1 to 10","2000","35-65 y.","Not Employed","441","0.116738942327141","0.106295886738455","0.127181997915828","6"
"6 on Scale 1 to 10","2000","35-65 y.","Employed","960","0.0948065272171245","0.0889369794698681","0.100676074964381","6"
"6 on Scale 1 to 10","2000","66 and older","Not Employed","463","0.139052842444223","0.1272992838381","0.150806401050346","6"
"6 on Scale 1 to 10","2000","66 and older","Employed","19","","","","6"
"7 on Scale 1 to 10","2000","16-34 y.","Not Employed","307","0.165042673905105","0.14787445705215","0.182210890758061","7"
"7 on Scale 1 to 10","2000","16-34 y.","Employed","854","0.154233576489074","0.144462903252067","0.16400424972608","7"
"7 on Scale 1 to 10","2000","35-65 y.","Not Employed","643","0.178691413621825","0.166232499423412","0.191150327820238","7"
"7 on Scale 1 to 10","2000","35-65 y.","Employed","1918","0.196666679785928","0.188702737628568","0.204630621943287","7"
"7 on Scale 1 to 10","2000","66 and older","Not Employed","548","0.161962061296954","0.149447095093736","0.174477027500171","7"
"7 on Scale 1 to 10","2000","66 and older","Employed","15","","","","7"
"8 on Scale 1 to 10","2000","16-34 y.","Not Employed","568","0.318667776628964","0.297117965677776","0.340217587580152","8"
"8 on Scale 1 to 10","2000","35-65 y.","Employed","2811","0.292504586042862","0.283389873678454","0.301619298407271","8"
"8 on Scale 1 to 10","2000","66 and older","Not Employed","728","0.212936759486323","0.199030147788417","0.226843371184229","8"
"8 on Scale 1 to 10","2000","16-34 y.","Employed","1718","0.326356947678887","0.313672511914901","0.339041383442872","8"
"8 on Scale 1 to 10","2000","35-65 y.","Not Employed","886","0.240264471306317","0.226369707560111","0.254159235052523","8"
"8 on Scale 1 to 10","2000","66 and older","Employed","40","0.29699236129297","0.220197652393522","0.373787070192418","8"
"9 on Scale 1 to 10","2000","16-34 y.","Not Employed","419","0.232994141864004","0.213443241330653","0.252545042397355","9"
"9 on Scale 1 to 10","2000","16-34 y.","Employed","1259","0.247856493311195","0.236176023523928","0.259536963098461","9"
"9 on Scale 1 to 10","2000","35-65 y.","Not Employed","360","0.105990624541234","0.0959795675596264","0.116001681522842","9"
"9 on Scale 1 to 10","2000","35-65 y.","Employed","1394","0.147917217245101","0.140804016379332","0.15503041811087","9"
"9 on Scale 1 to 10","2000","66 and older","Not Employed","235","0.0695570912263926","0.060915240413206","0.0781989420395792","9"
"9 on Scale 1 to 10","2000","66 and older","Employed","12","","","","9"
"0 Completely dissatisfied","2001","35-65 y.","Employed","30","0.00497113418047885","0.00350939621271919","0.0064328721482385","0"
"0 Completely dissatisfied","2001","16-34 y.","Not Employed","6","","","","0"
"0 Completely dissatisfied","2001","16-34 y.","Employed","8","","","","0"
"0 Completely dissatisfied","2001","35-65 y.","Not Employed","30","0.0108558748818901","0.00723197387711547","0.0144797758866647","0"
"0 Completely dissatisfied","2001","66 and older","Not Employed","45","0.0183311129363842","0.013622565333038","0.0230396605397304","0"
"0 Completely dissatisfied","2001","66 and older","Employed","3","","","","0"
"1 on Scale 1 to 10","2001","16-34 y.","Employed","4","","","","1"
"1 on Scale 1 to 10","2001","16-34 y.","Not Employed","3","","","","1"
"1 on Scale 1 to 10","2001","35-65 y.","Employed","36","0.00335926603110703","0.00215668192217618","0.00456185014003789","1"
"1 on Scale 1 to 10","2001","66 and older","Not Employed","38","0.0119834532187662","0.00816415881076825","0.0158027476267641","1"
"1 on Scale 1 to 10","2001","35-65 y.","Not Employed","32","0.0106066662895377","0.00702415089470291","0.0141891816843725","1"
"1 on Scale 1 to 10","2001","66 and older","Employed","","","","","1"
"10 Completely satisfied","2001","35-65 y.","Employed","544","0.0685344562536626","0.0632832167341966","0.0737856957731286","10"
"10 Completely satisfied","2001","16-34 y.","Not Employed","174","0.116490030868068","0.100641250963401","0.132338810772735","10"
"10 Completely satisfied","2001","16-34 y.","Employed","474","0.110049478749974","0.101043875069535","0.119055082430412","10"
"10 Completely satisfied","2001","35-65 y.","Not Employed","157","0.0513443115924053","0.0436261370069975","0.059062486177813","10"
"10 Completely satisfied","2001","66 and older","Not Employed","176","0.0562603032526434","0.0481723770188274","0.0643482294864594","10"
"10 Completely satisfied","2001","66 and older","Employed","14","","","","10"
"2 on Scale 1 to 10","2001","16-34 y.","Not Employed","7","","","","2"
"2 on Scale 1 to 10","2001","16-34 y.","Employed","17","","","","2"
"2 on Scale 1 to 10","2001","35-65 y.","Employed","83","0.00924352004660373","0.00725455981669007","0.0112324802765174","2"
"2 on Scale 1 to 10","2001","35-65 y.","Not Employed","48","0.0159814368163178","0.0115958907268239","0.0203669829058117","2"
"2 on Scale 1 to 10","2001","66 and older","Not Employed","70","0.0243687741806578","0.0189566254457941","0.0297809229155216","2"
"2 on Scale 1 to 10","2001","66 and older","Employed","","","","","2"
"3 on Scale 1 to 10","2001","16-34 y.","Not Employed","14","","","","3"
"3 on Scale 1 to 10","2001","16-34 y.","Employed","39","0.0091592938989263","0.00641791653651021","0.0119006712613424","3"
"3 on Scale 1 to 10","2001","35-65 y.","Not Employed","118","0.0392036743418969","0.0324164348148801","0.0459909138689138","3"
"3 on Scale 1 to 10","2001","35-65 y.","Employed","201","0.022503405392285","0.0194208868806334","0.0255859239039366","3"
"3 on Scale 1 to 10","2001","66 and older","Not Employed","137","0.0431639598384578","0.0360306771042428","0.0502972425726728","3"
"3 on Scale 1 to 10","2001","66 and older","Employed","5","","","","3"
"4 on Scale 1 to 10","2001","16-34 y.","Not Employed","20","","","","4"
"4 on Scale 1 to 10","2001","16-34 y.","Employed","57","0.0127942978584787","0.00956023869240938","0.0160283570245481","4"
"4 on Scale 1 to 10","2001","35-65 y.","Not Employed","191","0.0598364885360977","0.0515418231976715","0.0681311538745239","4"
"4 on Scale 1 to 10","2001","35-65 y.","Employed","279","0.0291513653650804","0.025654900590365","0.0326478301397957","4"
"4 on Scale 1 to 10","2001","66 and older","Not Employed","190","0.065924489596119","0.0572143640163133","0.0746346151759247","4"
"4 on Scale 1 to 10","2001","66 and older","Employed","8","","","","4"
"5 on Scale 1 to 10","2001","16-34 y.","Not Employed","85","0.0515388151714966","0.0406162983219014","0.0624613320210918","5"
"5 on Scale 1 to 10","2001","16-34 y.","Employed","312","0.0694232328171722","0.0621090733575719","0.0767373922767725","5"
"5 on Scale 1 to 10","2001","35-65 y.","Not Employed","483","0.148248329135798","0.135821351305895","0.160675306965702","5"
"5 on Scale 1 to 10","2001","35-65 y.","Employed","998","0.116287688761428","0.109625050001716","0.122950327521139","5"
