"plh0183","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1996","higher vocational","East Germany","16","","","","4"
"4 on Scale 1 to 10","1996","higher education","West Germany","21","","","","4"
"4 on Scale 1 to 10","1996","higher education","East Germany","49","0.0794609470071966","0.061182130620575","0.0977397633938181","4"
"5 on Scale 1 to 10","1996","inadequately","West Germany","71","0.208447548112501","0.171956792243024","0.244938303981978","5"
"5 on Scale 1 to 10","1996","general elemantary","West Germany","278","0.149958271218819","0.13428748270885","0.165629059728788","5"
"5 on Scale 1 to 10","1996","middle vocational","East Germany","371","0.183634960195029","0.166762825599323","0.200507094790734","5"
"5 on Scale 1 to 10","1996","vocational + Abi","West Germany","29","","","","5"
"5 on Scale 1 to 10","1996","vocational + Abi","East Germany","10","","","","5"
"5 on Scale 1 to 10","1996","higher vocational","East Germany","38","0.177322295050151","0.127854006475364","0.226790583624939","5"
"5 on Scale 1 to 10","1996","higher education","West Germany","63","0.0896732544730422","0.0711606440873817","0.108185864858703","5"
"5 on Scale 1 to 10","1996","inadequately","East Germany","3","","","","5"
"5 on Scale 1 to 10","1996","higher vocational","West Germany","64","0.132819685195642","0.104007883621485","0.1616314867698","5"
"5 on Scale 1 to 10","1996","in school","West Germany","10","","","","5"
"5 on Scale 1 to 10","1996","in school","East Germany","10","","","","5"
"5 on Scale 1 to 10","1996","general elemantary","East Germany","66","0.184919765471137","0.145253982664362","0.224585548277912","5"
"5 on Scale 1 to 10","1996","middle vocational","West Germany","521","0.123830458820314","0.114280581166311","0.133380336474316","5"
"5 on Scale 1 to 10","1996","higher education","East Germany","121","0.158750275538723","0.134051819545393","0.183448731532054","5"
"6 on Scale 1 to 10","1996","general elemantary","East Germany","54","0.13458284779718","0.0997144663925429","0.169451229201818","6"
"6 on Scale 1 to 10","1996","middle vocational","West Germany","530","0.122309430383591","0.112810150608169","0.131808710159013","6"
"6 on Scale 1 to 10","1996","middle vocational","East Germany","290","0.13707060478025","0.122083769095561","0.152057440464939","6"
"6 on Scale 1 to 10","1996","vocational + Abi","West Germany","37","0.089660068000505","0.0615922996423347","0.117727836358675","6"
"6 on Scale 1 to 10","1996","higher education","West Germany","100","0.113842808475935","0.0932627915449128","0.134422825406957","6"
"6 on Scale 1 to 10","1996","higher education","East Germany","116","0.142714727265567","0.119074743682983","0.166354710848151","6"
"6 on Scale 1 to 10","1996","in school","West Germany","11","","","","6"
"6 on Scale 1 to 10","1996","in school","East Germany","9","","","","6"
"6 on Scale 1 to 10","1996","inadequately","West Germany","71","0.122299404195412","0.0928667124575706","0.151732095933253","6"
"6 on Scale 1 to 10","1996","general elemantary","West Germany","255","0.127769470757291","0.113116870429597","0.142422071084985","6"
"6 on Scale 1 to 10","1996","higher vocational","West Germany","63","0.135420399760729","0.106371544388328","0.16446925513313","6"
"6 on Scale 1 to 10","1996","higher vocational","East Germany","38","0.1565651372171","0.109499531151974","0.203630743282226","6"
"6 on Scale 1 to 10","1996","inadequately","East Germany","1","","","","6"
"6 on Scale 1 to 10","1996","vocational + Abi","East Germany","5","","","","6"
"7 on Scale 1 to 10","1996","in school","West Germany","28","","","","7"
"7 on Scale 1 to 10","1996","middle vocational","West Germany","854","0.184711614128617","0.173460572785451","0.195962655471783","7"
"7 on Scale 1 to 10","1996","vocational + Abi","West Germany","82","0.217424074962748","0.1768990200389","0.257949129886596","7"
"7 on Scale 1 to 10","1996","vocational + Abi","East Germany","15","","","","7"
"7 on Scale 1 to 10","1996","higher vocational","West Germany","102","0.185274798859518","0.1522911850541","0.218258412664936","7"
"7 on Scale 1 to 10","1996","general elemantary","East Germany","66","0.1820375365603","0.14261256908999","0.221462504030611","7"
"7 on Scale 1 to 10","1996","higher education","East Germany","177","0.181934224337944","0.155860599827483","0.208007848848404","7"
"7 on Scale 1 to 10","1996","in school","East Germany","22","","","","7"
"7 on Scale 1 to 10","1996","middle vocational","East Germany","358","0.157390826887191","0.141521703038634","0.173259950735748","7"
"7 on Scale 1 to 10","1996","inadequately","West Germany","99","0.165112109205361","0.131758091239697","0.198466127171026","7"
"7 on Scale 1 to 10","1996","inadequately","East Germany","2","","","","7"
"7 on Scale 1 to 10","1996","general elemantary","West Germany","347","0.156327682691599","0.140387607755092","0.172267757628106","7"
"7 on Scale 1 to 10","1996","higher education","West Germany","157","0.170635421852729","0.146260407468304","0.195010436237153","7"
"7 on Scale 1 to 10","1996","higher vocational","East Germany","43","0.174904784959518","0.125702731385364","0.224106838533672","7"
"8 on Scale 1 to 10","1996","in school","East Germany","29","","","","8"
"8 on Scale 1 to 10","1996","in school","West Germany","60","0.301519832496469","0.236606716342422","0.366432948650516","8"
"8 on Scale 1 to 10","1996","vocational + Abi","West Germany","127","0.36091205760608","0.313728839035029","0.408095276177132","8"
"8 on Scale 1 to 10","1996","vocational + Abi","East Germany","22","","","","8"
"8 on Scale 1 to 10","1996","higher vocational","West Germany","153","0.273430129072474","0.23559054425266","0.311269713892287","8"
"8 on Scale 1 to 10","1996","inadequately","West Germany","107","0.202603950806852","0.166495769922463","0.238712131691241","8"
"8 on Scale 1 to 10","1996","inadequately","East Germany","3","","","","8"
"8 on Scale 1 to 10","1996","general elemantary","West Germany","481","0.21872249659226","0.200578418733219","0.236866574451301","8"
"8 on Scale 1 to 10","1996","general elemantary","East Germany","74","0.183883274040652","0.144303670936934","0.223462877144371","8"
"8 on Scale 1 to 10","1996","middle vocational","West Germany","1269","0.263328888622157","0.250559324779988","0.276098452464325","8"
"8 on Scale 1 to 10","1996","middle vocational","East Germany","487","0.245479514325439","0.226725540949261","0.264233487701616","8"
"8 on Scale 1 to 10","1996","higher vocational","East Germany","53","0.216424515273184","0.163088078742091","0.269760951804277","8"
"8 on Scale 1 to 10","1996","higher education","West Germany","325","0.346639586153337","0.315803941548189","0.377475230758486","8"
"8 on Scale 1 to 10","1996","higher education","East Germany","216","0.240920307425658","0.212018135243444","0.269822479607871","8"
"9 on Scale 1 to 10","1996","higher education","West Germany","178","0.185011142713807","0.159851045067736","0.210171240359877","9"
"9 on Scale 1 to 10","1996","in school","West Germany","51","0.279602411060386","0.216119905697663","0.343084916423108","9"
"9 on Scale 1 to 10","1996","in school","East Germany","20","","","","9"
"9 on Scale 1 to 10","1996","inadequately","West Germany","53","0.0972112010926584","0.0705980775382349","0.123824324647082","9"
"9 on Scale 1 to 10","1996","inadequately","East Germany","3","","","","9"
"9 on Scale 1 to 10","1996","general elemantary","West Germany","232","0.097503935093818","0.0844836874595002","0.110524182728136","9"
"9 on Scale 1 to 10","1996","general elemantary","East Germany","25","","","","9"
"9 on Scale 1 to 10","1996","middle vocational","West Germany","657","0.125905448824169","0.116287300719752","0.135523596928586","9"
"9 on Scale 1 to 10","1996","middle vocational","East Germany","158","0.0805320232709709","0.0686742604613481","0.0923897860805937","9"
"9 on Scale 1 to 10","1996","vocational + Abi","West Germany","74","0.149757627526343","0.114700816875397","0.184814438177289","9"
"9 on Scale 1 to 10","1996","vocational + Abi","East Germany","12","","","","9"
"9 on Scale 1 to 10","1996","higher vocational","West Germany","72","0.112893984565633","0.0860276975895929","0.139760271541673","9"
"9 on Scale 1 to 10","1996","higher vocational","East Germany","20","","","","9"
"9 on Scale 1 to 10","1996","higher education","East Germany","87","0.0935578822595767","0.0738762858073212","0.113239478711832","9"
"0 Completely dissatisfied","1997","middle vocational","East Germany","15","","","","0"
"0 Completely dissatisfied","1997","inadequately","West Germany","3","","","","0"
"0 Completely dissatisfied","1997","general elemantary","West Germany","22","","","","0"
"0 Completely dissatisfied","1997","general elemantary","East Germany","4","","","","0"
"0 Completely dissatisfied","1997","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1997","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1997","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1997","middle vocational","West Germany","33","0.0125598068489428","0.00929621738252696","0.0158233963153587","0"
"0 Completely dissatisfied","1997","vocational + Abi","West Germany","","","","","0"
"0 Completely dissatisfied","1997","vocational + Abi","East Germany","","","","","0"
"0 Completely dissatisfied","1997","higher vocational","West Germany","3","","","","0"
"0 Completely dissatisfied","1997","higher education","West Germany","3","","","","0"
"0 Completely dissatisfied","1997","higher education","East Germany","5","","","","0"
"0 Completely dissatisfied","1997","higher vocational","East Germany","","","","","0"
"1 on Scale 1 to 10","1997","vocational + Abi","West Germany","1","","","","1"
"1 on Scale 1 to 10","1997","vocational + Abi","East Germany","2","","","","1"
"1 on Scale 1 to 10","1997","middle vocational","West Germany","31","0.00917778120192049","0.0063832088352488","0.0119723535685922","1"
"1 on Scale 1 to 10","1997","higher education","West Germany","3","","","","1"
"1 on Scale 1 to 10","1997","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1997","in school","East Germany","","","","","1"
"1 on Scale 1 to 10","1997","inadequately","West Germany","4","","","","1"
"1 on Scale 1 to 10","1997","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1997","general elemantary","West Germany","16","","","","1"
"1 on Scale 1 to 10","1997","general elemantary","East Germany","7","","","","1"
"1 on Scale 1 to 10","1997","middle vocational","East Germany","18","","","","1"
"1 on Scale 1 to 10","1997","higher vocational","West Germany","4","","","","1"
"1 on Scale 1 to 10","1997","higher vocational","East Germany","1","","","","1"
"1 on Scale 1 to 10","1997","higher education","East Germany","10","","","","1"
"10 Completely satisfied","1997","higher education","West Germany","48","0.0497170173473871","0.0357020814842964","0.0637319532104777","10"
"10 Completely satisfied","1997","higher education","East Germany","12","","","","10"
"10 Completely satisfied","1997","in school","West Germany","32","0.167229809162842","0.116145139057573","0.218314479268111","10"
"10 Completely satisfied","1997","inadequately","West Germany","18","","","","10"
"10 Completely satisfied","1997","inadequately","East Germany","","","","","10"
"10 Completely satisfied","1997","general elemantary","West Germany","110","0.0475300957198961","0.0381321007472114","0.0569280906925807","10"
"10 Completely satisfied","1997","general elemantary","East Germany","9","","","","10"
"10 Completely satisfied","1997","middle vocational","West Germany","270","0.0585854734418339","0.0517031661209349","0.0654677807627328","10"
"10 Completely satisfied","1997","middle vocational","East Germany","39","0.0268946658259085","0.0197725461217827","0.0340167855300343","10"
"10 Completely satisfied","1997","vocational + Abi","West Germany","17","","","","10"
"10 Completely satisfied","1997","higher vocational","West Germany","24","","","","10"
"10 Completely satisfied","1997","higher vocational","East Germany","2","","","","10"
"10 Completely satisfied","1997","in school","East Germany","5","","","","10"
"10 Completely satisfied","1997","vocational + Abi","East Germany","1","","","","10"
"2 on Scale 1 to 10","1997","higher education","West Germany","11","","","","2"
"2 on Scale 1 to 10","1997","higher education","East Germany","20","","","","2"
"2 on Scale 1 to 10","1997","general elemantary","West Germany","46","0.0317973887574354","0.0240473462226601","0.0395474312922107","2"
"2 on Scale 1 to 10","1997","in school","West Germany","2","","","","2"
"2 on Scale 1 to 10","1997","in school","East Germany","1","","","","2"
"2 on Scale 1 to 10","1997","inadequately","West Germany","9","","","","2"
"2 on Scale 1 to 10","1997","inadequately","East Germany","1","","","","2"
"2 on Scale 1 to 10","1997","general elemantary","East Germany","7","","","","2"
"2 on Scale 1 to 10","1997","middle vocational","West Germany","83","0.0256354368746633","0.021003850754756","0.0302670229945706","2"
"2 on Scale 1 to 10","1997","middle vocational","East Germany","62","0.0287554805142547","0.0213981397541451","0.0361128212743643","2"
"2 on Scale 1 to 10","1997","vocational + Abi","West Germany","10","","","","2"
"2 on Scale 1 to 10","1997","vocational + Abi","East Germany","2","","","","2"
"2 on Scale 1 to 10","1997","higher vocational","West Germany","8","","","","2"
"2 on Scale 1 to 10","1997","higher vocational","East Germany","7","","","","2"
"3 on Scale 1 to 10","1997","in school","West Germany","2","","","","3"
"3 on Scale 1 to 10","1997","higher education","East Germany","44","0.0672111528411809","0.050187218959027","0.0842350867233347","3"
"3 on Scale 1 to 10","1997","in school","East Germany","3","","","","3"
"3 on Scale 1 to 10","1997","inadequately","West Germany","16","","","","3"
"3 on Scale 1 to 10","1997","inadequately","East Germany","","","","","3"
"3 on Scale 1 to 10","1997","general elemantary","West Germany","82","0.0572959977053322","0.0470306172093115","0.0675613782013529","3"
"3 on Scale 1 to 10","1997","general elemantary","East Germany","22","","","","3"
"3 on Scale 1 to 10","1997","middle vocational","West Germany","158","0.0440296312894258","0.0380172933706044","0.0500419692082471","3"
"3 on Scale 1 to 10","1997","middle vocational","East Germany","139","0.0707836071620319","0.05949290262305","0.0820743117010138","3"
"3 on Scale 1 to 10","1997","vocational + Abi","West Germany","9","","","","3"
"3 on Scale 1 to 10","1997","vocational + Abi","East Germany","3","","","","3"
"3 on Scale 1 to 10","1997","higher vocational","West Germany","19","","","","3"
"3 on Scale 1 to 10","1997","higher vocational","East Germany","23","","","","3"
"3 on Scale 1 to 10","1997","higher education","West Germany","18","","","","3"
"4 on Scale 1 to 10","1997","in school","East Germany","4","","","","4"
"4 on Scale 1 to 10","1997","in school","West Germany","5","","","","4"
"4 on Scale 1 to 10","1997","inadequately","West Germany","25","","","","4"
"4 on Scale 1 to 10","1997","vocational + Abi","East Germany","5","","","","4"
"4 on Scale 1 to 10","1997","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1997","general elemantary","East Germany","25","","","","4"
"4 on Scale 1 to 10","1997","middle vocational","West Germany","218","0.0574613649746803","0.0506413364412067","0.0642813935081538","4"
"4 on Scale 1 to 10","1997","middle vocational","East Germany","139","0.0749608159232878","0.0633678787233033","0.0865537531232723","4"
"4 on Scale 1 to 10","1997","vocational + Abi","West Germany","12","","","","4"
"4 on Scale 1 to 10","1997","higher vocational","West Germany","25","","","","4"
"4 on Scale 1 to 10","1997","higher education","East Germany","61","0.0833698206084051","0.0645745281149731","0.102165113101837","4"
"4 on Scale 1 to 10","1997","general elemantary","West Germany","119","0.0727560920670286","0.0612836226350367","0.0842285614990205","4"
"4 on Scale 1 to 10","1997","higher education","West Germany","25","","","","4"
"4 on Scale 1 to 10","1997","higher vocational","East Germany","22","","","","4"
"5 on Scale 1 to 10","1997","in school","West Germany","9","","","","5"
"5 on Scale 1 to 10","1997","in school","East Germany","12","","","","5"
"5 on Scale 1 to 10","1997","inadequately","West Germany","65","0.157160104171511","0.123495879475592","0.19082432886743","5"
"5 on Scale 1 to 10","1997","inadequately","East Germany","","","","","5"
"5 on Scale 1 to 10","1997","general elemantary","West Germany","321","0.170928366455432","0.154300813789492","0.187555919121372","5"
"5 on Scale 1 to 10","1997","general elemantary","East Germany","87","0.277676867150726","0.230623134425109","0.324730599876343","5"
"5 on Scale 1 to 10","1997","middle vocational","West Germany","589","0.143595023516373","0.133318222973399","0.153871824059346","5"
"5 on Scale 1 to 10","1997","middle vocational","East Germany","393","0.200341943089824","0.182720788331442","0.217963097848205","5"
"5 on Scale 1 to 10","1997","vocational + Abi","West Germany","34","0.104377912107688","0.0735960288668128","0.135159795348564","5"
"5 on Scale 1 to 10","1997","vocational + Abi","East Germany","4","","","","5"
"5 on Scale 1 to 10","1997","higher vocational","West Germany","59","0.0998500903121937","0.0740822469791201","0.125617933645267","5"
"5 on Scale 1 to 10","1997","higher vocational","East Germany","40","0.159984504652734","0.112607589169751","0.207361420135717","5"
"5 on Scale 1 to 10","1997","higher education","West Germany","85","0.101701165865374","0.08221234834498","0.121189983385769","5"
"5 on Scale 1 to 10","1997","higher education","East Germany","137","0.151243268655899","0.126883272114555","0.175603265197244","5"
"6 on Scale 1 to 10","1997","in school","West Germany","13","","","","6"
"6 on Scale 1 to 10","1997","in school","East Germany","15","","","","6"
"6 on Scale 1 to 10","1997","inadequately","West Germany","74","0.127875098240321","0.0969858560212082","0.158764340459433","6"
"6 on Scale 1 to 10","1997","inadequately","East Germany","1","","","","6"
"6 on Scale 1 to 10","1997","general elemantary","West Germany","211","0.112610800536239","0.0986480067150973","0.126573594357381","6"
"6 on Scale 1 to 10","1997","general elemantary","East Germany","53","0.155819160386005","0.117713749901738","0.193924570870272","6"
"6 on Scale 1 to 10","1997","middle vocational","West Germany","554","0.129904257507231","0.12005181620375","0.139756698810712","6"
"6 on Scale 1 to 10","1997","middle vocational","East Germany","292","0.147599360582411","0.131983699040957","0.163215022123865","6"
"6 on Scale 1 to 10","1997","vocational + Abi","West Germany","34","0.0782237620084079","0.0511897445716634","0.105257779445153","6"
"6 on Scale 1 to 10","1997","higher vocational","West Germany","59","0.117555600817167","0.0898726897554122","0.145238511878922","6"
"6 on Scale 1 to 10","1997","higher vocational","East Germany","36","0.169961728899389","0.121420719663907","0.218502738134871","6"
"6 on Scale 1 to 10","1997","higher education","West Germany","82","0.0890944747823932","0.0707259550313938","0.107462994533393","6"
"6 on Scale 1 to 10","1997","higher education","East Germany","130","0.172527532722445","0.146838156380412","0.198216909064478","6"
"6 on Scale 1 to 10","1997","vocational + Abi","East Germany","11","","","","6"
"7 on Scale 1 to 10","1997","in school","West Germany","23","","","","7"
"7 on Scale 1 to 10","1997","in school","East Germany","24","","","","7"
"7 on Scale 1 to 10","1997","general elemantary","East Germany","53","0.160265310478792","0.121721976267756","0.198808644689828","7"
"7 on Scale 1 to 10","1997","middle vocational","West Germany","771","0.156953126960149","0.146293070887012","0.167613183033287","7"
"7 on Scale 1 to 10","1997","middle vocational","East Germany","368","0.183635666831514","0.16658989011782","0.200681443545209","7"
"7 on Scale 1 to 10","1997","vocational + Abi","West Germany","71","0.178513541082633","0.139960000038813","0.217067082126454","7"
"7 on Scale 1 to 10","1997","vocational + Abi","East Germany","16","","","","7"
"7 on Scale 1 to 10","1997","higher vocational","West Germany","100","0.221473716323075","0.185783912938799","0.257163519707351","7"
"7 on Scale 1 to 10","1997","higher vocational","East Germany","39","0.127157236239856","0.0841023227559194","0.170212149723792","7"
"7 on Scale 1 to 10","1997","higher education","West Germany","191","0.214325350292088","0.187866543998941","0.240784156585235","7"
"7 on Scale 1 to 10","1997","higher education","East Germany","147","0.17114388573379","0.145536346547265","0.196751424920316","7"
"7 on Scale 1 to 10","1997","inadequately","West Germany","92","0.180737513702955","0.145144840514953","0.216330186890957","7"
"7 on Scale 1 to 10","1997","inadequately","East Germany","2","","","","7"
"7 on Scale 1 to 10","1997","general elemantary","West Germany","322","0.157301128755681","0.14121959900284","0.173382658508523","7"
"8 on Scale 1 to 10","1997","in school","East Germany","34","0.326381247820676","0.238356553506196","0.414405942135157","8"
"8 on Scale 1 to 10","1997","inadequately","West Germany","103","0.219998414394478","0.1816822137631","0.258314615025856","8"
"8 on Scale 1 to 10","1997","in school","West Germany","64","0.320966053127015","0.257059343929305","0.384872762324726","8"
"8 on Scale 1 to 10","1997","inadequately","East Germany","5","","","","8"
"8 on Scale 1 to 10","1997","general elemantary","East Germany","55","0.132753164501535","0.0971037606175807","0.168402568385489","8"
"8 on Scale 1 to 10","1997","middle vocational","West Germany","1172","0.247570306875966","0.234922044025793","0.260218569726139","8"
"8 on Scale 1 to 10","1997","middle vocational","East Germany","391","0.18657493908171","0.169424245237408","0.203725632926012","8"
"8 on Scale 1 to 10","1997","vocational + Abi","West Germany","128","0.358095203158376","0.309826787014023","0.406363619302729","8"
"8 on Scale 1 to 10","1997","vocational + Abi","East Germany","18","","","","8"
"8 on Scale 1 to 10","1997","higher vocational","West Germany","137","0.218455923451374","0.182941475381078","0.253970371521671","8"
"8 on Scale 1 to 10","1997","higher vocational","East Germany","49","0.17096105608131","0.122306867407075","0.219615244755545","8"
"8 on Scale 1 to 10","1997","higher education","East Germany","218","0.235764756898789","0.206904476077835","0.264625037719743","8"
"8 on Scale 1 to 10","1997","general elemantary","West Germany","469","0.211071623026104","0.193047300645623","0.229095945406586","8"
"8 on Scale 1 to 10","1997","higher education","West Germany","296","0.302995030614534","0.273363929157465","0.332626132071604","8"
"9 on Scale 1 to 10","1997","in school","West Germany","55","0.244048690035864","0.185251534983293","0.302845845088434","9"
"9 on Scale 1 to 10","1997","in school","East Germany","11","","","","9"
"9 on Scale 1 to 10","1997","inadequately","West Germany","40","0.0900897847708659","0.0636071027741168","0.116572466767615","9"
"9 on Scale 1 to 10","1997","inadequately","East Germany","2","","","","9"
"9 on Scale 1 to 10","1997","general elemantary","West Germany","251","0.107094445689999","0.0934356795630803","0.120753211816917","9"
"9 on Scale 1 to 10","1997","general elemantary","East Germany","26","","","","9"
"9 on Scale 1 to 10","1997","middle vocational","West Germany","594","0.114527790508814","0.105195429063679","0.12386015195395","9"
"9 on Scale 1 to 10","1997","middle vocational","East Germany","126","0.0592648482542205","0.0488697513923214","0.0696599451161196","9"
"9 on Scale 1 to 10","1997","higher vocational","West Germany","82","0.138279038336615","0.108609695757899","0.167948380915331","9"
"9 on Scale 1 to 10","1997","higher vocational","East Germany","11","","","","9"
"9 on Scale 1 to 10","1997","higher education","West Germany","162","0.166729610953086","0.142696419378062","0.190762802528109","9"
"9 on Scale 1 to 10","1997","higher education","East Germany","47","0.0479945916684646","0.0334613184722652","0.0625278648646639","9"
"9 on Scale 1 to 10","1997","vocational + Abi","West Germany","63","0.182140219561968","0.143283078879624","0.220997360244313","9"
"9 on Scale 1 to 10","1997","vocational + Abi","East Germany","10","","","","9"
"0 Completely dissatisfied","1998","vocational + Abi","West Germany","1","","","","0"
"0 Completely dissatisfied","1998","in school","West Germany","","","","","0"
"0 Completely dissatisfied","1998","in school","East Germany","","","","","0"
"0 Completely dissatisfied","1998","inadequately","West Germany","","","","","0"
"0 Completely dissatisfied","1998","inadequately","East Germany","","","","","0"
"0 Completely dissatisfied","1998","general elemantary","West Germany","11","","","","0"
"0 Completely dissatisfied","1998","general elemantary","East Germany","3","","","","0"
"0 Completely dissatisfied","1998","middle vocational","West Germany","28","","","","0"
"0 Completely dissatisfied","1998","middle vocational","East Germany","16","","","","0"
"0 Completely dissatisfied","1998","vocational + Abi","East Germany","1","","","","0"
"0 Completely dissatisfied","1998","higher vocational","West Germany","1","","","","0"
"0 Completely dissatisfied","1998","higher vocational","East Germany","2","","","","0"
"0 Completely dissatisfied","1998","higher education","West Germany","3","","","","0"
"0 Completely dissatisfied","1998","higher education","East Germany","2","","","","0"
"1 on Scale 1 to 10","1998","in school","West Germany","","","","","1"
"1 on Scale 1 to 10","1998","middle vocational","East Germany","24","","","","1"
"1 on Scale 1 to 10","1998","vocational + Abi","West Germany","","","","","1"
"1 on Scale 1 to 10","1998","in school","East Germany","1","","","","1"
"1 on Scale 1 to 10","1998","general elemantary","East Germany","4","","","","1"
"1 on Scale 1 to 10","1998","middle vocational","West Germany","23","","","","1"
"1 on Scale 1 to 10","1998","higher education","West Germany","5","","","","1"
"1 on Scale 1 to 10","1998","higher education","East Germany","8","","","","1"
"1 on Scale 1 to 10","1998","inadequately","West Germany","1","","","","1"
"1 on Scale 1 to 10","1998","inadequately","East Germany","","","","","1"
"1 on Scale 1 to 10","1998","general elemantary","West Germany","22","","","","1"
"1 on Scale 1 to 10","1998","vocational + Abi","East Germany","","","","","1"
"1 on Scale 1 to 10","1998","higher vocational","West Germany","2","","","","1"
"1 on Scale 1 to 10","1998","higher vocational","East Germany","1","","","","1"
"10 Completely satisfied","1998","higher education","East Germany","15","","","","10"
"10 Completely satisfied","1998","higher education","West Germany","61","0.0568456595582442","0.0430997057298208","0.0705916133866675","10"
"10 Completely satisfied","1998","in school","West Germany","29","","","","10"
"10 Completely satisfied","1998","in school","East Germany","6","","","","10"
"10 Completely satisfied","1998","inadequately","West Germany","29","","","","10"
"10 Completely satisfied","1998","inadequately","East Germany","1","","","","10"
"10 Completely satisfied","1998","general elemantary","West Germany","159","0.0667299150961925","0.056149327460912","0.077310502731473","10"
"10 Completely satisfied","1998","general elemantary","East Germany","18","","","","10"
"10 Completely satisfied","1998","middle vocational","West Germany","352","0.0732553485176254","0.0659599375023978","0.0805507595328529","10"
"10 Completely satisfied","1998","middle vocational","East Germany","50","0.0288364324245055","0.0216533306963686","0.0360195341526424","10"
"10 Completely satisfied","1998","vocational + Abi","West Germany","30","0.0581795460495006","0.0362324736817023","0.080126618417299","10"
"10 Completely satisfied","1998","vocational + Abi","East Germany","1","","","","10"
"10 Completely satisfied","1998","higher vocational","West Germany","40","0.0598833405336657","0.0405735315301893","0.0791931495371421","10"
"10 Completely satisfied","1998","higher vocational","East Germany","5","","","","10"
"2 on Scale 1 to 10","1998","higher education","West Germany","7","","","","2"
"2 on Scale 1 to 10","1998","higher education","East Germany","26","","","","2"
"2 on Scale 1 to 10","1998","general elemantary","West Germany","42","0.022890809601396","0.0165499526521811","0.029231666550611","2"
"2 on Scale 1 to 10","1998","in school","East Germany","1","","","","2"
"2 on Scale 1 to 10","1998","inadequately","West Germany","6","","","","2"
"2 on Scale 1 to 10","1998","inadequately","East Germany","2","","","","2"
"2 on Scale 1 to 10","1998","higher vocational","East Germany","3","","","","2"
"2 on Scale 1 to 10","1998","in school","West Germany","","","","","2"
"2 on Scale 1 to 10","1998","general elemantary","East Germany","8","","","","2"
"2 on Scale 1 to 10","1998","vocational + Abi","East Germany","2","","","","2"
"2 on Scale 1 to 10","1998","higher vocational","West Germany","5","","","","2"
"2 on Scale 1 to 10","1998","middle vocational","West Germany","57","0.0149478741246499","0.0115502966138114","0.0183454516354883","2"
"2 on Scale 1 to 10","1998","vocational + Abi","West Germany","5","","","","2"
"2 on Scale 1 to 10","1998","middle vocational","East Germany","48","0.0248295731633922","0.0181504423490549","0.0315087039777296","2"
"3 on Scale 1 to 10","1998","in school","West Germany","2","","","","3"
"3 on Scale 1 to 10","1998","higher education","East Germany","38","0.0541837697323875","0.0390801625190429","0.0692873769457321","3"
"3 on Scale 1 to 10","1998","middle vocational","East Germany","119","0.0576284861459535","0.0476256134471154","0.0676313588447915","3"
"3 on Scale 1 to 10","1998","higher vocational","West Germany","23","","","","3"
"3 on Scale 1 to 10","1998","in school","East Germany","2","","","","3"
"3 on Scale 1 to 10","1998","inadequately","West Germany","14","","","","3"
"3 on Scale 1 to 10","1998","inadequately","East Germany","1","","","","3"
"3 on Scale 1 to 10","1998","general elemantary","West Germany","72","0.0445713642018346","0.0358220720164204","0.0533206563872487","3"
"3 on Scale 1 to 10","1998","general elemantary","East Germany","29","","","","3"
"3 on Scale 1 to 10","1998","middle vocational","West Germany","121","0.030721614314936","0.0258899546958774","0.0355532739339946","3"
"3 on Scale 1 to 10","1998","vocational + Abi","East Germany","3","","","","3"
"3 on Scale 1 to 10","1998","higher vocational","East Germany","15","","","","3"
"3 on Scale 1 to 10","1998","higher education","West Germany","11","","","","3"
"3 on Scale 1 to 10","1998","vocational + Abi","West Germany","4","","","","3"
"4 on Scale 1 to 10","1998","in school","West Germany","3","","","","4"
"4 on Scale 1 to 10","1998","in school","East Germany","1","","","","4"
"4 on Scale 1 to 10","1998","inadequately","West Germany","23","","","","4"
"4 on Scale 1 to 10","1998","vocational + Abi","West Germany","11","","","","4"
"4 on Scale 1 to 10","1998","inadequately","East Germany","","","","","4"
"4 on Scale 1 to 10","1998","general elemantary","East Germany","32","0.0979633492431506","0.0677959702520938","0.128130728234207","4"
"4 on Scale 1 to 10","1998","middle vocational","West Germany","190","0.0414900295689509","0.0359063531740657","0.0470737059638362","4"
"4 on Scale 1 to 10","1998","middle vocational","East Germany","167","0.0699072478347063","0.0589621589244572","0.0808523367449553","4"
"4 on Scale 1 to 10","1998","vocational + Abi","East Germany","1","","","","4"
"4 on Scale 1 to 10","1998","higher vocational","West Germany","16","","","","4"
"4 on Scale 1 to 10","1998","higher education","East Germany","59","0.0723410081438653","0.0550576093517131","0.0896244069360176","4"
"4 on Scale 1 to 10","1998","general elemantary","West Germany","114","0.0633129436503786","0.0529879607189966","0.0736379265817606","4"
"4 on Scale 1 to 10","1998","higher education","West Germany","25","","","","4"
"4 on Scale 1 to 10","1998","higher vocational","East Germany","23","","","","4"
"5 on Scale 1 to 10","1998","vocational + Abi","West Germany","28","","","","5"
