"plh0183","year","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1999","indirect migration background","1","","","","0"
"1 on Scale 1 to 10","1999","no migration background","51","0.00607944268021279","0.00461130047656894","0.00754758488385664","1"
"1 on Scale 1 to 10","1999","direct migration background","10","","","","1"
"1 on Scale 1 to 10","1999","indirect migration background","1","","","","1"
"10 Completely satisfied","1999","direct migration background","157","0.0741737299823292","0.0632159425388731","0.0851315174257853","10"
"10 Completely satisfied","1999","indirect migration background","69","0.0909969464308694","0.068079486311612","0.113914406550127","10"
"10 Completely satisfied","1999","no migration background","586","0.0595482250431552","0.0550786824711488","0.0640177676151616","10"
"2 on Scale 1 to 10","1999","no migration background","133","0.0151290396919654","0.0128235894692778","0.0174344899146531","2"
"2 on Scale 1 to 10","1999","direct migration background","25","","","","2"
"2 on Scale 1 to 10","1999","indirect migration background","4","","","","2"
"3 on Scale 1 to 10","1999","direct migration background","44","0.021284025293921","0.0152488722986979","0.027319178289144","3"
"3 on Scale 1 to 10","1999","no migration background","294","0.0301301730141243","0.0269015455293313","0.0333588004989172","3"
"3 on Scale 1 to 10","1999","indirect migration background","9","","","","3"
"4 on Scale 1 to 10","1999","indirect migration background","8","","","","4"
"4 on Scale 1 to 10","1999","direct migration background","93","0.0485705584427543","0.0395816303943791","0.0575594864911295","4"
"4 on Scale 1 to 10","1999","no migration background","465","0.0432306011490749","0.0393894652023215","0.0470717370958284","4"
"5 on Scale 1 to 10","1999","direct migration background","280","0.139527025925555","0.125038278276312","0.154015773574799","5"
"5 on Scale 1 to 10","1999","no migration background","1333","0.126083692899606","0.11981431015237","0.132353075646842","5"
"5 on Scale 1 to 10","1999","indirect migration background","52","0.0903045506174897","0.0674657531786656","0.113143348056314","5"
"6 on Scale 1 to 10","1999","no migration background","1157","0.106904836975312","0.101068935531577","0.112740738419047","6"
"6 on Scale 1 to 10","1999","direct migration background","259","0.102338789992451","0.089664914660902","0.115012665324001","6"
"6 on Scale 1 to 10","1999","indirect migration background","35","0.0806897978326388","0.0589872482421652","0.102392347423112","6"
"7 on Scale 1 to 10","1999","no migration background","1931","0.171137335825844","0.164023987516967","0.17825068413472","7"
"7 on Scale 1 to 10","1999","direct migration background","369","0.169539070765143","0.153848903829508","0.185229237700779","7"
"7 on Scale 1 to 10","1999","indirect migration background","72","0.139131738533829","0.111554431275823","0.166709045791836","7"
"8 on Scale 1 to 10","1999","direct migration background","603","0.248318572405096","0.230252881561593","0.266384263248598","8"
"8 on Scale 1 to 10","1999","no migration background","3203","0.291699722997252","0.283114785913272","0.300284660081231","8"
"8 on Scale 1 to 10","1999","indirect migration background","181","0.30047598361329","0.263943718453691","0.33700824877289","8"
"9 on Scale 1 to 10","1999","no migration background","1550","0.140607264246049","0.134041880420187","0.14717264807191","9"
"9 on Scale 1 to 10","1999","direct migration background","337","0.157804775581706","0.142560755199861","0.173048795963551","9"
"9 on Scale 1 to 10","1999","indirect migration background","173","0.23608883949124","0.202248901397534","0.269928777584946","9"
"0 Completely dissatisfied","2000","no migration background","120","0.00730723239497853","0.00611597538847137","0.00849848940148568","0"
"0 Completely dissatisfied","2000","direct migration background","16","","","","0"
"0 Completely dissatisfied","2000","indirect migration background","3","","","","0"
"1 on Scale 1 to 10","2000","direct migration background","22","","","","1"
"1 on Scale 1 to 10","2000","no migration background","100","0.00638185968186892","0.00526806545946934","0.00749565390426849","1"
"1 on Scale 1 to 10","2000","indirect migration background","1","","","","1"
"10 Completely satisfied","2000","no migration background","1421","0.0739303898142328","0.0702706105370827","0.0775901690913828","10"
"10 Completely satisfied","2000","direct migration background","286","0.0937664779038681","0.0837737400648005","0.103759215742936","10"
"10 Completely satisfied","2000","indirect migration background","112","0.127889358700208","0.104861932014474","0.150916785385942","10"
"2 on Scale 1 to 10","2000","direct migration background","41","0.0157769239558016","0.0115052453612643","0.020048602550339","2"
"2 on Scale 1 to 10","2000","no migration background","281","0.0156811754068694","0.0139434594819932","0.0174188913317455","2"
"2 on Scale 1 to 10","2000","indirect migration background","5","","","","2"
"3 on Scale 1 to 10","2000","direct migration background","62","0.0232267488490099","0.0180633969848593","0.0283901007131606","3"
"3 on Scale 1 to 10","2000","no migration background","511","0.0262497728328624","0.0240135857216921","0.0284859599440327","3"
"3 on Scale 1 to 10","2000","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","2000","direct migration background","96","0.0342953881817589","0.0280568814953654","0.0405338948681525","4"
"4 on Scale 1 to 10","2000","no migration background","810","0.0411843014652855","0.0384048762098187","0.0439637267207524","4"
"4 on Scale 1 to 10","2000","indirect migration background","11","","","","4"
"5 on Scale 1 to 10","2000","direct migration background","377","0.117844025332182","0.106791357836965","0.128896692827399","5"
"5 on Scale 1 to 10","2000","no migration background","2343","0.125540817443779","0.120906520832894","0.130175114054664","5"
"5 on Scale 1 to 10","2000","indirect migration background","44","0.0564798366315205","0.0405627082417686","0.0723969650212724","5"
"6 on Scale 1 to 10","2000","no migration background","1942","0.0986478907991272","0.0944771546041263","0.102818626994128","6"
"6 on Scale 1 to 10","2000","direct migration background","351","0.103967789120413","0.0935048946219766","0.11443068361885","6"
"6 on Scale 1 to 10","2000","indirect migration background","39","0.0495235397651172","0.0345639758774152","0.0644831036528192","6"
"7 on Scale 1 to 10","2000","no migration background","3540","0.175591140812292","0.170269516586654","0.180912765037929","7"
"7 on Scale 1 to 10","2000","direct migration background","618","0.179642052599761","0.166482342263121","0.192801762936402","7"
"7 on Scale 1 to 10","2000","indirect migration background","127","0.182821978108215","0.156170889616658","0.209473066599772","7"
"8 on Scale 1 to 10","2000","no migration background","5606","0.28052661437694","0.274242906583585","0.286810322170295","8"
"8 on Scale 1 to 10","2000","direct migration background","885","0.2591829957779","0.24416197819227","0.274204013363531","8"
"8 on Scale 1 to 10","2000","indirect migration background","260","0.319458871067196","0.287309159904459","0.351608582229933","8"
"9 on Scale 1 to 10","2000","direct migration background","515","0.160982757555413","0.148384347059803","0.173581168051023","9"
"9 on Scale 1 to 10","2000","no migration background","2962","0.148958804971764","0.143978797888615","0.153938812054914","9"
"9 on Scale 1 to 10","2000","indirect migration background","202","0.226490011356406","0.197629773867349","0.255350248845463","9"
"0 Completely dissatisfied","2001","indirect migration background","4","","","","0"
"0 Completely dissatisfied","2001","no migration background","110","0.00838922436098319","0.00705237118289184","0.00972607753907453","0"
"0 Completely dissatisfied","2001","direct migration background","8","","","","0"
"1 on Scale 1 to 10","2001","no migration background","98","0.00533231615104635","0.00426486222503019","0.00639977007706252","1"
"1 on Scale 1 to 10","2001","direct migration background","15","","","","1"
"1 on Scale 1 to 10","2001","indirect migration background","","","","","1"
"10 Completely satisfied","2001","direct migration background","224","0.0859949145080321","0.0757343983617233","0.0962554306543409","10"
"10 Completely satisfied","2001","indirect migration background","109","0.134451916775867","0.110214582023963","0.158689251527772","10"
"10 Completely satisfied","2001","no migration background","1206","0.0717732308972814","0.0679900206080855","0.0755564411864773","10"
"2 on Scale 1 to 10","2001","no migration background","200","0.012017400642077","0.0104203006505965","0.0136145006335576","2"
"2 on Scale 1 to 10","2001","direct migration background","23","","","","2"
"2 on Scale 1 to 10","2001","indirect migration background","2","","","","2"
"3 on Scale 1 to 10","2001","direct migration background","55","0.026130142321201","0.0202919302413734","0.0319683544010286","3"
"3 on Scale 1 to 10","2001","no migration background","455","0.025706395768092","0.0233867711459772","0.0280260203902069","3"
"3 on Scale 1 to 10","2001","indirect migration background","4","","","","3"
"4 on Scale 1 to 10","2001","direct migration background","101","0.0386094924315704","0.0315584150869669","0.0456605697761739","4"
"4 on Scale 1 to 10","2001","indirect migration background","10","","","","4"
"4 on Scale 1 to 10","2001","no migration background","634","0.0364751124437734","0.033727332321095","0.0392228925664518","4"
"5 on Scale 1 to 10","2001","direct migration background","288","0.107950980598348","0.0965939139755211","0.119308047221175","5"
"5 on Scale 1 to 10","2001","indirect migration background","39","0.0551019944365603","0.0388901701452625","0.0713138187278582","5"
"5 on Scale 1 to 10","2001","no migration background","2088","0.121832971124429","0.117038693594013","0.126627248654846","5"
"6 on Scale 1 to 10","2001","indirect migration background","45","0.0613912148983895","0.0443362360954408","0.0784461937013382","6"
"6 on Scale 1 to 10","2001","no migration background","1714","0.0942596972590686","0.0899770031486797","0.0985423913694575","6"
"6 on Scale 1 to 10","2001","direct migration background","324","0.103970348515275","0.0927998010520159","0.115140895978533","6"
"7 on Scale 1 to 10","2001","no migration background","3158","0.172802779989818","0.167261219413118","0.178344340566519","7"
"7 on Scale 1 to 10","2001","indirect migration background","103","0.139953362985879","0.115303844897484","0.164602881074275","7"
"7 on Scale 1 to 10","2001","direct migration background","496","0.168288837201546","0.154596662317439","0.181981012085653","7"
"8 on Scale 1 to 10","2001","no migration background","5440","0.300002047042592","0.293285242919768","0.306718851165416","8"
"8 on Scale 1 to 10","2001","direct migration background","844","0.278311494248264","0.261909412079141","0.294713576417387","8"
"8 on Scale 1 to 10","2001","indirect migration background","233","0.304632997710134","0.271932732594967","0.337333262825302","8"
"9 on Scale 1 to 10","2001","indirect migration background","212","0.276527244108388","0.244748566873812","0.308305921342964","9"
"9 on Scale 1 to 10","2001","direct migration background","490","0.172107179031792","0.158292364175098","0.185921993888486","9"
"9 on Scale 1 to 10","2001","no migration background","2778","0.151408824320839","0.146154981949697","0.15666266669198","9"
"0 Completely dissatisfied","2002","indirect migration background","1","","","","0"
"0 Completely dissatisfied","2002","direct migration background","13","","","","0"
"0 Completely dissatisfied","2002","no migration background","113","0.0086525593698748","0.00733544007171664","0.00996967866803297","0"
"1 on Scale 1 to 10","2002","no migration background","90","0.0062982083859059","0.00517314647065176","0.00742327030116004","1"
"1 on Scale 1 to 10","2002","direct migration background","13","","","","1"
"1 on Scale 1 to 10","2002","indirect migration background","3","","","","1"
"10 Completely satisfied","2002","direct migration background","192","0.081201938270937","0.0709464091813739","0.0914574673605001","10"
"10 Completely satisfied","2002","indirect migration background","90","0.0953891462379127","0.0745595050082585","0.116218787467567","10"
"10 Completely satisfied","2002","no migration background","1117","0.0545627155429503","0.0513327028785408","0.0577927282073599","10"
"2 on Scale 1 to 10","2002","indirect migration background","4","","","","2"
"2 on Scale 1 to 10","2002","no migration background","285","0.0165920434363436","0.0147754544740508","0.0184086323986364","2"
"2 on Scale 1 to 10","2002","direct migration background","40","0.0214030822074676","0.0159692663195272","0.026836898095408","2"
"3 on Scale 1 to 10","2002","direct migration background","49","0.025443812424068","0.0195314728198528","0.0313561520282832","3"
"3 on Scale 1 to 10","2002","no migration background","540","0.032648578900327","0.0301212360986651","0.0351759217019888","3"
"3 on Scale 1 to 10","2002","indirect migration background","6","","","","3"
"4 on Scale 1 to 10","2002","direct migration background","114","0.0450027523924468","0.0372190640988993","0.0527864406859942","4"
"4 on Scale 1 to 10","2002","indirect migration background","9","","","","4"
"4 on Scale 1 to 10","2002","no migration background","809","0.0475862010948054","0.0445586377992651","0.0506137643903456","4"
"5 on Scale 1 to 10","2002","direct migration background","293","0.125070470984179","0.112650265886462","0.137490676081895","5"
"5 on Scale 1 to 10","2002","indirect migration background","41","0.0674497299795792","0.0496658038586129","0.0852336561005455","5"
"5 on Scale 1 to 10","2002","no migration background","2136","0.126898936101095","0.122165231822554","0.131632640379635","5"
"6 on Scale 1 to 10","2002","indirect migration background","49","0.0810284113565498","0.0616788503587184","0.100377972354381","6"
"6 on Scale 1 to 10","2002","no migration background","2064","0.115902125686849","0.111349774604499","0.120454476769199","6"
"6 on Scale 1 to 10","2002","direct migration background","316","0.106249151287149","0.0946790860919074","0.11781921648239","6"
"7 on Scale 1 to 10","2002","no migration background","3497","0.180932916184434","0.175458240434062","0.186407591934807","7"
"7 on Scale 1 to 10","2002","indirect migration background","114","0.142090610608544","0.117333223207833","0.166847998009255","7"
"7 on Scale 1 to 10","2002","direct migration background","538","0.187863622908913","0.173197994856594","0.202529250961233","7"
"8 on Scale 1 to 10","2002","no migration background","5516","0.281419375809351","0.275024168559365","0.287814583059337","8"
"8 on Scale 1 to 10","2002","direct migration background","762","0.265413310005692","0.248834715307937","0.281991904703447","8"
"8 on Scale 1 to 10","2002","indirect migration background","264","0.324885011003964","0.291676062522287","0.35809395948564","8"
"9 on Scale 1 to 10","2002","direct migration background","395","0.128484786771268","0.115920779529065","0.14104879401347","9"
"9 on Scale 1 to 10","2002","indirect migration background","183","0.237216457078857","0.207053461069723","0.267379453087992","9"
"9 on Scale 1 to 10","2002","no migration background","2827","0.128506339488065","0.123747136081773","0.133265542894357","9"
"0 Completely dissatisfied","2003","indirect migration background","3","","","","0"
"0 Completely dissatisfied","2003","no migration background","121","0.00956231878560198","0.00815738115025307","0.0109672564209509","0"
"0 Completely dissatisfied","2003","direct migration background","17","","","","0"
"1 on Scale 1 to 10","2003","indirect migration background","2","","","","1"
"1 on Scale 1 to 10","2003","direct migration background","23","","","","1"
"1 on Scale 1 to 10","2003","no migration background","169","0.010427510468457","0.00896103100999254","0.0118939899269214","1"
"10 Completely satisfied","2003","direct migration background","187","0.0787234087203101","0.0682707934803296","0.0891760239602905","10"
"10 Completely satisfied","2003","indirect migration background","94","0.111369770726487","0.0891927833987683","0.133546758054205","10"
"10 Completely satisfied","2003","no migration background","1004","0.0525602542550607","0.0493386930352966","0.0557818154748249","10"
"2 on Scale 1 to 10","2003","no migration background","305","0.0177056409240815","0.0158017655723837","0.0196095162757793","2"
"2 on Scale 1 to 10","2003","direct migration background","40","0.0180174931041805","0.0128547910903574","0.0231801951180035","2"
"2 on Scale 1 to 10","2003","indirect migration background","5","","","","2"
"3 on Scale 1 to 10","2003","direct migration background","80","0.0332685504407279","0.0263079314249062","0.0402291694565496","3"
"3 on Scale 1 to 10","2003","no migration background","592","0.0362570397168975","0.0335584389423558","0.0389556404914391","3"
"3 on Scale 1 to 10","2003","indirect migration background","5","","","","3"
"4 on Scale 1 to 10","2003","no migration background","809","0.049512553148612","0.0463807625670773","0.0526443437301466","4"
"4 on Scale 1 to 10","2003","indirect migration background","18","","","","4"
"4 on Scale 1 to 10","2003","direct migration background","117","0.0509964442342036","0.0424579386171958","0.0595349498512113","4"
"5 on Scale 1 to 10","2003","direct migration background","306","0.123327921959267","0.110565670572259","0.136090173346275","5"
"5 on Scale 1 to 10","2003","indirect migration background","67","0.153430528893122","0.128023988186482","0.178837069599763","5"
"5 on Scale 1 to 10","2003","no migration background","2402","0.144924275531237","0.139842274864674","0.150006276197799","5"
"6 on Scale 1 to 10","2003","indirect migration background","48","0.0665961072068756","0.0490202073328831","0.0841720070808681","6"
"6 on Scale 1 to 10","2003","no migration background","1984","0.108438133107655","0.103949350027816","0.112926916187495","6"
"6 on Scale 1 to 10","2003","direct migration background","311","0.131701683647051","0.118576416739304","0.144826950554799","6"
"7 on Scale 1 to 10","2003","no migration background","3352","0.18105407098037","0.175495110052966","0.186613031907775","7"
"7 on Scale 1 to 10","2003","indirect migration background","114","0.161202868756049","0.135280588872034","0.187125148640063","7"
"7 on Scale 1 to 10","2003","direct migration background","463","0.178108408955672","0.163258373813163","0.192958444098181","7"
"8 on Scale 1 to 10","2003","indirect migration background","237","0.281607074238328","0.24989963653636","0.313314511940296","8"
"8 on Scale 1 to 10","2003","no migration background","5098","0.264764297958879","0.258394804951202","0.271133790966556","8"
"8 on Scale 1 to 10","2003","direct migration background","657","0.239478130128845","0.222914070559202","0.256042189698489","8"
"9 on Scale 1 to 10","2003","direct migration background","349","0.125283578895031","0.11243489288484","0.138132264905223","9"
"9 on Scale 1 to 10","2003","indirect migration background","180","0.186739078093263","0.159267038640828","0.214211117545698","9"
"9 on Scale 1 to 10","2003","no migration background","2596","0.124793905123148","0.120022857908316","0.129564952337981","9"
"0 Completely dissatisfied","2004","no migration background","154","0.0114489673586475","0.00989069404209035","0.0130072406752046","0"
"0 Completely dissatisfied","2004","direct migration background","9","","","","0"
"0 Completely dissatisfied","2004","indirect migration background","4","","","","0"
"1 on Scale 1 to 10","2004","indirect migration background","5","","","","1"
"1 on Scale 1 to 10","2004","direct migration background","24","","","","1"
"1 on Scale 1 to 10","2004","no migration background","177","0.0126613072697038","0.0110236112969409","0.0142990032424667","1"
"10 Completely satisfied","2004","no migration background","892","0.0506677632490835","0.0474553167101387","0.0538802097880282","10"
"10 Completely satisfied","2004","direct migration background","155","0.0639823881095993","0.0543547571331953","0.0736100190860033","10"
"10 Completely satisfied","2004","indirect migration background","94","0.10341903071405","0.0822520206447052","0.124586040783396","10"
"2 on Scale 1 to 10","2004","no migration background","372","0.0225340507259838","0.0203601916798525","0.024707909772115","2"
"2 on Scale 1 to 10","2004","direct migration background","56","0.029744451246408","0.0230611159390255","0.0364277865537905","2"
"2 on Scale 1 to 10","2004","indirect migration background","5","","","","2"
"3 on Scale 1 to 10","2004","direct migration background","89","0.0398503958748985","0.0321549643864732","0.0475458273633238","3"
"3 on Scale 1 to 10","2004","indirect migration background","15","","","","3"
"3 on Scale 1 to 10","2004","no migration background","728","0.0459849822540596","0.0429170444879938","0.0490529200201255","3"
"4 on Scale 1 to 10","2004","no migration background","934","0.058606627992136","0.0551661414476434","0.0620471145366285","4"
"4 on Scale 1 to 10","2004","direct migration background","119","0.0470603337564582","0.0387291367105402","0.0553915308023763","4"
"4 on Scale 1 to 10","2004","indirect migration background","18","","","","4"
"5 on Scale 1 to 10","2004","indirect migration background","67","0.11779772611572","0.0953890052566958","0.140206446974745","5"
"5 on Scale 1 to 10","2004","direct migration background","340","0.145960899850672","0.132070832689314","0.15985096701203","5"
"5 on Scale 1 to 10","2004","no migration background","2404","0.148225865895033","0.14302129234581","0.153430439444256","5"
"6 on Scale 1 to 10","2004","no migration background","2003","0.116041112570062","0.111349923857425","0.1207323012827","6"
"6 on Scale 1 to 10","2004","direct migration background","310","0.122151385060015","0.10926870520264","0.13503406491739","6"
"6 on Scale 1 to 10","2004","indirect migration background","59","0.0924167920041555","0.0722849646537775","0.112548619354534","6"
"7 on Scale 1 to 10","2004","indirect migration background","146","0.186202783422353","0.159143536165398","0.213262030679308","7"
"7 on Scale 1 to 10","2004","no migration background","3199","0.174950276646174","0.169385364574872","0.180515188717477","7"
"7 on Scale 1 to 10","2004","direct migration background","450","0.181227447461282","0.166072974855634","0.196381920066931","7"
"8 on Scale 1 to 10","2004","no migration background","4834","0.253019399277148","0.246651554036299","0.259387244517997","8"
"8 on Scale 1 to 10","2004","direct migration background","619","0.233699619150878","0.217051095574714","0.250348142727041","8"
"8 on Scale 1 to 10","2004","indirect migration background","231","0.280881879059176","0.24964076561321","0.312122992505143","8"
"9 on Scale 1 to 10","2004","indirect migration background","151","0.151728757794215","0.12679051494469","0.17666700064374","9"
"9 on Scale 1 to 10","2004","direct migration background","311","0.118946455897487","0.106210718169033","0.131682193625942","9"
"9 on Scale 1 to 10","2004","no migration background","2208","0.105859646761968","0.101353254460794","0.110366039063142","9"
"0 Completely dissatisfied","2005","indirect migration background","","","","","0"
"0 Completely dissatisfied","2005","no migration background","","","","","0"
"0 Completely dissatisfied","2005","direct migration background","","","","","0"
"1 on Scale 1 to 10","2005","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2005","no migration background","","","","","1"
"1 on Scale 1 to 10","2005","direct migration background","","","","","1"
"10 Completely satisfied","2005","direct migration background","","","","","10"
"10 Completely satisfied","2005","indirect migration background","","","","","10"
"10 Completely satisfied","2005","no migration background","","","","","10"
"2 on Scale 1 to 10","2005","direct migration background","","","","","2"
"2 on Scale 1 to 10","2005","indirect migration background","","","","","2"
"2 on Scale 1 to 10","2005","no migration background","","","","","2"
"3 on Scale 1 to 10","2005","direct migration background","","","","","3"
"3 on Scale 1 to 10","2005","no migration background","","","","","3"
"3 on Scale 1 to 10","2005","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2005","direct migration background","","","","","4"
"4 on Scale 1 to 10","2005","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2005","no migration background","","","","","4"
"5 on Scale 1 to 10","2005","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2005","no migration background","","","","","5"
"5 on Scale 1 to 10","2005","direct migration background","","","","","5"
"6 on Scale 1 to 10","2005","direct migration background","","","","","6"
"6 on Scale 1 to 10","2005","no migration background","","","","","6"
"6 on Scale 1 to 10","2005","indirect migration background","","","","","6"
"7 on Scale 1 to 10","2005","no migration background","","","","","7"
"7 on Scale 1 to 10","2005","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2005","direct migration background","","","","","7"
"8 on Scale 1 to 10","2005","no migration background","","","","","8"
"8 on Scale 1 to 10","2005","direct migration background","","","","","8"
"8 on Scale 1 to 10","2005","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2005","indirect migration background","","","","","9"
"9 on Scale 1 to 10","2005","direct migration background","","","","","9"
"9 on Scale 1 to 10","2005","no migration background","","","","","9"
"0 Completely dissatisfied","2006","indirect migration background","","","","","0"
"0 Completely dissatisfied","2006","no migration background","","","","","0"
"0 Completely dissatisfied","2006","direct migration background","","","","","0"
"1 on Scale 1 to 10","2006","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2006","no migration background","","","","","1"
"1 on Scale 1 to 10","2006","direct migration background","","","","","1"
"10 Completely satisfied","2006","indirect migration background","","","","","10"
"10 Completely satisfied","2006","direct migration background","","","","","10"
"10 Completely satisfied","2006","no migration background","","","","","10"
"2 on Scale 1 to 10","2006","no migration background","","","","","2"
"2 on Scale 1 to 10","2006","direct migration background","","","","","2"
"2 on Scale 1 to 10","2006","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2006","direct migration background","","","","","3"
"3 on Scale 1 to 10","2006","no migration background","","","","","3"
"3 on Scale 1 to 10","2006","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2006","direct migration background","","","","","4"
"4 on Scale 1 to 10","2006","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2006","no migration background","","","","","4"
"5 on Scale 1 to 10","2006","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2006","no migration background","","","","","5"
"5 on Scale 1 to 10","2006","direct migration background","","","","","5"
"6 on Scale 1 to 10","2006","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2006","no migration background","","","","","6"
"6 on Scale 1 to 10","2006","direct migration background","","","","","6"
"7 on Scale 1 to 10","2006","no migration background","","","","","7"
"7 on Scale 1 to 10","2006","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2006","direct migration background","","","","","7"
"8 on Scale 1 to 10","2006","direct migration background","","","","","8"
"8 on Scale 1 to 10","2006","indirect migration background","","","","","8"
"8 on Scale 1 to 10","2006","no migration background","","","","","8"
"9 on Scale 1 to 10","2006","no migration background","","","","","9"
"9 on Scale 1 to 10","2006","direct migration background","","","","","9"
"9 on Scale 1 to 10","2006","indirect migration background","","","","","9"
"0 Completely dissatisfied","2007","indirect migration background","","","","","0"
"0 Completely dissatisfied","2007","no migration background","","","","","0"
"0 Completely dissatisfied","2007","direct migration background","","","","","0"
"1 on Scale 1 to 10","2007","indirect migration background","","","","","1"
"1 on Scale 1 to 10","2007","direct migration background","","","","","1"
"1 on Scale 1 to 10","2007","no migration background","","","","","1"
"10 Completely satisfied","2007","direct migration background","","","","","10"
"10 Completely satisfied","2007","indirect migration background","","","","","10"
"10 Completely satisfied","2007","no migration background","","","","","10"
"2 on Scale 1 to 10","2007","no migration background","","","","","2"
"2 on Scale 1 to 10","2007","direct migration background","","","","","2"
"2 on Scale 1 to 10","2007","indirect migration background","","","","","2"
"3 on Scale 1 to 10","2007","direct migration background","","","","","3"
"3 on Scale 1 to 10","2007","no migration background","","","","","3"
"3 on Scale 1 to 10","2007","indirect migration background","","","","","3"
"4 on Scale 1 to 10","2007","direct migration background","","","","","4"
"4 on Scale 1 to 10","2007","indirect migration background","","","","","4"
"4 on Scale 1 to 10","2007","no migration background","","","","","4"
"5 on Scale 1 to 10","2007","indirect migration background","","","","","5"
"5 on Scale 1 to 10","2007","no migration background","","","","","5"
"5 on Scale 1 to 10","2007","direct migration background","","","","","5"
"6 on Scale 1 to 10","2007","indirect migration background","","","","","6"
"6 on Scale 1 to 10","2007","no migration background","","","","","6"
"6 on Scale 1 to 10","2007","direct migration background","","","","","6"
"7 on Scale 1 to 10","2007","no migration background","","","","","7"
"7 on Scale 1 to 10","2007","indirect migration background","","","","","7"
"7 on Scale 1 to 10","2007","direct migration background","","","","","7"
"8 on Scale 1 to 10","2007","no migration background","","","","","8"
"8 on Scale 1 to 10","2007","direct migration background","","","","","8"
"8 on Scale 1 to 10","2007","indirect migration background","","","","","8"
"9 on Scale 1 to 10","2007","no migration background","","","","","9"
"9 on Scale 1 to 10","2007","direct migration background","","","","","9"
"9 on Scale 1 to 10","2007","indirect migration background","","","","","9"
"0 Completely dissatisfied","2008","no migration background","149","0.011767642036608","0.0101052459952097","0.0134300380780063","0"
"0 Completely dissatisfied","2008","direct migration background","16","","","","0"
"0 Completely dissatisfied","2008","indirect migration background","2","","","","0"
"1 on Scale 1 to 10","2008","no migration background","162","0.0125412788469236","0.0108257792373356","0.0142567784565115","1"
"1 on Scale 1 to 10","2008","indirect migration background","3","","","","1"
"1 on Scale 1 to 10","2008","direct migration background","17","","","","1"
"10 Completely satisfied","2008","no migration background","1074","0.0678729120128529","0.0639954634769963","0.0717503605487096","10"
"10 Completely satisfied","2008","direct migration background","136","0.0801711029091976","0.0677597341282699","0.0925824716901253","10"
"10 Completely satisfied","2008","indirect migration background","121","0.160847056686807","0.134675637626944","0.18701847574667","10"
"2 on Scale 1 to 10","2008","no migration background","314","0.0211047975531697","0.0188890568699773","0.0233205382363621","2"
"2 on Scale 1 to 10","2008","direct migration background","49","0.0303793891094672","0.0225352070667285","0.0382235711522058","2"
"2 on Scale 1 to 10","2008","indirect migration background","6","","","","2"
"3 on Scale 1 to 10","2008","no migration background","556","0.0413722039586743","0.0383021954877694","0.0444422124295791","3"
"3 on Scale 1 to 10","2008","direct migration background","70","0.0376262635386728","0.0289291597243732","0.0463233673529725","3"
"3 on Scale 1 to 10","2008","indirect migration background","13","","","","3"
"4 on Scale 1 to 10","2008","no migration background","718","0.0485540545090139","0.0452407218049884","0.0518673872130393","4"
"4 on Scale 1 to 10","2008","direct migration background","83","0.049719586985192","0.0397850673730799","0.0596541065973041","4"
"4 on Scale 1 to 10","2008","indirect migration background","17","","","","4"
"5 on Scale 1 to 10","2008","no migration background","1951","0.131607080008361","0.126395636909657","0.136818523107065","5"
"5 on Scale 1 to 10","2008","indirect migration background","38","0.0681826282749438","0.0502269249251148","0.0861383316247729","5"
"5 on Scale 1 to 10","2008","direct migration background","209","0.122525046023218","0.107539001169574","0.137511090876863","5"
"6 on Scale 1 to 10","2008","no migration background","1736","0.106157296875273","0.101408695523444","0.110905898227102","6"
"6 on Scale 1 to 10","2008","indirect migration background","45","0.0666093225730966","0.0488470148739667","0.0843716302722266","6"
"6 on Scale 1 to 10","2008","direct migration background","225","0.127061267138216","0.111839828566174","0.142282705710257","6"
"7 on Scale 1 to 10","2008","no migration background","2672","0.159597160609442","0.153951476529227","0.165242844689656","7"
"7 on Scale 1 to 10","2008","indirect migration background","120","0.185127972052186","0.157459773844687","0.212796170259686","7"
"7 on Scale 1 to 10","2008","direct migration background","300","0.150970710531974","0.134607635861755","0.167333785202192","7"
"8 on Scale 1 to 10","2008","no migration background","4249","0.254496597080519","0.247781905932268","0.26121128822877","8"
"8 on Scale 1 to 10","2008","indirect migration background","215","0.221784712600739","0.192189883671714","0.251379541529765","8"
"8 on Scale 1 to 10","2008","direct migration background","463","0.242195627943124","0.222615346533741","0.261775909352508","8"
"9 on Scale 1 to 10","2008","no migration background","2584","0.144928976509163","0.139502237393719","0.150355715624608","9"
"9 on Scale 1 to 10","2008","indirect migration background","177","0.226170932998954","0.196369231149183","0.255972634848725","9"
