"plh0183","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","103","0.0348922303349533","0.0284798244617582","0.0413046362081483","4"
"4 on Scale 1 to 10","1991","Single parent ","20","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","95","0.0247415206290285","0.0195278455377763","0.0299551957202807","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","87","0.0347552477127799","0.0279034294486002","0.0416070659769595","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","55","0.0469985151820325","0.0354406129376754","0.0585564174263897","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","27","","","","4"
"5 on Scale 1 to 10","1991","1-pers.-HH","170","0.144891532617154","0.125668483921646","0.164114581312663","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","351","0.118525046028493","0.107230239748385","0.129819852308601","5"
"5 on Scale 1 to 10","1991","Single parent ","75","0.115147902759943","0.0903013112202825","0.139994494299603","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","277","0.0798451236282296","0.0707475502666327","0.0889426969898264","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","285","0.111139521080072","0.0993816694529998","0.122897372707145","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","96","0.0876679471368133","0.0716866449901087","0.103649249283518","5"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","318","0.0939140071132122","0.0841231481285159","0.103704866097908","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","254","0.0974698725776332","0.0863744724189772","0.108565272736289","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","86","0.0750476648824813","0.0601594185507173","0.0899359112142453","6"
"6 on Scale 1 to 10","1991","Single parent ","60","0.103825824611877","0.0800819074149167","0.127569741808838","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","124","0.101200037861332","0.0847293392731268","0.117670736449538","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","296","0.0958155563856225","0.0855302967284951","0.10610081604275","6"
"7 on Scale 1 to 10","1991","Single parent ","122","0.201738320938165","0.1705012500146","0.23297539186173","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","241","0.180157297597077","0.15916879977988","0.201145795414274","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","538","0.170843511135174","0.157691679881276","0.183995342389073","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","625","0.179508677153706","0.166627646284034","0.192389708023378","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","486","0.176287342928695","0.162032076051394","0.190542609805997","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","199","0.170256523868897","0.149017278526321","0.191495769211473","7"
"8 on Scale 1 to 10","1991","1-pers.-HH","325","0.247030754362194","0.22347731730597","0.270584191418417","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","890","0.282708083734333","0.266972392925438","0.298443774543227","8"
"8 on Scale 1 to 10","1991","Single parent ","172","0.272756617284926","0.238088440776612","0.30742479379324","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","1118","0.343991786641863","0.328047702538195","0.359935870745532","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","411","0.349393505472714","0.322451377883503","0.376335633061925","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","854","0.314792008031039","0.297418001698952","0.332166014363127","8"
"9 on Scale 1 to 10","1991","1-pers.-HH","176","0.126355996179318","0.108211064479803","0.144500927878832","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","482","0.158094044496489","0.1444461246733","0.171741964319678","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","462","0.137167687486227","0.125146210185398","0.149189164787056","9"
"9 on Scale 1 to 10","1991","Single parent ","102","0.168073980528172","0.138967073498578","0.197180887557766","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","654","0.18714021133872","0.174049529150548","0.200230893526892","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","239","0.188337162293438","0.166243326613979","0.210430997972897","9"
"0 Completely dissatisfied","1992","1-pers.-HH","13","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","25","","","","0"
"0 Completely dissatisfied","1992","Single parent ","3","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","9","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","13","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE and GT 16","2","","","","0"
"1 on Scale 1 to 10","1992","1-pers.-HH","11","","","","1"
"1 on Scale 1 to 10","1992","Single parent ","7","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE 16 ","10","","","","1"
"1 on Scale 1 to 10","1992","(Married) couple without C. ","21","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. GT 16 ","16","","","","1"
"1 on Scale 1 to 10","1992","Couple + C. LE and GT 16","9","","","","1"
"10 Completely satisfied","1992","1-pers.-HH","79","0.0616550414219946","0.0485396156567252","0.074770467187264","10"
"10 Completely satisfied","1992","(Married) couple without C. ","259","0.0763995828393455","0.0672174164947067","0.0855817491839843","10"
"10 Completely satisfied","1992","Single parent ","40","0.0587682745715748","0.040373773280857","0.0771627758622926","10"
"10 Completely satisfied","1992","Couple + C. LE 16 ","216","0.0636515095498487","0.0552621429901269","0.0720408761095705","10"
"10 Completely satisfied","1992","Couple + C. GT 16 ","174","0.0653736367809987","0.0560239667839143","0.0747233067780831","10"
"10 Completely satisfied","1992","Couple + C. LE and GT 16","83","0.0748869462084195","0.059647953991359","0.0901259384254799","10"
"2 on Scale 1 to 10","1992","1-pers.-HH","33","0.0324046256694467","0.0227492932521024","0.0420599580867909","2"
"2 on Scale 1 to 10","1992","Single parent ","9","","","","2"
"2 on Scale 1 to 10","1992","(Married) couple without C. ","46","0.016758677281959","0.0123214923191","0.0211958622448179","2"
"2 on Scale 1 to 10","1992","Couple + C. LE 16 ","24","","","","2"
"2 on Scale 1 to 10","1992","Couple + C. GT 16 ","30","0.0133810522759211","0.00903499139716901","0.0177271131546731","2"
"2 on Scale 1 to 10","1992","Couple + C. LE and GT 16","13","","","","2"
"3 on Scale 1 to 10","1992","(Married) couple without C. ","109","0.0361908801634806","0.0297350411692276","0.0426467191577335","3"
"3 on Scale 1 to 10","1992","1-pers.-HH","53","0.0389417858848411","0.0283930695486832","0.0494905022209989","3"
"3 on Scale 1 to 10","1992","Single parent ","22","","","","3"
"3 on Scale 1 to 10","1992","Couple + C. LE 16 ","55","0.0195954368067247","0.0148323752331746","0.0243584983802748","3"
"3 on Scale 1 to 10","1992","Couple + C. GT 16 ","80","0.0342070010719606","0.0273319572131696","0.0410820449307516","3"
"3 on Scale 1 to 10","1992","Couple + C. LE and GT 16","32","0.0275755466244795","0.0180947292067009","0.0370563640422582","3"
"4 on Scale 1 to 10","1992","Single parent ","17","","","","4"
"4 on Scale 1 to 10","1992","Couple + C. LE 16 ","92","0.0268798300694689","0.0213220346570954","0.0324376254818424","4"
"4 on Scale 1 to 10","1992","Couple + C. GT 16 ","119","0.0494655721050379","0.0412637302731067","0.0576674139369691","4"
"4 on Scale 1 to 10","1992","1-pers.-HH","63","0.0526831144267036","0.0405016305730645","0.0648645982803428","4"
"4 on Scale 1 to 10","1992","(Married) couple without C. ","172","0.0593609576334935","0.0511928857333864","0.0675290295336006","4"
"4 on Scale 1 to 10","1992","Couple + C. LE and GT 16","33","0.0312952696403716","0.0212145661368299","0.0413759731439132","4"
"5 on Scale 1 to 10","1992","(Married) couple without C. ","380","0.126783321718837","0.115281949030775","0.138284694406898","5"
"5 on Scale 1 to 10","1992","1-pers.-HH","165","0.14682243493815","0.127523525919222","0.166121343957078","5"
"5 on Scale 1 to 10","1992","Single parent ","84","0.155510608427911","0.127167637024906","0.183853579830916","5"
"5 on Scale 1 to 10","1992","Couple + C. LE 16 ","312","0.0885719418095134","0.0788082212907223","0.0983356623283045","5"
"5 on Scale 1 to 10","1992","Couple + C. GT 16 ","306","0.107532887812477","0.0958151787416473","0.119250596883307","5"
"5 on Scale 1 to 10","1992","Couple + C. LE and GT 16","90","0.0854360274771739","0.0692521213695448","0.101619933584803","5"
"6 on Scale 1 to 10","1992","Single parent ","60","0.0967167724199977","0.0735997901570092","0.119833754682986","6"
"6 on Scale 1 to 10","1992","1-pers.-HH","150","0.117471091026544","0.0999142326620493","0.135027949391039","6"
"6 on Scale 1 to 10","1992","Couple + C. LE and GT 16","104","0.088430520435135","0.0719924150381521","0.104868625832118","6"
"6 on Scale 1 to 10","1992","(Married) couple without C. ","380","0.117535449173338","0.106403001247043","0.128667897099632","6"
"6 on Scale 1 to 10","1992","Couple + C. LE 16 ","370","0.116520731010042","0.105495039394833","0.12754642262525","6"
"6 on Scale 1 to 10","1992","Couple + C. GT 16 ","276","0.0967492140884231","0.0855676168992642","0.107930811277582","6"
"7 on Scale 1 to 10","1992","(Married) couple without C. ","545","0.160552004250909","0.147861982502959","0.17324202599886","7"
"7 on Scale 1 to 10","1992","Couple + C. LE 16 ","609","0.191057735591753","0.177547991089708","0.204567480093799","7"
"7 on Scale 1 to 10","1992","1-pers.-HH","213","0.152254060966624","0.132664074509396","0.171844047423852","7"
"7 on Scale 1 to 10","1992","Single parent ","127","0.201640080425864","0.170259854716936","0.233020306134792","7"
"7 on Scale 1 to 10","1992","Couple + C. GT 16 ","480","0.17480719198545","0.160441276359593","0.189173107611307","7"
"7 on Scale 1 to 10","1992","Couple + C. LE and GT 16","224","0.192365354022009","0.169544773880682","0.215185934163336","7"
"8 on Scale 1 to 10","1992","(Married) couple without C. ","816","0.256202007791498","0.241112455038823","0.271291560544173","8"
"8 on Scale 1 to 10","1992","1-pers.-HH","355","0.260884883710798","0.23694084894939","0.284828918472206","8"
"8 on Scale 1 to 10","1992","Single parent ","153","0.222779777657077","0.19023523310183","0.255324322212323","8"
"8 on Scale 1 to 10","1992","Couple + C. LE and GT 16","372","0.313087730700526","0.286238030338941","0.33993743106211","8"
"8 on Scale 1 to 10","1992","Couple + C. GT 16 ","770","0.293682756173013","0.276455541158636","0.31090997118739","8"
"8 on Scale 1 to 10","1992","Couple + C. LE 16 ","1021","0.311632685875628","0.295716548426442","0.327548823324813","8"
"9 on Scale 1 to 10","1992","1-pers.-HH","157","0.11435270260666","0.0969998670345424","0.131705538178778","9"
"9 on Scale 1 to 10","1992","(Married) couple without C. ","462","0.134018473034551","0.122242569239158","0.145794376829943","9"
"9 on Scale 1 to 10","1992","Single parent ","106","0.15963243468436","0.130986468234724","0.188278401133996","9"
"9 on Scale 1 to 10","1992","Couple + C. LE 16 ","535","0.168806183006191","0.155934024283116","0.181678341729265","9"
"9 on Scale 1 to 10","1992","Couple + C. GT 16 ","421","0.152056813664369","0.138474859321739","0.165638768007","9"
"9 on Scale 1 to 10","1992","Couple + C. LE and GT 16","184","0.16262115007832","0.141256032361398","0.183986267795242","9"
"0 Completely dissatisfied","1993","(Married) couple without C. ","23","","","","0"
"0 Completely dissatisfied","1993","Single parent ","2","","","","0"
"0 Completely dissatisfied","1993","Couple + C. LE 16 ","17","","","","0"
"0 Completely dissatisfied","1993","1-pers.-HH","17","","","","0"
"0 Completely dissatisfied","1993","Couple + C. GT 16 ","21","","","","0"
"0 Completely dissatisfied","1993","Couple + C. LE and GT 16","3","","","","0"
"1 on Scale 1 to 10","1993","1-pers.-HH","23","","","","1"
"1 on Scale 1 to 10","1993","Single parent ","8","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. LE 16 ","13","","","","1"
"1 on Scale 1 to 10","1993","(Married) couple without C. ","30","0.0102465090387601","0.00680013306452514","0.0136928850129951","1"
"1 on Scale 1 to 10","1993","Couple + C. GT 16 ","16","","","","1"
"1 on Scale 1 to 10","1993","Couple + C. LE and GT 16","4","","","","1"
"10 Completely satisfied","1993","1-pers.-HH","85","0.0596438494645605","0.0471215599016718","0.0721661390274493","10"
"10 Completely satisfied","1993","(Married) couple without C. ","235","0.0679595734330815","0.0593465849545799","0.0765725619115832","10"
"10 Completely satisfied","1993","Couple + C. LE 16 ","162","0.0487185286105333","0.0411317094628515","0.0563053477582151","10"
"10 Completely satisfied","1993","Single parent ","46","0.0697949036653853","0.0493042373089634","0.0902855700218071","10"
"10 Completely satisfied","1993","Couple + C. GT 16 ","137","0.0548870207552439","0.0460642539384175","0.0637097875720704","10"
"10 Completely satisfied","1993","Couple + C. LE and GT 16","98","0.0851699841014627","0.0692096255513757","0.10113034265155","10"
"2 on Scale 1 to 10","1993","1-pers.-HH","36","0.0290524702482735","0.0201718328525898","0.0379331076439573","2"
"2 on Scale 1 to 10","1993","(Married) couple without C. ","69","0.0216104250595954","0.0166342146886928","0.0265866354304979","2"
"2 on Scale 1 to 10","1993","Single parent ","7","","","","2"
"2 on Scale 1 to 10","1993","Couple + C. LE 16 ","28","","","","2"
"2 on Scale 1 to 10","1993","Couple + C. GT 16 ","47","0.0228308696717604","0.0170449259482908","0.02861681339523","2"
"2 on Scale 1 to 10","1993","Couple + C. LE and GT 16","11","","","","2"
"3 on Scale 1 to 10","1993","Single parent ","17","","","","3"
"3 on Scale 1 to 10","1993","Couple + C. LE 16 ","85","0.0264002625426201","0.0207502101115443","0.0320503149736959","3"
"3 on Scale 1 to 10","1993","1-pers.-HH","56","0.0398648460954737","0.0295201924109255","0.050209499780022","3"
"3 on Scale 1 to 10","1993","(Married) couple without C. ","126","0.0398192948343427","0.0331276260165931","0.0465109636520923","3"
"3 on Scale 1 to 10","1993","Couple + C. GT 16 ","91","0.0339492031813095","0.0269339575397897","0.0409644488228292","3"
"3 on Scale 1 to 10","1993","Couple + C. LE and GT 16","28","","","","3"
"4 on Scale 1 to 10","1993","(Married) couple without C. ","180","0.0519377229269578","0.0443437148442224","0.0595317310096931","4"
"4 on Scale 1 to 10","1993","Couple + C. LE 16 ","103","0.0325029802586213","0.0262534907833273","0.0387524697339153","4"
"4 on Scale 1 to 10","1993","Couple + C. LE and GT 16","42","0.0328893853618848","0.0226918525492357","0.0430869181745339","4"
"4 on Scale 1 to 10","1993","Couple + C. GT 16 ","111","0.0446279601494944","0.0366292881121903","0.0526266321867986","4"
"4 on Scale 1 to 10","1993","1-pers.-HH","81","0.0661638636203093","0.0530206825412135","0.0793070446994051","4"
"4 on Scale 1 to 10","1993","Single parent ","34","0.053708423649754","0.0355788096080928","0.0718380376914153","4"
"5 on Scale 1 to 10","1993","1-pers.-HH","198","0.140545042513452","0.122168066402472","0.158922018624431","5"
"5 on Scale 1 to 10","1993","Single parent ","90","0.159581612808612","0.130131018290173","0.189032207327052","5"
"5 on Scale 1 to 10","1993","Couple + C. LE 16 ","380","0.123925437713872","0.112313387719839","0.135537487707904","5"
"5 on Scale 1 to 10","1993","Couple + C. GT 16 ","337","0.127739739968177","0.114809274299731","0.140670205636622","5"
"5 on Scale 1 to 10","1993","Couple + C. LE and GT 16","139","0.126928558552257","0.107894398230069","0.145962718874446","5"
"5 on Scale 1 to 10","1993","(Married) couple without C. ","456","0.143211944917","0.131224200028595","0.155199689805405","5"
"6 on Scale 1 to 10","1993","1-pers.-HH","165","0.124299377747226","0.106854536119443","0.141744219375009","6"
"6 on Scale 1 to 10","1993","(Married) couple without C. ","357","0.115454414635524","0.104517960129705","0.126390869141342","6"
"6 on Scale 1 to 10","1993","Single parent ","74","0.138751257356424","0.110951715886646","0.166550798826203","6"
"6 on Scale 1 to 10","1993","Couple + C. LE 16 ","367","0.125856271330269","0.114167012244912","0.137545530415625","6"
"6 on Scale 1 to 10","1993","Couple + C. GT 16 ","296","0.120499063589359","0.107888395437154","0.133109731741563","6"
"6 on Scale 1 to 10","1993","Couple + C. LE and GT 16","137","0.112490264917424","0.0944237996588762","0.130556730175972","6"
"7 on Scale 1 to 10","1993","1-pers.-HH","235","0.165587069351754","0.145932730132567","0.18524140857094","7"
"7 on Scale 1 to 10","1993","Couple + C. LE and GT 16","224","0.176766177749781","0.154954436061876","0.198577919437687","7"
"7 on Scale 1 to 10","1993","(Married) couple without C. ","561","0.175508968576194","0.162490683004067","0.18852725414832","7"
"7 on Scale 1 to 10","1993","Single parent ","91","0.152281487871729","0.123387714780617","0.181175260962841","7"
"7 on Scale 1 to 10","1993","Couple + C. GT 16 ","439","0.170180724896866","0.155623618635599","0.184737831158133","7"
"7 on Scale 1 to 10","1993","Couple + C. LE 16 ","612","0.193091729672985","0.179180931461567","0.207002527884404","7"
"8 on Scale 1 to 10","1993","1-pers.-HH","334","0.241486807857819","0.218856888868503","0.264116726847135","8"
"8 on Scale 1 to 10","1993","(Married) couple without C. ","806","0.241635040664721","0.22698528926398","0.256284792065463","8"
"8 on Scale 1 to 10","1993","Single parent ","150","0.237676784349176","0.203445923347067","0.271907645351286","8"
"8 on Scale 1 to 10","1993","Couple + C. LE and GT 16","301","0.254959820391408","0.230039427945694","0.279880212837123","8"
"8 on Scale 1 to 10","1993","Couple + C. LE 16 ","858","0.276979302478667","0.261208377910312","0.292750227047022","8"
"8 on Scale 1 to 10","1993","Couple + C. GT 16 ","699","0.270300245032466","0.253096482935162","0.287504007129769","8"
"9 on Scale 1 to 10","1993","(Married) couple without C. ","437","0.125450822701984","0.11411533933998","0.136786306063988","9"
"9 on Scale 1 to 10","1993","Single parent ","75","0.127758094755156","0.100912838392458","0.154603351117855","9"
"9 on Scale 1 to 10","1993","1-pers.-HH","144","0.0953174870583541","0.0797904312286999","0.110844542888008","9"
"9 on Scale 1 to 10","1993","Couple + C. GT 16 ","366","0.135672912243231","0.122407714023609","0.148938110462852","9"
"9 on Scale 1 to 10","1993","Couple + C. LE and GT 16","188","0.167587910834945","0.146231921727657","0.188943899942233","9"
"9 on Scale 1 to 10","1993","Couple + C. LE 16 ","468","0.15324712588394","0.140552127795328","0.165942123972552","9"
"0 Completely dissatisfied","1994","1-pers.-HH","19","","","","0"
"0 Completely dissatisfied","1994","(Married) couple without C. ","24","","","","0"
"0 Completely dissatisfied","1994","Single parent ","7","","","","0"
"0 Completely dissatisfied","1994","Couple + C. LE 16 ","14","","","","0"
"0 Completely dissatisfied","1994","Couple + C. GT 16 ","14","","","","0"
"0 Completely dissatisfied","1994","Couple + C. LE and GT 16","4","","","","0"
"1 on Scale 1 to 10","1994","1-pers.-HH","12","","","","1"
"1 on Scale 1 to 10","1994","(Married) couple without C. ","25","","","","1"
"1 on Scale 1 to 10","1994","Single parent ","2","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. LE 16 ","10","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. GT 16 ","15","","","","1"
"1 on Scale 1 to 10","1994","Couple + C. LE and GT 16","3","","","","1"
"10 Completely satisfied","1994","1-pers.-HH","95","0.0666451627708844","0.0534191039707991","0.0798712215709696","10"
"10 Completely satisfied","1994","(Married) couple without C. ","215","0.0647880040467474","0.0564575457106618","0.073118462382833","10"
"10 Completely satisfied","1994","Single parent ","35","0.0730353424085074","0.0516373984352572","0.0944332863817575","10"
