"plh0183","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence","value"
"2 on Scale 1 to 10","1990","Single parent ","Rural Area","2","","","","2"
"3 on Scale 1 to 10","1990","Single parent ","Rural Area","5","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","10","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","2","","","","3"
"3 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","4","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","12","","","","3"
"3 on Scale 1 to 10","1990","Single parent ","Urban Area","4","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","14","","","","3"
"3 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","14","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","5","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","","","","","3"
"4 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","6","","","","4"
"4 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","14","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","8","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","Urban Area","2","","","","4"
"4 on Scale 1 to 10","1990","Single parent ","Rural Area","3","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","8","","","","4"
"4 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","9","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","10","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","14","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","6","","","","4"
"4 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","1","","","","4"
"5 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","34","0.183418240954706","0.126242361121955","0.240594120787456","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","52","0.179029414935148","0.137090077082448","0.220968752787849","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","54","0.098055841663378","0.0735341499566834","0.122577533370073","5"
"5 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","74","0.124213653154483","0.0980612719236192","0.150366034385348","5"
"5 on Scale 1 to 10","1990","Single parent ","Rural Area","7","","","","5"
"5 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","24","","","","5"
"5 on Scale 1 to 10","1990","Single parent ","Urban Area","9","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","58","0.106675930444574","0.080319868413175","0.133031992475974","5"
"5 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","96","0.105737505786913","0.0856922817304661","0.12578272984336","5"
"5 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","29","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","6","","","","5"
"5 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","15","","","","5"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","21","","","","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","9","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","Rural Area","9","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","28","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","49","0.0549789919094468","0.0401202173503425","0.0698377664685511","6"
"6 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","11","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","15","","","","6"
"6 on Scale 1 to 10","1990","Single parent ","Urban Area","11","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","10","","","","6"
"6 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","46","0.0725210083380639","0.0519568261205666","0.0930851905555613","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","18","","","","6"
"6 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","40","0.0763454170035154","0.0544491466016465","0.0982416874053842","6"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","39","0.112577623513693","0.0780006640521562","0.14715458297523","7"
"7 on Scale 1 to 10","1990","Single parent ","Rural Area","16","","","","7"
"7 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","81","0.136913113607057","0.10965616291929","0.164170064294824","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","18","","","","7"
"7 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","24","","","","7"
"7 on Scale 1 to 10","1990","Single parent ","Urban Area","6","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","83","0.159924087091657","0.128630237574633","0.191217936608681","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","44","0.178175855766023","0.130550731115487","0.225800980416559","7"
"7 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","89","0.173301257502246","0.142090927360744","0.204511587643748","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","12","","","","7"
"7 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","115","0.122617991331042","0.101236630789784","0.1439993518723","7"
"7 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","29","","","","7"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","163","0.257307056440528","0.222644708053048","0.291969404828009","8"
"8 on Scale 1 to 10","1990","Single parent ","Urban Area","26","","","","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","40","0.201914172171594","0.142607991282135","0.261220353061053","8"
"8 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","83","0.245831302179918","0.198728318586783","0.292934285773052","8"
"8 on Scale 1 to 10","1990","Single parent ","Rural Area","11","","","","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","183","0.351338718233861","0.310580538731739","0.392096897735983","8"
"8 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","288","0.322140788896872","0.291678924138388","0.352602653655357","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","70","0.277196136325536","0.221487045656371","0.3329052269947","8"
"8 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","148","0.262276574926285","0.2260063368856","0.29854681296697","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","35","0.392999284669134","0.292093208699678","0.49390536063859","8"
"8 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","63","0.294847439922237","0.235001335831454","0.354693544013021","8"
"8 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","29","","","","8"
"9 on Scale 1 to 10","1990","1-pers.-HH","Rural Area","19","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Urban Area","84","0.161925420526014","0.130473900880985","0.193376940171043","9"
"9 on Scale 1 to 10","1990","Single parent ","Rural Area","20","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE 16 ","Rural Area","196","0.20803604032315","0.181576281918932","0.234495798727368","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Urban Area","52","0.151706630377011","0.112462844977962","0.190950415776059","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Urban Area","39","0.156053926388991","0.110887373216204","0.201220479561777","9"
"9 on Scale 1 to 10","1990","Couple + C. GT 16 ","Rural Area","111","0.184734758056366","0.152734930447638","0.216734585665094","9"
"9 on Scale 1 to 10","1990","1-pers.-HH","Urban Area","21","","","","9"
"9 on Scale 1 to 10","1990","(Married) couple without C. ","Rural Area","93","0.153981617759866","0.125362791068103","0.182600444451629","9"
"9 on Scale 1 to 10","1990","Single parent ","Urban Area","14","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Urban Area","18","","","","9"
"9 on Scale 1 to 10","1990","Couple + C. LE and GT 16","Rural Area","53","0.234430236428441","0.17882766732434","0.290032805532541","9"
"0 Completely dissatisfied","1991","1-pers.-HH","Rural Area","2","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Urban Area","7","","","","0"
"0 Completely dissatisfied","1991","(Married) couple without C. ","Rural Area","7","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Urban Area","2","","","","0"
"0 Completely dissatisfied","1991","Single parent ","Rural Area","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Urban Area","5","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE 16 ","Rural Area","6","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Urban Area","6","","","","0"
"0 Completely dissatisfied","1991","Couple + C. GT 16 ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1991","1-pers.-HH","Urban Area","15","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Urban Area","","","","","0"
"0 Completely dissatisfied","1991","Couple + C. LE and GT 16","Rural Area","","","","","0"
"1 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","14","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","7","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","5","","","","1"
"1 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","2","","","","1"
"1 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","7","","","","1"
"1 on Scale 1 to 10","1991","Single parent ","Rural Area","","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","1","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","3","","","","1"
"1 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","1","","","","1"
"10 Completely satisfied","1991","1-pers.-HH","Urban Area","66","0.0651469913806808","0.0494540217113787","0.0808399610499828","10"
"10 Completely satisfied","1991","1-pers.-HH","Rural Area","29","","","","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Rural Area","36","0.0789614641721354","0.0524671274219056","0.105455800922365","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Urban Area","233","0.107254015268458","0.0940758228098397","0.120432207727076","10"
"10 Completely satisfied","1991","(Married) couple without C. ","Rural Area","119","0.106798851774092","0.0877698606799984","0.125827842868186","10"
"10 Completely satisfied","1991","Single parent ","Urban Area","37","0.0653156048798819","0.0422550491572736","0.0883761606024902","10"
"10 Completely satisfied","1991","Single parent ","Rural Area","14","","","","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Urban Area","162","0.0707741576998286","0.059852637144686","0.0816956782549712","10"
"10 Completely satisfied","1991","Couple + C. LE 16 ","Rural Area","84","0.0683898556311312","0.0544081912012442","0.0823715200610182","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Urban Area","127","0.0733850928045916","0.0610650782432289","0.0857051073659543","10"
"10 Completely satisfied","1991","Couple + C. GT 16 ","Rural Area","67","0.0623458555489773","0.0474567536696809","0.0772349574282738","10"
"10 Completely satisfied","1991","Couple + C. LE and GT 16","Urban Area","74","0.0773536952701119","0.0587949028964527","0.0959124876437711","10"
"2 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","9","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","6","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","3","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","2","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Urban Area","10","","","","2"
"2 on Scale 1 to 10","1991","Single parent ","Rural Area","2","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","14","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","26","","","","2"
"2 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","15","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","8","","","","2"
"2 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","20","","","","2"
"3 on Scale 1 to 10","1991","Single parent ","Rural Area","3","","","","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","36","0.035716698953375","0.02391555065397","0.04751784725278","3"
"3 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","8","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","52","0.0285860188277739","0.0214891933438096","0.0356828443117383","3"
"3 on Scale 1 to 10","1991","Single parent ","Urban Area","10","","","","3"
"3 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","33","0.0342351859600723","0.023032301171416","0.0454380707487285","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","6","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","33","0.0148011980702382","0.00965844720579654","0.0199439489346798","3"
"3 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","12","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","21","","","","3"
"3 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","36","0.0235840859394883","0.0164146563357786","0.030753515543198","3"
"3 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","20","","","","3"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","38","0.0372050097989324","0.0255442873769219","0.048865732220943","4"
"4 on Scale 1 to 10","1991","Single parent ","Urban Area","16","","","","4"
"4 on Scale 1 to 10","1991","Single parent ","Rural Area","4","","","","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","36","0.0325608405953104","0.0216312724133021","0.0434904087773186","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","13","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","38","0.0416693292168976","0.0289620598276573","0.0543765986061379","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","62","0.0218642224718725","0.0156361780111634","0.0280922669325815","4"
"4 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","32","0.0306486217230305","0.0211010700587834","0.0401961733872777","4"
"4 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","51","0.0360440283364407","0.027237536919955","0.0448505197529265","4"
"4 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","14","","","","4"
"4 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","17","","","","4"
"4 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","64","0.0337970075333773","0.02610112506537","0.0414928900013845","4"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","27","","","","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","51","0.167406764367479","0.127126337769791","0.207687190965166","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","234","0.118053317687961","0.104311462206231","0.13179517316969","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","106","0.0830648978748368","0.0677778370465006","0.0983519587031731","5"
"5 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","68","0.0878037573095931","0.0681433619489632","0.107464152670223","5"
"5 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","168","0.0785275792910267","0.0670714636496638","0.0899836949323896","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","191","0.116638991581442","0.101473773962502","0.131804209200382","5"
"5 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","94","0.101567491253636","0.0829653276326604","0.120169654874612","5"
"5 on Scale 1 to 10","1991","Single parent ","Urban Area","50","0.112791665770122","0.0832673318874878","0.142315999652756","5"
"5 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","110","0.115954132409325","0.0962281632694455","0.135680101549205","5"
"5 on Scale 1 to 10","1991","Single parent ","Rural Area","25","","","","5"
"5 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","119","0.138390578769217","0.116432478155164","0.160348679383271","5"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","27","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","202","0.0905081488554382","0.0782893543631741","0.102726943347702","6"
"6 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","59","0.0770334122555925","0.0585098668294396","0.0955569576817455","6"
"6 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","112","0.10106370833003","0.0843678789273319","0.117759537732729","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","39","0.125102540232636","0.0894079202245025","0.160797160240769","6"
"6 on Scale 1 to 10","1991","Single parent ","Rural Area","22","","","","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","155","0.0954119333247855","0.081532094246253","0.109291772403318","6"
"6 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","96","0.100005622390346","0.081531004058878","0.118480240721814","6"
"6 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","85","0.0940083238823418","0.0754503077925182","0.112566339972165","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","195","0.0934396817232646","0.0810446072345126","0.105834756212017","6"
"6 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","101","0.102359470784561","0.083683934696517","0.121035006872604","6"
"6 on Scale 1 to 10","1991","Single parent ","Urban Area","38","0.0949409500152673","0.0675823392599297","0.122299560770605","6"
"7 on Scale 1 to 10","1991","Single parent ","Rural Area","32","0.155755546372063","0.104193854536868","0.207317238207257","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","386","0.184154798798082","0.167647328861234","0.20066226873493","7"
"7 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","230","0.168967038601848","0.148210446654532","0.189723630549164","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","289","0.164354967271858","0.146846021769511","0.181863912774204","7"
"7 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","196","0.198715995167882","0.174143287271665","0.223288703064098","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","135","0.175816587849565","0.149372206249833","0.202260969449298","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","168","0.174566198230446","0.151178954786557","0.197953441674335","7"
"7 on Scale 1 to 10","1991","Single parent ","Urban Area","88","0.220458971582198","0.181767773878996","0.2591501692854","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","182","0.182457914489577","0.157898234656429","0.207017594322725","7"
"7 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","370","0.170082793190554","0.154082325125442","0.186083261255666","7"
"7 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","57","0.171405767508103","0.130745073255172","0.212066461761033","7"
"7 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","63","0.160310648010421","0.124265479283661","0.196355816737181","7"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","679","0.341204307893182","0.321012847039325","0.36139576874704","8"
"8 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","427","0.351627259413426","0.325178849436937","0.378075669389914","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","142","0.340381407047564","0.293829667539962","0.386933146555166","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","540","0.31288439990134","0.290978327670158","0.334790472132523","8"
"8 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","313","0.319724961162889","0.29100565735323","0.348444264972549","8"
"8 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","265","0.352687045933041","0.319494278693315","0.385879813172767","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","616","0.290576728471813","0.271240656967121","0.309912799976506","8"
"8 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","271","0.265615284681568","0.238404179517516","0.292826389845621","8"
"8 on Scale 1 to 10","1991","Single parent ","Urban Area","117","0.256958548884548","0.216176705475764","0.297740392293332","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","72","0.1961974974107","0.153351275792661","0.239043719028739","8"
"8 on Scale 1 to 10","1991","Single parent ","Rural Area","54","0.307751722438035","0.242121711204022","0.373381733672047","8"
"8 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","251","0.263735564810878","0.235714311964878","0.291756817656877","8"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","Rural Area","177","0.157841103177123","0.135389340513994","0.180292865840251","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","Urban Area","412","0.193470928485461","0.176647946332377","0.210293910638544","9"
"9 on Scale 1 to 10","1991","Couple + C. LE 16 ","Rural Area","232","0.171251464275685","0.150383770240389","0.192119158310981","9"
"9 on Scale 1 to 10","1991","Couple + C. GT 16 ","Urban Area","301","0.157651646040428","0.14043483248536","0.174868459595496","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Rural Area","78","0.182580250469835","0.14462638468742","0.22053411625225","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","Rural Area","44","0.116132258976158","0.0815652979644024","0.150699219987913","9"
"9 on Scale 1 to 10","1991","Single parent ","Rural Area","34","0.196342188941015","0.139859717702745","0.252824660179284","9"
"9 on Scale 1 to 10","1991","Couple + C. LE and GT 16","Urban Area","158","0.19053516287865","0.1632530426239","0.217817283133399","9"
"9 on Scale 1 to 10","1991","1-pers.-HH","Urban Area","130","0.129141783614771","0.107816569255339","0.150466997974203","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","Urban Area","314","0.138578413390288","0.123864073597454","0.153292753183121","9"
"9 on Scale 1 to 10","1991","(Married) couple without C. ","Rural Area","143","0.131933068486136","0.11108281819984","0.152783318772432","9"
"9 on Scale 1 to 10","1991","Single parent ","Urban Area","68","0.156308386619642","0.122415246853566","0.190201526385718","9"
"0 Completely dissatisfied","1992","1-pers.-HH","Rural Area","1","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","Urban Area","15","","","","0"
"0 Completely dissatisfied","1992","(Married) couple without C. ","Rural Area","10","","","","0"
"0 Completely dissatisfied","1992","Single parent ","Urban Area","2","","","","0"
"0 Completely dissatisfied","1992","Single parent ","Rural Area","1","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","Urban Area","7","","","","0"
"0 Completely dissatisfied","1992","Couple + C. LE 16 ","Rural Area","2","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","Urban Area","9","","","","0"
"0 Completely dissatisfied","1992","Couple + C. GT 16 ","Rural Area","4","","","","0"
