"plh0183","year","regtyp","sampreg","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1991","Urban Area","West Germany","734","0.111122501435403","0.103928203121567","0.118316799749239","5"
"5 on Scale 1 to 10","1991","Urban Area","East Germany","144","0.11469552438628","0.0977413075707516","0.131649741201808","5"
"6 on Scale 1 to 10","1991","Rural Area","East Germany","236","0.089558850316522","0.0786931015256226","0.100424599107421","6"
"6 on Scale 1 to 10","1991","Rural Area","West Germany","210","0.115585838417296","0.101273282632816","0.129898394201776","6"
"6 on Scale 1 to 10","1991","Urban Area","West Germany","673","0.0948302841779413","0.0881236438672791","0.101536924488604","6"
"6 on Scale 1 to 10","1991","Urban Area","East Germany","111","0.0658798576753614","0.0526810147128935","0.0790787006378293","6"
"7 on Scale 1 to 10","1991","Rural Area","East Germany","461","0.167313437248837","0.15311025515852","0.181516619339154","7"
"7 on Scale 1 to 10","1991","Urban Area","West Germany","1295","0.174532025283523","0.165843338137856","0.18322071242919","7"
"7 on Scale 1 to 10","1991","Rural Area","West Germany","344","0.180080042715205","0.162878969047207","0.197281116383204","7"
"7 on Scale 1 to 10","1991","Urban Area","East Germany","259","0.202873076641302","0.181477001527454","0.224269151755149","7"
"8 on Scale 1 to 10","1991","Rural Area","West Germany","563","0.292574010663387","0.272208494930132","0.312939526396642","8"
"8 on Scale 1 to 10","1991","Rural Area","East Germany","819","0.299016874474588","0.281595552929321","0.316438196019856","8"
"8 on Scale 1 to 10","1991","Urban Area","East Germany","402","0.274288472457926","0.250550481725175","0.298026463190678","8"
"8 on Scale 1 to 10","1991","Urban Area","West Germany","2255","0.307131309659089","0.296571550931172","0.317691068387005","8"
"9 on Scale 1 to 10","1991","Rural Area","East Germany","480","0.174330578325358","0.159893831115487","0.18876732553523","9"
"9 on Scale 1 to 10","1991","Rural Area","West Germany","280","0.130147741289589","0.11508589885576","0.145209583723418","9"
"9 on Scale 1 to 10","1991","Urban Area","East Germany","215","0.155996783207924","0.136690972680724","0.175302593735125","9"
"9 on Scale 1 to 10","1991","Urban Area","West Germany","1247","0.154691231546688","0.146413582358952","0.162968880734425","9"
"0 Completely dissatisfied","1992","Urban Area","West Germany","42","0.00640449523793677","0.00456940698415457","0.00823958349171898","0"
"0 Completely dissatisfied","1992","Urban Area","East Germany","9","","","","0"
"0 Completely dissatisfied","1992","Rural Area","West Germany","8","","","","0"
"0 Completely dissatisfied","1992","Rural Area","East Germany","13","","","","0"
"1 on Scale 1 to 10","1992","Rural Area","West Germany","18","","","","1"
"1 on Scale 1 to 10","1992","Rural Area","East Germany","11","","","","1"
"1 on Scale 1 to 10","1992","Urban Area","West Germany","41","0.00797439049874177","0.00592832334221592","0.0100204576552676","1"
"1 on Scale 1 to 10","1992","Urban Area","East Germany","9","","","","1"
"10 Completely satisfied","1992","Urban Area","East Germany","54","0.0395104485877987","0.0292024740288442","0.0498184231467532","10"
"10 Completely satisfied","1992","Rural Area","West Germany","121","0.0531884230022169","0.0431032542043658","0.0632735918000681","10"
"10 Completely satisfied","1992","Rural Area","East Germany","119","0.0530087554363","0.0441639880633924","0.0618535228092076","10"
"10 Completely satisfied","1992","Urban Area","West Germany","606","0.0780049645303286","0.0718356756618498","0.0841742533988074","10"
"2 on Scale 1 to 10","1992","Urban Area","West Germany","88","0.0167793550852137","0.0138245909451631","0.0197341192252644","2"
"2 on Scale 1 to 10","1992","Rural Area","West Germany","27","","","","2"
"2 on Scale 1 to 10","1992","Rural Area","East Germany","25","","","","2"
"2 on Scale 1 to 10","1992","Urban Area","East Germany","23","","","","2"
"3 on Scale 1 to 10","1992","Urban Area","East Germany","52","0.0370866755148777","0.0270872837064543","0.047086067323301","3"
"3 on Scale 1 to 10","1992","Rural Area","West Germany","67","0.0439282081542648","0.0347182038861614","0.0531382124223683","3"
"3 on Scale 1 to 10","1992","Rural Area","East Germany","71","0.0298019210514942","0.0230893025696821","0.0365145395333062","3"
"3 on Scale 1 to 10","1992","Urban Area","West Germany","179","0.0282771646572203","0.0244638834991663","0.0320904458152743","3"
"4 on Scale 1 to 10","1992","Rural Area","West Germany","104","0.0628631312864855","0.0519552010474938","0.0737710615254772","4"
"4 on Scale 1 to 10","1992","Rural Area","East Germany","85","0.0355405684101231","0.0282318068104682","0.0428493300097779","4"
"4 on Scale 1 to 10","1992","Urban Area","East Germany","48","0.0374414877192967","0.0273962283838595","0.0474867470547339","4"
"4 on Scale 1 to 10","1992","Urban Area","West Germany","291","0.0443015812645525","0.0395681100493471","0.049035052479758","4"
"5 on Scale 1 to 10","1992","Rural Area","West Germany","254","0.142164264056213","0.1264700300998","0.157858498012625","5"
"5 on Scale 1 to 10","1992","Rural Area","East Germany","287","0.124691144507165","0.111649327688412","0.137732961325919","5"
"5 on Scale 1 to 10","1992","Urban Area","West Germany","701","0.10720148868793","0.100084654791427","0.114318322584432","5"
"5 on Scale 1 to 10","1992","Urban Area","East Germany","191","0.141062991512027","0.12264432274411","0.159481660279944","5"
"6 on Scale 1 to 10","1992","Rural Area","West Germany","205","0.109820013849414","0.0957685200942544","0.123871507604573","6"
"6 on Scale 1 to 10","1992","Rural Area","East Germany","288","0.120035292660277","0.107205290361384","0.13286529495917","6"
"6 on Scale 1 to 10","1992","Urban Area","West Germany","753","0.107021173216433","0.0999096091410428","0.114132737291824","6"
"6 on Scale 1 to 10","1992","Urban Area","East Germany","182","0.129895278137707","0.11210619846679","0.147684357808625","6"
"7 on Scale 1 to 10","1992","Urban Area","East Germany","286","0.202774312740714","0.181499382428738","0.224049243052689","7"
"7 on Scale 1 to 10","1992","Rural Area","West Germany","319","0.165058904917893","0.148375287084331","0.181742522751455","7"
"7 on Scale 1 to 10","1992","Rural Area","East Germany","500","0.198035291638944","0.182303124423924","0.213767458853964","7"
"7 on Scale 1 to 10","1992","Urban Area","West Germany","1270","0.169968633070624","0.161328084097843","0.178609182043404","7"
"8 on Scale 1 to 10","1992","Rural Area","West Germany","511","0.260522354484437","0.240796861916572","0.280247847052302","8"
"8 on Scale 1 to 10","1992","Rural Area","East Germany","686","0.25833614882167","0.2410564656346","0.275615832008739","8"
"8 on Scale 1 to 10","1992","Urban Area","East Germany","343","0.241179862448106","0.218543273705608","0.263816451190605","8"
"8 on Scale 1 to 10","1992","Urban Area","West Germany","2146","0.287211805035901","0.276803234606142","0.29762037546566","8"
"9 on Scale 1 to 10","1992","Rural Area","West Germany","268","0.127903228946199","0.112893739208899","0.142912718683499","9"
"9 on Scale 1 to 10","1992","Rural Area","East Germany","380","0.157660333080249","0.143274186684845","0.172046479475653","9"
"9 on Scale 1 to 10","1992","Urban Area","East Germany","175","0.126789321492475","0.109182867619973","0.144395775364976","9"
"9 on Scale 1 to 10","1992","Urban Area","West Germany","1142","0.146854948715118","0.138712305162866","0.154997592267371","9"
"0 Completely dissatisfied","1993","Urban Area","East Germany","12","","","","0"
"0 Completely dissatisfied","1993","Rural Area","West Germany","14","","","","0"
"0 Completely dissatisfied","1993","Rural Area","East Germany","15","","","","0"
"0 Completely dissatisfied","1993","Urban Area","West Germany","52","0.00969040061734077","0.00743483593114739","0.0119459653035342","0"
"1 on Scale 1 to 10","1993","Urban Area","East Germany","16","","","","1"
"1 on Scale 1 to 10","1993","Rural Area","East Germany","14","","","","1"
"1 on Scale 1 to 10","1993","Urban Area","West Germany","47","0.00927005347898697","0.00706348357096433","0.0114766233870096","1"
"1 on Scale 1 to 10","1993","Rural Area","West Germany","22","","","","1"
"10 Completely satisfied","1993","Urban Area","West Germany","521","0.065174910424332","0.0594915614011462","0.0708582594475178","10"
"10 Completely satisfied","1993","Urban Area","East Germany","48","0.0396417079027997","0.0292946813112858","0.0499887344943137","10"
"10 Completely satisfied","1993","Rural Area","West Germany","148","0.0681025893871329","0.0568135634472696","0.0793916153269961","10"
"10 Completely satisfied","1993","Rural Area","East Germany","103","0.045360656288801","0.0371038421812086","0.0536174703963934","10"
"2 on Scale 1 to 10","1993","Urban Area","East Germany","30","0.0272431258960193","0.0186102924071113","0.0358759593849274","2"
"2 on Scale 1 to 10","1993","Urban Area","West Germany","109","0.0187044943981296","0.0155850890121102","0.0218238997841489","2"
"2 on Scale 1 to 10","1993","Rural Area","West Germany","31","0.0188580560930122","0.0127626171028756","0.0249534950831488","2"
"2 on Scale 1 to 10","1993","Rural Area","East Germany","46","0.0201929102951415","0.0146117701931534","0.0257740503971296","2"
"3 on Scale 1 to 10","1993","Urban Area","East Germany","48","0.0395076961360235","0.0291774531166065","0.0498379391554405","3"
"3 on Scale 1 to 10","1993","Rural Area","West Germany","72","0.0380544701636113","0.0294807622067908","0.0466281781204318","3"
"3 on Scale 1 to 10","1993","Rural Area","East Germany","97","0.0399827045949067","0.0322089864425485","0.0477564227472648","3"
"3 on Scale 1 to 10","1993","Urban Area","West Germany","207","0.031805897036731","0.0277654076801897","0.0358463863932722","3"
"4 on Scale 1 to 10","1993","Rural Area","East Germany","135","0.0570793786969176","0.0478742394329122","0.066284517960923","4"
"4 on Scale 1 to 10","1993","Rural Area","West Germany","104","0.0572888089386193","0.0468748746271203","0.0677027432501183","4"
"4 on Scale 1 to 10","1993","Urban Area","East Germany","76","0.0564355978539169","0.0441983126929479","0.068672883014886","4"
"4 on Scale 1 to 10","1993","Urban Area","West Germany","274","0.0419553488079787","0.0373391397432129","0.0465715578727446","4"
"5 on Scale 1 to 10","1993","Rural Area","West Germany","263","0.139541147610596","0.124013459305101","0.155068835916091","5"
"5 on Scale 1 to 10","1993","Rural Area","East Germany","322","0.131578056763909","0.118165539120988","0.14499057440683","5"
"5 on Scale 1 to 10","1993","Urban Area","West Germany","920","0.132084001055641","0.124288161701008","0.139879840410274","5"
"5 on Scale 1 to 10","1993","Urban Area","East Germany","212","0.159074612052821","0.139679070518514","0.178470153587129","5"
"6 on Scale 1 to 10","1993","Rural Area","West Germany","237","0.146908921458575","0.13104493277902","0.162772910138131","6"
"6 on Scale 1 to 10","1993","Rural Area","East Germany","309","0.134637184888449","0.121093563523378","0.14818080625352","6"
"6 on Scale 1 to 10","1993","Urban Area","East Germany","162","0.128910210808946","0.111139783861786","0.146680637756106","6"
"6 on Scale 1 to 10","1993","Urban Area","West Germany","788","0.109511354031605","0.102321125504979","0.116701582558232","6"
"7 on Scale 1 to 10","1993","Urban Area","East Germany","262","0.182005866078309","0.161544221871309","0.202467510285309","7"
"7 on Scale 1 to 10","1993","Rural Area","West Germany","337","0.175734917653894","0.158679864062668","0.19278997124512","7"
"7 on Scale 1 to 10","1993","Rural Area","East Germany","443","0.167147403167849","0.152343130793395","0.181951675542302","7"
"7 on Scale 1 to 10","1993","Urban Area","West Germany","1293","0.177320763170974","0.168526610714631","0.186114915627318","7"
"8 on Scale 1 to 10","1993","Rural Area","West Germany","425","0.205218656024743","0.18712097798853","0.223316334060956","8"
"8 on Scale 1 to 10","1993","Rural Area","East Germany","625","0.248129380750844","0.230991235043992","0.265267526457697","8"
"8 on Scale 1 to 10","1993","Urban Area","West Germany","1988","0.273949285686318","0.263680537812214","0.284218033560423","8"
"8 on Scale 1 to 10","1993","Urban Area","East Germany","336","0.23123267552021","0.208874065478965","0.253591285561455","8"
"9 on Scale 1 to 10","1993","Rural Area","West Germany","260","0.126799907948346","0.111888901378871","0.141710914517822","9"
"9 on Scale 1 to 10","1993","Rural Area","East Germany","331","0.138909104281835","0.125186294859985","0.152631913703684","9"
"9 on Scale 1 to 10","1993","Urban Area","East Germany","164","0.113317693798756","0.0965081616502042","0.130127225947308","9"
"9 on Scale 1 to 10","1993","Urban Area","West Germany","1047","0.130533491291962","0.122776624523217","0.138290358060707","9"
"0 Completely dissatisfied","1994","Urban Area","East Germany","18","","","","0"
"0 Completely dissatisfied","1994","Rural Area","West Germany","17","","","","0"
"0 Completely dissatisfied","1994","Rural Area","East Germany","17","","","","0"
"0 Completely dissatisfied","1994","Urban Area","West Germany","36","0.00799257022802912","0.00592429282488326","0.010060847631175","0"
"1 on Scale 1 to 10","1994","Urban Area","East Germany","17","","","","1"
"1 on Scale 1 to 10","1994","Urban Area","West Germany","33","0.00694877285516135","0.00501925865915815","0.00887828705116456","1"
"1 on Scale 1 to 10","1994","Rural Area","East Germany","15","","","","1"
"1 on Scale 1 to 10","1994","Rural Area","West Germany","5","","","","1"
"10 Completely satisfied","1994","Urban Area","East Germany","39","0.0368508903097168","0.0268234750061165","0.0468783056133172","10"
"10 Completely satisfied","1994","Urban Area","West Germany","524","0.0677643762898024","0.0619262744809383","0.0736024780986665","10"
"10 Completely satisfied","1994","Rural Area","West Germany","123","0.06101477669642","0.050142884315862","0.071886669076978","10"
"10 Completely satisfied","1994","Rural Area","East Germany","59","0.0248541712099976","0.0186231686716147","0.0310851737483805","10"
"2 on Scale 1 to 10","1994","Rural Area","West Germany","28","","","","2"
"2 on Scale 1 to 10","1994","Urban Area","West Germany","84","0.0157046126566753","0.0128166974751289","0.0185925278382217","2"
"2 on Scale 1 to 10","1994","Urban Area","East Germany","25","","","","2"
"2 on Scale 1 to 10","1994","Rural Area","East Germany","61","0.0264897374833363","0.0200623779239184","0.0329170970427542","2"
"3 on Scale 1 to 10","1994","Urban Area","West Germany","181","0.0279310952284107","0.0241037238717293","0.0317584665850921","3"
"3 on Scale 1 to 10","1994","Urban Area","East Germany","63","0.0509761913820854","0.0392693295550894","0.0626830532090814","3"
"3 on Scale 1 to 10","1994","Rural Area","West Germany","50","0.0337132879915429","0.0255152144173014","0.0419113615657844","3"
"3 on Scale 1 to 10","1994","Rural Area","East Germany","98","0.0408601915769682","0.0329367354208285","0.0487836477331079","3"
"4 on Scale 1 to 10","1994","Urban Area","East Germany","80","0.0568115187031736","0.0444908099933504","0.0691322274129968","4"
"4 on Scale 1 to 10","1994","Urban Area","West Germany","289","0.0466063307661644","0.0417100458384426","0.0515026156938861","4"
"4 on Scale 1 to 10","1994","Rural Area","West Germany","90","0.0522909164323568","0.0421795720816623","0.0624022607830513","4"
"4 on Scale 1 to 10","1994","Rural Area","East Germany","130","0.0645382460942354","0.0547039088082701","0.0743725833802007","4"
"5 on Scale 1 to 10","1994","Urban Area","East Germany","209","0.168957656819968","0.149013358505859","0.188901955134077","5"
"5 on Scale 1 to 10","1994","Rural Area","East Germany","378","0.161155725271247","0.146439817967948","0.175871632574547","5"
"5 on Scale 1 to 10","1994","Rural Area","West Germany","237","0.142625879481986","0.126742511208706","0.158509247755265","5"
"5 on Scale 1 to 10","1994","Urban Area","West Germany","777","0.120210838678614","0.112656973810455","0.127764703546773","5"
"6 on Scale 1 to 10","1994","Urban Area","West Germany","834","0.123158327806674","0.115525234401637","0.13079142121171","6"
"6 on Scale 1 to 10","1994","Urban Area","East Germany","189","0.140356925270862","0.121868741319879","0.158845109221845","6"
"6 on Scale 1 to 10","1994","Rural Area","West Germany","235","0.122896306012411","0.107983713966227","0.137808898058594","6"
"6 on Scale 1 to 10","1994","Rural Area","East Germany","304","0.120396825874825","0.107371925376017","0.133421726373633","6"
"7 on Scale 1 to 10","1994","Urban Area","West Germany","1286","0.174818305975697","0.165996117323267","0.183640494628127","7"
"7 on Scale 1 to 10","1994","Rural Area","West Germany","329","0.168951617258912","0.151931890491129","0.185971344026694","7"
"7 on Scale 1 to 10","1994","Urban Area","East Germany","273","0.188171767252661","0.167368691362301","0.208974843143021","7"
"7 on Scale 1 to 10","1994","Rural Area","East Germany","482","0.196689413471668","0.180779942466034","0.212598884477302","7"
"8 on Scale 1 to 10","1994","Urban Area","East Germany","311","0.205517534936303","0.184010286809882","0.227024783062723","8"
"8 on Scale 1 to 10","1994","Rural Area","West Germany","507","0.270397996148955","0.250223486110622","0.290572506187287","8"
"8 on Scale 1 to 10","1994","Rural Area","East Germany","606","0.250892530034768","0.233540933888193","0.268244126181344","8"
"8 on Scale 1 to 10","1994","Urban Area","West Germany","2022","0.272920215833839","0.262573155486339","0.283267276181339","8"
"9 on Scale 1 to 10","1994","Urban Area","West Germany","1054","0.135944553680933","0.127983696974187","0.143905410387679","9"
"9 on Scale 1 to 10","1994","Urban Area","East Germany","132","0.0942472317878205","0.0786962653959826","0.109798198179658","9"
"9 on Scale 1 to 10","1994","Rural Area","West Germany","241","0.112021501208804","0.097695988577973","0.126347013839635","9"
"9 on Scale 1 to 10","1994","Rural Area","East Germany","248","0.096101421493936","0.0843050549390321","0.10789778804884","9"
"0 Completely dissatisfied","1995","Urban Area","East Germany","5","","","","0"
"0 Completely dissatisfied","1995","Rural Area","West Germany","12","","","","0"
"0 Completely dissatisfied","1995","Rural Area","East Germany","13","","","","0"
"0 Completely dissatisfied","1995","Urban Area","West Germany","46","0.00982925935073595","0.00759071855942741","0.0120678001420445","0"
"1 on Scale 1 to 10","1995","Rural Area","West Germany","16","","","","1"
"1 on Scale 1 to 10","1995","Rural Area","East Germany","21","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","East Germany","7","","","","1"
"1 on Scale 1 to 10","1995","Urban Area","West Germany","43","0.00970293034573712","0.00747867944627138","0.0119271812452029","1"
"10 Completely satisfied","1995","Urban Area","East Germany","54","0.0535753415726004","0.0411763809319469","0.0659743022132539","10"
"10 Completely satisfied","1995","Urban Area","West Germany","599","0.0733119633504176","0.0673976575721904","0.0792262691286448","10"
"10 Completely satisfied","1995","Rural Area","West Germany","150","0.0610138472792867","0.0505810368849279","0.0714466576736454","10"
"10 Completely satisfied","1995","Rural Area","East Germany","59","0.0285472710198586","0.0218972529347138","0.0351972891050033","10"
"2 on Scale 1 to 10","1995","Urban Area","East Germany","37","0.0369926031419226","0.0265998157776935","0.0473853905061518","2"
"2 on Scale 1 to 10","1995","Rural Area","West Germany","24","","","","2"
"2 on Scale 1 to 10","1995","Urban Area","West Germany","104","0.0169243774000062","0.0139975346814996","0.0198512201185129","2"
"2 on Scale 1 to 10","1995","Rural Area","East Germany","51","0.0236372450279331","0.017570807610401","0.0297036824454652","2"
"3 on Scale 1 to 10","1995","Urban Area","West Germany","176","0.0296099151905962","0.0257636313708757","0.0334561990103167","3"
"3 on Scale 1 to 10","1995","Urban Area","East Germany","45","0.0388972484780669","0.028250815254342","0.0495436817017917","3"
"3 on Scale 1 to 10","1995","Rural Area","West Germany","38","0.0254582632661627","0.0185927640212675","0.032323762511058","3"
"3 on Scale 1 to 10","1995","Rural Area","East Germany","96","0.0431642336270683","0.0350488246941998","0.0512796425599367","3"
"4 on Scale 1 to 10","1995","Rural Area","East Germany","122","0.0584068964630315","0.0490422067860047","0.0677715861400583","4"
"4 on Scale 1 to 10","1995","Rural Area","West Germany","71","0.0524510984044232","0.0427340218256735","0.0621681749831728","4"
"4 on Scale 1 to 10","1995","Urban Area","East Germany","68","0.0678175069609987","0.0539728829723238","0.0816621309496736","4"
"4 on Scale 1 to 10","1995","Urban Area","West Germany","267","0.040755614533321","0.0362691118999369","0.045242117166705","4"
"5 on Scale 1 to 10","1995","Urban Area","West Germany","834","0.126799324253759","0.119249009231013","0.134349639276506","5"
"5 on Scale 1 to 10","1995","Urban Area","East Germany","200","0.172268023712374","0.151475510519121","0.193060536905627","5"
"5 on Scale 1 to 10","1995","Rural Area","West Germany","282","0.155503255515796","0.139708014829275","0.171298496202316","5"
"5 on Scale 1 to 10","1995","Rural Area","East Germany","345","0.148717374421534","0.134508900628605","0.162925848214463","5"
"6 on Scale 1 to 10","1995","Rural Area","West Germany","218","0.111075372341927","0.0973792106808214","0.124771534003033","6"
"6 on Scale 1 to 10","1995","Urban Area","East Germany","174","0.12605534374096","0.107779291966787","0.144331395515133","6"
"6 on Scale 1 to 10","1995","Rural Area","East Germany","298","0.126170044911106","0.112910723933176","0.139429365889036","6"
"6 on Scale 1 to 10","1995","Urban Area","West Germany","754","0.105713331842918","0.0987365871652089","0.112690076520627","6"
"7 on Scale 1 to 10","1995","Urban Area","West Germany","1302","0.171544731609621","0.162990661696488","0.180098801522754","7"
"7 on Scale 1 to 10","1995","Rural Area","West Germany","359","0.182072578315812","0.165252145341017","0.198893011290607","7"
"7 on Scale 1 to 10","1995","Urban Area","East Germany","255","0.193005765253132","0.171274743796946","0.214736786709318","7"
"7 on Scale 1 to 10","1995","Rural Area","East Germany","515","0.20013469836895","0.184157548270709","0.216111848467191","7"
"8 on Scale 1 to 10","1995","Urban Area","West Germany","2203","0.281805218842003","0.271597111942407","0.292013325741599","8"
"8 on Scale 1 to 10","1995","Urban Area","East Germany","289","0.196608274275246","0.174724392673571","0.218492155876921","8"
"8 on Scale 1 to 10","1995","Rural Area","West Germany","506","0.227041203663197","0.20878173954707","0.245300667779323","8"
"8 on Scale 1 to 10","1995","Rural Area","East Germany","630","0.25307933056799","0.235717509804834","0.270441151331147","8"
"9 on Scale 1 to 10","1995","Urban Area","West Germany","1133","0.134003333280884","0.12627358267611","0.141733083885658","9"
"9 on Scale 1 to 10","1995","Urban Area","East Germany","133","0.0966790041895645","0.0804067799615036","0.112951228417625","9"
"9 on Scale 1 to 10","1995","Rural Area","West Germany","346","0.155308654789926","0.139521481844135","0.171095827735716","9"
"9 on Scale 1 to 10","1995","Rural Area","East Germany","259","0.104584805412952","0.0923646644044123","0.116804946421491","9"
"0 Completely dissatisfied","1996","Rural Area","West Germany","15","","","","0"
"0 Completely dissatisfied","1996","Rural Area","East Germany","19","","","","0"
"0 Completely dissatisfied","1996","Urban Area","East Germany","10","","","","0"
