"plh0183","year","age_gr","regtyp","n","percent","lower_confidence","upper_confidence","value"
"5 on Scale 1 to 10","1991","35-65 y.","Urban Area","540","0.128741894506528","0.118938034860629","0.138545754152427","5"
"5 on Scale 1 to 10","1991","35-65 y.","Rural Area","257","0.12066714591274","0.107508353613269","0.133825938212212","5"
"5 on Scale 1 to 10","1991","66 and older","Urban Area","142","0.166049549629584","0.14161534459848","0.190483754660689","5"
"5 on Scale 1 to 10","1991","66 and older","Rural Area","75","0.163345837584645","0.130844822836212","0.195846852333077","5"
"6 on Scale 1 to 10","1991","35-65 y.","Rural Area","239","0.108378660584204","0.0958210509492752","0.120936270219132","6"
"6 on Scale 1 to 10","1991","66 and older","Urban Area","102","0.12020987400877","0.098856384707552","0.141563363309988","6"
"6 on Scale 1 to 10","1991","66 and older","Rural Area","68","0.14864705390701","0.117371654014665","0.179922453799355","6"
"6 on Scale 1 to 10","1991","35-65 y.","Urban Area","445","0.0961341079762474","0.0875052271460491","0.104762988806446","6"
"6 on Scale 1 to 10","1991","16-34 y.","Urban Area","237","0.0698073777023362","0.0611315893978973","0.0784831660067751","6"
"6 on Scale 1 to 10","1991","16-34 y.","Rural Area","139","0.0760184668901566","0.0634899012783086","0.0885470325020045","6"
"7 on Scale 1 to 10","1991","35-65 y.","Urban Area","883","0.192783123955213","0.181235481067962","0.204330766842464","7"
"7 on Scale 1 to 10","1991","16-34 y.","Urban Area","534","0.164714997446533","0.152086381592035","0.177343613301031","7"
"7 on Scale 1 to 10","1991","16-34 y.","Rural Area","276","0.163825174089344","0.146328761316657","0.181321586862031","7"
"7 on Scale 1 to 10","1991","35-65 y.","Rural Area","448","0.187302777149299","0.171541864648973","0.203063689649626","7"
"7 on Scale 1 to 10","1991","66 and older","Urban Area","137","0.156963568286235","0.133078205498729","0.180848931073741","7"
"7 on Scale 1 to 10","1991","66 and older","Rural Area","81","0.15933930688987","0.127162590005817","0.191516023773924","7"
"8 on Scale 1 to 10","1991","16-34 y.","Urban Area","1119","0.352690680469623","0.336423032683511","0.368958328255735","8"
"8 on Scale 1 to 10","1991","16-34 y.","Rural Area","577","0.345176269034588","0.322701624954194","0.367650913114983","8"
"8 on Scale 1 to 10","1991","35-65 y.","Urban Area","1330","0.295362804449021","0.282008403682441","0.308717205215601","8"
"8 on Scale 1 to 10","1991","35-65 y.","Rural Area","713","0.304067011506845","0.285484122783598","0.322649900230092","8"
"8 on Scale 1 to 10","1991","66 and older","Rural Area","92","0.175965553568138","0.142487792153306","0.20944331498297","8"
"8 on Scale 1 to 10","1991","66 and older","Urban Area","208","0.235852837584195","0.207977618190443","0.263728056977948","8"
"9 on Scale 1 to 10","1991","16-34 y.","Urban Area","774","0.22905953045781","0.214752271295606","0.243366789620015","9"
"9 on Scale 1 to 10","1991","66 and older","Urban Area","66","0.0593404710386141","0.0438272863348588","0.0748536557423694","9"
"9 on Scale 1 to 10","1991","16-34 y.","Rural Area","376","0.217171761066323","0.197680269649162","0.236663252483484","9"
"9 on Scale 1 to 10","1991","35-65 y.","Urban Area","622","0.139834495741258","0.129682255347897","0.149986736134618","9"
"9 on Scale 1 to 10","1991","35-65 y.","Rural Area","314","0.112424250191197","0.0996634597813739","0.12518504060102","9"
"9 on Scale 1 to 10","1991","66 and older","Rural Area","70","0.123145290311165","0.0942556177457997","0.152034962876531","9"
"0 Completely dissatisfied","1992","16-34 y.","Urban Area","9","","","","0"
"0 Completely dissatisfied","1992","16-34 y.","Rural Area","7","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Urban Area","28","","","","0"
"0 Completely dissatisfied","1992","35-65 y.","Rural Area","11","","","","0"
"0 Completely dissatisfied","1992","66 and older","Urban Area","14","","","","0"
"0 Completely dissatisfied","1992","66 and older","Rural Area","3","","","","0"
"1 on Scale 1 to 10","1992","16-34 y.","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Urban Area","26","","","","1"
"1 on Scale 1 to 10","1992","35-65 y.","Rural Area","17","","","","1"
"1 on Scale 1 to 10","1992","16-34 y.","Rural Area","5","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Urban Area","15","","","","1"
"1 on Scale 1 to 10","1992","66 and older","Rural Area","7","","","","1"
"10 Completely satisfied","1992","16-34 y.","Urban Area","313","0.089884113411441","0.0800659759525388","0.0997022508703432","10"
"10 Completely satisfied","1992","16-34 y.","Rural Area","113","0.0679945397804976","0.0557018600027688","0.0802872195582265","10"
"10 Completely satisfied","1992","35-65 y.","Urban Area","273","0.0622563767981454","0.0551692314416894","0.0693435221546014","10"
"10 Completely satisfied","1992","35-65 y.","Rural Area","97","0.0464699888634681","0.0378162887586496","0.0551236889682866","10"
"10 Completely satisfied","1992","66 and older","Urban Area","74","0.0778955073508777","0.060444107619129","0.0953469070826264","10"
"10 Completely satisfied","1992","66 and older","Rural Area","30","0.0453999498028725","0.0268341809796104","0.0639657186261346","10"
"2 on Scale 1 to 10","1992","16-34 y.","Urban Area","20","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Urban Area","62","0.0181187870257555","0.014206493826279","0.022031080225232","2"
"2 on Scale 1 to 10","1992","16-34 y.","Rural Area","12","","","","2"
"2 on Scale 1 to 10","1992","35-65 y.","Rural Area","30","0.0162275181036329","0.0110332811281688","0.0214217550790971","2"
"2 on Scale 1 to 10","1992","66 and older","Urban Area","29","","","","2"
"2 on Scale 1 to 10","1992","66 and older","Rural Area","10","","","","2"
"3 on Scale 1 to 10","1992","16-34 y.","Rural Area","22","","","","3"
"3 on Scale 1 to 10","1992","16-34 y.","Urban Area","35","0.0109264783479087","0.00735791275753091","0.0144950439382865","3"
"3 on Scale 1 to 10","1992","35-65 y.","Urban Area","147","0.0332984312472905","0.0280358906658997","0.0385609718286814","3"
"3 on Scale 1 to 10","1992","35-65 y.","Rural Area","96","0.0460565793834188","0.0374395907201901","0.0546735680466474","3"
"3 on Scale 1 to 10","1992","66 and older","Urban Area","49","0.050994528405962","0.0366700063553416","0.0653190504565824","3"
"3 on Scale 1 to 10","1992","66 and older","Rural Area","20","","","","3"
"4 on Scale 1 to 10","1992","35-65 y.","Urban Area","205","0.045646738096071","0.0395246889068894","0.0517687872852527","4"
"4 on Scale 1 to 10","1992","35-65 y.","Rural Area","107","0.0555334591656102","0.0461184873371188","0.0649484309941015","4"
"4 on Scale 1 to 10","1992","66 and older","Urban Area","62","0.0754869592198065","0.058285056843974","0.092688861595639","4"
"4 on Scale 1 to 10","1992","16-34 y.","Urban Area","72","0.0227418870141679","0.0176243949009073","0.0278593791274285","4"
"4 on Scale 1 to 10","1992","16-34 y.","Rural Area","53","0.0391339939805588","0.029664891381186","0.0486030965799315","4"
"4 on Scale 1 to 10","1992","66 and older","Rural Area","29","","","","4"
"5 on Scale 1 to 10","1992","16-34 y.","Rural Area","138","0.0780003716311075","0.0649051145197358","0.0910956287424792","5"
"5 on Scale 1 to 10","1992","16-34 y.","Urban Area","223","0.0612935828344211","0.0530595671773054","0.0695275984915369","5"
"5 on Scale 1 to 10","1992","35-65 y.","Urban Area","527","0.119883093909843","0.110355428168869","0.129410759650816","5"
"5 on Scale 1 to 10","1992","35-65 y.","Rural Area","317","0.153786200335322","0.138955996912359","0.168616403758284","5"
"5 on Scale 1 to 10","1992","66 and older","Urban Area","142","0.175954289460085","0.151159548635803","0.200749030284366","5"
"5 on Scale 1 to 10","1992","66 and older","Rural Area","86","0.184678391399685","0.150072738812147","0.219284043987222","5"
"6 on Scale 1 to 10","1992","35-65 y.","Urban Area","556","0.120344476766148","0.110800996981939","0.129887956550356","6"
"6 on Scale 1 to 10","1992","16-34 y.","Urban Area","249","0.0737712607642761","0.06479817084241","0.0827443506861421","6"
"6 on Scale 1 to 10","1992","66 and older","Rural Area","64","0.146422732422502","0.114894458187288","0.177951006657716","6"
"6 on Scale 1 to 10","1992","16-34 y.","Rural Area","145","0.09128010606536","0.0772162825860862","0.105343929544634","6"
"6 on Scale 1 to 10","1992","35-65 y.","Rural Area","284","0.116645803362672","0.103449558340604","0.129842048384741","6"
"6 on Scale 1 to 10","1992","66 and older","Urban Area","130","0.14346650455351","0.120640419755551","0.166292589351469","6"
"7 on Scale 1 to 10","1992","16-34 y.","Rural Area","290","0.17161954642251","0.153207646013666","0.190031446831353","7"
"7 on Scale 1 to 10","1992","35-65 y.","Rural Area","454","0.19558399899016","0.179277700633268","0.211890297347052","7"
"7 on Scale 1 to 10","1992","16-34 y.","Urban Area","557","0.175710242597954","0.162646194164059","0.188774291031848","7"
"7 on Scale 1 to 10","1992","35-65 y.","Urban Area","845","0.17856826434866","0.167334501875546","0.189802026821774","7"
"7 on Scale 1 to 10","1992","66 and older","Urban Area","154","0.155203718618384","0.131625496740157","0.17878194049661","7"
"7 on Scale 1 to 10","1992","66 and older","Rural Area","75","0.140578917678959","0.109580635677918","0.171577199679999","7"
"8 on Scale 1 to 10","1992","16-34 y.","Rural Area","502","0.309762456372544","0.287182973070323","0.332341939674766","8"
"8 on Scale 1 to 10","1992","16-34 y.","Urban Area","1076","0.331285889956777","0.315128879577974","0.347442900335579","8"
"8 on Scale 1 to 10","1992","35-65 y.","Urban Area","1234","0.278734543960568","0.265582891521172","0.291886196399964","8"
"8 on Scale 1 to 10","1992","66 and older","Rural Area","101","0.20265074338818","0.166802083683363","0.238499403092997","8"
"8 on Scale 1 to 10","1992","66 and older","Urban Area","179","0.201452073382469","0.175335249755346","0.227568897009592","8"
"8 on Scale 1 to 10","1992","35-65 y.","Rural Area","594","0.248201602392628","0.230443303495195","0.265959901290062","8"
"9 on Scale 1 to 10","1992","16-34 y.","Urban Area","697","0.220651545954698","0.20641650839417","0.234886583515227","9"
"9 on Scale 1 to 10","1992","16-34 y.","Rural Area","324","0.206308791454018","0.18654888095257","0.226068701955465","9"
"9 on Scale 1 to 10","1992","35-65 y.","Urban Area","562","0.129216129403953","0.11937713051861","0.139055128289296","9"
"9 on Scale 1 to 10","1992","35-65 y.","Rural Area","266","0.109137550228897","0.096318944184496","0.121956156273298","9"
"9 on Scale 1 to 10","1992","66 and older","Urban Area","58","0.0505038053979718","0.036244687565776","0.0647629232301676","9"
"9 on Scale 1 to 10","1992","66 and older","Rural Area","58","0.107698797336063","0.0800525816691254","0.135345013003001","9"
"0 Completely dissatisfied","1993","16-34 y.","Rural Area","6","","","","0"
"0 Completely dissatisfied","1993","35-65 y.","Urban Area","40","0.0127383135584479","0.00943338762878118","0.0160432394881146","0"
"0 Completely dissatisfied","1993","35-65 y.","Rural Area","19","","","","0"
"0 Completely dissatisfied","1993","16-34 y.","Urban Area","11","","","","0"
"0 Completely dissatisfied","1993","66 and older","Urban Area","13","","","","0"
"0 Completely dissatisfied","1993","66 and older","Rural Area","4","","","","0"
"1 on Scale 1 to 10","1993","16-34 y.","Urban Area","9","","","","1"
"1 on Scale 1 to 10","1993","35-65 y.","Urban Area","33","0.00880673836268046","0.00605329378736053","0.0115601829380004","1"
"1 on Scale 1 to 10","1993","35-65 y.","Rural Area","22","","","","1"
"1 on Scale 1 to 10","1993","16-34 y.","Rural Area","6","","","","1"
"1 on Scale 1 to 10","1993","66 and older","Urban Area","21","","","","1"
"1 on Scale 1 to 10","1993","66 and older","Rural Area","8","","","","1"
"10 Completely satisfied","1993","16-34 y.","Urban Area","280","0.0768278803515409","0.0676859047752992","0.0859698559277826","10"
"10 Completely satisfied","1993","16-34 y.","Rural Area","115","0.0707850221889861","0.058202710639117","0.0833673337388551","10"
"10 Completely satisfied","1993","35-65 y.","Rural Area","102","0.0522987217913335","0.0431059015975683","0.0614915419850988","10"
"10 Completely satisfied","1993","35-65 y.","Urban Area","229","0.0538487538835045","0.0471966697555926","0.0605008380114164","10"
"10 Completely satisfied","1993","66 and older","Urban Area","60","0.0613451549745932","0.0459145365811476","0.0767757733680389","10"
"10 Completely satisfied","1993","66 and older","Rural Area","34","0.0561859835574027","0.0360816339429962","0.0762903331718091","10"
"2 on Scale 1 to 10","1993","16-34 y.","Urban Area","28","","","","2"
"2 on Scale 1 to 10","1993","16-34 y.","Rural Area","11","","","","2"
"2 on Scale 1 to 10","1993","35-65 y.","Urban Area","81","0.0222240608864665","0.0178797489306654","0.0265683728422675","2"
"2 on Scale 1 to 10","1993","35-65 y.","Rural Area","45","0.0203834899614594","0.0145485711837307","0.026218408739188","2"
"2 on Scale 1 to 10","1993","66 and older","Urban Area","30","0.0331110371597326","0.0216052873081202","0.044616787011345","2"
"2 on Scale 1 to 10","1993","66 and older","Rural Area","21","","","","2"
"3 on Scale 1 to 10","1993","35-65 y.","Urban Area","154","0.0328181808448295","0.0275676775499253","0.0380686841397337","3"
"3 on Scale 1 to 10","1993","35-65 y.","Rural Area","121","0.0509043039203348","0.0418281939631505","0.0599804138775192","3"
"3 on Scale 1 to 10","1993","16-34 y.","Urban Area","47","0.0165312137918808","0.0121542600925529","0.0209081674912088","3"
"3 on Scale 1 to 10","1993","16-34 y.","Rural Area","32","0.0185914645148449","0.0119645195496302","0.0252184094800595","3"
"3 on Scale 1 to 10","1993","66 and older","Urban Area","54","0.0616342673986283","0.0461697125581719","0.0770988222390848","3"
"3 on Scale 1 to 10","1993","66 and older","Rural Area","16","","","","3"
"4 on Scale 1 to 10","1993","16-34 y.","Rural Area","55","0.0315079017110687","0.0229377318567119","0.0400780715654254","4"
"4 on Scale 1 to 10","1993","35-65 y.","Rural Area","149","0.0639595973246412","0.0538561948668508","0.0740629997824316","4"
"4 on Scale 1 to 10","1993","66 and older","Rural Area","35","0.0819163343000545","0.0579744014752432","0.105858267124866","4"
"4 on Scale 1 to 10","1993","66 and older","Urban Area","65","0.0731141829477826","0.0563742325053978","0.0898541333901673","4"
"4 on Scale 1 to 10","1993","16-34 y.","Urban Area","68","0.0175266816468855","0.0130221512438315","0.0220312120499395","4"
"4 on Scale 1 to 10","1993","35-65 y.","Urban Area","217","0.0495877642725542","0.0431899313451287","0.0559855971999797","4"
"5 on Scale 1 to 10","1993","16-34 y.","Urban Area","282","0.0846452100529324","0.0750901105548116","0.0942003095510531","5"
"5 on Scale 1 to 10","1993","35-65 y.","Urban Area","696","0.153867896123789","0.143234237453149","0.164501554794428","5"
"5 on Scale 1 to 10","1993","35-65 y.","Rural Area","322","0.141788603695536","0.127384531261528","0.156192676129543","5"
"5 on Scale 1 to 10","1993","66 and older","Urban Area","154","0.171120322481833","0.146902406125885","0.19533823883778","5"
"5 on Scale 1 to 10","1993","66 and older","Rural Area","96","0.182945062905406","0.149191563977927","0.216698561832885","5"
"5 on Scale 1 to 10","1993","16-34 y.","Rural Area","167","0.0993038311295116","0.0846313416370917","0.113976320621932","5"
"6 on Scale 1 to 10","1993","16-34 y.","Urban Area","257","0.0790667755203764","0.0698038030022279","0.0883297480385248","6"
"6 on Scale 1 to 10","1993","16-34 y.","Rural Area","153","0.10452612941004","0.0895164802554389","0.119535778564641","6"
"6 on Scale 1 to 10","1993","35-65 y.","Urban Area","573","0.128995082601328","0.119116685002009","0.138873480200647","6"
"6 on Scale 1 to 10","1993","35-65 y.","Rural Area","319","0.157286355972924","0.14225310065883","0.172319611287018","6"
"6 on Scale 1 to 10","1993","66 and older","Urban Area","120","0.119483372232573","0.0986258483018423","0.140340896163304","6"
"6 on Scale 1 to 10","1993","66 and older","Rural Area","74","0.163306695387986","0.131035283604529","0.195578107171443","6"
"7 on Scale 1 to 10","1993","16-34 y.","Urban Area","585","0.182907592335286","0.169636986648412","0.19617819802216","7"
"7 on Scale 1 to 10","1993","66 and older","Rural Area","64","0.129693044674164","0.100362009352529","0.1590240799958","7"
"7 on Scale 1 to 10","1993","16-34 y.","Rural Area","302","0.188358566474116","0.169176011989814","0.207541120958419","7"
"7 on Scale 1 to 10","1993","35-65 y.","Urban Area","809","0.178126495530671","0.166850461623899","0.189402529437442","7"
"7 on Scale 1 to 10","1993","66 and older","Urban Area","161","0.167688126709569","0.143664728751452","0.191711524667685","7"
"7 on Scale 1 to 10","1993","35-65 y.","Rural Area","414","0.17831505840161","0.162509342580964","0.194120774222257","7"
"8 on Scale 1 to 10","1993","16-34 y.","Urban Area","1042","0.333526371808319","0.317341999321713","0.349710744294925","8"
"8 on Scale 1 to 10","1993","16-34 y.","Rural Area","453","0.269656233640342","0.247884122475672","0.291428344805012","8"
"8 on Scale 1 to 10","1993","35-65 y.","Urban Area","1084","0.245452934570944","0.232770083203149","0.258135785938738","8"
"8 on Scale 1 to 10","1993","66 and older","Rural Area","96","0.179195110911107","0.14571276581342","0.212677456008794","8"
"8 on Scale 1 to 10","1993","35-65 y.","Rural Area","501","0.209763079930118","0.19295141681144","0.226574743048796","8"
"8 on Scale 1 to 10","1993","66 and older","Urban Area","198","0.222695694787854","0.195941512536329","0.249449877039378","8"
"9 on Scale 1 to 10","1993","16-34 y.","Rural Area","296","0.199229425777639","0.179633650875862","0.218825200679416","9"
"9 on Scale 1 to 10","1993","35-65 y.","Urban Area","507","0.113533779364786","0.10418438961938","0.122883169110191","9"
"9 on Scale 1 to 10","1993","16-34 y.","Urban Area","651","0.195538998327638","0.181924285610941","0.209153711044336","9"
"9 on Scale 1 to 10","1993","66 and older","Urban Area","53","0.0513407590433037","0.0371493179974906","0.0655322000891168","9"
"9 on Scale 1 to 10","1993","66 and older","Rural Area","56","0.0999214081016025","0.0737394386567395","0.126103377546466","9"
"9 on Scale 1 to 10","1993","35-65 y.","Rural Area","239","0.101355103512436","0.0888932006405542","0.113817006384317","9"
"0 Completely dissatisfied","1994","16-34 y.","Urban Area","8","","","","0"
"0 Completely dissatisfied","1994","16-34 y.","Rural Area","3","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Urban Area","27","","","","0"
"0 Completely dissatisfied","1994","35-65 y.","Rural Area","24","","","","0"
"0 Completely dissatisfied","1994","66 and older","Urban Area","19","","","","0"
