"plh0183","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Not Employed","no migration background","14","","","","0"
"0 Completely dissatisfied","1991","Not Employed","direct migration background","3","","","","0"
"0 Completely dissatisfied","1991","Not Employed","indirect migration background","","","","","0"
"0 Completely dissatisfied","1991","Employed","no migration background","9","","","","0"
"0 Completely dissatisfied","1991","Employed","direct migration background","6","","","","0"
"0 Completely dissatisfied","1991","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1991","Not Employed","no migration background","18","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1991","Employed","no migration background","9","","","","1"
"1 on Scale 1 to 10","1991","Not Employed","direct migration background","3","","","","1"
"1 on Scale 1 to 10","1991","Employed","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1991","Employed","indirect migration background","","","","","1"
"10 Completely satisfied","1991","Not Employed","no migration background","177","0.0743186487977629","0.0635264359298803","0.0851108616656455","10"
"10 Completely satisfied","1991","Not Employed","direct migration background","76","0.119977302600476","0.0966757814227098","0.143278823778242","10"
"10 Completely satisfied","1991","Employed","no migration background","325","0.0734416894142451","0.0655099162769704","0.0813734625515198","10"
"10 Completely satisfied","1991","Not Employed","indirect migration background","23","","","","10"
"10 Completely satisfied","1991","Employed","direct migration background","159","0.0866378572862648","0.0732971298039102","0.0999785847686194","10"
"10 Completely satisfied","1991","Employed","indirect migration background","31","0.153540598453169","0.104547928870684","0.202533268035653","10"
"2 on Scale 1 to 10","1991","Not Employed","no migration background","34","0.0161402636647323","0.0109552160432301","0.0213253112862345","2"
"2 on Scale 1 to 10","1991","Not Employed","direct migration background","14","","","","2"
"2 on Scale 1 to 10","1991","Not Employed","indirect migration background","2","","","","2"
"2 on Scale 1 to 10","1991","Employed","no migration background","25","","","","2"
"2 on Scale 1 to 10","1991","Employed","direct migration background","6","","","","2"
"2 on Scale 1 to 10","1991","Employed","indirect migration background","","","","","2"
"3 on Scale 1 to 10","1991","Not Employed","no migration background","69","0.0351709196133367","0.0275912915082772","0.0427505477183961","3"
"3 on Scale 1 to 10","1991","Not Employed","direct migration background","23","","","","3"
"3 on Scale 1 to 10","1991","Not Employed","indirect migration background","1","","","","3"
"3 on Scale 1 to 10","1991","Employed","no migration background","55","0.0148059661262781","0.0111336349528891","0.018478297299667","3"
"3 on Scale 1 to 10","1991","Employed","direct migration background","44","0.0276715400081696","0.0198924764202225","0.0354506035961166","3"
"3 on Scale 1 to 10","1991","Employed","indirect migration background","2","","","","3"
"4 on Scale 1 to 10","1991","Not Employed","no migration background","87","0.0447858173354586","0.036275387875685","0.0532962467952323","4"
"4 on Scale 1 to 10","1991","Not Employed","direct migration background","31","0.0314834255444889","0.0189611773165803","0.0440056737723976","4"
"4 on Scale 1 to 10","1991","Not Employed","indirect migration background","1","","","","4"
"4 on Scale 1 to 10","1991","Employed","no migration background","109","0.0282142614894408","0.0231794619810096","0.0332490609978721","4"
"4 on Scale 1 to 10","1991","Employed","direct migration background","54","0.0380491255474829","0.0289760830556537","0.047122168039312","4"
"4 on Scale 1 to 10","1991","Employed","indirect migration background","4","","","","4"
"5 on Scale 1 to 10","1991","Not Employed","no migration background","295","0.14407502614355","0.129625851319763","0.158524200967337","5"
"5 on Scale 1 to 10","1991","Not Employed","direct migration background","87","0.117930631712408","0.0948018651493961","0.14105939827542","5"
"5 on Scale 1 to 10","1991","Not Employed","indirect migration background","5","","","","5"
"5 on Scale 1 to 10","1991","Employed","no migration background","392","0.0986830378401984","0.0896148062219698","0.107751269458427","5"
"5 on Scale 1 to 10","1991","Employed","direct migration background","165","0.0933780647081014","0.0795793160715669","0.107176813344636","5"
"5 on Scale 1 to 10","1991","Employed","indirect migration background","9","","","","5"
"6 on Scale 1 to 10","1991","Employed","indirect migration background","7","","","","6"
"6 on Scale 1 to 10","1991","Employed","direct migration background","149","0.0824432260933261","0.0693996066446156","0.0954868455420367","6"
"6 on Scale 1 to 10","1991","Not Employed","no migration background","251","0.114136049854342","0.101052494494556","0.127219605214128","6"
"6 on Scale 1 to 10","1991","Not Employed","direct migration background","85","0.12690297585025","0.103032836889641","0.150773114810859","6"
"6 on Scale 1 to 10","1991","Not Employed","indirect migration background","5","","","","6"
"6 on Scale 1 to 10","1991","Employed","no migration background","385","0.0922542029674715","0.0834551125407513","0.101053293394192","6"
"7 on Scale 1 to 10","1991","Not Employed","indirect migration background","15","","","","7"
"7 on Scale 1 to 10","1991","Not Employed","no migration background","403","0.174207678248143","0.158601379736741","0.189813976759545","7"
"7 on Scale 1 to 10","1991","Not Employed","direct migration background","142","0.181721822582137","0.154068850406136","0.209374794758138","7"
"7 on Scale 1 to 10","1991","Employed","no migration background","740","0.177022650343717","0.165416961102401","0.188628339585034","7"
"7 on Scale 1 to 10","1991","Employed","direct migration background","305","0.177319689727755","0.159206364259349","0.195433015196161","7"
"7 on Scale 1 to 10","1991","Employed","indirect migration background","30","0.178735592003438","0.126668485208114","0.230802698798762","7"
"8 on Scale 1 to 10","1991","Not Employed","direct migration background","184","0.245344547622321","0.214487785488418","0.276201309756224","8"
"8 on Scale 1 to 10","1991","Not Employed","no migration background","635","0.271168815229706","0.252876689061096","0.289460941398315","8"
"8 on Scale 1 to 10","1991","Not Employed","indirect migration background","31","0.281191230134066","0.202691097985143","0.35969136228299","8"
"8 on Scale 1 to 10","1991","Employed","no migration background","1350","0.32786058948927","0.313586879616774","0.342134299361766","8"
"8 on Scale 1 to 10","1991","Employed","indirect migration background","78","0.379532628038703","0.313584806101214","0.445480449976192","8"
"8 on Scale 1 to 10","1991","Employed","direct migration background","532","0.312616316433863","0.2906321710153","0.334600461852427","8"
"9 on Scale 1 to 10","1991","Not Employed","no migration background","286","0.107094370787533","0.0943705675259336","0.119818174049133","9"
"9 on Scale 1 to 10","1991","Not Employed","direct migration background","99","0.0971801642139054","0.0759390570216517","0.118421271406159","9"
"9 on Scale 1 to 10","1991","Employed","direct migration background","283","0.16812402656942","0.150388326336926","0.185859726801913","9"
"9 on Scale 1 to 10","1991","Not Employed","indirect migration background","43","0.230616163724816","0.157066749324018","0.304165578125615","9"
"9 on Scale 1 to 10","1991","Employed","no migration background","756","0.17621115120129","0.164626386276432","0.187795916126147","9"
"9 on Scale 1 to 10","1991","Employed","indirect migration background","47","0.130553686552082","0.0847677208458723","0.176339652258292","9"
"0 Completely dissatisfied","1992","Not Employed","indirect migration background","1","","","","0"
"0 Completely dissatisfied","1992","Employed","no migration background","28","","","","0"
"0 Completely dissatisfied","1992","Not Employed","no migration background","29","","","","0"
"0 Completely dissatisfied","1992","Not Employed","direct migration background","5","","","","0"
"0 Completely dissatisfied","1992","Employed","direct migration background","9","","","","0"
"0 Completely dissatisfied","1992","Employed","indirect migration background","","","","","0"
"1 on Scale 1 to 10","1992","Not Employed","no migration background","35","0.0140796941250491","0.00999433560090467","0.0181650526491935","1"
"1 on Scale 1 to 10","1992","Employed","no migration background","32","0.00439881425967739","0.00284908962783148","0.00594853889152329","1"
"1 on Scale 1 to 10","1992","Not Employed","indirect migration background","","","","","1"
"1 on Scale 1 to 10","1992","Not Employed","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1992","Employed","direct migration background","5","","","","1"
"1 on Scale 1 to 10","1992","Employed","indirect migration background","2","","","","1"
"10 Completely satisfied","1992","Not Employed","no migration background","237","0.0712404845534663","0.0623212470149705","0.0801597220919621","10"
"10 Completely satisfied","1992","Not Employed","direct migration background","60","0.091800674434313","0.0717039618787332","0.111897386989893","10"
"10 Completely satisfied","1992","Not Employed","indirect migration background","31","0.154970397122492","0.0980008749882314","0.211939919256752","10"
"10 Completely satisfied","1992","Employed","no migration background","410","0.0602489484735441","0.0546767680883929","0.0658211288586952","10"
"10 Completely satisfied","1992","Employed","direct migration background","145","0.084988442259643","0.0718287187164053","0.0981481658028807","10"
"10 Completely satisfied","1992","Employed","indirect migration background","25","","","","10"
"2 on Scale 1 to 10","1992","Not Employed","no migration background","58","0.0232956483033979","0.0180652878244703","0.0285260087823256","2"
"2 on Scale 1 to 10","1992","Not Employed","direct migration background","12","","","","2"
"2 on Scale 1 to 10","1992","Not Employed","indirect migration background","3","","","","2"
"2 on Scale 1 to 10","1992","Employed","no migration background","81","0.0143788607171333","0.0115910629596165","0.01716665847465","2"
"2 on Scale 1 to 10","1992","Employed","direct migration background","11","","","","2"
"2 on Scale 1 to 10","1992","Employed","indirect migration background","1","","","","2"
"3 on Scale 1 to 10","1992","Not Employed","indirect migration background","","","","","3"
"3 on Scale 1 to 10","1992","Not Employed","no migration background","129","0.0454527829433324","0.0382302154792303","0.0526753504074344","3"
"3 on Scale 1 to 10","1992","Not Employed","direct migration background","26","","","","3"
"3 on Scale 1 to 10","1992","Employed","no migration background","160","0.0245831766692308","0.0209569233176608","0.0282094300208007","3"
"3 on Scale 1 to 10","1992","Employed","direct migration background","56","0.0326700872334828","0.0242809751434258","0.0410591993235398","3"
"3 on Scale 1 to 10","1992","Employed","indirect migration background","1","","","","3"
"4 on Scale 1 to 10","1992","Not Employed","no migration background","161","0.0598358321928442","0.0516116035619896","0.0680600608236989","4"
"4 on Scale 1 to 10","1992","Not Employed","direct migration background","39","0.0606691090743743","0.0440539459879374","0.0772842721608112","4"
"4 on Scale 1 to 10","1992","Not Employed","indirect migration background","3","","","","4"
