"plh0183","year","e11103","n","percent","lower_confidence","upper_confidence","value"
"0 Completely dissatisfied","1991","Full Time","11","","","","0"
"0 Completely dissatisfied","1991","Part Time","4","","","","0"
"0 Completely dissatisfied","1991","Not Working","17","","","","0"
"1 on Scale 1 to 10","1991","Full Time","7","","","","1"
"1 on Scale 1 to 10","1991","Part Time","7","","","","1"
"1 on Scale 1 to 10","1991","Not Working","21","","","","1"
"10 Completely satisfied","1991","Not Working","276","0.0807528777687679","0.0712262292109388","0.090279526326597","10"
"10 Completely satisfied","1991","Full Time","368","0.0772530489211295","0.0693152086832423","0.0851908891590167","10"
"10 Completely satisfied","1991","Part Time","147","0.0734249680476209","0.0611161678788285","0.0857337682164133","10"
"2 on Scale 1 to 10","1991","Part Time","12","","","","2"
"2 on Scale 1 to 10","1991","Not Working","50","0.0170698549537896","0.0125406576165687","0.0215990522910106","2"
"2 on Scale 1 to 10","1991","Full Time","19","","","","2"
"3 on Scale 1 to 10","1991","Part Time","36","0.0218738398540565","0.0149712273700632","0.0287764523380499","3"
"3 on Scale 1 to 10","1991","Full Time","65","0.0142083661220841","0.0106897826055175","0.0177269496386507","3"
"3 on Scale 1 to 10","1991","Not Working","93","0.0356339961325759","0.0291521575590441","0.0421158347061076","3"
"4 on Scale 1 to 10","1991","Not Working","119","0.043024566723253","0.0359295463325383","0.0501195871139677","4"
"4 on Scale 1 to 10","1991","Full Time","114","0.0289913533567602","0.0240030940294392","0.0339796126840813","4"
"4 on Scale 1 to 10","1991","Part Time","53","0.0300094273874003","0.0219581247340965","0.0380607300407041","4"
"5 on Scale 1 to 10","1991","Not Working","387","0.140252783720697","0.128110898174238","0.152394669267156","5"
"5 on Scale 1 to 10","1991","Full Time","405","0.0971916309720218","0.0883848853284079","0.105998376615636","5"
"5 on Scale 1 to 10","1991","Part Time","161","0.0999983341261063","0.0858413227665839","0.114155345485629","5"
"6 on Scale 1 to 10","1991","Full Time","386","0.0948830829729203","0.0861704390576055","0.103595726888235","6"
"6 on Scale 1 to 10","1991","Part Time","155","0.079169854105378","0.0664282757892607","0.0919114324214952","6"
"6 on Scale 1 to 10","1991","Not Working","341","0.114574334119873","0.103437423736451","0.125711244503295","6"
"7 on Scale 1 to 10","1991","Full Time","788","0.181304155353965","0.169849859350131","0.192758451357799","7"
"7 on Scale 1 to 10","1991","Part Time","287","0.16699811394185","0.149397317637747","0.184598910245952","7"
"7 on Scale 1 to 10","1991","Not Working","560","0.174518814139893","0.161247323136334","0.187790305143452","7"
"8 on Scale 1 to 10","1991","Not Working","850","0.268393975320814","0.25289974459745","0.283888206044178","8"
"8 on Scale 1 to 10","1991","Part Time","546","0.329266623594881","0.307089646119233","0.35144360107053","8"
"8 on Scale 1 to 10","1991","Full Time","1414","0.325335932391543","0.311407153753324","0.339264711029762","8"
"9 on Scale 1 to 10","1991","Not Working","428","0.107369446982944","0.0965446132926845","0.118194280673204","9"
"9 on Scale 1 to 10","1991","Full Time","769","0.170428492124385","0.159249536181192","0.181607448067579","9"
"9 on Scale 1 to 10","1991","Part Time","317","0.184593240605225","0.166284916499435","0.202901564711015","9"
"0 Completely dissatisfied","1992","Full Time","20","","","","0"
"0 Completely dissatisfied","1992","Part Time","17","","","","0"
"0 Completely dissatisfied","1992","Not Working","35","0.0106731747501656","0.00754416204252412","0.0138021874578071","0"
"1 on Scale 1 to 10","1992","Full Time","31","0.00515225148486889","0.00341164074134149","0.00689286222839628","1"
"1 on Scale 1 to 10","1992","Part Time","8","","","","1"
"1 on Scale 1 to 10","1992","Not Working","40","0.0133003447435409","0.00981203885094796","0.0167886506361338","1"
"10 Completely satisfied","1992","Not Working","328","0.0746256667437419","0.0666237604496388","0.0826275730378449","10"
"10 Completely satisfied","1992","Full Time","407","0.0625891772674324","0.0567002061328316","0.0684781484020333","10"
"10 Completely satisfied","1992","Part Time","173","0.0647851254177188","0.0550857984872322","0.0744844523482054","10"
"2 on Scale 1 to 10","1992","Not Working","73","0.0241088775098764","0.0194382008486618","0.0287795541710909","2"
"2 on Scale 1 to 10","1992","Part Time","27","","","","2"
"2 on Scale 1 to 10","1992","Full Time","66","0.0144211504695032","0.0115226694273249","0.0173196315116815","2"
"3 on Scale 1 to 10","1992","Part Time","66","0.0262523128079608","0.0199520995805905","0.0325525260353311","3"
"3 on Scale 1 to 10","1992","Full Time","151","0.0248148480185401","0.0210328249592589","0.0285968710778213","3"
"3 on Scale 1 to 10","1992","Not Working","155","0.0434679116720703","0.0372588670044261","0.0496769563397145","3"
"4 on Scale 1 to 10","1992","Full Time","233","0.0385786826725695","0.0338964241028632","0.0432609412422759","4"
"4 on Scale 1 to 10","1992","Part Time","96","0.0372520909824189","0.0297896679834479","0.04471451398139","4"
"4 on Scale 1 to 10","1992","Not Working","203","0.059267859550394","0.0520777875901432","0.0664579315106447","4"
"5 on Scale 1 to 10","1992","Not Working","550","0.150721416480095","0.139827019558725","0.161615813401466","5"
"5 on Scale 1 to 10","1992","Part Time","250","0.103154615522967","0.0911692477646798","0.115139983281253","5"
"5 on Scale 1 to 10","1992","Full Time","643","0.0969846272897898","0.0897897424850823","0.104179512094497","5"
"6 on Scale 1 to 10","1992","Full Time","705","0.106527775583098","0.0990271622106889","0.114028388955507","6"
"6 on Scale 1 to 10","1992","Part Time","244","0.0967952319939157","0.08514409424977","0.108446369738061","6"
"6 on Scale 1 to 10","1992","Not Working","489","0.122413050397819","0.112432613281499","0.132393487514138","6"
"7 on Scale 1 to 10","1992","Full Time","1195","0.177568876685343","0.168277971786327","0.18685978158436","7"
"7 on Scale 1 to 10","1992","Part Time","482","0.198163148963454","0.18245580707638","0.213870490850529","7"
"7 on Scale 1 to 10","1992","Not Working","712","0.159892153245256","0.148731959851761","0.171052346638751","7"
"8 on Scale 1 to 10","1992","Full Time","1994","0.306589062856995","0.295379246568329","0.317798879145661","8"
"8 on Scale 1 to 10","1992","Part Time","687","0.278542927406816","0.260878500224926","0.296207354588706","8"
"8 on Scale 1 to 10","1992","Not Working","1045","0.23729595992677","0.224341663818084","0.250250256035456","8"
"9 on Scale 1 to 10","1992","Not Working","513","0.104233584980271","0.0949291104888708","0.113538059471671","9"
"9 on Scale 1 to 10","1992","Part Time","424","0.17421272785498","0.159266820828944","0.189158634881015","9"
"9 on Scale 1 to 10","1992","Full Time","1054","0.163907087822687","0.15490691268727","0.172907262958104","9"
"0 Completely dissatisfied","1993","Full Time","29","","","","0"
"0 Completely dissatisfied","1993","Part Time","16","","","","0"
"0 Completely dissatisfied","1993","Not Working","48","0.0121517532870582","0.008892126975462","0.0154113795986545","0"
"1 on Scale 1 to 10","1993","Full Time","25","","","","1"
"1 on Scale 1 to 10","1993","Part Time","19","","","","1"
"1 on Scale 1 to 10","1993","Not Working","55","0.0161787255089023","0.0124252508816252","0.0199322001361794","1"
"10 Completely satisfied","1993","Full Time","371","0.0589339339555912","0.0530709989763087","0.0647968689348737","10"
"10 Completely satisfied","1993","Part Time","164","0.0646192363784073","0.0548381221514893","0.0744003506053253","10"
"10 Completely satisfied","1993","Not Working","285","0.0623885513124708","0.0551929494137841","0.0695841532111574","10"
"2 on Scale 1 to 10","1993","Full Time","75","0.0137001720347395","0.0108062302260081","0.016594113843471","2"
"2 on Scale 1 to 10","1993","Part Time","29","","","","2"
"2 on Scale 1 to 10","1993","Not Working","112","0.0304574120177403","0.0253449137869313","0.0355699102485492","2"
"3 on Scale 1 to 10","1993","Part Time","64","0.0254804337400497","0.0192112370919355","0.0317496303881639","3"
"3 on Scale 1 to 10","1993","Full Time","178","0.0274696395585617","0.0234005207582936","0.0315387583588299","3"
"3 on Scale 1 to 10","1993","Not Working","182","0.0466089320973258","0.0403374044388844","0.0528804597557672","3"
"4 on Scale 1 to 10","1993","Not Working","243","0.0615310240632681","0.0543817777854438","0.0686802703410924","4"
"4 on Scale 1 to 10","1993","Full Time","237","0.0393741673758466","0.0345323865385561","0.0442159482131371","4"
"4 on Scale 1 to 10","1993","Part Time","109","0.0379771116496575","0.0303726780694121","0.0455815452299028","4"
"5 on Scale 1 to 10","1993","Not Working","662","0.157308566280539","0.14647644030089","0.168140692260187","5"
"5 on Scale 1 to 10","1993","Full Time","747","0.119001926990767","0.110940966708971","0.127062887272562","5"
"5 on Scale 1 to 10","1993","Part Time","308","0.12772621311543","0.114446777069795","0.141005649161066","5"
"6 on Scale 1 to 10","1993","Full Time","686","0.115275330878625","0.107324828674404","0.123225833082846","6"
"6 on Scale 1 to 10","1993","Not Working","550","0.131214774541673","0.121169754469721","0.141259794613625","6"
"6 on Scale 1 to 10","1993","Part Time","260","0.112167863344338","0.0996129749347982","0.124722751753878","6"
"7 on Scale 1 to 10","1993","Full Time","1178","0.189753299524973","0.179991596104142","0.199515002945804","7"
"7 on Scale 1 to 10","1993","Part Time","448","0.185201944715727","0.169747230946053","0.2006566584854","7"
"7 on Scale 1 to 10","1993","Not Working","709","0.15672321987426","0.14590751146716","0.167538928281359","7"
"8 on Scale 1 to 10","1993","Not Working","1017","0.229541873964807","0.217030393339668","0.242053354589946","8"
"8 on Scale 1 to 10","1993","Part Time","639","0.257067347084922","0.239680878346647","0.274453815823197","8"
"8 on Scale 1 to 10","1993","Full Time","1718","0.27694598588932","0.265805472287849","0.288086499490792","8"
"9 on Scale 1 to 10","1993","Not Working","477","0.0958951670519563","0.0871350283672638","0.104655305736649","9"
"9 on Scale 1 to 10","1993","Full Time","954","0.146178283109663","0.13738305045921","0.154973515760116","9"
"9 on Scale 1 to 10","1993","Part Time","371","0.162698227757251","0.148014185717125","0.177382269797378","9"
"0 Completely dissatisfied","1994","Full Time","17","","","","0"
"0 Completely dissatisfied","1994","Part Time","15","","","","0"
"0 Completely dissatisfied","1994","Not Working","56","0.0163240139289321","0.0126133758500978","0.0200346520077665","0"
"1 on Scale 1 to 10","1994","Not Working","48","0.0127526917871284","0.00946702895527353","0.0160383546189833","1"
"1 on Scale 1 to 10","1994","Full Time","14","","","","1"
"1 on Scale 1 to 10","1994","Part Time","8","","","","1"
"10 Completely satisfied","1994","Not Working","296","0.0661868377810535","0.0589069464643306","0.0734667290977763","10"
"10 Completely satisfied","1994","Full Time","322","0.0541540537551695","0.0483874116895241","0.059920695820815","10"
"10 Completely satisfied","1994","Part Time","127","0.0535966923008017","0.0444694390911183","0.0627239455104851","10"
"2 on Scale 1 to 10","1994","Part Time","21","","","","2"
"2 on Scale 1 to 10","1994","Not Working","118","0.0327359883913486","0.0275253092929001","0.0379466674897971","2"
"2 on Scale 1 to 10","1994","Full Time","59","0.00960816062878018","0.00712261946242896","0.0120937017951314","2"
"3 on Scale 1 to 10","1994","Part Time","76","0.0276162394658231","0.0209752300089766","0.0342572489226697","3"
"3 on Scale 1 to 10","1994","Full Time","133","0.0224509319815572","0.0186762203755541","0.0262256435875604","3"
"3 on Scale 1 to 10","1994","Not Working","183","0.0446754720321785","0.0386259770176006","0.0507249670467564","3"
"4 on Scale 1 to 10","1994","Full Time","201","0.0361525551171414","0.0313962363300545","0.0409088739042283","4"
"4 on Scale 1 to 10","1994","Part Time","109","0.0433236575094107","0.0350731995757199","0.0515741154431015","4"
"4 on Scale 1 to 10","1994","Not Working","279","0.068916865877099","0.0614992203868348","0.0763345113673633","4"
"5 on Scale 1 to 10","1994","Not Working","646","0.153850889851268","0.143285572627209","0.164416207075328","5"
"5 on Scale 1 to 10","1994","Full Time","691","0.122616793128698","0.114259474850754","0.130974111406642","5"
"5 on Scale 1 to 10","1994","Part Time","264","0.109959884616434","0.0972817631446491","0.122638006088219","5"
"6 on Scale 1 to 10","1994","Full Time","698","0.116205498466768","0.108039932474948","0.124371064458589","6"
"6 on Scale 1 to 10","1994","Part Time","288","0.123825924721108","0.110477378503122","0.137174470939093","6"
"6 on Scale 1 to 10","1994","Not Working","576","0.132421914565653","0.122496622346552","0.142347206784754","6"
"7 on Scale 1 to 10","1994","Part Time","452","0.184002026408459","0.168298802501373","0.199705250315546","7"
"7 on Scale 1 to 10","1994","Full Time","1147","0.188969693087965","0.178994715537469","0.198944670638462","7"
"7 on Scale 1 to 10","1994","Not Working","771","0.162661818191531","0.151854888083159","0.173468748299903","7"
"8 on Scale 1 to 10","1994","Part Time","635","0.288574748249396","0.270212460831374","0.306937035667418","8"
"8 on Scale 1 to 10","1994","Not Working","1045","0.218830304569344","0.206723333352433","0.230937275786254","8"
"8 on Scale 1 to 10","1994","Full Time","1766","0.298391951092085","0.286733572892398","0.310050329291773","8"
"9 on Scale 1 to 10","1994","Not Working","462","0.0906432030244638","0.0822361484922183","0.0990502575567093","9"
"9 on Scale 1 to 10","1994","Full Time","869","0.144937384100729","0.135967507359117","0.15390726084234","9"
"9 on Scale 1 to 10","1994","Part Time","344","0.147904890600779","0.133517955525958","0.1622918256756","9"
"0 Completely dissatisfied","1995","Full Time","14","","","","0"
"0 Completely dissatisfied","1995","Part Time","9","","","","0"
"0 Completely dissatisfied","1995","Not Working","53","0.0164037482161867","0.0127846055532572","0.0200228908791161","0"
"1 on Scale 1 to 10","1995","Not Working","52","0.0151951586654809","0.0117097522187482","0.0186805651122136","1"
"1 on Scale 1 to 10","1995","Full Time","16","","","","1"
"1 on Scale 1 to 10","1995","Part Time","19","","","","1"
"10 Completely satisfied","1995","Not Working","333","0.0735074342171494","0.0660718974674143","0.0809429709668844","10"
"10 Completely satisfied","1995","Full Time","354","0.0572256186503868","0.0512786120907549","0.0631726252100187","10"
"10 Completely satisfied","1995","Part Time","175","0.0576805470560106","0.0486617436463885","0.0666993504656327","10"
"2 on Scale 1 to 10","1995","Part Time","45","0.0134932674036401","0.00903009413794226","0.017956440669338","2"
"2 on Scale 1 to 10","1995","Full Time","62","0.00997717399958477","0.00743253804040138","0.0125218099587682","2"
"2 on Scale 1 to 10","1995","Not Working","109","0.0291462520522816","0.0243534004002074","0.0339391037043557","2"
"3 on Scale 1 to 10","1995","Full Time","118","0.0198889801883412","0.0163142507509861","0.0234637096256962","3"
"3 on Scale 1 to 10","1995","Part Time","47","0.0212324321193475","0.0156557638124625","0.0268091004262324","3"
"3 on Scale 1 to 10","1995","Not Working","190","0.0464605810643373","0.0404635352418978","0.0524576268867768","3"
"4 on Scale 1 to 10","1995","Not Working","247","0.0594646089437834","0.0527264294188243","0.0662027884687424","4"
"4 on Scale 1 to 10","1995","Part Time","85","0.0342415814999105","0.0272068696085163","0.0412762933913047","4"
"4 on Scale 1 to 10","1995","Full Time","196","0.0399683280123193","0.0349529917788149","0.0449836642458238","4"
"5 on Scale 1 to 10","1995","Full Time","641","0.116792602197127","0.108569450548037","0.125015753846217","5"
"5 on Scale 1 to 10","1995","Part Time","320","0.136730676288997","0.123440177142534","0.150021175435461","5"
"5 on Scale 1 to 10","1995","Not Working","700","0.159032560918279","0.148612785950596","0.169452335885962","5"
"6 on Scale 1 to 10","1995","Not Working","550","0.117681825094438","0.108500760703875","0.126862889485","6"
"6 on Scale 1 to 10","1995","Part Time","252","0.10270450201977","0.0909609995987466","0.114448004440794","6"
"6 on Scale 1 to 10","1995","Full Time","642","0.107092588633488","0.0991751955914954","0.115009981675481","6"
"7 on Scale 1 to 10","1995","Full Time","1121","0.18996398510181","0.179920438868788","0.200007531334831","7"
"7 on Scale 1 to 10","1995","Part Time","481","0.186349556113833","0.171286320444267","0.201412791783399","7"
"7 on Scale 1 to 10","1995","Not Working","829","0.164167713052565","0.153613419511556","0.174722006593573","7"
"8 on Scale 1 to 10","1995","Not Working","1141","0.219814259679346","0.208015057077785","0.231613462280907","8"
"8 on Scale 1 to 10","1995","Part Time","752","0.281007900628868","0.263619626392624","0.298396174865112","8"
"8 on Scale 1 to 10","1995","Full Time","1735","0.297403871548654","0.285700109915176","0.309107633182132","8"
"9 on Scale 1 to 10","1995","Not Working","528","0.0991258580961541","0.090611512705444","0.107640203486864","9"
"9 on Scale 1 to 10","1995","Part Time","382","0.152002204932567","0.138113637169249","0.165890772695884","9"
"9 on Scale 1 to 10","1995","Full Time","961","0.155983025719584","0.146693072144407","0.165272979294761","9"
"0 Completely dissatisfied","1996","Full Time","30","0.0068186666035254","0.00468417702230539","0.00895315618474541","0"
"0 Completely dissatisfied","1996","Part Time","15","","","","0"
"0 Completely dissatisfied","1996","Not Working","44","0.0136173974540855","0.0102656628209485","0.0169691320872225","0"
"1 on Scale 1 to 10","1996","Full Time","24","","","","1"
"1 on Scale 1 to 10","1996","Part Time","15","","","","1"
"1 on Scale 1 to 10","1996","Not Working","59","0.0169429838350622","0.0132106183029416","0.0206753493671828","1"
"10 Completely satisfied","1996","Not Working","273","0.0607934737596035","0.0538829828651099","0.067703964654097","10"
"10 Completely satisfied","1996","Full Time","262","0.042210246343636","0.0369950090502499","0.0474254836370221","10"
"10 Completely satisfied","1996","Part Time","145","0.0520300654601048","0.0436202551088529","0.0604398758113567","10"
"2 on Scale 1 to 10","1996","Full Time","69","0.0126984010870094","0.009794181318382","0.0156026208556369","2"
"2 on Scale 1 to 10","1996","Part Time","42","0.0170688968030732","0.0121640437635477","0.0219737498425988","2"
"2 on Scale 1 to 10","1996","Not Working","108","0.0284963045735022","0.0236844070618679","0.0333082020851364","2"
"3 on Scale 1 to 10","1996","Part Time","76","0.0284048200047929","0.0221140989087609","0.034695541100825","3"
"3 on Scale 1 to 10","1996","Full Time","153","0.0292688204871583","0.0248968005169757","0.0336408404573409","3"
