"ple0015","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Yes","2009","Full Time","no migration background","115","0.0175273651486107","0.0142538187486474","0.020800911548574"
"Yes","2009","Full Time","direct migration background","4","","",""
"Yes","2009","Full Time","indirect migration background","3","","",""
"Yes","2009","Part Time","no migration background","95","0.036299809739424","0.0301636315343233","0.0424359879445248"
"Yes","2009","Part Time","direct migration background","4","","",""
"Yes","2009","Part Time","indirect migration background","2","","",""
"Yes","2009","Not Working","no migration background","424","0.0716157760329005","0.0650919179542342","0.0781396341115668"
"Yes","2009","Not Working","direct migration background","36","0.0401632495492996","0.0254599124512655","0.0548665866473338"
"Yes","2009","Not Working","indirect migration background","","","",""
"No","2009","Full Time","no migration background","6058","0.982472634851389","0.979199088451426","0.985746181251353"
"No","2009","Full Time","direct migration background","527","0.988431970619697","0.979336945266791","0.997526995972603"
"No","2009","Full Time","indirect migration background","307","0.994392771719446","0.986080488310352","1.00270505512854"
"No","2009","Part Time","no migration background","3474","0.963700190260576","0.957564012055475","0.969836368465677"
"No","2009","Part Time","direct migration background","448","0.996753340759486","0.991508997886069","1.0019976836329"
"No","2009","Part Time","indirect migration background","209","0.996369213591061","0.988253674688748","1.00448475249337"
"No","2009","Not Working","no migration background","5577","0.9283842239671","0.921860365888433","0.934908082045766"
"No","2009","Not Working","direct migration background","649","0.9598367504507","0.945133413352666","0.974540087548734"
"No","2009","Not Working","indirect migration background","194","1","1","1"
"Yes","2010","Full Time","no migration background","","","",""
"Yes","2010","Full Time","direct migration background","","","",""
"Yes","2010","Full Time","indirect migration background","","","",""
"Yes","2010","Part Time","no migration background","","","",""
"Yes","2010","Part Time","direct migration background","","","",""
"Yes","2010","Part Time","indirect migration background","","","",""
"Yes","2010","Not Working","no migration background","","","",""
"Yes","2010","Not Working","direct migration background","","","",""
"Yes","2010","Not Working","indirect migration background","","","",""
"No","2010","Full Time","no migration background","","","",""
"No","2010","Full Time","direct migration background","","","",""
"No","2010","Full Time","indirect migration background","","","",""
"No","2010","Part Time","no migration background","","","",""
"No","2010","Part Time","direct migration background","","","",""
"No","2010","Part Time","indirect migration background","","","",""
"No","2010","Not Working","no migration background","","","",""
"No","2010","Not Working","direct migration background","","","",""
"No","2010","Not Working","indirect migration background","","","",""
"Yes","2011","Full Time","no migration background","156","0.02252911810682","0.0190102890253937","0.0260479471882463"
"Yes","2011","Full Time","direct migration background","9","","",""
"Yes","2011","Full Time","indirect migration background","4","","",""
"Yes","2011","Part Time","no migration background","142","0.0457050482849533","0.0393464466571773","0.0520636499127294"
"Yes","2011","Part Time","direct migration background","13","","",""
"Yes","2011","Part Time","indirect migration background","4","","",""
"Yes","2011","Not Working","no migration background","566","0.0782322708632295","0.0719705208397676","0.0844940208866914"
