"ple0015","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Yes","2009","1-pers.-HH","West Germany","107","0.0441625320453631","0.0355140983513364","0.0528109657393899"
"Yes","2009","1-pers.-HH","East Germany","29","","",""
"Yes","2009","(Married) couple without C. ","West Germany","290","0.0573485325634792","0.0508157415147265","0.0638813236122319"
"Yes","2009","(Married) couple without C. ","East Germany","109","0.0580131285995118","0.0472585017852316","0.0687677554137919"
"Yes","2009","Single parent ","West Germany","21","","",""
"Yes","2009","Single parent ","East Germany","2","","",""
"Yes","2009","Couple + C. LE 16 ","West Germany","22","","",""
"Yes","2009","Couple + C. LE 16 ","East Germany","6","","",""
"Yes","2009","Couple + C. GT 16 ","West Germany","49","0.0172207780288284","0.0119361920220288","0.0225053640356281"
"Yes","2009","Couple + C. GT 16 ","East Germany","17","","",""
"Yes","2009","Couple + C. LE and GT 16","West Germany","13","","",""
"Yes","2009","Couple + C. LE and GT 16","East Germany","1","","",""
"No","2009","1-pers.-HH","West Germany","2061","0.955837467954637","0.94718903426061","0.964485901648664"
"No","2009","1-pers.-HH","East Germany","713","0.954280215543864","0.939251004412032","0.969309426675696"
"No","2009","(Married) couple without C. ","West Germany","4576","0.942651467436521","0.936118676387768","0.949184258485273"
"No","2009","(Married) couple without C. ","East Germany","1706","0.941986871400488","0.931232244586208","0.952741498214769"
"No","2009","Single parent ","West Germany","707","0.954201274693604","0.939015774807032","0.969386774580175"
"No","2009","Single parent ","East Germany","266","0.990074077772786","0.97820546466469","1.00194269088088"
"No","2009","Couple + C. LE 16 ","West Germany","2237","0.988436240823685","0.984027507549765","0.992844974097606"
"No","2009","Couple + C. LE 16 ","East Germany","595","0.990250738163635","0.982395319980921","0.99810615634635"
"No","2009","Couple + C. GT 16 ","West Germany","2279","0.982779221971172","0.977494635964372","0.988063807977971"
"No","2009","Couple + C. GT 16 ","East Germany","820","0.976565161292403","0.966316504260114","0.986813818324692"
"No","2009","Couple + C. LE and GT 16","West Germany","946","0.991784651416915","0.986071700711712","0.997497602122118"
"No","2009","Couple + C. LE and GT 16","East Germany","221","0.995801643510044","0.987296185998692","1.0043071010214"
"Yes","2010","1-pers.-HH","West Germany","","","",""
"Yes","2010","1-pers.-HH","East Germany","","","",""
