"ple0015","year","bula_h","e11103","n","percent","lower_confidence","upper_confidence","value"
"No","2009","Berlin","Not Working","229","0.943060179637757","0.914161542332907","0.971958816942608","2"
"No","2009","Berlin","Part Time","160","0.9558253652225","0.924845430507769","0.98680529993723","2"
"No","2009","Lower Saxony","Part Time","411","0.981898979949181","0.969149033080904","0.994648926817459","2"
"No","2009","Lower Saxony","Full Time","578","0.992065104264802","0.984887661475405","0.999242547054199","2"
"No","2009","Schleswig-Holstein","Not Working","204","0.946957663450558","0.917207014110672","0.976708312790445","2"
"No","2009","Hamburg","Full Time","108","0.989350527799147","0.970168660356715","1.00853239524158","2"
"No","2009","Schleswig-Holstein","Part Time","125","0.930779992448277","0.886978130031654","0.9745818548649","2"
"No","2009","Schleswig-Holstein","Full Time","166","0.981591647865333","0.96132520061658","1.00185809511409","2"
"No","2009","Brandenburg","Full Time","289","0.997727841556956","0.992247918710073","1.00320776440384","2"
"No","2009","Brandenburg","Part Time","148","0.988705149680939","0.971849975089325","1.00556032427255","2"
"No","2009","Brandenburg","Not Working","334","0.934239499791809","0.908419387498884","0.960059612084733","2"
"No","2009","Mecklenburg-Western Pomerania","Full Time","187","0.968147315321059","0.943307908489891","0.992986722152226","2"
"No","2009","Mecklenburg-Western Pomerania","Not Working","182","0.925501700785807","0.888647026705611","0.962356374866002","2"
"No","2009","Saxony","Full Time","573","0.990043871964822","0.981956986994846","0.998130756934798","2"
"No","2009","Saxony","Part Time","259","0.978016803617105","0.960395994328515","0.995637612905694","2"
"No","2009","Saxony","Not Working","493","0.931053197978569","0.909462605183135","0.952643790774003","2"
"No","2009","Hamburg","Part Time","52","0.981185739389033","0.944947223556617","1.01742425522145","2"
"No","2009","Hamburg","Not Working","95","0.900000685229319","0.8431577973111","0.956843573147537","2"
"No","2009","Lower Saxony","Not Working","588","0.918801922742842","0.897640643194797","0.939963202290886","2"
"No","2009","Bremen","Full Time","33","1","1","1","2"
"No","2009","Bremen","Part Time","34","1","1","1","2"
"No","2009","Bavaria","Part Time","654","0.965200929600041","0.951323680733515","0.979078178466568","2"
"No","2009","Bavaria","Not Working","852","0.932844636962365","0.916644882452312","0.949044391472418","2"
"No","2009","Berlin","Full Time","262","0.952022134575145","0.926529765773723","0.977514503376567","2"
"No","2009","Mecklenburg-Western Pomerania","Part Time","88","0.980236280007645","0.951319307638081","1.00915325237721","2"
"No","2009","Saxony-Anhalt","Full Time","319","0.988914713021023","0.977531645811744","1.0002977802303","2"
"No","2009","Saxony-Anhalt","Part Time","143","0.975841684453781","0.95085048517821","1.00083288372935","2"
"No","2009","Saxony-Anhalt","Not Working","281","0.927481446708626","0.898231720805154","0.956731172612098","2"
"No","2009","Bremen","Not Working","47","0.872706903479718","0.782975019210001","0.962438787749436","2"
"No","2009","North Rhine-Westphalia","Full Time","1333","0.979898859607014","0.972445355213947","0.987352364000082","2"
"No","2009","North Rhine-Westphalia","Part Time","866","0.973761556874712","0.963218584151423","0.984304529598002","2"
"No","2009","North Rhine-Westphalia","Not Working","1314","0.934209246787688","0.921222852541221","0.947195641034155","2"
"No","2009","Hesse","Full Time","489","0.989496490186327","0.980506505160155","0.9984864752125","2"
"No","2009","Hesse","Part Time","302","0.975365898512259","0.958166116575165","0.992565680449352","2"
"No","2009","Hesse","Not Working","393","0.945790381775586","0.924135337961675","0.967445425589498","2"
"No","2009","Rhineland-Palatinate,Saarland","Full Time","376","0.990734151088298","0.981138600972788","1.00032970120381","2"
"No","2009","Rhineland-Palatinate,Saarland","Part Time","238","0.943504342932501","0.914653399366663","0.972355286498338","2"
"No","2009","Rhineland-Palatinate,Saarland","Not Working","377","0.958876790388157","0.939367949799445","0.978385630976869","2"
"No","2009","Baden-Württemberg","Full Time","857","0.978734348689667","0.969186180648532","0.988282516730803","2"
