"year","bula_h","hgtyp1hh","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","Baden-Württemberg","(Married) couple without C.","2.61","2","367","2","2","3","4","5","2.51","2.71","1","5","2","3"
"1990","Baden-Württemberg","1-pers.-HH","2.67","2","149","1","2","4","4","5","2.48","2.86","1","5","2","3"
"1990","Baden-Württemberg","Couple + C. GT 16 ","2.99","3","437","2","2","4","4","5","2.89","3.09","1","5","3","3"
"1990","Baden-Württemberg","Couple + C. LE 16","2.63","3","444","2","2","3","4","5","2.54","2.72","1","5","2","2"
"1990","Baden-Württemberg","Couple + C. LE and GT 16","2.73","3","188","2","2","3","4","4","2.6","2.86","1","5","2","3"
"1990","Baden-Württemberg","Single parent","2.62","2.95","77","1","2","4","4","5","2.35","2.89","1","5","2","3"
"1990","Bavaria","(Married) couple without C.","2.73","3","380","2","2","3","4","4","2.64","2.82","1","5","2","3"
"1990","Bavaria","1-pers.-HH","2.84","3","194","2","2","4","4","5","2.69","2.99","1","5","2","3"
"1990","Bavaria","Couple + C. GT 16 ","3","3","347","2","2","4","4","5","2.9","3.1","1","5","3","3"
"1990","Bavaria","Couple + C. LE 16","2.78","3","350","2","2","3","4","4","2.68","2.88","1","5","2","3"
"1990","Bavaria","Couple + C. LE and GT 16","3","3","144","2","2","4","4","5","2.83","3.17","1","5","3","4"
"1990","Bavaria","Single parent","2.93","3","78","1","2","4","4","5","2.68","3.18","1","5","2","3"
"1990","Berlin","(Married) couple without C.","2.84","3","86","2","2","4","4","5","2.62","3.06","1","5","2","3"
"1990","Berlin","1-pers.-HH","3.18","3","66","2","2","4","4","5","2.94","3.42","1","5","3","4"
"1990","Berlin","Couple + C. GT 16 ","2.96","3","38","1","2","4","4","5","2.55","3.37","1","5","2","4"
"1990","Berlin","Couple + C. LE 16","2.76","3","62","2","2","3","4","4","2.51","3.01","1","5","2","3"
"1990","Berlin","Couple + C. LE and GT 16","3.11","3","33","1","3","3","5","5","2.64","3.58","1","5","2","3"
"1990","Berlin","Single parent","","","","","","","","","","","","","",""
"1990","Brandenburg","(Married) couple without C.","","","","","","","","","","","","","",""
