"year","education","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"2017","Other degree","","","","","","","","","","","","","",""
"2017","secondary school degree","","","","","","","","","","","","","",""
"2018","college entrance qualification","","","","","","","","","","","","","",""
"2018","lower secondary degree","","","","","","","","","","","","","",""
"2018","no degree/no degree yet","","","","","","","","","","","","","",""
"2018","Other degree","","","","","","","","","","","","","",""
"2018","secondary school degree","","","","","","","","","","","","","",""
"2019","college entrance qualification","2.85","3","8549","2","2","4","4","5","2.83","2.87","1","5","3","3"
"2019","lower secondary degree","2.77","3","5308","2","2","4","4","5","2.74","2.8","1","5","3","3"
"2019","no degree/no degree yet","2.82","3","781","2","2","4","4","5","2.74","2.9","1","5","3","3"
"2019","Other degree","2.97","3","2563","2","2","4","4","5","2.93","3.01","1","5","3","3"
"2019","secondary school degree","2.76","3","7421","2","2","3","4","5","2.74","2.78","1","5","3","3"
