"year","hgtyp1hh","sex","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1990","(Married) couple without C.","Female","2.62","3","1156","2","2","3","4","5","2.57","2.67","1","5","2","3"
"1990","(Married) couple without C.","Male","2.76","3","1150","2","2","3","4","5","2.7","2.82","1","5","3","3"
"1990","1-pers.-HH","Female","2.74","3","618","1","2","4","4","5","2.66","2.82","1","5","3","3"
"1990","1-pers.-HH","Male","2.98","3","415","2","2","4","4","5","2.88","3.08","1","5","3","3"
"1990","Couple + C. GT 16 ","Female","2.89","3","909","2","2","4","4","5","2.83","2.95","1","5","3","3"
"1990","Couple + C. GT 16 ","Male","3.01","3","1143","2","2","4","4","5","2.95","3.07","1","5","3","3"
"1990","Couple + C. LE 16","Female","2.6","2","1052","2","2","3","4","5","2.54","2.66","1","5","2","2"
"1990","Couple + C. LE 16","Male","2.73","3","1035","2","2","3","4","5","2.67","2.79","1","5","2","3"
"1990","Couple + C. LE and GT 16","Female","2.94","3","428","2","2","4","4","5","2.84","3.04","1","5","3","3"
"1990","Couple + C. LE and GT 16","Male","3.04","3","460","2","2","4","4","5","2.95","3.13","1","5","3","3"
"1990","Single parent","Female","2.76","3","277","1","2","4","4","5","2.63","2.89","1","5","2","3"
"1990","Single parent","Male","3.04","3","182","2","2","4","4","5","2.88","3.2","1","5","3","3"
"1991","(Married) couple without C.","Female","","","","","","","","","","","","","",""
"1991","(Married) couple without C.","Male","","","","","","","","","","","","","",""
"1991","1-pers.-HH","Female","","","","","","","","","","","","","",""
"1991","1-pers.-HH","Male","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","Female","","","","","","","","","","","","","",""
"1991","Couple + C. GT 16 ","Male","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","Female","","","","","","","","","","","","","",""
"1991","Couple + C. LE 16","Male","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","Female","","","","","","","","","","","","","",""
"1991","Couple + C. LE and GT 16","Male","","","","","","","","","","","","","",""
"1991","Single parent","Female","","","","","","","","","","","","","",""
"1991","Single parent","Male","","","","","","","","","","","","","",""
"1992","(Married) couple without C.","Female","","","","","","","","","","","","","",""
