"plh0187","year","e11102","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Not Employed","(0) in school","72","0.276561255666341","0.225080413449471","0.328042097883212"
"Very rare","2007","Not Employed","(1a) inadequately completed","23","","",""
"Very rare","2007","Not Employed","(1b) general elementary school","179","0.16190751839645","0.140448771463591","0.18336626532931"
"Very rare","2007","Not Employed","(1c) basic vocational qualification","666","0.211668533914949","0.196752304867242","0.226584762962656"
"Very rare","2007","Not Employed","(2b) intermediate general qualification","37","0.202979133449338","0.148318209751454","0.257640057147221"
"Very rare","2007","Not Employed","(2a) intermediate vocational","241","0.186673837824282","0.165218572828809","0.208129102819755"
"Very rare","2007","Not Employed","(2c_gen) general maturity certificate","83","0.2329079686695","0.188305956389218","0.277509980949781"
"Very rare","2007","Not Employed","(2c_voc) vocational maturity certificate","84","0.210302572511446","0.170114035441305","0.250491109581587"
"Very rare","2007","Not Employed","(3a) lower tertiary education","119","0.210278851766464","0.174702000727519","0.245855702805409"
"Very rare","2007","Not Employed","(3b) higher tertiary education","149","0.205613780988233","0.174592033851476","0.23663552812499"
"Very rare","2007","Employed","(0) in school","5","","",""
"Very rare","2007","Employed","(1a) inadequately completed","20","","",""
"Very rare","2007","Employed","(1b) general elementary school","139","0.212869662226563","0.180332736749232","0.245406587703895"
"Very rare","2007","Employed","(1c) basic vocational qualification","666","0.22517287759203","0.209572806795015","0.240772948389044"
"Very rare","2007","Employed","(2b) intermediate general qualification","72","0.203215165403954","0.158778506137037","0.247651824670871"
"Very rare","2007","Employed","(2a) intermediate vocational","754","0.197278109288767","0.184298657530093","0.210257561047441"
"Very rare","2007","Employed","(2c_gen) general maturity certificate","96","0.18883192381972","0.153297582727004","0.224366264912436"
"Very rare","2007","Employed","(2c_voc) vocational maturity certificate","256","0.210155000886255","0.186749798451392","0.233560203321117"
"Very rare","2007","Employed","(3a) lower tertiary education","281","0.232072132745243","0.208236522338834","0.255907743151651"
"Very rare","2007","Employed","(3b) higher tertiary education","505","0.240083385013658","0.2215071732936","0.258659596733715"
"Rarely","2007","Not Employed","(0) in school","90","0.292460398852691","0.240105418342078","0.344815379363305"
"Rarely","2007","Not Employed","(1a) inadequately completed","30","0.229195108649654","0.158029429993685","0.300360787305623"
"Rarely","2007","Not Employed","(1b) general elementary school","306","0.243457151501561","0.218456408776833","0.268457894226288"
"Rarely","2007","Not Employed","(1c) basic vocational qualification","880","0.305069626157718","0.288256572698485","0.32188267961695"
"Rarely","2007","Not Employed","(2b) intermediate general qualification","63","0.278940108627126","0.217992372895633","0.339887844358619"
"Rarely","2007","Not Employed","(2a) intermediate vocational","406","0.28350681333048","0.258689911298173","0.308323715362787"
"Rarely","2007","Not Employed","(2c_gen) general maturity certificate","110","0.334134415825994","0.284361574571613","0.383907257080374"
"Rarely","2007","Not Employed","(2c_voc) vocational maturity certificate","121","0.305661075258893","0.260229753961956","0.351092396555831"
"Rarely","2007","Not Employed","(3a) lower tertiary education","180","0.32348234163571","0.282641218154578","0.364323465116842"
"Rarely","2007","Not Employed","(3b) higher tertiary education","233","0.358167252323495","0.321364680685013","0.394969823961976"
"Rarely","2007","Employed","(0) in school","18","","",""
"Rarely","2007","Employed","(1a) inadequately completed","21","","",""
"Rarely","2007","Employed","(1b) general elementary school","178","0.256582075742611","0.221866372081678","0.291297779403544"
"Rarely","2007","Employed","(1c) basic vocational qualification","943","0.329662328194608","0.312105437831585","0.34721921855763"
"Rarely","2007","Employed","(2b) intermediate general qualification","92","0.280642906529516","0.23102457984589","0.330261233213143"
"Rarely","2007","Employed","(2a) intermediate vocational","1277","0.334330926935331","0.31894400278015","0.349717851090513"
"Rarely","2007","Employed","(2c_gen) general maturity certificate","151","0.313826245016779","0.27169378528391","0.355958704749648"
"Rarely","2007","Employed","(2c_voc) vocational maturity certificate","407","0.350282684047919","0.322876841641557","0.377688526454281"
"Rarely","2007","Employed","(3a) lower tertiary education","446","0.386735004102219","0.359237998813349","0.414232009391089"
"Rarely","2007","Employed","(3b) higher tertiary education","750","0.321289741976201","0.300980965213485","0.341598518738916"
"Sometimes","2007","Not Employed","(0) in school","92","0.288601375308362","0.236451316695617","0.340751433921108"
"Sometimes","2007","Not Employed","(1a) inadequately completed","51","0.343545584359898","0.263139268383215","0.423951900336581"
"Sometimes","2007","Not Employed","(1b) general elementary school","383","0.374153468429244","0.345964207461113","0.402342729397376"
"Sometimes","2007","Not Employed","(1c) basic vocational qualification","903","0.330749420471416","0.313569530194167","0.347929310748664"
"Sometimes","2007","Not Employed","(2b) intermediate general qualification","71","0.339394982073212","0.275046239304654","0.403743724841771"
"Sometimes","2007","Not Employed","(2a) intermediate vocational","429","0.365113046722415","0.338602318295252","0.391623775149578"
"Sometimes","2007","Not Employed","(2c_gen) general maturity certificate","107","0.306477703753503","0.257829344228573","0.355126063278433"
