"plh0187","year","pgisced97","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","general elemantary","323","0.151888153247844","0.136958142530708","0.16681816396498","4"
"Often","2007","higher education","353","0.104922096426672","0.0958589118843507","0.113985280968994","4"
"Often","2007","higher vocational","142","0.0845903319487337","0.0706696018528506","0.0985110620446168","4"
"Often","2007","in school","30","0.0831329435425796","0.0538300393684363","0.112435847716723","4"
"Often","2007","inadequately","41","0.202222245770526","0.14890407150568","0.255540420035373","4"
"Often","2007","middle vocational","1044","0.110077222043896","0.104045966422824","0.116108477664969","4"
"Often","2007","vocational + Abi","132","0.110644102339004","0.0926849342722582","0.128603270405749","4"
"Rarely","2007","vocational + Abi","397","0.32734797371998","0.300483128604204","0.354212818835757","2"
"Rarely","2007","middle vocational","3414","0.316118714377463","0.307158914557308","0.325078514197618","2"
"Rarely","2007","in school","108","0.315249812205318","0.265936474311703","0.364563150098932","2"
"Rarely","2007","inadequately","48","0.229387468047458","0.173576093098695","0.285198842996221","2"
"Rarely","2007","general elemantary","631","0.255856047414699","0.237705157392202","0.274006937437196","2"
"Rarely","2007","higher education","1609","0.345486891634228","0.331423441202251","0.359550342066205","2"
"Rarely","2007","higher vocational","535","0.35278134177656","0.328877251552607","0.376685432000514","2"
"Sometimes","2007","inadequately","77","0.33097235730616","0.268507214541051","0.393437500071269","3"
"Sometimes","2007","higher vocational","471","0.305818445793826","0.282768905175493","0.32886798641216","3"
"Sometimes","2007","in school","111","0.305856930205923","0.256951784153815","0.354762076258031","3"
"Sometimes","2007","higher education","1290","0.300728959043064","0.287166847175545","0.314291070910584","3"
"Sometimes","2007","middle vocational","3247","0.329094424111667","0.320039729525392","0.338149118697942","3"
"Sometimes","2007","vocational + Abi","345","0.310010040779721","0.283531530296073","0.336488551263369","3"
"Sometimes","2007","general elemantary","740","0.361484416586397","0.34149950900711","0.381469324165684","3"
"Very often","2007","general elemantary","107","0.0477572248957434","0.038886379950247","0.0566280698412398","5"
"Very often","2007","middle vocational","363","0.0400589594849286","0.0362801503589216","0.0438377686109356","5"
"Very often","2007","inadequately","14","","","","5"
"Very often","2007","vocational + Abi","42","0.0393655148688217","0.0282322808055306","0.0504987489321128","5"
"Very often","2007","in school","15","","","","5"
"Very often","2007","higher education","86","0.0202001394075668","0.0160394739693953","0.0243608048457382","5"
"Very often","2007","higher vocational","36","0.0255501349619817","0.0176566233847751","0.0334436465391882","5"
