"plh0187","year","age_gr","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","546","0.119802556321967","0.110534593418442","0.129070519225492","4"
"Often","2007","35-65 y.","1098","0.111046821622181","0.105291920614459","0.116801722629902","4"
"Often","2007","66 and older","465","0.114561792353939","0.10514147786707","0.123982106840808","4"
"Rarely","2007","35-65 y.","3886","0.318473806113934","0.309940379010168","0.327007233217701","2"
"Rarely","2007","16-34 y.","1574","0.323058714567543","0.309711906227995","0.336405522907091","2"
"Rarely","2007","66 and older","1380","0.298660787658151","0.285123877825014","0.312197697491288","2"
"Sometimes","2007","16-34 y.","1444","0.322291399905654","0.308952898169073","0.335629901642235","3"
"Sometimes","2007","35-65 y.","3559","0.32175303276879","0.313196445137036","0.330309620400543","3"
"Sometimes","2007","66 and older","1375","0.33637442367996","0.322399822785593","0.350349024574327","3"
"Very often","2007","66 and older","161","0.0342637472548373","0.0288833657796833","0.0396441287299912","5"
"Very often","2007","16-34 y.","163","0.0410960912434429","0.0354304509803542","0.0467617315065315","5"
"Very often","2007","35-65 y.","362","0.0380120855462788","0.0345094818256659","0.0415146892668918","5"
"Very rare","2007","16-34 y.","989","0.193751237961394","0.182471007665295","0.205031468257492","1"
"Very rare","2007","35-65 y.","2545","0.210714253948817","0.20324444601891","0.218184061878724","1"
"Very rare","2007","66 and older","1010","0.216139249053112","0.203964706522085","0.228313791584139","1"
"Often","2008","35-65 y.","1038","0.113354996117401","0.107338233464467","0.119371758770334","4"
"Often","2008","66 and older","488","0.12037987073938","0.110697587526221","0.13006215395254","4"
"Often","2008","16-34 y.","442","0.112862113940456","0.103475139819982","0.122249088060931","4"
"Rarely","2008","16-34 y.","1568","0.348158513103503","0.334026127605458","0.362290898601548","2"
"Rarely","2008","35-65 y.","3724","0.32964306416319","0.320721465433249","0.33856466289313","2"
"Rarely","2008","66 and older","1404","0.316191040071651","0.302355521583084","0.330026558560218","2"
"Sometimes","2008","35-65 y.","3220","0.306054162196415","0.297307756986278","0.314800567406552","3"
"Sometimes","2008","66 and older","1356","0.334087039220026","0.320052705037077","0.348121373402974","3"
"Sometimes","2008","16-34 y.","1307","0.304545835603833","0.29089319821348","0.318198472994187","3"
"Very often","2008","16-34 y.","123","0.0290424603873105","0.0240608152350751","0.0340241055395459","5"
"Very often","2008","35-65 y.","315","0.035604404201509","0.0320876085666156","0.0391211998364023","5"
"Very often","2008","66 and older","149","0.0353639217739134","0.0298683203547815","0.0408595231930454","5"
"Very rare","2008","35-65 y.","2368","0.215343373321486","0.207541960845333","0.223144785797639","1"
"Very rare","2008","66 and older","942","0.19397812819503","0.182212826681637","0.205743429708423","1"
"Very rare","2008","16-34 y.","925","0.205391076964897","0.193406478941898","0.217375674987896","1"
"Often","2009","16-34 y.","439","0.118845589275764","0.10880831065219","0.128882867899339","4"
"Often","2009","35-65 y.","981","0.108853598036024","0.102707245271663","0.114999950800385","4"
"Often","2009","66 and older","390","0.0978148898237337","0.0887985478336906","0.106831231813777","4"
"Rarely","2009","16-34 y.","1421","0.344403220527876","0.329664816980568","0.359141624075184","2"
"Rarely","2009","35-65 y.","3428","0.335883768087873","0.326563291602517","0.345204244573229","2"
"Rarely","2009","66 and older","1451","0.33362345128716","0.319312509954332","0.347934392619987","2"
"Sometimes","2009","66 and older","1247","0.316723373987738","0.302603903717155","0.330842844258321","3"
"Sometimes","2009","16-34 y.","1235","0.316883440057544","0.302452467037922","0.331314413077167","3"
"Sometimes","2009","35-65 y.","3048","0.316659939467214","0.307480068805251","0.325839810129178","3"
"Very often","2009","16-34 y.","114","0.0325520548683459","0.0270477631387478","0.038056346597944","5"
"Very often","2009","35-65 y.","312","0.0373251836566792","0.0335844021601853","0.0410659651531732","5"
"Very often","2009","66 and older","142","0.0359443343512515","0.0302943617489114","0.0415943069535915","5"
"Very rare","2009","66 and older","940","0.215893950550117","0.203406099716759","0.228381801383475","1"
"Very rare","2009","35-65 y.","2095","0.201277510752209","0.193364948460485","0.209190073043933","1"
"Very rare","2009","16-34 y.","784","0.187315695270469","0.175213993213701","0.199417397327237","1"
"Often","2010","16-34 y.","366","0.102061612686718","0.0921478211478437","0.111975404225592","4"
"Often","2010","35-65 y.","932","0.112307739866831","0.105809369640943","0.118806110092718","4"
"Often","2010","66 and older","425","0.119291962011269","0.109292098253488","0.129291825769049","4"
"Rarely","2010","16-34 y.","1247","0.345284087560339","0.329713678205311","0.360854496915366","2"
"Rarely","2010","35-65 y.","3266","0.344682435254621","0.334900971032273","0.35446389947697","2"
"Rarely","2010","66 and older","1326","0.321227669755222","0.306821748020269","0.335633591490175","2"
"Sometimes","2010","35-65 y.","2694","0.304184471112063","0.294715910402073","0.313653031822053","3"
"Sometimes","2010","66 and older","1358","0.344230052824896","0.329572122300579","0.358887983349214","3"
"Sometimes","2010","16-34 y.","1029","0.300497517478959","0.285483380471918","0.315511654486","3"
"Very often","2010","16-34 y.","107","0.0330394582399016","0.0271860861128206","0.0388928303669826","5"
"Very often","2010","35-65 y.","235","0.0318183976622","0.028206079824989","0.035430715499411","5"
"Very often","2010","66 and older","131","0.0352546627328242","0.0295649919414273","0.0409443335242211","5"
"Very rare","2010","16-34 y.","833","0.219117324034083","0.205571153084236","0.23266349498393","1"
"Very rare","2010","66 and older","796","0.179995652675789","0.168143108090911","0.191848197260667","1"
"Very rare","2010","35-65 y.","1942","0.207006956104285","0.198668309883851","0.21534560232472","1"
"Often","2011","35-65 y.","1171","0.11311851116366","0.107282699643469","0.11895432268385","4"
"Often","2011","66 and older","512","0.108236752848806","0.0997524829008994","0.116721022796713","4"
"Often","2011","16-34 y.","465","0.110611150980903","0.101225492643935","0.11999680931787","4"
"Rarely","2011","35-65 y.","3785","0.318826935938406","0.310240600370524","0.327413271506287","2"
"Rarely","2011","16-34 y.","1540","0.364773094197294","0.350368690449253","0.379177497945334","2"
"Rarely","2011","66 and older","1649","0.312293285274149","0.299637611493862","0.324948959054437","2"
"Sometimes","2011","35-65 y.","3723","0.329979414668109","0.321315999672528","0.338642829663689","3"
"Sometimes","2011","16-34 y.","1310","0.301938755963053","0.288200688679358","0.315676823246748","3"
"Sometimes","2011","66 and older","1670","0.342198059027061","0.329241530299092","0.355154587755029","3"
"Very often","2011","16-34 y.","143","0.0279311413333814","0.023000399078246","0.0328618835885167","5"
"Very often","2011","35-65 y.","320","0.0309989099804512","0.027805630238219","0.0341921897226835","5"
"Very often","2011","66 and older","134","0.0309901614330143","0.0262577953986056","0.035722527467423","5"
"Very rare","2011","35-65 y.","2317","0.207076228249375","0.199610323176133","0.214542133322617","1"
"Very rare","2011","66 and older","1186","0.206281741416969","0.195231649361476","0.217331833472462","1"
"Very rare","2011","16-34 y.","832","0.194745857525369","0.182895811340378","0.206595903710361","1"
"Often","2012","16-34 y.","363","0.0880951685031155","0.0794666422021909","0.09672369480404","4"
"Often","2012","35-65 y.","1074","0.106599684025841","0.100876956418523","0.112322411633159","4"
"Often","2012","66 and older","474","0.0979175323444884","0.0898504604251272","0.10598460426385","4"
"Rarely","2012","35-65 y.","4014","0.344211831564552","0.335401408752281","0.353022254376823","2"
"Rarely","2012","16-34 y.","1543","0.385162728285526","0.370348192610925","0.399977263960126","2"
"Rarely","2012","66 and older","1785","0.330702494832976","0.317932494272845","0.343472495393107","2"
"Sometimes","2012","16-34 y.","1179","0.272210022325092","0.258659971803303","0.28576007284688","3"
"Sometimes","2012","35-65 y.","3315","0.300432985752341","0.291931584124224","0.308934387380458","3"
"Sometimes","2012","66 and older","1583","0.325117697776339","0.312403267549402","0.337832128003276","3"
"Very often","2012","16-34 y.","88","0.0171921648216285","0.0132349884094421","0.021149341233815","5"
"Very often","2012","35-65 y.","282","0.0274244431557277","0.0243959077904936","0.0304529785209618","5"
"Very often","2012","66 and older","140","0.0320392764845579","0.0272592225656984","0.0368193304034173","5"
"Very rare","2012","66 and older","1232","0.214222998561639","0.203086586773636","0.225359410349641","1"
"Very rare","2012","16-34 y.","972","0.237339916064639","0.224387919389837","0.250291912739441","1"
"Very rare","2012","35-65 y.","2486","0.221331055501539","0.213632669736225","0.229029441266852","1"
"Often","2013","16-34 y.","548","0.0841239863232635","0.0769388438389352","0.0913091288075918","4"
"Often","2013","35-65 y.","1448","0.101188592944725","0.0963609754196274","0.106016210469822","4"
"Often","2013","66 and older","474","0.109949194344668","0.101279981379077","0.118618407310258","4"
"Rarely","2013","16-34 y.","2130","0.366955123882738","0.354478966424774","0.379431281340701","2"
"Rarely","2013","35-65 y.","5503","0.351043326011158","0.343402839719403","0.358683812302913","2"
"Rarely","2013","66 and older","1715","0.331906466767298","0.318856700341503","0.344956233193094","2"
"Sometimes","2013","16-34 y.","1600","0.279234890966075","0.267622040353597","0.290847741578553","3"
"Sometimes","2013","35-65 y.","4413","0.301705882112448","0.294358309790939","0.309053454433958","3"
"Sometimes","2013","66 and older","1550","0.322098033970516","0.309148512172225","0.335047555768808","3"
"Very often","2013","16-34 y.","163","0.0266359956998712","0.0224679811242659","0.0308040102754765","5"
"Very often","2013","35-65 y.","416","0.0270093176290145","0.024414278350503","0.0296043569075261","5"
"Very often","2013","66 and older","124","0.0279152796215765","0.0233501901163482","0.0324803691268048","5"
"Very rare","2013","16-34 y.","1292","0.243050003128053","0.231947049361336","0.254152956894769","1"
"Very rare","2013","35-65 y.","3211","0.219052881302654","0.212431965159087","0.225673797446222","1"
"Very rare","2013","66 and older","1139","0.208131025295941","0.196880538274168","0.219381512317715","1"
"Often","2014","35-65 y.","1512","0.099987382451103","0.0952766423968514","0.104698122505355","4"
"Often","2014","66 and older","463","0.0975906933208379","0.0893469088401284","0.105834477801547","4"
"Often","2014","16-34 y.","597","0.0905637207722508","0.0836289611174425","0.097498480427059","4"
"Rarely","2014","16-34 y.","2431","0.375369444110337","0.363668814840162","0.387070073380511","2"
"Rarely","2014","35-65 y.","5499","0.344800727722642","0.337336875514685","0.352264579930599","2"
"Rarely","2014","66 and older","1692","0.333281330889166","0.320186573804793","0.34637608797354","2"
"Sometimes","2014","16-34 y.","1881","0.274524245371904","0.263740491860039","0.28530799888377","3"
"Sometimes","2014","35-65 y.","4492","0.292374850729178","0.285232126588248","0.299517574870108","3"
"Sometimes","2014","66 and older","1511","0.318671270283323","0.305727212237446","0.3316153283292","3"
"Very often","2014","16-34 y.","175","0.0187238238545843","0.0154484487122894","0.0219991989968792","5"
"Very often","2014","66 and older","163","0.035286332069286","0.0301609868932771","0.0404116772452949","5"
"Very often","2014","35-65 y.","465","0.0288489221237151","0.0262204677952441","0.0314773764521862","5"
"Very rare","2014","16-34 y.","1495","0.240818765890924","0.230486726737875","0.251150805043973","1"
"Very rare","2014","35-65 y.","3610","0.233988116973362","0.227339873806001","0.240636360140723","1"
"Very rare","2014","66 and older","1149","0.215170373437387","0.203754751532975","0.226585995341799","1"
"Often","2015","66 and older","508","0.108957890091243","0.100253151306143","0.117662628876344","4"
"Often","2015","16-34 y.","545","0.0877026004055674","0.0803958473471873","0.0950093534639475","4"
"Often","2015","35-65 y.","1285","0.0945629431896144","0.089786879132776","0.0993390072464528","4"
"Rarely","2015","16-34 y.","2127","0.377234762142284","0.364714367711893","0.389755156572675","2"
"Rarely","2015","35-65 y.","5252","0.35966699746177","0.35183389589679","0.367500099026749","2"
"Rarely","2015","66 and older","1683","0.325643177605829","0.312551564684433","0.338734790527226","2"
"Sometimes","2015","16-34 y.","1626","0.278372905786376","0.266795270269393","0.289950541303359","3"
"Sometimes","2015","66 and older","1488","0.322857409356723","0.309795016821484","0.335919801891962","3"
"Sometimes","2015","35-65 y.","4165","0.292396688791859","0.284972283468481","0.299821094115238","3"
"Very often","2015","16-34 y.","133","0.0194491772645289","0.0158819100056463","0.0230164445234115","5"
"Very often","2015","66 and older","139","0.0319002930132869","0.0269908223777823","0.0368097636487914","5"
"Very often","2015","35-65 y.","428","0.0310610149359553","0.0282293846003741","0.0338926452715366","5"
"Very rare","2015","66 and older","1104","0.210641229932918","0.199249591383979","0.222032868481857","1"
"Very rare","2015","16-34 y.","1326","0.237240554401244","0.226252058800976","0.248229050001511","1"
"Very rare","2015","35-65 y.","3289","0.222312355620801","0.215525557672275","0.229099153569327","1"
"Often","2016","35-65 y.","1263","0.0964463719247806","0.091537455724686","0.101355288124875","4"
"Often","2016","16-34 y.","466","0.0815952663817672","0.0744216788974729","0.0887688538660616","4"
"Often","2016","66 and older","432","0.109988730095776","0.101097673756459","0.118879786435093","4"
"Rarely","2016","16-34 y.","2067","0.376258814753285","0.363563823319843","0.388953806186727","2"
"Rarely","2016","35-65 y.","4942","0.343145404159826","0.335250635317113","0.35104017300254","2"
"Rarely","2016","66 and older","1674","0.339197073101119","0.325743317244516","0.352650828957722","2"
"Sometimes","2016","66 and older","1477","0.316027262854454","0.302815426498834","0.329239099210074","3"
