"plh0187","year","pgisced97","sex","n","percent","lower_confidence","upper_confidence"
"Rarely","2008","inadequately","Female","26","","",""
"Rarely","2008","general elemantary","Male","233","0.368118254165916","0.330576458323243","0.405660050008589"
"Rarely","2008","general elemantary","Female","376","0.24137499887849","0.218911550695298","0.263838447061682"
"Rarely","2008","middle vocational","Male","1725","0.361581791667433","0.347712523769578","0.375451059565289"
"Rarely","2008","middle vocational","Female","1623","0.293838747429256","0.281385775604284","0.306291719254228"
"Rarely","2008","vocational + Abi","Male","162","0.365965873731899","0.321008036776175","0.410923710687623"
"Rarely","2008","vocational + Abi","Female","212","0.330309064482094","0.294372827337383","0.366245301626804"
"Rarely","2008","higher vocational","Male","333","0.399492822960213","0.36617146924939","0.432814176671036"
"Rarely","2008","higher vocational","Female","204","0.321958591676555","0.284161606656398","0.359755576696712"
"Rarely","2008","higher education","Male","897","0.378210701185767","0.35837917574145","0.398042226630083"
"Rarely","2008","higher education","Female","650","0.334334695542184","0.313144581033046","0.355524810051323"
"Sometimes","2008","in school","Male","39","0.243042382052509","0.178566035801264","0.307518728303755"
"Sometimes","2008","in school","Female","71","0.421271571642688","0.349732873799537","0.49281026948584"
"Sometimes","2008","inadequately","Male","22","","",""
"Sometimes","2008","inadequately","Female","37","0.405445018325085","0.315317448538252","0.495572588111919"
"Sometimes","2008","general elemantary","Male","162","0.261527942000119","0.227319795465972","0.295736088534267"
"Sometimes","2008","general elemantary","Female","518","0.388224392652913","0.362641232346636","0.41380755295919"
"Sometimes","2008","middle vocational","Male","1199","0.26985789172131","0.257044358841995","0.282671424600624"
"Sometimes","2008","middle vocational","Female","1768","0.354703299545828","0.341624169199607","0.367782429892049"
"Sometimes","2008","vocational + Abi","Male","125","0.311919114855613","0.268680722526321","0.355157507184906"
"Sometimes","2008","vocational + Abi","Female","219","0.314631431550077","0.279150232405788","0.350112630694367"
"Sometimes","2008","higher vocational","Male","215","0.240916450562511","0.211823547312141","0.270009353812881"
"Sometimes","2008","higher vocational","Female","202","0.348583691343572","0.310034800538844","0.387132582148299"
"Sometimes","2008","higher education","Male","561","0.256288633135381","0.23843467650432","0.274142589766441"
"Sometimes","2008","higher education","Female","652","0.345460273207942","0.324101235596378","0.366819310819506"
"Often","2008","in school","Male","12","","",""
"Often","2008","in school","Female","23","","",""
"Often","2008","inadequately","Male","9","","",""
"Often","2008","inadequately","Female","24","","",""
"Often","2008","general elemantary","Male","63","0.124497398945005","0.0987986298970169","0.150196167992993"
"Often","2008","general elemantary","Female","220","0.157945778107028","0.138801422892055","0.177090133322001"
"Often","2008","middle vocational","Male","369","0.0945439140748272","0.0860979717121174","0.102989856437537"
"Often","2008","middle vocational","Female","655","0.141531953607517","0.132002766608576","0.151061140606458"
"Often","2008","vocational + Abi","Male","28","","",""
"Often","2008","vocational + Abi","Female","89","0.159092499226063","0.131145569070237","0.187039429381888"
"Often","2008","higher vocational","Male","63","0.0893595157162048","0.0699527606355905","0.108766270796819"
"Often","2008","higher vocational","Female","71","0.11454765835442","0.0887841653852283","0.140311151323612"
"Often","2008","higher education","Male","132","0.0712449190969102","0.0607254179920729","0.0817644202017476"
"Often","2008","higher education","Female","175","0.109371680890954","0.0953527365196359","0.123390625262272"
"Very often","2008","in school","Male","2","","",""
"Very often","2008","in school","Female","8","","",""
"Very often","2008","inadequately","Male","2","","",""
"Very often","2008","inadequately","Female","15","","",""
"Very often","2008","general elemantary","Male","15","","",""
"Very often","2008","general elemantary","Female","82","0.0654549335617486","0.0524715459801003","0.0784383211433969"
"Very often","2008","middle vocational","Male","81","0.0174475655834484","0.0136679910326923","0.0212271401342045"
"Very often","2008","middle vocational","Female","234","0.049737282704762","0.0437939587363269","0.0556806066731972"
"Very often","2008","vocational + Abi","Male","5","","",""
"Very often","2008","vocational + Abi","Female","29","","",""
"Very often","2008","higher vocational","Male","11","","",""
"Very often","2008","higher vocational","Female","16","","",""
"Very often","2008","higher education","Male","30","0.023969547522359","0.0177145204261924","0.0302245746185255"
"Very often","2008","higher education","Female","44","0.0193152781785468","0.0131332666968602","0.0254972896602333"
"Very rare","2009","in school","Male","48","0.268556109301215","0.201735140896087","0.335377077706343"
"Very rare","2009","in school","Female","21","","",""
"Very rare","2009","inadequately","Male","15","","",""
"Very rare","2009","inadequately","Female","7","","",""
"Very rare","2009","general elemantary","Male","151","0.228784382011512","0.193963218216929","0.263605545806095"
"Very rare","2009","general elemantary","Female","166","0.142535951658356","0.123101034375334","0.161970868941379"
"Very rare","2009","middle vocational","Male","1111","0.24785992884982","0.234909424643572","0.260810433056068"
"Very rare","2009","middle vocational","Female","749","0.148183819475414","0.13811622206117","0.158251416889659"
"Very rare","2009","vocational + Abi","Male","98","0.212531489669308","0.172085072493088","0.252977906845529"
"Very rare","2009","vocational + Abi","Female","92","0.161017599348941","0.13177830788022","0.190256890817661"
"Very rare","2009","higher vocational","Male","204","0.249877301636122","0.21947482807173","0.280279775200513"
"Very rare","2009","higher vocational","Female","92","0.172121000422087","0.140486950781816","0.203755050062358"
"Very rare","2009","higher education","Male","637","0.27331187656403","0.254621198493905","0.292002554634155"
"Very rare","2009","higher education","Female","358","0.181868162521038","0.164300354127328","0.199435970914749"
"Rarely","2009","in school","Male","67","0.396333571284184","0.322588384282324","0.470078758286045"
"Rarely","2009","in school","Female","40","0.163838827357174","0.103174486062125","0.224503168652223"
"Rarely","2009","inadequately","Male","17","","",""
"Rarely","2009","inadequately","Female","17","","",""
"Rarely","2009","general elemantary","Male","200","0.383199758196606","0.342897714653079","0.423501801740133"
"Rarely","2009","general elemantary","Female","364","0.278649940659598","0.253726095754728","0.303573785564468"
"Rarely","2009","middle vocational","Male","1622","0.361698330940466","0.347286458952651","0.376110202928281"
"Rarely","2009","middle vocational","Female","1525","0.308512003649861","0.295423775362158","0.321600231937564"
"Rarely","2009","vocational + Abi","Male","152","0.388603610269083","0.340412529490858","0.436794691047309"
"Rarely","2009","vocational + Abi","Female","202","0.275113809720959","0.239587928941515","0.310639690500402"
"Rarely","2009","higher vocational","Male","285","0.364309766508894","0.330515926878112","0.398103606139676"
"Rarely","2009","higher vocational","Female","190","0.316054876030339","0.277092421885425","0.355017330175252"
"Rarely","2009","higher education","Male","885","0.39842282880359","0.377890436435367","0.418955221171814"
"Rarely","2009","higher education","Female","605","0.33911106325423","0.317550365076328","0.360671761432132"
"Sometimes","2009","in school","Male","44","0.262834212126892","0.196470866572999","0.329197557680785"
"Sometimes","2009","in school","Female","56","0.492966748597446","0.411024645500647","0.574908851694245"
"Sometimes","2009","inadequately","Male","23","","",""
"Sometimes","2009","inadequately","Female","40","0.374033686579435","0.27871866869535","0.46934870446352"
"Sometimes","2009","general elemantary","Male","152","0.268273469040468","0.231544778027513","0.305002160053423"
"Sometimes","2009","general elemantary","Female","436","0.354794603653674","0.328196539751747","0.381392667555602"
"Sometimes","2009","middle vocational","Male","1151","0.29244703144565","0.278803171872586","0.306090891018713"
"Sometimes","2009","middle vocational","Female","1696","0.353174999126507","0.339631188247907","0.366718810005106"
"Sometimes","2009","vocational + Abi","Male","103","0.265021658150792","0.221387181636694","0.30865613466489"
"Sometimes","2009","vocational + Abi","Female","207","0.39691676404258","0.35799503770884","0.435838490376319"
"Sometimes","2009","higher vocational","Male","212","0.291862610082568","0.259937871028157","0.323787349136979"
"Sometimes","2009","higher vocational","Female","164","0.308894119377427","0.270174458737034","0.34761378001782"
"Sometimes","2009","higher education","Male","516","0.24370071070034","0.225695549332642","0.261705872068039"
"Sometimes","2009","higher education","Female","640","0.346803166951333","0.325126567010163","0.368479766892504"
"Often","2009","in school","Male","9","","",""
"Often","2009","in school","Female","23","","",""
"Often","2009","inadequately","Male","8","","",""
"Often","2009","inadequately","Female","20","","",""
"Often","2009","general elemantary","Male","45","0.102099373750974","0.0769997123137757","0.127199035188171"
"Often","2009","general elemantary","Female","207","0.165467448226702","0.144809344576203","0.186125551877202"
"Often","2009","middle vocational","Male","308","0.0788166768795257","0.070734725248152","0.0868986285108994"
"Often","2009","middle vocational","Female","592","0.135132592912254","0.125445190826167","0.144819994998342"
"Often","2009","vocational + Abi","Male","35","0.121637435874411","0.0893210821556193","0.153953789593203"
"Often","2009","vocational + Abi","Female","79","0.119028220953008","0.0932673990597974","0.144789042846218"
"Often","2009","higher vocational","Male","58","0.0712035356929858","0.0531446720532247","0.089262399332747"
"Often","2009","higher vocational","Female","76","0.153285860663706","0.12309511203022","0.183476609297193"
"Often","2009","higher education","Male","124","0.0728266129482248","0.0619286002711626","0.083724625625287"
"Often","2009","higher education","Female","196","0.104439617516258","0.0905110109027834","0.118368224129733"
"Very often","2009","in school","Male","1","","",""
"Very often","2009","in school","Female","3","","",""
"Very often","2009","inadequately","Male","6","","",""
"Very often","2009","inadequately","Female","15","","",""
"Very often","2009","general elemantary","Male","11","","",""
"Very often","2009","general elemantary","Female","70","0.0585520558016688","0.0454999148111383","0.0716041967921993"
"Very often","2009","middle vocational","Male","78","0.0191780318845387","0.015064344698381","0.0232917190706964"
"Very often","2009","middle vocational","Female","222","0.0549965848359638","0.0485365173438284","0.0614566523280991"
"Very often","2009","vocational + Abi","Male","5","","",""
"Very often","2009","vocational + Abi","Female","27","","",""
"Very often","2009","higher vocational","Male","20","","",""
"Very often","2009","higher vocational","Female","25","","",""
"Very often","2009","higher education","Male","22","","",""
"Very often","2009","higher education","Female","53","0.0277779897571402","0.0202935252880023","0.035262454226278"
"Very rare","2010","in school","Male","51","0.220382714600995","0.154916500795529","0.28584892840646"
"Very rare","2010","in school","Female","19","","",""
"Very rare","2010","inadequately","Male","15","","",""
"Very rare","2010","inadequately","Female","9","","",""
"Very rare","2010","general elemantary","Male","152","0.244938525980296","0.207205857145945","0.282671194814647"
"Very rare","2010","general elemantary","Female","157","0.129636169135049","0.110077169076583","0.149195169193516"
"Very rare","2010","middle vocational","Male","1019","0.248070180672029","0.23453103717273","0.261609324171327"
"Very rare","2010","middle vocational","Female","694","0.150638960646525","0.140078292666251","0.1611996286268"
"Very rare","2010","vocational + Abi","Male","106","0.250363486953532","0.205980307528259","0.294746666378804"
"Very rare","2010","vocational + Abi","Female","112","0.210830772331152","0.177634741042848","0.244026803619457"
"Very rare","2010","higher vocational","Male","177","0.250498440141471","0.219300367102919","0.281696513180023"
"Very rare","2010","higher vocational","Female","81","0.133926491005442","0.104426374375266","0.163426607635618"
"Very rare","2010","higher education","Male","581","0.256063564697834","0.237238786352137","0.274888343043531"
"Very rare","2010","higher education","Female","318","0.181893601274099","0.163922484617768","0.19986471793043"
"Rarely","2010","in school","Male","48","0.305692298196599","0.232930073265334","0.378454523127863"
"Rarely","2010","in school","Female","32","0.184724676677792","0.113797319640291","0.255652033715294"
"Rarely","2010","inadequately","Male","17","","",""
"Rarely","2010","inadequately","Female","19","","",""
"Rarely","2010","general elemantary","Male","159","0.352585602828271","0.310665602047142","0.394505603609399"
"Rarely","2010","general elemantary","Female","308","0.261903321210623","0.236302124620497","0.287504517800749"
"Rarely","2010","middle vocational","Male","1473","0.360609562448664","0.345556774499733","0.375662350397594"
"Rarely","2010","middle vocational","Female","1415","0.306120695175549","0.292513617041834","0.319727773309264"
"Rarely","2010","vocational + Abi","Male","134","0.37415729526781","0.324581778020009","0.423732812515612"
"Rarely","2010","vocational + Abi","Female","190","0.348562471364852","0.309782204403141","0.387342738326562"
"Rarely","2010","higher vocational","Male","286","0.389200579142899","0.354095089548284","0.424306068737515"
"Rarely","2010","higher vocational","Female","194","0.389596753851824","0.347356240007615","0.431837267696032"
"Rarely","2010","higher education","Male","833","0.389524160826821","0.368491728336391","0.410556593317252"
"Rarely","2010","higher education","Female","630","0.329237787357995","0.307345023666799","0.351130551049192"
"Sometimes","2010","in school","Male","40","0.394544829769169","0.317352010092423","0.471737649445914"
"Sometimes","2010","in school","Female","40","0.423566762036463","0.333257017288011","0.513876506784915"
"Sometimes","2010","inadequately","Male","17","","",""
"Sometimes","2010","inadequately","Female","23","","",""
"Sometimes","2010","general elemantary","Male","133","0.276732711260235","0.237479293254575","0.315986129265896"
"Sometimes","2010","general elemantary","Female","403","0.361384009802315","0.333411109559086","0.389356910045544"
"Sometimes","2010","middle vocational","Male","1053","0.28050844272014","0.266425251521721","0.294591633918559"
"Sometimes","2010","middle vocational","Female","1524","0.353111967462088","0.339001306977331","0.367222627946845"
"Sometimes","2010","vocational + Abi","Male","101","0.319993158987858","0.272203433470602","0.367782884505113"
"Sometimes","2010","vocational + Abi","Female","187","0.315749456309133","0.277921491571305","0.353577421046961"
"Sometimes","2010","higher vocational","Male","197","0.254252466986378","0.222900305495073","0.285604628477683"
"Sometimes","2010","higher vocational","Female","179","0.356402327948257","0.314917374331343","0.397887281565172"
"Sometimes","2010","higher education","Male","516","0.271288162229366","0.252111130045508","0.290465194413224"
"Sometimes","2010","higher education","Female","606","0.345455986274861","0.323303256653211","0.36760871589651"
"Often","2010","in school","Male","14","","",""
"Often","2010","in school","Female","18","","",""
"Often","2010","inadequately","Male","6","","",""
"Often","2010","inadequately","Female","18","","",""
"Often","2010","general elemantary","Male","44","0.10884378228508","0.0815177516129232","0.136169812957237"
"Often","2010","general elemantary","Female","183","0.158663521922888","0.137389160119917","0.179937883725858"
"Often","2010","middle vocational","Male","297","0.090745789412893","0.0817410498259141","0.0997505289998719"
"Often","2010","middle vocational","Female","605","0.146688496073009","0.13624301626051","0.157133975885507"
"Often","2010","vocational + Abi","Male","18","","",""
"Often","2010","vocational + Abi","Female","76","0.0990549439213832","0.0747429081717463","0.12336697967102"
"Often","2010","higher vocational","Male","71","0.0946867900619931","0.073606183021237","0.115767397102749"
"Often","2010","higher vocational","Female","45","0.0879890082470215","0.063451675172753","0.11252634132129"
"Often","2010","higher education","Male","118","0.0731968975543212","0.0619630600022488","0.0844307351063936"
"Often","2010","higher education","Female","176","0.117271662020093","0.10228270092519","0.132260623114997"
"Very often","2010","in school","Male","1","","",""
"Very often","2010","in school","Female","6","","",""
"Very often","2010","inadequately","Male","3","","",""
"Very often","2010","inadequately","Female","13","","",""
"Very often","2010","general elemantary","Male","11","","",""
"Very often","2010","general elemantary","Female","82","0.0884129779291252","0.0718823172130947","0.104943638645156"
"Very often","2010","middle vocational","Male","67","0.0200660247462747","0.0156701598601954","0.0244618896323539"
"Very often","2010","middle vocational","Female","169","0.0434398806428287","0.0374215365755141","0.0494582247101433"
"Very often","2010","vocational + Abi","Male","7","","",""
"Very often","2010","vocational + Abi","Female","15","","",""
"Very often","2010","higher vocational","Male","10","","",""
"Very often","2010","higher vocational","Female","13","","",""
"Very often","2010","higher education","Male","17","","",""
"Very often","2010","higher education","Female","40","0.0261409630729517","0.0187078575375586","0.0335740686083448"
"Very rare","2011","in school","Male","42","0.263784335716388","0.195923748765829","0.331644922666947"
"Very rare","2011","in school","Female","18","","",""
"Very rare","2011","inadequately","Male","26","","",""
"Very rare","2011","inadequately","Female","12","","",""
"Very rare","2011","general elemantary","Male","184","0.252601005666101","0.219527127746945","0.285674883585256"
"Very rare","2011","general elemantary","Female","222","0.139113980596559","0.12162427942352","0.156603681769598"
"Very rare","2011","middle vocational","Male","1276","0.252429703593575","0.240261579401618","0.264597827785533"
"Very rare","2011","middle vocational","Female","890","0.158788057205027","0.149210638099809","0.168365476310246"
"Very rare","2011","vocational + Abi","Male","113","0.250017633863461","0.210141794620469","0.289893473106452"
"Very rare","2011","vocational + Abi","Female","120","0.158854966087745","0.132728840424036","0.184981091751453"
"Very rare","2011","higher vocational","Male","213","0.241708256654845","0.213722815864192","0.269693697445497"
"Very rare","2011","higher vocational","Female","72","0.131136151838386","0.102926103677592","0.159346199999179"
"Very rare","2011","higher education","Male","706","0.270785628904543","0.253254255953608","0.288317001855478"
"Very rare","2011","higher education","Female","382","0.172580535368665","0.15649866602722","0.188662404710111"
"Rarely","2011","in school","Male","73","0.463989511122905","0.387194800293074","0.540784221952735"
"Rarely","2011","in school","Female","53","0.341957949044147","0.266296824332642","0.417619073755653"
"Rarely","2011","inadequately","Male","30","0.409943464559099","0.307764409101449","0.512122520016749"
"Rarely","2011","inadequately","Female","42","0.271751979714853","0.198582505633327","0.344921453796378"
"Rarely","2011","general elemantary","Male","227","0.355590797256974","0.319153391385849","0.392028203128099"
"Rarely","2011","general elemantary","Female","385","0.250120251999813","0.22823283994543","0.272007664054196"
"Rarely","2011","middle vocational","Male","1748","0.348443053533424","0.335096489280252","0.361789617786596"
"Rarely","2011","middle vocational","Female","1657","0.286033057581022","0.274190813006148","0.297875302155897"
"Rarely","2011","vocational + Abi","Male","167","0.345091797115623","0.301313736006022","0.388869858225225"
"Rarely","2011","vocational + Abi","Female","248","0.331812854918388","0.298158998893158","0.365466710943618"
"Rarely","2011","higher vocational","Male","364","0.40812395332272","0.375996250813073","0.440251655832367"
"Rarely","2011","higher vocational","Female","196","0.34993974736218","0.310079481652308","0.389800013072051"
"Rarely","2011","higher education","Male","965","0.374280992560108","0.355188436544176","0.39337354857604"
"Rarely","2011","higher education","Female","714","0.33017510070762","0.31016125441847","0.350188946996769"
"Sometimes","2011","in school","Male","36","0.229656937310015","0.164887152211827","0.294426722408204"
"Sometimes","2011","in school","Female","60","0.414243541662514","0.335675481008492","0.492811602316535"
"Sometimes","2011","inadequately","Male","19","","",""
"Sometimes","2011","inadequately","Female","45","0.308368134101203","0.232409672109027","0.384326596093379"
"Sometimes","2011","general elemantary","Male","187","0.296089130231502","0.261338603264335","0.330839657198669"
"Sometimes","2011","general elemantary","Female","561","0.370941796204714","0.346528721872017","0.395354870537411"
"Sometimes","2011","middle vocational","Male","1412","0.297548760329457","0.284742729273638","0.310354791385277"
"Sometimes","2011","middle vocational","Female","2063","0.368176564423827","0.355537562039185","0.380815566808468"
"Sometimes","2011","vocational + Abi","Male","129","0.325347907046633","0.282204649391685","0.368491164701581"
"Sometimes","2011","vocational + Abi","Female","270","0.360686420881582","0.326365334099796","0.395007507663368"
"Sometimes","2011","higher vocational","Male","249","0.254700606471759","0.226220040292529","0.283181172650989"
"Sometimes","2011","higher vocational","Female","193","0.342366192329273","0.302710617614524","0.382021767044021"
"Sometimes","2011","higher education","Male","641","0.278712904216818","0.261023706631941","0.296402101801695"
"Sometimes","2011","higher education","Female","751","0.354401047577217","0.334044380982444","0.374757714171991"
"Often","2011","in school","Male","11","","",""
"Often","2011","in school","Female","15","","",""
"Often","2011","inadequately","Male","7","","",""
"Often","2011","inadequately","Female","29","","",""
"Often","2011","general elemantary","Male","49","0.0694161778520789","0.0500698107436025","0.0887625449605554"
"Often","2011","general elemantary","Female","257","0.180602701161688","0.161161031590879","0.200044370732497"
"Often","2011","middle vocational","Male","365","0.0826149088156534","0.074903522874187","0.0903262947571198"
"Often","2011","middle vocational","Female","741","0.14023410710113","0.131134894903485","0.149333319298776"
"Often","2011","vocational + Abi","Male","37","0.0636865264904007","0.041199428734353","0.0861736242464484"
"Often","2011","vocational + Abi","Female","99","0.127998962213963","0.104120800128416","0.151877124299509"
"Often","2011","higher vocational","Male","65","0.0907046509428028","0.071931571922412","0.109477729963194"
"Often","2011","higher vocational","Female","67","0.130752040439532","0.102577111868591","0.158926969010473"
"Often","2011","higher education","Male","136","0.068902141160416","0.0589092872966428","0.0788949950241891"
"Often","2011","higher education","Female","227","0.116663150262703","0.103001354751335","0.130324945774072"
"Very often","2011","in school","Male","","","",""
"Very often","2011","in school","Female","5","","",""
"Very often","2011","inadequately","Male","7","","",""
"Very often","2011","inadequately","Female","14","","",""
"Very often","2011","general elemantary","Male","16","","",""
"Very often","2011","general elemantary","Female","79","0.0592212700372261","0.0472921948393823","0.07115034523507"
"Very often","2011","middle vocational","Male","95","0.0189635737278896","0.0151429871529465","0.0227841603028328"
"Very often","2011","middle vocational","Female","243","0.0467682136889934","0.0412352030014747","0.0523012243765122"
"Very often","2011","vocational + Abi","Male","7","","",""
"Very often","2011","vocational + Abi","Female","15","","",""
"Very often","2011","higher vocational","Male","8","","",""
"Very often","2011","higher vocational","Female","22","","",""
"Very often","2011","higher education","Male","20","","",""
"Very often","2011","higher education","Female","47","0.0261801660837941","0.0193849501305927","0.0329753820369955"
"Very rare","2012","in school","Male","39","0.2842437618454","0.207873595977539","0.360613927713262"
"Very rare","2012","in school","Female","26","","",""
"Very rare","2012","inadequately","Male","31","0.311733318005537","0.218094882600328","0.405371753410745"
"Very rare","2012","inadequately","Female","13","","",""
"Very rare","2012","general elemantary","Male","207","0.272582311186298","0.239260638290931","0.305903984081665"
"Very rare","2012","general elemantary","Female","214","0.141330219346114","0.123280980994524","0.159379457697705"
"Very rare","2012","middle vocational","Male","1353","0.267962301051008","0.255401437299292","0.280523164802724"
"Very rare","2012","middle vocational","Female","970","0.172641024641658","0.162678186663968","0.182603862619348"
"Very rare","2012","vocational + Abi","Male","134","0.294038188298914","0.252082440746819","0.33599393585101"
"Very rare","2012","vocational + Abi","Female","133","0.186616237266238","0.158844077384677","0.214388397147799"
