"plh0187","year","age_gr","e11103","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","16-34 y.","Full Time","209","0.121579187962463","0.107118814246551","0.136039561678375","4"
"Often","2007","16-34 y.","Not Working","146","0.107093643727104","0.0904495124003357","0.123737775053872","4"
"Often","2007","35-65 y.","Full Time","413","0.0860341006057032","0.078845919789083","0.0932222814223233","4"
"Often","2007","35-65 y.","Part Time","353","0.127760907453412","0.115950458296724","0.1395713566101","4"
"Often","2007","35-65 y.","Not Working","332","0.146588552237535","0.13281999706768","0.16035710740739","4"
"Often","2007","66 and older","Full Time","3","","","","4"
"Often","2007","66 and older","Part Time","17","","","","4"
"Often","2007","66 and older","Not Working","445","0.117243327555808","0.107417491982978","0.127069163128637","4"
"Often","2007","16-34 y.","Part Time","191","0.127931136131668","0.110607162816105","0.145255109447231","4"
"Rarely","2007","16-34 y.","Full Time","695","0.34972687169427","0.328625485063638","0.370828258324902","2"
"Rarely","2007","16-34 y.","Part Time","450","0.299228163307261","0.275477620451638","0.322978706162883","2"
"Rarely","2007","16-34 y.","Not Working","429","0.30451542100957","0.279745494005749","0.32928534801339","2"
"Rarely","2007","35-65 y.","Full Time","2161","0.350912861170408","0.338678823023334","0.363146899317482","2"
"Rarely","2007","35-65 y.","Part Time","970","0.290829127289295","0.274761785147516","0.306896469431073","2"
"Rarely","2007","66 and older","Part Time","78","0.319791050064637","0.258020658111095","0.381561442018179","2"
"Rarely","2007","66 and older","Full Time","19","","","","2"
"Rarely","2007","66 and older","Not Working","1283","0.298256473521795","0.28428349258076","0.312229454462831","2"
"Rarely","2007","35-65 y.","Not Working","755","0.279099669448926","0.261638377143195","0.296560961754657","2"
"Sometimes","2007","35-65 y.","Not Working","839","0.33759612348546","0.319187586796488","0.356004660174433","3"
"Sometimes","2007","66 and older","Part Time","66","0.30622062181536","0.245175081222624","0.367266162408096","3"
"Sometimes","2007","66 and older","Not Working","1292","0.336676667483901","0.32224308738276","0.351110247585041","3"
"Sometimes","2007","16-34 y.","Full Time","559","0.289851744724564","0.269776490156449","0.309926999292678","3"
"Sometimes","2007","16-34 y.","Part Time","467","0.357641466331231","0.332781721319467","0.382501211342994","3"
"Sometimes","2007","35-65 y.","Full Time","1700","0.30005722751986","0.288309550489679","0.311804904550041","3"
"Sometimes","2007","35-65 y.","Part Time","1020","0.349559500724727","0.332689543195255","0.3664294582542","3"
"Sometimes","2007","66 and older","Full Time","17","","","","3"
"Sometimes","2007","16-34 y.","Not Working","418","0.337334952111169","0.311886930077309","0.36278297414503","3"
"Very often","2007","35-65 y.","Not Working","142","0.0641069946319679","0.0545719019533","0.0736420873106357","5"
"Very often","2007","16-34 y.","Full Time","62","0.0378826726538513","0.0294350809848853","0.0463302643228173","5"
"Very often","2007","16-34 y.","Part Time","54","0.0464188351701429","0.0355066949374856","0.0573309754028003","5"
"Very often","2007","35-65 y.","Part Time","112","0.0438140230611323","0.0365725420172764","0.0510555041049882","5"
"Very often","2007","35-65 y.","Full Time","108","0.0229994392647029","0.0191568433567034","0.0268420351727023","5"
"Very often","2007","16-34 y.","Not Working","47","0.0404358823693271","0.0298336628778342","0.05103810186082","5"
"Very often","2007","66 and older","Full Time","2","","","","5"
"Very often","2007","66 and older","Part Time","5","","","","5"
"Very often","2007","66 and older","Not Working","154","0.0348394002586205","0.0292387294437897","0.0404400710734513","5"
"Very rare","2007","16-34 y.","Full Time","437","0.200959522964853","0.183228357808685","0.21869068812102","1"
"Very rare","2007","16-34 y.","Part Time","266","0.168780399059697","0.149353527007694","0.188207271111701","1"
"Very rare","2007","16-34 y.","Not Working","286","0.21062010078283","0.188673398677482","0.232566802888178","1"
"Very rare","2007","35-65 y.","Full Time","1464","0.239996371439326","0.229048520990362","0.250944221888289","1"
"Very rare","2007","35-65 y.","Part Time","614","0.188036441471434","0.174212275865213","0.201860607077654","1"
"Very rare","2007","35-65 y.","Not Working","467","0.172608660196111","0.157897535206","0.187319785186221","1"
"Very rare","2007","66 and older","Full Time","13","","","","1"
"Very rare","2007","66 and older","Part Time","53","0.276386499975892","0.217157039448084","0.3356159605037","1"
"Very rare","2007","66 and older","Not Working","944","0.212984131179876","0.200479517248527","0.225488745111225","1"
"Often","2008","16-34 y.","Full Time","174","0.110760920622921","0.0964907953780914","0.12503104586775","4"
"Often","2008","35-65 y.","Part Time","331","0.128691828679179","0.116445180185727","0.14093847717263","4"
"Often","2008","66 and older","Full Time","3","","","","4"
"Often","2008","66 and older","Part Time","12","","","","4"
"Often","2008","66 and older","Not Working","473","0.124416663994351","0.114252890233404","0.134580437755298","4"
"Often","2008","35-65 y.","Not Working","280","0.154918324397424","0.139873857551298","0.169962791243551","4"
"Often","2008","16-34 y.","Part Time","147","0.11718529899688","0.0997877898898094","0.13458280810395","4"
"Often","2008","16-34 y.","Not Working","121","0.111549394903801","0.0936929013731004","0.129405888434502","4"
"Often","2008","35-65 y.","Full Time","427","0.0884900906779448","0.0810323113432804","0.0959478700126092","4"
"Rarely","2008","16-34 y.","Full Time","695","0.365015339987279","0.34312450076948","0.386906179205078","2"
"Rarely","2008","16-34 y.","Part Time","464","0.329652026085242","0.304225106287573","0.35507894588291","2"
"Rarely","2008","16-34 y.","Not Working","409","0.33973166047517","0.312867444211196","0.366595876739144","2"
"Rarely","2008","35-65 y.","Full Time","2093","0.368377377173172","0.355710871386507","0.381043882959838","2"
"Rarely","2008","35-65 y.","Part Time","945","0.29798042448696","0.28125318203955","0.314707666934371","2"
