"plh0187","year","education","sampreg","n","percent","lower_confidence","upper_confidence"
"Sometimes","2008","secondary school degree","West Germany","1081","0.303280410675086","0.288357603914752","0.31820321743542"
"Sometimes","2008","secondary school degree","East Germany","677","0.314649369844676","0.294802213261654","0.334496526427699"
"Very often","2008","college entrance qualification","West Germany","81","0.020119737994317","0.0157809269196705","0.0244585490689635"
"Very often","2008","college entrance qualification","East Germany","25","","",""
"Very often","2008","lower secondary degree","West Germany","192","0.0394140155055935","0.0341244083686301","0.0447036226425569"
"Very often","2008","lower secondary degree","East Germany","52","0.0436787616003633","0.0324954140586154","0.0548621091421112"
"Very often","2008","no degree/no degree yet","West Germany","17","","",""
"Very often","2008","no degree/no degree yet","East Germany","5","","",""
"Very often","2008","Other degree","West Germany","39","0.0485005588516867","0.0344030198742292","0.0625980978291442"
"Very often","2008","Other degree","East Germany","5","","",""
"Very often","2008","secondary school degree","West Germany","101","0.0334359474046621","0.0275998643872087","0.0392720304221155"
"Very often","2008","secondary school degree","East Germany","54","0.0329809785248967","0.025348286635599","0.0406136704141944"
"Very rare","2008","college entrance qualification","West Germany","1024","0.234141187850136","0.221055807813956","0.247226567886316"
"Very rare","2008","college entrance qualification","East Germany","212","0.190970312463816","0.167950369765022","0.21399025516261"
"Very rare","2008","lower secondary degree","West Germany","1124","0.207996566371765","0.196962856287922","0.219030276455609"
"Very rare","2008","lower secondary degree","East Germany","241","0.173749192306182","0.15301667156414","0.194481713048224"
"Very rare","2008","no degree/no degree yet","West Germany","98","0.219307972541344","0.180949490582864","0.257666454499823"
"Very rare","2008","no degree/no degree yet","East Germany","20","","",""
"Very rare","2008","Other degree","West Germany","167","0.176546864806323","0.151525262776582","0.201568466836065"
"Very rare","2008","Other degree","East Germany","7","","",""
"Very rare","2008","secondary school degree","West Germany","832","0.212443261393628","0.199164372698716","0.225722150088539"
"Very rare","2008","secondary school degree","East Germany","401","0.191343635268166","0.174531709273562","0.208155561262769"
"Often","2009","college entrance qualification","West Germany","352","0.0995073450050014","0.0900035672147304","0.109011122795272"
"Often","2009","college entrance qualification","East Germany","85","0.0912987202471305","0.0741442710717474","0.108453169422514"
"Often","2009","lower secondary degree","West Germany","501","0.103556180242233","0.0948686418930485","0.112243718591418"
"Often","2009","lower secondary degree","East Germany","114","0.106052085636149","0.088616545872982","0.123487625399317"
"Often","2009","no degree/no degree yet","West Germany","50","0.110200656086215","0.0800003603470062","0.140400951825423"
"Often","2009","no degree/no degree yet","East Germany","7","","",""
"Often","2009","Other degree","West Germany","84","0.117834327872358","0.0949424406953536","0.140726215049363"
"Often","2009","Other degree","East Germany","7","","",""
"Often","2009","secondary school degree","West Germany","360","0.123622177971183","0.112555168327011","0.134689187615355"
"Often","2009","secondary school degree","East Germany","198","0.11945576930282","0.105273776018798","0.133637762586843"
"Rarely","2009","college entrance qualification","West Germany","1406","0.356892252273415","0.341681907879661","0.372102596667169"
"Rarely","2009","college entrance qualification","East Germany","406","0.36455196724725","0.335886857717278","0.393217076777221"
"Rarely","2009","lower secondary degree","West Germany","1576","0.325423286808159","0.312063880125963","0.338782693490356"
"Rarely","2009","lower secondary degree","East Germany","437","0.345041526176365","0.318122320064412","0.371960732288318"
"Rarely","2009","no degree/no degree yet","West Germany","127","0.269049147410535","0.226279766509271","0.311818528311799"
"Rarely","2009","no degree/no degree yet","East Germany","24","","",""
"Rarely","2009","Other degree","West Germany","243","0.30791696640946","0.27514016903003","0.340693763788891"
"Rarely","2009","Other degree","East Germany","13","","",""
"Rarely","2009","secondary school degree","West Germany","1153","0.342237509351615","0.326284788747388","0.358190229955841"
"Rarely","2009","secondary school degree","East Germany","729","0.341018801509306","0.320289541620792","0.361748061397819"
"Sometimes","2009","college entrance qualification","West Germany","1093","0.298173520216986","0.283649794855768","0.312697245578204"
"Sometimes","2009","college entrance qualification","East Germany","343","0.326698727908707","0.298766067470595","0.354631388346819"
"Sometimes","2009","lower secondary degree","West Germany","1471","0.332103784907689","0.318674942156337","0.345532627659042"
"Sometimes","2009","lower secondary degree","East Germany","367","0.299230069443039","0.273299620982162","0.325160517903916"
"Sometimes","2009","no degree/no degree yet","West Germany","134","0.35302557022781","0.306934190895474","0.399116949560145"
"Sometimes","2009","no degree/no degree yet","East Germany","27","","",""
"Sometimes","2009","Other degree","West Germany","267","0.369513655782865","0.335242899060332","0.403784412505399"
"Sometimes","2009","Other degree","East Germany","14","","",""
"Sometimes","2009","secondary school degree","West Germany","1037","0.299441256810564","0.284041477363154","0.314841036257975"
"Sometimes","2009","secondary school degree","East Germany","630","0.31396402791837","0.293669847691495","0.334258208145244"
"Very often","2009","college entrance qualification","West Germany","84","0.0281620858595209","0.0229096840195603","0.0334144876994815"
"Very often","2009","college entrance qualification","East Germany","27","","",""
"Very often","2009","lower secondary degree","West Germany","162","0.0339767741299722","0.0288110401177957","0.0391425081421488"
"Very often","2009","lower secondary degree","East Germany","49","0.0542964783969","0.0414648132894948","0.0671281435043051"
"Very often","2009","no degree/no degree yet","West Germany","24","","",""
"Very often","2009","no degree/no degree yet","East Germany","1","","",""
"Very often","2009","Other degree","West Germany","34","0.044610125950685","0.0299520270693697","0.0592682248320003"
"Very often","2009","Other degree","East Germany","3","","",""
"Very often","2009","secondary school degree","West Germany","118","0.0386351991216319","0.0321552426332632","0.0451151556100006"
"Very often","2009","secondary school degree","East Germany","54","0.024634347097508","0.0178561783015033","0.0314125158935127"
"Very rare","2009","college entrance qualification","West Germany","876","0.217264796645077","0.204172050976791","0.230357542313362"
"Very rare","2009","college entrance qualification","East Germany","222","0.193694218671124","0.170157707981831","0.217230729360417"
"Very rare","2009","lower secondary degree","West Germany","1015","0.204939973911946","0.193430367244079","0.216449580579813"
"Very rare","2009","lower secondary degree","East Germany","231","0.195379840347546","0.172927841463106","0.217831839231987"
"Very rare","2009","no degree/no degree yet","West Germany","78","0.186996258983537","0.149392107259804","0.224600410707269"
"Very rare","2009","no degree/no degree yet","East Germany","16","","",""
"Very rare","2009","Other degree","West Germany","134","0.160124923984631","0.134086936114682","0.18616291185458"
"Very rare","2009","Other degree","East Germany","9","","",""
"Very rare","2009","secondary school degree","West Germany","730","0.196063856745006","0.182714942243742","0.20941277124627"
"Very rare","2009","secondary school degree","East Germany","398","0.200927054171996","0.183405583959165","0.218448524384827"
"Often","2010","college entrance qualification","West Germany","319","0.0900398851096514","0.0807500318532274","0.0993297383660754"
"Often","2010","college entrance qualification","East Germany","92","0.0923615850812962","0.0746018148360638","0.110121355326529"
"Often","2010","lower secondary degree","West Germany","490","0.116713408190237","0.107122213478902","0.126304602901573"
"Often","2010","lower secondary degree","East Germany","128","0.131321330852569","0.110959922507743","0.151682739197395"
"Often","2010","no degree/no degree yet","West Germany","51","0.12534010676662","0.0916935011538264","0.158986712379414"
"Often","2010","no degree/no degree yet","East Germany","6","","",""
"Often","2010","Other degree","West Germany","85","0.141435601136713","0.11532085258529","0.167550349688135"
"Often","2010","Other degree","East Germany","9","","",""
"Often","2010","secondary school degree","West Germany","316","0.108335340355316","0.0975448069796959","0.119125873730935"
"Often","2010","secondary school degree","East Germany","174","0.12718891862992","0.112026764844209","0.142351072415632"
"Rarely","2010","college entrance qualification","West Germany","1364","0.357170763337648","0.341619489430737","0.37272203724456"
"Rarely","2010","college entrance qualification","East Germany","397","0.409284814538721","0.379124414093565","0.439445214983877"
"Rarely","2010","lower secondary degree","West Germany","1385","0.327108641707989","0.313094064600259","0.34112321881572"
"Rarely","2010","lower secondary degree","East Germany","340","0.318159514831184","0.290080979652981","0.346238050009387"
"Rarely","2010","no degree/no degree yet","West Germany","105","0.25443255391381","0.210173061573341","0.298692046254278"
"Rarely","2010","no degree/no degree yet","East Germany","19","","",""
"Rarely","2010","Other degree","West Germany","228","0.332321306611942","0.297020641165664","0.367621972058219"
"Rarely","2010","Other degree","East Germany","5","","",""
"Rarely","2010","secondary school degree","West Germany","1132","0.327173572043138","0.310884449595184","0.343462694491093"
"Rarely","2010","secondary school degree","East Germany","705","0.360696375641936","0.338843901925627","0.382548849358244"
"Sometimes","2010","college entrance qualification","West Germany","1033","0.306911118835904","0.291942525612249","0.321879712059559"
"Sometimes","2010","college entrance qualification","East Germany","307","0.287760115214817","0.259990896288546","0.315529334141088"
"Sometimes","2010","lower secondary degree","West Germany","1357","0.320856896626179","0.306912560274482","0.334801232977875"
"Sometimes","2010","lower secondary degree","East Germany","374","0.360532985376218","0.331586744390783","0.389479226361654"
"Sometimes","2010","no degree/no degree yet","West Germany","112","0.361526397076385","0.312704112157667","0.410348681995102"
"Sometimes","2010","no degree/no degree yet","East Germany","12","","",""
"Sometimes","2010","Other degree","West Germany","195","0.296605516331358","0.262375340411227","0.33083569225149"
"Sometimes","2010","Other degree","East Germany","14","","",""
"Sometimes","2010","secondary school degree","West Germany","997","0.322796210800926","0.306563877070495","0.339028544531357"
"Sometimes","2010","secondary school degree","East Germany","564","0.292162281813027","0.271467776070155","0.3128567875559"
"Very often","2010","college entrance qualification","West Germany","57","0.0201557014296103","0.0155947263162452","0.0247166765429755"
"Very often","2010","college entrance qualification","East Germany","20","","",""
"Very often","2010","lower secondary degree","West Germany","146","0.0345241721221875","0.0290704393736635","0.0399779048707114"
"Very often","2010","lower secondary degree","East Germany","35","0.0382640374201078","0.0266993493899636","0.049828725450252"
"Very often","2010","no degree/no degree yet","West Germany","17","","",""
"Very often","2010","no degree/no degree yet","East Germany","2","","",""
"Very often","2010","Other degree","West Germany","29","","",""
"Very often","2010","Other degree","East Germany","3","","",""
"Very often","2010","secondary school degree","West Germany","90","0.0373657895847161","0.0307812594882696","0.0439503196811626"
"Very often","2010","secondary school degree","East Germany","48","0.0312774321548429","0.0233562246894665","0.0391986396202193"
"Very rare","2010","college entrance qualification","West Germany","874","0.225722531287186","0.212154526876598","0.239290535697774"
"Very rare","2010","college entrance qualification","East Germany","205","0.191399528234129","0.167268676754889","0.215530379713369"
"Very rare","2010","lower secondary degree","West Germany","927","0.200796881353407","0.188830341824184","0.212763420882631"
"Very rare","2010","lower secondary degree","East Germany","180","0.151722131519921","0.130094740450501","0.17334952258934"
"Very rare","2010","no degree/no degree yet","West Germany","87","0.206016408702272","0.164917216040672","0.247115601363871"
"Very rare","2010","no degree/no degree yet","East Germany","6","","",""
"Very rare","2010","Other degree","West Germany","147","0.183046414007446","0.154066349724446","0.212026478290446"
"Very rare","2010","Other degree","East Germany","7","","",""
"Very rare","2010","secondary school degree","West Germany","652","0.204329087215904","0.190330348818438","0.21832782561337"
"Very rare","2010","secondary school degree","East Germany","364","0.188674991760274","0.170870452676793","0.206479530843755"
"Often","2011","college entrance qualification","West Germany","400","0.097355204101874","0.0886610615095989","0.106049346694149"
"Often","2011","college entrance qualification","East Germany","98","0.0828607988143109","0.0671915076717939","0.0985300899568279"
"Often","2011","lower secondary degree","West Germany","633","0.118948583076121","0.110330142108315","0.127567024043927"
"Often","2011","lower secondary degree","East Germany","134","0.122901955264967","0.104809133879974","0.140994776649961"
"Often","2011","no degree/no degree yet","West Germany","57","0.111820506487088","0.0841140493747078","0.139526963599468"
"Often","2011","no degree/no degree yet","East Germany","8","","",""
"Often","2011","Other degree","West Germany","98","0.0975715921286215","0.0797502108393439","0.115392973417899"
"Often","2011","Other degree","East Germany","10","","",""
"Often","2011","secondary school degree","West Germany","419","0.119119969450909","0.109002756200329","0.129237182701488"
"Often","2011","secondary school degree","East Germany","232","0.113855535185676","0.100651468812681","0.127059601558671"
"Rarely","2011","college entrance qualification","West Germany","1651","0.361490790364669","0.347400467870531","0.375581112858807"
"Rarely","2011","college entrance qualification","East Germany","452","0.388834161250663","0.361125285457825","0.416543037043501"
"Rarely","2011","lower secondary degree","West Germany","1658","0.301530380215166","0.289312728351795","0.313748032078536"
"Rarely","2011","lower secondary degree","East Germany","388","0.315015799844898","0.28941760893451","0.340613990755286"
"Rarely","2011","no degree/no degree yet","West Germany","178","0.344569368529424","0.302789064374721","0.386349672684127"
"Rarely","2011","no degree/no degree yet","East Germany","26","","",""
"Rarely","2011","Other degree","West Germany","311","0.281188284141035","0.254187307604006","0.308189260678065"
"Rarely","2011","Other degree","East Germany","22","","",""
"Rarely","2011","secondary school degree","West Germany","1372","0.335880162557271","0.321129020719521","0.350631304395022"
"Rarely","2011","secondary school degree","East Germany","734","0.326551545697295","0.307057301060799","0.346045790333792"
"Sometimes","2011","college entrance qualification","West Germany","1370","0.322944091060832","0.309230074508217","0.336658107613447"
"Sometimes","2011","college entrance qualification","East Germany","383","0.318923725735955","0.292432719553266","0.345414731918643"
"Sometimes","2011","lower secondary degree","West Germany","1790","0.331838948225435","0.319303129453326","0.344374766997543"
"Sometimes","2011","lower secondary degree","East Germany","422","0.335869740561191","0.309843292522432","0.36189618859995"
"Sometimes","2011","no degree/no degree yet","West Germany","148","0.299854929566485","0.259572142486472","0.340137716646498"
"Sometimes","2011","no degree/no degree yet","East Germany","16","","",""
"Sometimes","2011","Other degree","West Germany","359","0.334729774972205","0.306388492204043","0.363071057740367"
"Sometimes","2011","Other degree","East Germany","30","0.354019542540652","0.24506244160557","0.462976643475735"
"Sometimes","2011","secondary school degree","West Germany","1287","0.323841044297904","0.309225984955673","0.338456103640135"
"Sometimes","2011","secondary school degree","East Germany","739","0.335628214704945","0.3159985364477","0.35525789296219"
"Very often","2011","college entrance qualification","West Germany","68","0.0122762954690421","0.00904675942284859","0.0155058315152355"
"Very often","2011","college entrance qualification","East Germany","17","","",""
"Very often","2011","lower secondary degree","West Germany","177","0.0345546764908871","0.0296921082969218","0.0394172446848524"
"Very often","2011","lower secondary degree","East Germany","41","0.0235221391276092","0.0151704862354643","0.0318737920197541"
"Very often","2011","no degree/no degree yet","West Germany","20","","",""
"Very often","2011","no degree/no degree yet","East Germany","2","","",""
"Very often","2011","Other degree","West Germany","48","0.0548008544203116","0.0411321103426544","0.0684695984979687"
"Very often","2011","Other degree","East Germany","3","","",""
"Very often","2011","secondary school degree","West Germany","120","0.0332769712602084","0.0276750994941005","0.0388788430263162"
"Very often","2011","secondary school degree","East Germany","72","0.0348657750299554","0.0272402126215931","0.0424913374383177"
"Very rare","2011","college entrance qualification","West Germany","977","0.205933619003583","0.194073726240184","0.217793511766982"
"Very rare","2011","college entrance qualification","East Germany","239","0.188992278073157","0.16673911818426","0.211245437962054"
"Very rare","2011","lower secondary degree","West Germany","1162","0.213127411992392","0.20222505718804","0.224029766796744"
"Very rare","2011","lower secondary degree","East Germany","280","0.202690365201334","0.180537347885939","0.224843382516729"
"Very rare","2011","no degree/no degree yet","West Germany","94","0.205125070750193","0.169625044985688","0.240625096514698"
"Very rare","2011","no degree/no degree yet","East Germany","17","","",""
"Very rare","2011","Other degree","West Germany","249","0.231709494337826","0.206369417058187","0.257049571617466"
"Very rare","2011","Other degree","East Germany","9","","",""
"Very rare","2011","secondary school degree","West Germany","740","0.187881852433708","0.175681784203303","0.200081920664112"
"Very rare","2011","secondary school degree","East Germany","446","0.189098929382128","0.172820712458946","0.205377146305311"
"Often","2012","college entrance qualification","West Germany","332","0.0788366162409881","0.0709621266102892","0.086711105871687"
"Often","2012","college entrance qualification","East Germany","106","0.108108608797015","0.090413964203273","0.125803253390757"
"Often","2012","lower secondary degree","West Germany","562","0.112979447525665","0.104408101810801","0.121550793240529"
"Often","2012","lower secondary degree","East Germany","132","0.110405533372736","0.0931558979402896","0.127655168805183"
"Often","2012","no degree/no degree yet","West Germany","52","0.11958281728728","0.0905857418618919","0.148579892712668"
"Often","2012","no degree/no degree yet","East Germany","6","","",""
"Often","2012","Other degree","West Germany","103","0.0962898298025811","0.0787776730299761","0.113801986575186"
"Often","2012","Other degree","East Germany","9","","",""
"Often","2012","secondary school degree","West Germany","353","0.0939869778953615","0.084847364783993","0.10312659100673"
"Often","2012","secondary school degree","East Germany","208","0.110520609970646","0.0972920688331298","0.123749151108162"
"Rarely","2012","college entrance qualification","West Germany","1720","0.378396151674075","0.36422450561538","0.392567797732771"
"Rarely","2012","college entrance qualification","East Germany","455","0.366693233719452","0.339232367593497","0.394154099845407"
"Rarely","2012","lower secondary degree","West Germany","1782","0.333181703917783","0.320419467849352","0.345943939986213"
"Rarely","2012","lower secondary degree","East Germany","409","0.308841694271421","0.283411762611211","0.33427162593163"
"Rarely","2012","no degree/no degree yet","West Germany","144","0.308070896098773","0.266810661983301","0.349331130214246"
"Rarely","2012","no degree/no degree yet","East Germany","21","","",""
"Rarely","2012","Other degree","West Germany","354","0.30712130909718","0.279735951284821","0.334506666909539"
"Rarely","2012","Other degree","East Germany","22","","",""
"Rarely","2012","secondary school degree","West Germany","1439","0.3632300285501","0.348167117574776","0.378292939525423"
"Rarely","2012","secondary school degree","East Germany","814","0.370997814303174","0.350616409083641","0.391379219522707"
"Sometimes","2012","college entrance qualification","West Germany","1237","0.274159784862871","0.261124741415992","0.287194828309751"
"Sometimes","2012","college entrance qualification","East Germany","353","0.309402648937644","0.283061774593881","0.335743523281407"
"Sometimes","2012","lower secondary degree","West Germany","1603","0.317579628791402","0.304974863674916","0.330184393907889"
"Sometimes","2012","lower secondary degree","East Germany","397","0.327184070980749","0.301359526329824","0.353008615631675"
"Sometimes","2012","no degree/no degree yet","West Germany","162","0.319418806482132","0.277751467466621","0.361086145497643"
"Sometimes","2012","no degree/no degree yet","East Germany","22","","",""
"Sometimes","2012","Other degree","West Germany","359","0.345112684711659","0.316889982562913","0.373335386860406"
"Sometimes","2012","Other degree","East Germany","33","0.403679928715645","0.298757885356975","0.508601972074314"
"Sometimes","2012","secondary school degree","West Germany","1126","0.292272467997406","0.278027753530449","0.306517182464363"
"Sometimes","2012","secondary school degree","East Germany","635","0.285042664927605","0.265996068982587","0.304089260872623"
"Very often","2012","college entrance qualification","West Germany","67","0.0157849467940734","0.012142806613079","0.0194270869750679"
"Very often","2012","college entrance qualification","East Germany","17","","",""
"Very often","2012","lower secondary degree","West Germany","157","0.031857056489793","0.0271020073157619","0.036612105663824"
"Very often","2012","lower secondary degree","East Germany","40","0.0336411407544409","0.0237169972060373","0.0435652843028446"
"Very often","2012","no degree/no degree yet","West Germany","17","","",""
"Very often","2012","no degree/no degree yet","East Germany","4","","",""
"Very often","2012","Other degree","West Germany","46","0.0407345717943736","0.0289994982380855","0.0524696453506618"
"Very often","2012","Other degree","East Germany","4","","",""
"Very often","2012","secondary school degree","West Germany","100","0.0246713622098698","0.0198129002995909","0.0295298241201487"
"Very often","2012","secondary school degree","East Germany","44","0.0263688192948693","0.01960853515964","0.0331291034300985"
"Very rare","2012","college entrance qualification","West Germany","1143","0.252822500427992","0.240122321251661","0.265522679604322"
"Very rare","2012","college entrance qualification","East Germany","252","0.203360818309603","0.180424685720697","0.226296950898509"
"Very rare","2012","lower secondary degree","West Germany","1136","0.204402163275357","0.193483436759915","0.215320889790799"
"Very rare","2012","lower secondary degree","East Germany","290","0.219927560620653","0.19712961255846","0.242725508682845"
"Very rare","2012","no degree/no degree yet","West Germany","106","0.21396543680417","0.177315925608969","0.250614947999372"
"Very rare","2012","no degree/no degree yet","East Germany","17","","",""
"Very rare","2012","Other degree","West Germany","228","0.210741604594206","0.186530222122974","0.234952987065438"
"Very rare","2012","Other degree","East Germany","16","","",""
"Very rare","2012","secondary school degree","West Germany","898","0.225839163347263","0.212743063539009","0.238935263155517"
"Very rare","2012","secondary school degree","East Germany","457","0.207070091503706","0.189973936048805","0.224166246958607"
"Often","2013","college entrance qualification","West Germany","466","0.0735530508495866","0.0669583280890251","0.0801477736101481"
"Often","2013","college entrance qualification","East Germany","102","0.0642262698435313","0.0514931487070093","0.0769593909800532"
"Often","2013","lower secondary degree","West Germany","650","0.1200333493591","0.111718581946841","0.128348116771359"
"Often","2013","lower secondary degree","East Germany","133","0.0934079021732988","0.0775340349345047","0.109281769412093"
"Often","2013","no degree/no degree yet","West Germany","89","0.151340429940473","0.125181215569508","0.177499644311438"
"Often","2013","no degree/no degree yet","East Germany","19","","",""
"Often","2013","Other degree","West Germany","164","0.111147010399743","0.0952142378535889","0.127079782945897"
"Often","2013","Other degree","East Germany","16","","",""
"Often","2013","secondary school degree","West Germany","495","0.101638119617406","0.0934635711482725","0.10981266808654"
"Often","2013","secondary school degree","East Germany","258","0.0978816404863877","0.0866271669281062","0.109136114044669"
"Rarely","2013","college entrance qualification","West Germany","2323","0.369602171691978","0.357407769049852","0.381796574334104"
"Rarely","2013","college entrance qualification","East Germany","517","0.336832255409417","0.312284508875173","0.36138000194366"
"Rarely","2013","lower secondary degree","West Germany","2010","0.333828023400211","0.321763209937751","0.345892836862671"
"Rarely","2013","lower secondary degree","East Germany","444","0.344270491251506","0.318352745004839","0.370188237498173"
