"plh0187","year","e11103","migback","n","percent","lower_confidence","upper_confidence"
"Sometimes","2009","Not Working","no migration background","1814","0.309902622408881","0.298156041077027","0.321649203740735"
"Sometimes","2009","Part Time","direct migration background","155","0.35447433631813","0.310277519677479","0.398671152958782"
"Sometimes","2009","Part Time","indirect migration background","76","0.351143507311753","0.286737924870805","0.4155490897527"
"Sometimes","2009","Part Time","no migration background","1136","0.325927094087501","0.310517079594705","0.341337108580296"
"Very often","2009","Full Time","direct migration background","23","","",""
"Very often","2009","Full Time","indirect migration background","11","","",""
"Very often","2009","Full Time","no migration background","121","0.0219345709305137","0.0182724247710727","0.0255967170899548"
"Very often","2009","Not Working","direct migration background","48","0.087495165372398","0.0662420392675514","0.108748291477245"
"Very often","2009","Not Working","indirect migration background","8","","",""
"Very often","2009","Not Working","no migration background","215","0.0390809540189808","0.0341586361581184","0.0440032718798431"
"Very often","2009","Part Time","direct migration background","13","","",""
"Very often","2009","Part Time","indirect migration background","6","","",""
"Very often","2009","Part Time","no migration background","123","0.0414008269523899","0.0348512626207967","0.0479503912839832"
"Very rare","2009","Full Time","direct migration background","113","0.204357111096744","0.170027876040284","0.238686346153205"
"Very rare","2009","Full Time","indirect migration background","67","0.19969019156474","0.15518868840799","0.24419169472149"
"Very rare","2009","Full Time","no migration background","1450","0.224480818526978","0.214048687382236","0.23491294967172"
"Very rare","2009","Not Working","direct migration background","100","0.13824442083227","0.11228296381237","0.16420587785217"
"Very rare","2009","Not Working","indirect migration background","41","0.176852850032094","0.123163023972908","0.230542676091281"
"Very rare","2009","Not Working","no migration background","1280","0.207270297452105","0.196974149451098","0.217566445453112"
"Very rare","2009","Part Time","direct migration background","80","0.177064084723667","0.141795333568658","0.212332835878676"
"Very rare","2009","Part Time","indirect migration background","37","0.182266373431998","0.130174968813402","0.234357778050594"
"Very rare","2009","Part Time","no migration background","651","0.17438380095264","0.161909059545002","0.186858542360278"
"Often","2010","Full Time","direct migration background","43","0.110684568619387","0.0823504903029857","0.139018646935788"
"Often","2010","Full Time","indirect migration background","26","","",""
"Often","2010","Full Time","no migration background","461","0.087529435136111","0.0801837694659954","0.0948751008062266"
"Often","2010","Not Working","direct migration background","106","0.193547650916296","0.162549263328737","0.224546038503854"
"Often","2010","Not Working","indirect migration background","17","","",""
"Often","2010","Not Working","no migration background","643","0.124765220347722","0.116061200317264","0.133469240378179"
"Often","2010","Part Time","direct migration background","49","0.0987416176895607","0.0686287446282098","0.128854490750912"
"Often","2010","Part Time","indirect migration background","26","","",""
"Often","2010","Part Time","no migration background","352","0.110212956700568","0.0995847611294389","0.120841152271697"
"Rarely","2010","Full Time","direct migration background","174","0.33174833681289","0.289226497816621","0.37427017580916"
"Rarely","2010","Full Time","indirect migration background","85","0.272012107907615","0.220529168046666","0.323495047768565"
"Rarely","2010","Full Time","no migration background","2171","0.367199850305911","0.354670481365065","0.379729219246757"
"Rarely","2010","Not Working","direct migration background","166","0.257740305452058","0.223422073527749","0.292058537376367"
"Rarely","2010","Not Working","indirect migration background","55","0.296610592399487","0.228936832409579","0.364284352389394"
"Rarely","2010","Not Working","no migration background","1824","0.319851253764003","0.307565924267525","0.33213658326048"
"Rarely","2010","Part Time","direct migration background","128","0.387170945844219","0.338001142748865","0.436340748939572"
"Rarely","2010","Part Time","indirect migration background","65","0.308260767022224","0.243447917366799","0.373073616677648"
"Rarely","2010","Part Time","no migration background","1171","0.344691557037699","0.328561408135308","0.36082170594009"
"Sometimes","2010","Full Time","direct migration background","126","0.266141841828492","0.226230136934676","0.306053546722308"
"Sometimes","2010","Full Time","indirect migration background","83","0.319348798797487","0.265409897764121","0.373287699830852"
"Sometimes","2010","Full Time","no migration background","1559","0.288897652401242","0.277116636940827","0.300678667861656"
"Sometimes","2010","Not Working","direct migration background","206","0.317287410395777","0.280769899121157","0.353804921670398"
"Sometimes","2010","Not Working","indirect migration background","56","0.262046269524509","0.196893538678234","0.327199000370783"
"Sometimes","2010","Not Working","no migration background","1794","0.337199501133058","0.324747312118971","0.349651690147145"
"Sometimes","2010","Part Time","direct migration background","121","0.33156223622975","0.284040704034895","0.379083768424606"
"Sometimes","2010","Part Time","indirect migration background","61","0.332971852137312","0.266825389083164","0.39911831519146"
"Sometimes","2010","Part Time","no migration background","1075","0.324164764834034","0.308279169665708","0.340050360002361"
"Very often","2010","Full Time","direct migration background","9","","",""
"Very often","2010","Full Time","indirect migration background","8","","",""
"Very often","2010","Full Time","no migration background","90","0.0207309437616169","0.0170275045898179","0.0244343829334159"
"Very often","2010","Not Working","direct migration background","35","0.0844200149603874","0.0626064496898391","0.106233580230936"
"Very often","2010","Not Working","indirect migration background","8","","",""
"Very often","2010","Not Working","no migration background","206","0.0386139251113937","0.033538975694305","0.0436888745284824"
"Very often","2010","Part Time","direct migration background","15","","",""
"Very often","2010","Part Time","indirect migration background","12","","",""
"Very often","2010","Part Time","no migration background","90","0.031188541226241","0.0252890122798345","0.0370880701726475"
"Very rare","2010","Full Time","direct migration background","119","0.280679895927644","0.240100610972553","0.321259180882736"
"Very rare","2010","Full Time","indirect migration background","85","0.277656047761768","0.225843764411727","0.329468331111809"
"Very rare","2010","Full Time","no migration background","1405","0.23564211839512","0.224611001250924","0.246673235539316"
"Very rare","2010","Not Working","direct migration background","111","0.147004618275482","0.119220627543241","0.174788609007723"
"Very rare","2010","Not Working","indirect migration background","39","0.204021356271916","0.14431540946989","0.263727303073942"
"Very rare","2010","Not Working","no migration background","1070","0.179570099643824","0.169460159579008","0.189680039708639"
"Very rare","2010","Part Time","direct migration background","64","0.153179729745667","0.116823931223626","0.189535528267707"
"Very rare","2010","Part Time","indirect migration background","31","0.124886947065665","0.0784865827174043","0.171287311413926"
"Very rare","2010","Part Time","no migration background","647","0.189742180201458","0.176434764287064","0.203049596115851"
"Often","2011","Full Time","direct migration background","52","0.0817978001431934","0.0606642816374543","0.102931318648932"
"Often","2011","Full Time","indirect migration background","42","0.135327411353988","0.0984203170959045","0.172234505612071"
"Often","2011","Full Time","no migration background","607","0.0987876420297246","0.0916978937252473","0.105877390334202"
"Often","2011","Not Working","direct migration background","113","0.15177494972679","0.127639808645496","0.175910090808084"
"Often","2011","Not Working","indirect migration background","29","","",""
"Often","2011","Not Working","no migration background","783","0.117986307573827","0.110437875185528","0.125534739962126"
"Often","2011","Part Time","direct migration background","58","0.118616012756804","0.0907984772685176","0.146433548245091"
"Often","2011","Part Time","indirect migration background","29","","",""
"Often","2011","Part Time","no migration background","435","0.112663234582227","0.10301915033496","0.122307318829493"
"Rarely","2011","Full Time","direct migration background","219","0.322294931422778","0.286255416517147","0.358334446328409"
"Rarely","2011","Full Time","indirect migration background","110","0.348032415919787","0.296638232427182","0.399426599412392"
"Rarely","2011","Full Time","no migration background","2473","0.349945402384723","0.338612503817551","0.361278300951895"
"Rarely","2011","Not Working","direct migration background","236","0.269579341192288","0.239730733792366","0.29942794859221"
"Rarely","2011","Not Working","indirect migration background","78","0.250339505458142","0.193860000826486","0.306819010089799"
"Rarely","2011","Not Working","no migration background","2208","0.307262073389537","0.296466585812881","0.318057560966192"
"Rarely","2011","Part Time","direct migration background","171","0.325129275365601","0.284829488921329","0.365429061809872"
"Rarely","2011","Part Time","indirect migration background","69","0.267264497417426","0.211042811337872","0.32348618349698"
"Rarely","2011","Part Time","no migration background","1410","0.345547161473067","0.331042136117367","0.360052186828766"
"Sometimes","2011","Full Time","direct migration background","188","0.295773559683767","0.260579637498564","0.330967481868969"
"Sometimes","2011","Full Time","indirect migration background","97","0.304523145622725","0.254870474676533","0.354175816568917"
"Sometimes","2011","Full Time","no migration background","2103","0.319952278121606","0.308868744654506","0.331035811588707"
"Sometimes","2011","Not Working","direct migration background","300","0.361615150991545","0.32929608207427","0.393934219908819"
"Sometimes","2011","Not Working","indirect migration background","81","0.450904891360857","0.386032466422916","0.515777316298798"
"Sometimes","2011","Not Working","no migration background","2255","0.325319886104551","0.314357437723395","0.336282334485706"
"Sometimes","2011","Part Time","direct migration background","182","0.314822554377495","0.274865003550003","0.354780105204987"
"Sometimes","2011","Part Time","indirect migration background","79","0.326336832760689","0.266768689822638","0.38590497569874"
"Sometimes","2011","Part Time","no migration background","1418","0.339444788881073","0.325001543688244","0.353888034073901"
"Very often","2011","Full Time","direct migration background","17","","",""
"Very often","2011","Full Time","indirect migration background","8","","",""
"Very often","2011","Full Time","no migration background","123","0.0189975989123502","0.0157538268359633","0.022241370988737"
"Very often","2011","Not Working","direct migration background","40","0.046584539838787","0.0324084568871944","0.0607606227903796"
"Very often","2011","Not Working","indirect migration background","14","","",""
"Very often","2011","Not Working","no migration background","242","0.0409090150338955","0.0362740899718656","0.0455439400959253"
"Very often","2011","Part Time","direct migration background","14","","",""
"Very often","2011","Part Time","indirect migration background","13","","",""
"Very often","2011","Part Time","no migration background","126","0.0315226052950563","0.0261931669079178","0.0368520436821949"
"Very rare","2011","Full Time","direct migration background","170","0.275594522174096","0.241139067484336","0.310049976863856"
"Very rare","2011","Full Time","indirect migration background","73","0.201571320322667","0.158287702316063","0.244854938329271"
"Very rare","2011","Full Time","no migration background","1498","0.212317078551596","0.202600035698463","0.22203412140473"
"Very rare","2011","Not Working","direct migration background","160","0.170446018250591","0.145152455763307","0.195739580737874"
"Very rare","2011","Not Working","indirect migration background","24","","",""
"Very rare","2011","Not Working","no migration background","1528","0.20852271789819","0.199016687118359","0.218028748678021"
"Very rare","2011","Part Time","direct migration background","94","0.216733489265143","0.181286267468355","0.252180711061931"
"Very rare","2011","Part Time","indirect migration background","48","0.248953263001755","0.194017899094417","0.303888626909092"
"Very rare","2011","Part Time","no migration background","740","0.170822209768578","0.159342744779716","0.18230167475744"
"Often","2012","Full Time","direct migration background","59","0.088834231222632","0.0668950354306822","0.110773427014582"
"Often","2012","Full Time","indirect migration background","31","0.0769376864360585","0.048694082715322","0.105181290156795"
"Often","2012","Full Time","no migration background","482","0.0826435821310698","0.0760128490240415","0.0892743152380981"
"Often","2012","Not Working","direct migration background","112","0.147343521892881","0.122627013673521","0.172060030112242"
"Often","2012","Not Working","indirect migration background","20","","",""
"Often","2012","Not Working","no migration background","721","0.107733631208192","0.100501460785417","0.114965801630968"
"Often","2012","Part Time","direct migration background","54","0.101157385531956","0.0749616965707169","0.127353074493196"
"Often","2012","Part Time","indirect migration background","29","","",""
"Often","2012","Part Time","no migration background","403","0.10958439433601","0.100027535914393","0.119141252757628"
"Rarely","2012","Full Time","direct migration background","226","0.3499181135505","0.313139184688462","0.386697042412538"
"Rarely","2012","Full Time","indirect migration background","133","0.410498390960089","0.35836292432935","0.462633857590828"
"Rarely","2012","Full Time","no migration background","2541","0.380572702723083","0.368880349778407","0.392265055667759"
"Rarely","2012","Not Working","direct migration background","237","0.27278137471901","0.241723309405074","0.303839440032946"
"Rarely","2012","Not Working","indirect migration background","59","0.384927873994954","0.316102246409807","0.453753501580102"
"Rarely","2012","Not Working","no migration background","2379","0.329193227177354","0.318231729261156","0.340154725093553"
"Rarely","2012","Part Time","direct migration background","164","0.292907594813239","0.25337160624689","0.332443583379587"
"Rarely","2012","Part Time","indirect migration background","95","0.363537842043977","0.305403692600036","0.421671991487919"
"Rarely","2012","Part Time","no migration background","1508","0.354859999477903","0.34022138666856","0.369498612287246"
"Sometimes","2012","Full Time","direct migration background","206","0.31962296076516","0.283662467387597","0.355583454142723"
"Sometimes","2012","Full Time","indirect migration background","89","0.211972738215902","0.16865700561347","0.255288470818334"
"Sometimes","2012","Full Time","no migration background","1749","0.264412076985802","0.253791554858749","0.275032599112856"
"Sometimes","2012","Not Working","direct migration background","252","0.34574442879344","0.312578981758323","0.378909875828557"
"Sometimes","2012","Not Working","indirect migration background","63","0.292123318909281","0.227801340674585","0.356445297143977"
"Sometimes","2012","Not Working","no migration background","2207","0.32642360016935","0.315485800952592","0.337361399386109"
"Sometimes","2012","Part Time","direct migration background","179","0.349655998233","0.308229210335928","0.391082786130072"
"Sometimes","2012","Part Time","indirect migration background","72","0.250744970211391","0.198360667743778","0.303129272679003"
"Sometimes","2012","Part Time","no migration background","1260","0.306250260209588","0.292148151287154","0.320352369132022"
"Very often","2012","Full Time","direct migration background","12","","",""
"Very often","2012","Full Time","indirect migration background","7","","",""
"Very often","2012","Full Time","no migration background","108","0.0175856765967398","0.0144203770680261","0.0207509761254536"
"Very often","2012","Not Working","direct migration background","41","0.0575021555350618","0.0412684826429255","0.073735828427198"
"Very often","2012","Not Working","indirect migration background","9","","",""
"Very often","2012","Not Working","no migration background","204","0.0326735847159431","0.0285266169787693","0.0368205524531168"
"Very often","2012","Part Time","direct migration background","14","","",""
"Very often","2012","Part Time","indirect migration background","6","","",""
"Very often","2012","Part Time","no migration background","109","0.0276128166282063","0.0225995663987284","0.0326260668576841"
"Very rare","2012","Full Time","direct migration background","143","0.229268789209651","0.196853061638103","0.261684516781198"
"Very rare","2012","Full Time","indirect migration background","82","0.289640718110207","0.241567424733313","0.3377140114871"
"Very rare","2012","Full Time","no migration background","1744","0.254785961563305","0.244292562472467","0.265279360654143"
"Very rare","2012","Not Working","direct migration background","148","0.176628519059607","0.150035792415463","0.203221245703751"
"Very rare","2012","Not Working","indirect migration background","41","0.18259010965478","0.127944403120092","0.237235816189468"
"Very rare","2012","Not Working","no migration background","1549","0.20397595672916","0.194576595884547","0.213375317573773"
"Very rare","2012","Part Time","direct migration background","98","0.229504010757389","0.192972340343325","0.266035681171452"
"Very rare","2012","Part Time","indirect migration background","61","0.261531663084513","0.208418973538245","0.314644352630782"
"Very rare","2012","Part Time","no migration background","824","0.201692529348293","0.189416033596799","0.213969025099786"
"Often","2013","Full Time","direct migration background","79","0.0857760290868053","0.0679406488650266","0.103611409308584"
"Often","2013","Full Time","indirect migration background","30","0.0597021539156764","0.0385281361392615","0.0808761716920914"
"Often","2013","Full Time","no migration background","583","0.0734885244714376","0.0678660758190129","0.0791109731238623"
"Often","2013","Not Working","direct migration background","144","0.190468445943176","0.165641985425058","0.215294906461294"
"Often","2013","Not Working","indirect migration background","47","0.0777732971085947","0.0482449830312726","0.107301611185917"
"Often","2013","Not Working","no migration background","839","0.119717403339291","0.112409325063613","0.12702548161497"
"Often","2013","Part Time","direct migration background","97","0.0798962436479417","0.0608930629942882","0.0988994243015952"
"Often","2013","Part Time","indirect migration background","60","0.0972754235707242","0.0684861912226259","0.126064655918822"
"Often","2013","Part Time","no migration background","591","0.102830593064498","0.0951309865034519","0.110530199625543"
"Rarely","2013","Full Time","direct migration background","352","0.355311928336304","0.324829271798786","0.385794584873822"
"Rarely","2013","Full Time","indirect migration background","175","0.362171313610655","0.319219193948607","0.405123433272702"
"Rarely","2013","Full Time","no migration background","3254","0.375450138274919","0.365016157664895","0.385884118884943"
"Rarely","2013","Not Working","direct migration background","280","0.273357872037024","0.245179722067141","0.301536022006906"
"Rarely","2013","Not Working","indirect migration background","109","0.36562032986006","0.312520351246946","0.418720308473173"
"Rarely","2013","Not Working","no migration background","2561","0.325870137397799","0.315318798968933","0.336421475826666"
"Rarely","2013","Part Time","direct migration background","272","0.322871623193048","0.290100210718963","0.355643035667133"
"Rarely","2013","Part Time","indirect migration background","129","0.334747915372523","0.288901757133926","0.380594073611119"
"Rarely","2013","Part Time","no migration background","2216","0.360742355680391","0.348569102091663","0.372915609269119"
"Sometimes","2013","Full Time","direct migration background","291","0.330275003099908","0.300320700784042","0.360229305415775"
"Sometimes","2013","Full Time","indirect migration background","131","0.253423985282951","0.214552026320851","0.292295944245052"
"Sometimes","2013","Full Time","no migration background","2130","0.265663428348192","0.256146346639071","0.275180510057314"
"Sometimes","2013","Not Working","direct migration background","329","0.344053201251141","0.31401779522767","0.374088607274613"
"Sometimes","2013","Not Working","indirect migration background","95","0.342389977251714","0.290072200160475","0.394707754342954"
"Sometimes","2013","Not Working","no migration background","2337","0.314058995401089","0.303610289883501","0.324507700918677"
"Sometimes","2013","Part Time","direct migration background","274","0.398990641364132","0.364669107681162","0.433312175047102"
"Sometimes","2013","Part Time","indirect migration background","126","0.349459983528833","0.30313805622875","0.395781910828917"
"Sometimes","2013","Part Time","no migration background","1850","0.320750349952524","0.308918070538564","0.332582629366484"
"Very often","2013","Full Time","direct migration background","20","","",""
"Very often","2013","Full Time","indirect migration background","12","","",""
"Very often","2013","Full Time","no migration background","148","0.0185084055216343","0.0156042616453803","0.0214125493978883"
"Very often","2013","Not Working","direct migration background","55","0.0566736623316057","0.0420549871522053","0.0712923375110062"
"Very often","2013","Not Working","indirect migration background","15","","",""
"Very often","2013","Not Working","no migration background","244","0.0319089356820554","0.0279522846032681","0.0358655867608426"
"Very often","2013","Part Time","direct migration background","23","","",""
"Very often","2013","Part Time","indirect migration background","15","","",""
"Very often","2013","Part Time","no migration background","171","0.0284744903295388","0.0242582513448113","0.0326907293142663"
"Very rare","2013","Full Time","direct migration background","205","0.214261751686343","0.188129046185897","0.240394457186788"
"Very rare","2013","Full Time","indirect migration background","133","0.301362863984378","0.260356972932106","0.342368755036651"
"Very rare","2013","Full Time","no migration background","2159","0.266889503383817","0.257358452274959","0.276420554492675"
"Very rare","2013","Not Working","direct migration background","153","0.135446818437053","0.113811332302463","0.157082304571642"
"Very rare","2013","Not Working","indirect migration background","50","0.187718981920427","0.144665151386411","0.230772812454443"
"Very rare","2013","Not Working","no migration background","1599","0.208444528179765","0.199300250292633","0.217588806066897"
"Very rare","2013","Part Time","direct migration background","116","0.154894616938625","0.129536423467068","0.180252810410181"
"Very rare","2013","Part Time","indirect migration background","77","0.18725857060296","0.149357808952029","0.225159332253891"
"Very rare","2013","Part Time","no migration background","1150","0.187202210973049","0.177314019229235","0.197090402716862"
"Often","2014","Full Time","direct migration background","121","0.0673978526478075","0.0559424485210797","0.0788532567745352"
"Often","2014","Full Time","indirect migration background","55","0.0822936706185103","0.0620795898264838","0.102507751410537"
