"plh0187","year","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Often","2007","(0) in school","30","0.0831329435425796","0.0538300393684363","0.112435847716723"
"Often","2007","(1a) inadequately completed","35","0.178481704592939","0.127297691546465","0.229665717639413"
"Often","2007","(1b) general elementary school","269","0.154443324089448","0.13746364810823","0.171423000070665"
"Often","2007","(1c) basic vocational qualification","566","0.10858636531066","0.100463141570636","0.116709589050683"
"Often","2007","(2a) intermediate vocational","465","0.103057981501855","0.0945259943282315","0.111589968675478"
"Often","2007","(2b) intermediate general qualification","63","0.14318918353517","0.113170280142494","0.173208086927845"
"Often","2007","(2c_gen) general maturity certificate","93","0.117136412629671","0.0950039150079278","0.139268910251415"
"Often","2007","(2c_voc) vocational maturity certificate","176","0.108641238679774","0.0931940782679257","0.124088399091623"
"Often","2007","(3a) lower tertiary education","158","0.110776657154907","0.0958965309449551","0.12565678336486"
"Often","2007","(3b) higher tertiary education","195","0.101047131610595","0.0896428427028771","0.112451420518313"
"Rarely","2007","(0) in school","108","0.315249812205318","0.265936474311703","0.364563150098932"
"Rarely","2007","(1a) inadequately completed","51","0.249723535366524","0.191864756952154","0.307582313780893"
"Rarely","2007","(1b) general elementary school","484","0.248042326998999","0.227749943420687","0.268334710577311"
"Rarely","2007","(1c) basic vocational qualification","1823","0.317397979732275","0.305244881884555","0.329551077579996"
"Rarely","2007","(2a) intermediate vocational","1683","0.320147611684273","0.307055501853906","0.33323972151464"
"Rarely","2007","(2b) intermediate general qualification","155","0.280020411097493","0.241538894182746","0.31850192801224"
"Rarely","2007","(2c_gen) general maturity certificate","261","0.32175206908506","0.289601210374662","0.353902927795457"
"Rarely","2007","(2c_voc) vocational maturity certificate","528","0.338194597983536","0.314710519643443","0.361678676323628"
"Rarely","2007","(3a) lower tertiary education","626","0.367153373396721","0.34430001366804","0.390006733125402"
"Rarely","2007","(3b) higher tertiary education","983","0.331146472529351","0.313338546944038","0.348954398114664"
"Sometimes","2007","(0) in school","111","0.305856930205923","0.256951784153815","0.354762076258031"
"Sometimes","2007","(1a) inadequately completed","72","0.323443434382837","0.260914635347939","0.385972233417736"
"Sometimes","2007","(1b) general elementary school","581","0.36801031230937","0.345350387883809","0.390670236734932"
"Sometimes","2007","(1c) basic vocational qualification","1714","0.3207715116963","0.308584226543618","0.332958796848982"
"Sometimes","2007","(2a) intermediate vocational","1575","0.338276554887562","0.324999510610302","0.351553599164821"
"Sometimes","2007","(2b) intermediate general qualification","175","0.334793058831479","0.29434815050475","0.375237967158207"
"Sometimes","2007","(2c_gen) general maturity certificate","254","0.318562905434766","0.286496657125506","0.350629153744026"
"Sometimes","2007","(2c_voc) vocational maturity certificate","466","0.308097298043246","0.285178518267267","0.331016077819225"
"Sometimes","2007","(3a) lower tertiary education","482","0.272673630592662","0.251559981629151","0.293787279556173"
"Sometimes","2007","(3b) higher tertiary education","808","0.319297971424216","0.301657330629171","0.336938612219262"
"Very often","2007","(0) in school","15","","",""
"Very often","2007","(1a) inadequately completed","14","","",""
"Very often","2007","(1b) general elementary school","88","0.0497929584369138","0.0395725899459271","0.0600133269279005"
"Very often","2007","(1c) basic vocational qualification","200","0.0348058642647891","0.0300202831789029","0.0395914453506753"
"Very often","2007","(2a) intermediate vocational","160","0.0441990411775626","0.0384311461476449","0.0499669362074803"
"Very often","2007","(2b) intermediate general qualification","21","","",""
"Very often","2007","(2c_gen) general maturity certificate","24","","",""
"Very often","2007","(2c_voc) vocational maturity certificate","49","0.0348718869488602","0.0257653083443316","0.0439784655533888"
"Very often","2007","(3a) lower tertiary education","43","0.0240709257479771","0.0168043034951575","0.0313375480007966"
"Very often","2007","(3b) higher tertiary education","43","0.0176381776181356","0.0126573633368916","0.0226189918993796"
"Very rare","2007","(0) in school","77","0.238644178451088","0.193402348795557","0.28388600810662"
"Very rare","2007","(1a) inadequately completed","43","0.188170016629415","0.135925993114288","0.240414040144543"
"Very rare","2007","(1b) general elementary school","318","0.179711078165269","0.161670754920752","0.197751401409786"
"Very rare","2007","(1c) basic vocational qualification","1332","0.218438278995976","0.20765012482548","0.229226433166471"
"Very rare","2007","(2a) intermediate vocational","995","0.194318810748748","0.183215148908119","0.205422472589377"
"Very rare","2007","(2b) intermediate general qualification","109","0.203128878702899","0.168648095152901","0.237609662252898"
"Very rare","2007","(2c_gen) general maturity certificate","179","0.20603381661385","0.17819774658701","0.23386988664069"
"Very rare","2007","(2c_voc) vocational maturity certificate","340","0.210194978344584","0.189969623635791","0.230420333053378"
