"plh0187","year","education","pgisced97","n","percent","lower_confidence","upper_confidence"
"Rarely","2010","college entrance qualification","higher vocational","118","0.429129329554398","0.373027701911932","0.485230957196863"
"Rarely","2010","college entrance qualification","higher education","1140","0.364895490265649","0.347452626999233","0.382338353532066"
"Rarely","2010","Other degree","in school","","","",""
"Rarely","2010","Other degree","inadequately","6","","",""
"Rarely","2010","Other degree","general elemantary","50","0.26034307751539","0.197109113597411","0.323577041433369"
"Rarely","2010","Other degree","middle vocational","77","0.306174803374499","0.24774170729011","0.364607899458889"
"Rarely","2010","Other degree","vocational + Abi","27","","",""
"Rarely","2010","Other degree","higher vocational","13","","",""
"Rarely","2010","Other degree","higher education","60","0.410704501271936","0.333994702977219","0.487414299566654"
"Rarely","2010","no degree/no degree yet","in school","80","0.254396301154323","0.202351018177837","0.306441584130808"
"Rarely","2010","no degree/no degree yet","inadequately","30","0.253067757327447","0.172186924727143","0.333948589927752"
"Rarely","2010","no degree/no degree yet","general elemantary","","","",""
"Rarely","2010","no degree/no degree yet","middle vocational","11","","",""
"Rarely","2010","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2010","no degree/no degree yet","higher vocational","2","","",""
"Rarely","2010","no degree/no degree yet","higher education","1","","",""
"Sometimes","2010","lower secondary degree","in school","","","",""
"Sometimes","2010","lower secondary degree","inadequately","","","",""
"Sometimes","2010","lower secondary degree","general elemantary","364","0.355637093028349","0.326599097530049","0.384675088526649"
"Sometimes","2010","lower secondary degree","middle vocational","1216","0.322717911594287","0.307890354936815","0.33754546825176"
"Sometimes","2010","lower secondary degree","vocational + Abi","5","","",""
"Sometimes","2010","lower secondary degree","higher vocational","101","0.258819093126728","0.212332130757776","0.305306055495679"
"Sometimes","2010","lower secondary degree","higher education","45","0.300120637396018","0.225779160105609","0.374462114686426"
"Sometimes","2010","secondary school degree","in school","","","",""
"Sometimes","2010","secondary school degree","inadequately","","","",""
"Sometimes","2010","secondary school degree","general elemantary","114","0.280968462644806","0.237085259004105","0.324851666285507"
"Sometimes","2010","secondary school degree","middle vocational","1078","0.316799398031504","0.301368995076969","0.332229800986039"
"Sometimes","2010","secondary school degree","vocational + Abi","9","","",""
"Sometimes","2010","secondary school degree","higher vocational","176","0.323931647047745","0.28544625489545","0.36241703920004"
"Sometimes","2010","secondary school degree","higher education","184","0.320755022549285","0.281921968243762","0.359588076854808"
"Sometimes","2010","college entrance qualification","in school","","","",""
"Sometimes","2010","college entrance qualification","inadequately","","","",""
"Sometimes","2010","college entrance qualification","general elemantary","","","",""
"Sometimes","2010","college entrance qualification","middle vocational","169","0.287371369268602","0.251400603506192","0.323342135031011"
"Sometimes","2010","college entrance qualification","vocational + Abi","248","0.310173913939208","0.278799379141748","0.341548448736667"
"Sometimes","2010","college entrance qualification","higher vocational","89","0.31864310644681","0.265828738393535","0.371457474500085"
"Sometimes","2010","college entrance qualification","higher education","834","0.304067789745156","0.287399938817757","0.320735640672555"
"Sometimes","2010","Other degree","in school","","","",""
"Sometimes","2010","Other degree","inadequately","6","","",""
"Sometimes","2010","Other degree","general elemantary","58","0.317351228773156","0.250280816585602","0.38442164096071"
"Sometimes","2010","Other degree","middle vocational","68","0.307040304723246","0.248561185562796","0.365519423883696"
"Sometimes","2010","Other degree","vocational + Abi","26","","",""
"Sometimes","2010","Other degree","higher vocational","7","","",""
"Sometimes","2010","Other degree","higher education","44","0.276840362178826","0.207073154528791","0.346607569828862"
"Sometimes","2010","no degree/no degree yet","in school","80","0.406851502687531","0.348146970646193","0.46555603472887"
"Sometimes","2010","no degree/no degree yet","inadequately","34","0.298017565595212","0.212929107162796","0.383106024027628"
"Sometimes","2010","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2010","no degree/no degree yet","middle vocational","9","","",""
"Sometimes","2010","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2010","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2010","no degree/no degree yet","higher education","1","","",""
"Often","2010","lower secondary degree","in school","","","",""
"Often","2010","lower secondary degree","inadequately","","","",""
"Often","2010","lower secondary degree","general elemantary","156","0.141275390899568","0.120147407109803","0.162403374689332"
"Often","2010","lower secondary degree","middle vocational","425","0.119937237293246","0.109633207518163","0.13024126706833"
"Often","2010","lower secondary degree","vocational + Abi","1","","",""
"Often","2010","lower secondary degree","higher vocational","25","","",""
"Often","2010","lower secondary degree","higher education","11","","",""
"Often","2010","secondary school degree","in school","","","",""
"Often","2010","secondary school degree","inadequately","","","",""
"Often","2010","secondary school degree","general elemantary","46","0.143505046045783","0.109276255137815","0.177733836953751"
"Often","2010","secondary school degree","middle vocational","342","0.112571326206947","0.102088181195583","0.12305447121831"
"Often","2010","secondary school degree","vocational + Abi","4","","",""
"Often","2010","secondary school degree","higher vocational","53","0.108330162127664","0.0827707619415996","0.133889562313728"
"Often","2010","secondary school degree","higher education","45","0.104448261827315","0.0790035493021652","0.129892974352464"
"Often","2010","college entrance qualification","in school","","","",""
"Often","2010","college entrance qualification","inadequately","","","",""
"Often","2010","college entrance qualification","general elemantary","","","",""
"Often","2010","college entrance qualification","middle vocational","79","0.131136371385913","0.104305567099415","0.157967175672412"
"Often","2010","college entrance qualification","vocational + Abi","82","0.0713676518185074","0.0539063161530582","0.0888289874839566"
"Often","2010","college entrance qualification","higher vocational","31","0.0892240733594699","0.0569124117857279","0.121535734933212"
"Often","2010","college entrance qualification","higher education","219","0.0861233423347935","0.0759581602963994","0.0962885243731876"
"Often","2010","Other degree","in school","","","",""
"Often","2010","Other degree","inadequately","6","","",""
"Often","2010","Other degree","general elemantary","25","","",""
"Often","2010","Other degree","middle vocational","35","0.156732597237189","0.110642092717708","0.20282310175667"
"Often","2010","Other degree","vocational + Abi","7","","",""
"Often","2010","Other degree","higher vocational","6","","",""
"Often","2010","Other degree","higher education","15","","",""
"Often","2010","no degree/no degree yet","in school","32","0.088546663952605","0.0545977979392713","0.122495529965939"
"Often","2010","no degree/no degree yet","inadequately","18","","",""
"Often","2010","no degree/no degree yet","general elemantary","","","",""
"Often","2010","no degree/no degree yet","middle vocational","7","","",""
"Often","2010","no degree/no degree yet","vocational + Abi","","","",""
"Often","2010","no degree/no degree yet","higher vocational","","","",""
"Often","2010","no degree/no degree yet","higher education","","","",""
"Very often","2010","lower secondary degree","in school","","","",""
"Very often","2010","lower secondary degree","inadequately","","","",""
"Very often","2010","lower secondary degree","general elemantary","62","0.0659492581988813","0.0508940060353109","0.0810045103624517"
"Very often","2010","lower secondary degree","middle vocational","109","0.027765136873699","0.0225542845383085","0.0329759892090895"
"Very often","2010","lower secondary degree","vocational + Abi","","","",""
"Very often","2010","lower secondary degree","higher vocational","7","","",""
"Very often","2010","lower secondary degree","higher education","3","","",""
"Very often","2010","secondary school degree","in school","","","",""
"Very often","2010","secondary school degree","inadequately","","","",""
"Very often","2010","secondary school degree","general elemantary","21","","",""
"Very often","2010","secondary school degree","middle vocational","95","0.0347762849607787","0.0286996022819751","0.0408529676395822"
"Very often","2010","secondary school degree","vocational + Abi","","","",""
"Very often","2010","secondary school degree","higher vocational","11","","",""
"Very often","2010","secondary school degree","higher education","11","","",""
"Very often","2010","college entrance qualification","in school","","","",""
"Very often","2010","college entrance qualification","inadequately","","","",""
"Very often","2010","college entrance qualification","general elemantary","","","",""
"Very often","2010","college entrance qualification","middle vocational","15","","",""
"Very often","2010","college entrance qualification","vocational + Abi","20","","",""
"Very often","2010","college entrance qualification","higher vocational","2","","",""
"Very often","2010","college entrance qualification","higher education","40","0.0169392117732865","0.0122635001748111","0.0216149233717618"
"Very often","2010","Other degree","in school","","","",""
"Very often","2010","Other degree","inadequately","4","","",""
"Very often","2010","Other degree","general elemantary","10","","",""
"Very often","2010","Other degree","middle vocational","11","","",""
"Very often","2010","Other degree","vocational + Abi","2","","",""
"Very often","2010","Other degree","higher vocational","2","","",""
"Very often","2010","Other degree","higher education","3","","",""
"Very often","2010","no degree/no degree yet","in school","7","","",""
"Very often","2010","no degree/no degree yet","inadequately","12","","",""
"Very often","2010","no degree/no degree yet","general elemantary","","","",""
"Very often","2010","no degree/no degree yet","middle vocational","","","",""
"Very often","2010","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2010","no degree/no degree yet","higher vocational","","","",""
"Very often","2010","no degree/no degree yet","higher education","","","",""
"Very rare","2011","lower secondary degree","in school","","","",""
"Very rare","2011","lower secondary degree","inadequately","","","",""
"Very rare","2011","lower secondary degree","general elemantary","250","0.177056476803746","0.156813999259863","0.19729895434763"
"Very rare","2011","lower secondary degree","middle vocational","1057","0.216614158700972","0.204899421097672","0.228328896304272"
"Very rare","2011","lower secondary degree","vocational + Abi","3","","",""
"Very rare","2011","lower secondary degree","higher vocational","88","0.244247428007262","0.20187782842118","0.286617027593344"
"Very rare","2011","lower secondary degree","higher education","44","0.261232163305923","0.193997461940367","0.328466864671479"
"Very rare","2011","secondary school degree","in school","","","",""
"Very rare","2011","secondary school degree","inadequately","","","",""
"Very rare","2011","secondary school degree","general elemantary","104","0.170398126932296","0.138598046502694","0.202198207361898"
"Very rare","2011","secondary school degree","middle vocational","811","0.183394733368056","0.171861407758489","0.194928058977623"
"Very rare","2011","secondary school degree","vocational + Abi","3","","",""
"Very rare","2011","secondary school degree","higher vocational","122","0.188930844654318","0.15855571589458","0.219305973414055"
"Very rare","2011","secondary school degree","higher education","146","0.244708180017909","0.211348691304253","0.278067668731565"
"Very rare","2011","college entrance qualification","in school","","","",""
"Very rare","2011","college entrance qualification","inadequately","","","",""
"Very rare","2011","college entrance qualification","general elemantary","","","",""
"Very rare","2011","college entrance qualification","middle vocational","139","0.177171378256316","0.150272814749239","0.204069941763393"
"Very rare","2011","college entrance qualification","vocational + Abi","196","0.188285901008926","0.164503272098076","0.212068529919776"
"Very rare","2011","college entrance qualification","higher vocational","64","0.172015402216065","0.132421329693829","0.211609474738301"
"Very rare","2011","college entrance qualification","higher education","817","0.219708720872703","0.205979728458195","0.233437713287211"
"Very rare","2011","Other degree","in school","","","",""
"Very rare","2011","Other degree","inadequately","4","","",""
"Very rare","2011","Other degree","general elemantary","52","0.188064859955406","0.140928002655857","0.235201717254955"
"Very rare","2011","Other degree","middle vocational","102","0.258781983807999","0.217094549677126","0.300469417938871"
"Very rare","2011","Other degree","vocational + Abi","31","0.219043428614783","0.149015021478086","0.289071835751479"
"Very rare","2011","Other degree","higher vocational","4","","",""
"Very rare","2011","Other degree","higher education","65","0.263499773668764","0.206567210250223","0.320432337087306"
"Very rare","2011","no degree/no degree yet","in school","60","0.197160527536349","0.153084721170609","0.241236333902089"
"Very rare","2011","no degree/no degree yet","inadequately","34","0.206466364058835","0.148606622247517","0.264326105870152"
"Very rare","2011","no degree/no degree yet","general elemantary","","","",""
"Very rare","2011","no degree/no degree yet","middle vocational","17","","",""
"Very rare","2011","no degree/no degree yet","vocational + Abi","","","",""
"Very rare","2011","no degree/no degree yet","higher vocational","","","",""
"Very rare","2011","no degree/no degree yet","higher education","","","",""
"Rarely","2011","lower secondary degree","in school","","","",""
"Rarely","2011","lower secondary degree","inadequately","","","",""
"Rarely","2011","lower secondary degree","general elemantary","369","0.28674075460433","0.262758436559247","0.310723072649412"
"Rarely","2011","lower secondary degree","middle vocational","1470","0.303214765914838","0.290143250814825","0.316286281014852"
"Rarely","2011","lower secondary degree","vocational + Abi","2","","",""
"Rarely","2011","lower secondary degree","higher vocational","146","0.365945554977257","0.318442552874812","0.413448557079701"
"Rarely","2011","lower secondary degree","higher education","59","0.348769458915007","0.275829960808577","0.421708957021438"
"Rarely","2011","secondary school degree","in school","","","",""
"Rarely","2011","secondary school degree","inadequately","","","",""
"Rarely","2011","secondary school degree","general elemantary","167","0.303049377618271","0.264179009686852","0.34191974554969"
"Rarely","2011","secondary school degree","middle vocational","1469","0.328359182448604","0.314363368559786","0.342354996337422"
"Rarely","2011","secondary school degree","vocational + Abi","11","","",""
"Rarely","2011","secondary school degree","higher vocational","231","0.377999127328292","0.340373942045329","0.415624312611254"
"Rarely","2011","secondary school degree","higher education","228","0.350852193047018","0.313820663837645","0.387883722256391"
"Rarely","2011","college entrance qualification","in school","","","",""
"Rarely","2011","college entrance qualification","inadequately","","","",""
"Rarely","2011","college entrance qualification","general elemantary","","","",""
"Rarely","2011","college entrance qualification","middle vocational","276","0.36551936859035","0.331592639365169","0.399446097815532"
"Rarely","2011","college entrance qualification","vocational + Abi","370","0.356801553722862","0.327658485294647","0.385944622151077"
"Rarely","2011","college entrance qualification","higher vocational","152","0.429796875507661","0.377859284645782","0.48173446636954"
"Rarely","2011","college entrance qualification","higher education","1305","0.361541894851952","0.345611293940627","0.377472495763278"
"Rarely","2011","Other degree","in school","","","",""
"Rarely","2011","Other degree","inadequately","15","","",""
"Rarely","2011","Other degree","general elemantary","76","0.250133260593338","0.197890767359827","0.302375753826849"
"Rarely","2011","Other degree","middle vocational","127","0.297008645157684","0.253515110840667","0.3405021794747"
"Rarely","2011","Other degree","vocational + Abi","32","0.240593199988674","0.168220528017289","0.312965871960058"
"Rarely","2011","Other degree","higher vocational","23","","",""
"Rarely","2011","Other degree","higher education","60","0.262745463208722","0.205865342050027","0.319625584367417"
"Rarely","2011","no degree/no degree yet","in school","126","0.403558620352713","0.34920692195111","0.457910318754316"
"Rarely","2011","no degree/no degree yet","inadequately","57","0.311312290540622","0.245124411267886","0.377500169813358"
"Rarely","2011","no degree/no degree yet","general elemantary","","","",""
"Rarely","2011","no degree/no degree yet","middle vocational","16","","",""
"Rarely","2011","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2011","no degree/no degree yet","higher vocational","2","","",""
"Rarely","2011","no degree/no degree yet","higher education","3","","",""
"Sometimes","2011","lower secondary degree","in school","","","",""
"Sometimes","2011","lower secondary degree","inadequately","","","",""
"Sometimes","2011","lower secondary degree","general elemantary","474","0.336365274768877","0.311310363451073","0.361420186086681"
"Sometimes","2011","lower secondary degree","middle vocational","1574","0.336718666523237","0.323279146141555","0.35015818690492"
"Sometimes","2011","lower secondary degree","vocational + Abi","3","","",""
"Sometimes","2011","lower secondary degree","higher vocational","114","0.276851983006166","0.2327267550206","0.320977210991732"
"Sometimes","2011","lower secondary degree","higher education","47","0.316474590920017","0.245292142463031","0.387657039377003"
"Sometimes","2011","secondary school degree","in school","","","",""
"Sometimes","2011","secondary school degree","inadequately","","","",""
"Sometimes","2011","secondary school degree","general elemantary","180","0.363654465965972","0.322967818013946","0.404341113917998"
"Sometimes","2011","secondary school degree","middle vocational","1436","0.332347731723527","0.318309042533992","0.346386420913063"
"Sometimes","2011","secondary school degree","vocational + Abi","7","","",""
"Sometimes","2011","secondary school degree","higher vocational","214","0.30272835876808","0.267077884970892","0.338378832565269"
"Sometimes","2011","secondary school degree","higher education","189","0.268566392197449","0.23417489839747","0.302957885997428"
"Sometimes","2011","college entrance qualification","in school","","","",""
"Sometimes","2011","college entrance qualification","inadequately","","","",""
"Sometimes","2011","college entrance qualification","general elemantary","","","",""
"Sometimes","2011","college entrance qualification","middle vocational","254","0.327977971997031","0.294903592653148","0.361052351340914"
"Sometimes","2011","college entrance qualification","vocational + Abi","334","0.336669144105358","0.307920579103578","0.365417709107138"
"Sometimes","2011","college entrance qualification","higher vocational","100","0.290871885238675","0.243223454455246","0.338520316022104"
"Sometimes","2011","college entrance qualification","higher education","1065","0.319274041001434","0.303815994783616","0.334732087219253"
"Sometimes","2011","Other degree","in school","","","",""
"Sometimes","2011","Other degree","inadequately","12","","",""
"Sometimes","2011","Other degree","general elemantary","94","0.359781566756173","0.301888085010733","0.417675048501614"
"Sometimes","2011","Other degree","middle vocational","143","0.330032932666499","0.285274947337191","0.374790917995806"
"Sometimes","2011","Other degree","vocational + Abi","55","0.407153450664243","0.323968282298994","0.490338619029491"
"Sometimes","2011","Other degree","higher vocational","8","","",""
"Sometimes","2011","Other degree","higher education","77","0.326291590753357","0.265698501109878","0.386884680396835"
"Sometimes","2011","no degree/no degree yet","in school","96","0.321065526491782","0.269342171035086","0.372788881948478"
"Sometimes","2011","no degree/no degree yet","inadequately","52","0.25935339316076","0.196703454185228","0.322003332136292"
"Sometimes","2011","no degree/no degree yet","general elemantary","","","",""
"Sometimes","2011","no degree/no degree yet","middle vocational","15","","",""
"Sometimes","2011","no degree/no degree yet","vocational + Abi","","","",""
"Sometimes","2011","no degree/no degree yet","higher vocational","","","",""
"Sometimes","2011","no degree/no degree yet","higher education","1","","",""
"Often","2011","lower secondary degree","in school","","","",""
"Often","2011","lower secondary degree","inadequately","","","",""
"Often","2011","lower secondary degree","general elemantary","208","0.151334703629531","0.132330038203723","0.170339369055339"
"Often","2011","lower secondary degree","middle vocational","511","0.11379876885368","0.104767760530512","0.122829777176848"
"Often","2011","lower secondary degree","vocational + Abi","2","","",""
"Often","2011","lower secondary degree","higher vocational","36","0.0900371071221177","0.0618096243554506","0.118264589888785"
"Often","2011","lower secondary degree","higher education","10","","",""
"Often","2011","secondary school degree","in school","","","",""
"Often","2011","secondary school degree","inadequately","","","",""
"Often","2011","secondary school degree","general elemantary","68","0.12680588761681","0.0986618724121412","0.15494990282148"
"Often","2011","secondary school degree","middle vocational","461","0.12023383506409","0.110540973440383","0.129926696687797"
"Often","2011","secondary school degree","vocational + Abi","2","","",""
"Often","2011","secondary school degree","higher vocational","60","0.105321059743354","0.0815017611232698","0.129140358363438"
"Often","2011","secondary school degree","higher education","60","0.107433599257927","0.0834050206178358","0.131462177898019"
"Often","2011","college entrance qualification","in school","","","",""
"Often","2011","college entrance qualification","inadequately","","","",""
"Often","2011","college entrance qualification","general elemantary","","","",""
"Often","2011","college entrance qualification","middle vocational","83","0.104808227570602","0.0832291269546876","0.126387328186516"
"Often","2011","college entrance qualification","vocational + Abi","119","0.103363369933375","0.0848433699133448","0.121883369953405"
"Often","2011","college entrance qualification","higher vocational","27","","",""
"Often","2011","college entrance qualification","higher education","269","0.0889022766203477","0.0794654589799674","0.0983390942607281"
"Often","2011","Other degree","in school","","","",""
"Often","2011","Other degree","inadequately","7","","",""
"Often","2011","Other degree","general elemantary","30","0.135113865817696","0.0938779584958692","0.176349773139524"
"Often","2011","Other degree","middle vocational","32","0.0537846561559478","0.0323118227777383","0.0752574895341572"
"Often","2011","Other degree","vocational + Abi","13","","",""
"Often","2011","Other degree","higher vocational","7","","",""
"Often","2011","Other degree","higher education","19","","",""
"Often","2011","no degree/no degree yet","in school","26","","",""
"Often","2011","no degree/no degree yet","inadequately","29","","",""
"Often","2011","no degree/no degree yet","general elemantary","","","",""
"Often","2011","no degree/no degree yet","middle vocational","10","","",""
"Often","2011","no degree/no degree yet","vocational + Abi","","","",""
"Often","2011","no degree/no degree yet","higher vocational","","","",""
"Often","2011","no degree/no degree yet","higher education","","","",""
"Very often","2011","lower secondary degree","in school","","","",""
"Very often","2011","lower secondary degree","inadequately","","","",""
"Very often","2011","lower secondary degree","general elemantary","65","0.0485027901935166","0.0371105308711882","0.0598950495158451"
"Very often","2011","lower secondary degree","middle vocational","138","0.0296536400072726","0.0248296801826515","0.0344775998318938"
"Very often","2011","lower secondary degree","vocational + Abi","","","",""
"Very often","2011","lower secondary degree","higher vocational","11","","",""
"Very often","2011","lower secondary degree","higher education","4","","",""
"Very often","2011","secondary school degree","in school","","","",""
"Very often","2011","secondary school degree","inadequately","","","",""
"Very often","2011","secondary school degree","general elemantary","18","","",""
"Very often","2011","secondary school degree","middle vocational","148","0.0356645173957221","0.0301375451419559","0.0411914896494883"
"Very often","2011","secondary school degree","vocational + Abi","","","",""
"Very often","2011","secondary school degree","higher vocational","11","","",""
"Very often","2011","secondary school degree","higher education","15","","",""
"Very often","2011","college entrance qualification","in school","","","",""
"Very often","2011","college entrance qualification","inadequately","","","",""
"Very often","2011","college entrance qualification","general elemantary","","","",""
"Very often","2011","college entrance qualification","middle vocational","22","","",""
"Very often","2011","college entrance qualification","vocational + Abi","19","","",""
"Very often","2011","college entrance qualification","higher vocational","6","","",""
"Very often","2011","college entrance qualification","higher education","38","0.0105730666535626","0.00718166685673476","0.0139644664503904"
"Very often","2011","Other degree","in school","","","",""
"Very often","2011","Other degree","inadequately","5","","",""
"Very often","2011","Other degree","general elemantary","12","","",""
"Very often","2011","Other degree","middle vocational","20","","",""
"Very often","2011","Other degree","vocational + Abi","3","","",""
"Very often","2011","Other degree","higher vocational","2","","",""
"Very often","2011","Other degree","higher education","9","","",""
"Very often","2011","no degree/no degree yet","in school","5","","",""
"Very often","2011","no degree/no degree yet","inadequately","16","","",""
"Very often","2011","no degree/no degree yet","general elemantary","","","",""
"Very often","2011","no degree/no degree yet","middle vocational","1","","",""
"Very often","2011","no degree/no degree yet","vocational + Abi","","","",""
"Very often","2011","no degree/no degree yet","higher vocational","","","",""
"Very often","2011","no degree/no degree yet","higher education","","","",""
"Very rare","2012","lower secondary degree","in school","","","",""
"Very rare","2012","lower secondary degree","inadequately","","","",""
"Very rare","2012","lower secondary degree","general elemantary","250","0.174836420132114","0.154392587944923","0.195280252319305"
"Very rare","2012","lower secondary degree","middle vocational","1056","0.215423273020191","0.203569840613971","0.227276705426411"
"Very rare","2012","lower secondary degree","vocational + Abi","1","","",""
"Very rare","2012","lower secondary degree","higher vocational","78","0.219932679573677","0.178718832705668","0.261146526441687"
"Very rare","2012","lower secondary degree","higher education","41","0.193686516384575","0.133749998167047","0.253623034602103"
"Very rare","2012","secondary school degree","in school","","","",""
"Very rare","2012","secondary school degree","inadequately","","","",""
"Very rare","2012","secondary school degree","general elemantary","124","0.204182013283659","0.169896042819519","0.2384679837478"
"Very rare","2012","secondary school degree","middle vocational","966","0.222534413266943","0.210075965452867","0.234992861081018"
"Very rare","2012","secondary school degree","vocational + Abi","3","","",""
"Very rare","2012","secondary school degree","higher vocational","136","0.208978586603279","0.177204887225947","0.240752285980611"
"Very rare","2012","secondary school degree","higher education","126","0.235530769580169","0.201939866158485","0.269121673001853"
"Very rare","2012","college entrance qualification","in school","","","",""
"Very rare","2012","college entrance qualification","inadequately","","","",""
"Very rare","2012","college entrance qualification","general elemantary","","","",""
"Very rare","2012","college entrance qualification","middle vocational","156","0.227829215660888","0.197690619889985","0.25796781143179"
"Very rare","2012","college entrance qualification","vocational + Abi","238","0.247856988413586","0.221514364054113","0.274199612773059"
"Very rare","2012","college entrance qualification","higher vocational","91","0.194036013578571","0.153410731533892","0.234661295623249"
"Very rare","2012","college entrance qualification","higher education","910","0.254862024079841","0.240510609003831","0.269213439155852"
"Very rare","2012","Other degree","in school","","","",""
"Very rare","2012","Other degree","inadequately","8","","",""
"Very rare","2012","Other degree","general elemantary","47","0.211489791015848","0.16185230458406","0.261127277447635"
"Very rare","2012","Other degree","middle vocational","90","0.210250048632715","0.17150943616668","0.24899066109875"
"Very rare","2012","Other degree","vocational + Abi","25","","",""
"Very rare","2012","Other degree","higher vocational","8","","",""
"Very rare","2012","Other degree","higher education","66","0.242212631306458","0.18993567272623","0.294489589886687"
"Very rare","2012","no degree/no degree yet","in school","65","0.233712994510659","0.184407872968531","0.283018116052787"
"Very rare","2012","no degree/no degree yet","inadequately","36","0.183978406276749","0.129028664074822","0.238928148478676"
"Very rare","2012","no degree/no degree yet","general elemantary","","","",""
"Very rare","2012","no degree/no degree yet","middle vocational","19","","",""
"Very rare","2012","no degree/no degree yet","vocational + Abi","","","",""
"Very rare","2012","no degree/no degree yet","higher vocational","1","","",""
"Very rare","2012","no degree/no degree yet","higher education","2","","",""
"Rarely","2012","lower secondary degree","in school","","","",""
"Rarely","2012","lower secondary degree","inadequately","","","",""
"Rarely","2012","lower secondary degree","general elemantary","380","0.275778548532797","0.251724274072335","0.29983282299326"
"Rarely","2012","lower secondary degree","middle vocational","1579","0.339921548361231","0.326264173414331","0.35357892330813"
"Rarely","2012","lower secondary degree","vocational + Abi","2","","",""
"Rarely","2012","lower secondary degree","higher vocational","166","0.394606232417056","0.345972996061226","0.443239468772886"
"Rarely","2012","lower secondary degree","higher education","64","0.384022084553304","0.310257053990361","0.457787115116247"
"Rarely","2012","secondary school degree","in school","","","",""
"Rarely","2012","secondary school degree","inadequately","","","",""
"Rarely","2012","secondary school degree","general elemantary","177","0.363630161062327","0.322714876729697","0.404545445394956"
"Rarely","2012","secondary school degree","middle vocational","1571","0.362217641211509","0.347821509553741","0.376613772869276"
"Rarely","2012","secondary school degree","vocational + Abi","5","","",""
"Rarely","2012","secondary school degree","higher vocational","248","0.367873883576424","0.330188398158705","0.405559368994144"
"Rarely","2012","secondary school degree","higher education","252","0.397538953808025","0.358797832661439","0.436280074954612"
"Rarely","2012","college entrance qualification","in school","","","",""
"Rarely","2012","college entrance qualification","inadequately","","","",""
"Rarely","2012","college entrance qualification","general elemantary","","","",""
"Rarely","2012","college entrance qualification","middle vocational","268","0.36253923699866","0.327995775040784","0.397082698956536"
"Rarely","2012","college entrance qualification","vocational + Abi","368","0.33552795477282","0.306720097645888","0.364335811899753"
"Rarely","2012","college entrance qualification","higher vocational","131","0.366185753443831","0.316694424054225","0.415677082833436"
"Rarely","2012","college entrance qualification","higher education","1408","0.395699098937965","0.379595128518047","0.411803069357883"
"Rarely","2012","Other degree","in school","","","",""
"Rarely","2012","Other degree","inadequately","11","","",""
"Rarely","2012","Other degree","general elemantary","83","0.31209467556926","0.255773860367856","0.368415490770664"
"Rarely","2012","Other degree","middle vocational","133","0.289733522439355","0.246605091524075","0.332861953354634"
"Rarely","2012","Other degree","vocational + Abi","56","0.379164030305796","0.302033148238338","0.456294912373254"
"Rarely","2012","Other degree","higher vocational","9","","",""
"Rarely","2012","Other degree","higher education","84","0.293047951198118","0.237508375002476","0.348587527393759"
"Rarely","2012","no degree/no degree yet","in school","104","0.401520527085455","0.344407736690961","0.458633317479949"
"Rarely","2012","no degree/no degree yet","inadequately","41","0.261523585497909","0.199199609308875","0.323847561686943"
"Rarely","2012","no degree/no degree yet","general elemantary","","","",""
"Rarely","2012","no degree/no degree yet","middle vocational","17","","",""
"Rarely","2012","no degree/no degree yet","vocational + Abi","","","",""
"Rarely","2012","no degree/no degree yet","higher vocational","","","",""
"Rarely","2012","no degree/no degree yet","higher education","3","","",""
"Sometimes","2012","lower secondary degree","in school","","","",""
"Sometimes","2012","lower secondary degree","inadequately","","","",""
"Sometimes","2012","lower secondary degree","general elemantary","475","0.376547250518755","0.350468436230652","0.402626064806857"
"Sometimes","2012","lower secondary degree","middle vocational","1378","0.308046439445428","0.294734949218584","0.321357929672272"
"Sometimes","2012","lower secondary degree","vocational + Abi","2","","",""
"Sometimes","2012","lower secondary degree","higher vocational","104","0.256925530777698","0.213449285583275","0.300401775972122"
"Sometimes","2012","lower secondary degree","higher education","41","0.256945064460567","0.190674532456209","0.323215596464925"
"Sometimes","2012","secondary school degree","in school","","","",""
"Sometimes","2012","secondary school degree","inadequately","","","",""
"Sometimes","2012","secondary school degree","general elemantary","157","0.304039084869491","0.264913759331649","0.343164410407333"
"Sometimes","2012","secondary school degree","middle vocational","1243","0.290808956581623","0.277206721707113","0.304411191456133"
"Sometimes","2012","secondary school degree","vocational + Abi","5","","",""
"Sometimes","2012","secondary school degree","higher vocational","177","0.300425269478596","0.264598466541284","0.336252072415909"
"Sometimes","2012","secondary school degree","higher education","179","0.260773143456212","0.226016474039396","0.295529812873027"
"Sometimes","2012","college entrance qualification","in school","","","",""
"Sometimes","2012","college entrance qualification","inadequately","","","",""
"Sometimes","2012","college entrance qualification","general elemantary","","","",""
"Sometimes","2012","college entrance qualification","middle vocational","240","0.310102336781159","0.276866510550041","0.343338163012278"
"Sometimes","2012","college entrance qualification","vocational + Abi","299","0.286462298020956","0.258878730127201","0.314045865914711"
"Sometimes","2012","college entrance qualification","higher vocational","108","0.306264726881799","0.258912241553465","0.353617212210132"
"Sometimes","2012","college entrance qualification","higher education","943","0.266214873180844","0.251659463869942","0.280770282491745"
