"plh0187","year","e11103","sampreg","n","percent","lower_confidence","upper_confidence"
"Often","2007","Full Time","West Germany","474","0.0948186592103015","0.087368431103698","0.102268887316905"
"Often","2007","Full Time","East Germany","151","0.0999688055470702","0.0865586927176626","0.113378918376478"
"Often","2007","Not Working","West Germany","681","0.125348957260173","0.116877057465231","0.133820857055115"
"Often","2007","Not Working","East Germany","242","0.122244836860044","0.10827131323932","0.136218360480768"
"Often","2007","Part Time","West Germany","440","0.123056146357662","0.112515359879407","0.133596932835917"
"Often","2007","Part Time","East Germany","121","0.135947818917286","0.114544255521917","0.157351382312655"
"Rarely","2007","Full Time","West Germany","2154","0.346744360498878","0.33464113414438","0.358847586853376"
"Rarely","2007","Full Time","East Germany","721","0.36375101790067","0.342243660194093","0.385258375607248"
"Rarely","2007","Not Working","West Germany","1755","0.28829662098959","0.276706917412122","0.299886324567058"
"Rarely","2007","Not Working","East Germany","712","0.312251117559004","0.292482744796618","0.33201949032139"
"Rarely","2007","Part Time","West Germany","1174","0.293421428526131","0.278811045173794","0.308031811878467"
"Rarely","2007","Part Time","East Germany","324","0.303436620913148","0.274725887173171","0.332147354653126"
"Sometimes","2007","Full Time","West Germany","1662","0.296788440018578","0.285170707860722","0.308406172176433"
"Sometimes","2007","Full Time","East Germany","614","0.304422050713071","0.283849774066042","0.324994327360099"
"Sometimes","2007","Not Working","West Germany","1879","0.336659246348206","0.324568122996387","0.348750369700025"
"Sometimes","2007","Not Working","East Germany","670","0.338539811371282","0.318353326366132","0.358726296376432"
"Sometimes","2007","Part Time","West Germany","1206","0.347670145702236","0.332389109885035","0.362951181519437"
"Sometimes","2007","Part Time","East Germany","347","0.361592166661845","0.331587515209297","0.391596818114393"
"Very often","2007","Full Time","West Germany","134","0.0273288107200129","0.0231826296833627","0.0314749917566631"
"Very often","2007","Full Time","East Germany","38","0.0270196312591067","0.0197708808344049","0.0342683816838085"
"Very often","2007","Not Working","West Germany","256","0.0449690993763","0.0396667438369585","0.0502714549156415"
"Very often","2007","Not Working","East Germany","87","0.0432301531791532","0.0345545215889253","0.051905784769381"
"Very often","2007","Part Time","West Germany","134","0.0426834665413032","0.0361972254384771","0.0491697076441293"
"Very often","2007","Part Time","East Germany","37","0.0478223537907324","0.0344962116716688","0.0611484959097959"
"Very rare","2007","Full Time","West Germany","1516","0.23431972955223","0.223548059909","0.24509139919546"
"Very rare","2007","Full Time","East Germany","398","0.204838494580082","0.186795656126382","0.222881333033782"
"Very rare","2007","Not Working","West Germany","1297","0.204726076025731","0.194402076141529","0.215050075909934"
"Very rare","2007","Not Working","East Germany","400","0.183734081030516","0.16721390513203","0.200254256929002"
"Very rare","2007","Part Time","West Germany","777","0.193168812872668","0.180501184606701","0.205836441138635"
"Very rare","2007","Part Time","East Germany","156","0.151201039716988","0.128828783521252","0.173573295912725"
"Often","2008","Full Time","West Germany","470","0.0952294698058628","0.0875579688860036","0.102900970725722"
"Often","2008","Full Time","East Germany","134","0.0921572791400289","0.0790228321067743","0.105291726173284"
"Often","2008","Not Working","West Germany","651","0.132502460974907","0.12352684448122","0.141478077468594"
"Often","2008","Not Working","East Germany","223","0.126330701416547","0.111719482089751","0.140941920743343"
"Often","2008","Part Time","West Germany","398","0.120922191347676","0.110089780287733","0.131754602407619"
"Often","2008","Part Time","East Germany","92","0.121175717482681","0.100258634967227","0.142092799998135"
"Rarely","2008","Full Time","West Germany","2091","0.366069978483564","0.35347990828511","0.378660048682018"
"Rarely","2008","Full Time","East Germany","721","0.373512597661208","0.351546623831911","0.395478571490505"
"Rarely","2008","Not Working","West Germany","1719","0.299156935985607","0.287034828849007","0.311279043122207"
"Rarely","2008","Not Working","East Germany","685","0.33857388126342","0.317761303895707","0.359386458631134"
"Rarely","2008","Part Time","West Germany","1143","0.307669828643486","0.292335754704555","0.323003902582417"
"Rarely","2008","Part Time","East Germany","337","0.318314294864547","0.28845617547478","0.348172414254315"
"Sometimes","2008","Full Time","West Germany","1532","0.275954452385413","0.264272186634779","0.287636718136047"
"Sometimes","2008","Full Time","East Germany","571","0.300188137945321","0.279375406669299","0.321000869221342"
"Sometimes","2008","Not Working","West Germany","1695","0.327760713657818","0.315333934423953","0.340187492891684"
"Sometimes","2008","Not Working","East Germany","664","0.340622119845053","0.319779031004733","0.361465208685373"
"Sometimes","2008","Part Time","West Germany","1113","0.336828361942043","0.32112561008217","0.352531113801917"
"Sometimes","2008","Part Time","East Germany","308","0.329098485751421","0.298979897338968","0.359217074163873"
"Very often","2008","Full Time","West Germany","120","0.0249297062346488","0.0208549467600725","0.0290044657092251"
