"plh0187","year","e11102","pgisced97","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Not Employed","in school","72","0.276561255666341","0.225080413449471","0.328042097883212"
"Very rare","2007","Not Employed","inadequately","22","","",""
"Very rare","2007","Not Employed","general elemantary","213","0.165847116436585","0.1457745694402","0.185919663432971"
"Very rare","2007","Not Employed","middle vocational","908","0.20305263060245","0.190798936026751","0.215306325178148"
"Very rare","2007","Not Employed","vocational + Abi","58","0.190525853034326","0.145635515120354","0.235416190948299"
"Very rare","2007","Not Employed","higher vocational","118","0.245150002252007","0.207254141895096","0.283045862608917"
"Very rare","2007","Not Employed","higher education","268","0.207638154953911","0.184256000130191","0.231020309777632"
"Very rare","2007","Employed","in school","5","","",""
"Very rare","2007","Employed","inadequately","16","","",""
"Very rare","2007","Employed","general elemantary","206","0.208039577264263","0.181535638697056","0.234543515831469"
"Very rare","2007","Employed","middle vocational","1369","0.205730955468915","0.195672973838986","0.215788937098843"
"Very rare","2007","Employed","vocational + Abi","198","0.220563913057575","0.193138175445381","0.24798965066977"
"Very rare","2007","Employed","higher vocational","233","0.223623061586982","0.198299427523055","0.24894669565091"
"Very rare","2007","Employed","higher education","786","0.237006185766305","0.222354615116156","0.251657756416454"
"Rarely","2007","Not Employed","in school","90","0.292460398852691","0.240105418342078","0.344815379363305"
"Rarely","2007","Not Employed","inadequately","33","0.243928456039464","0.172277625686832","0.315579286392096"
"Rarely","2007","Not Employed","general elemantary","364","0.247005762574728","0.223731546484462","0.270279978664995"
"Rarely","2007","Not Employed","middle vocational","1282","0.301037113265282","0.287064263196733","0.315009963333831"
"Rarely","2007","Not Employed","vocational + Abi","84","0.273757044978455","0.222788991915034","0.324725098041876"
"Rarely","2007","Not Employed","higher vocational","161","0.310638918474759","0.269873040050744","0.351404796898775"
"Rarely","2007","Not Employed","higher education","413","0.343115984392923","0.315748555631647","0.370483413154198"
"Rarely","2007","Employed","in school","18","","",""
"Rarely","2007","Employed","inadequately","15","","",""
"Rarely","2007","Employed","general elemantary","267","0.268757635091143","0.239811087519406","0.297704182662879"
"Rarely","2007","Employed","middle vocational","2132","0.326313821107117","0.314647773313372","0.337979868900861"
"Rarely","2007","Employed","vocational + Abi","313","0.346575737361297","0.315098432574322","0.378053042148271"
"Rarely","2007","Employed","higher vocational","374","0.375950702362514","0.346512836571068","0.40538856815396"
"Rarely","2007","Employed","higher education","1196","0.346427898235613","0.330033441994158","0.362822354477067"
"Sometimes","2007","Not Employed","in school","92","0.288601375308362","0.236451316695617","0.340751433921108"
"Sometimes","2007","Not Employed","inadequately","52","0.328947035735831","0.250558972199443","0.407335099272219"
"Sometimes","2007","Not Employed","general elemantary","446","0.371383107539483","0.345307778953028","0.397458436125938"
"Sometimes","2007","Not Employed","middle vocational","1325","0.337598581755457","0.323193727982206","0.352003435528707"
"Sometimes","2007","Not Employed","vocational + Abi","98","0.33615762390873","0.282159534399271","0.39015571341819"
"Sometimes","2007","Not Employed","higher vocational","154","0.32882316743421","0.287437956373931","0.37020837849449"
"Sometimes","2007","Not Employed","higher education","343","0.304587221216061","0.278056665504593","0.331117776927529"
"Sometimes","2007","Employed","in school","19","","",""
"Sometimes","2007","Employed","inadequately","25","","",""
"Sometimes","2007","Employed","general elemantary","294","0.347054504835253","0.31597149946259","0.378137510207916"
"Sometimes","2007","Employed","middle vocational","1922","0.323345644908496","0.311707221664753","0.334984068152238"
"Sometimes","2007","Employed","vocational + Abi","247","0.300628610750376","0.270298784745957","0.330958436754794"
"Sometimes","2007","Employed","higher vocational","317","0.293170746655871","0.265504579566103","0.320836913745638"
"Sometimes","2007","Employed","higher education","947","0.299197625336114","0.283420761109018","0.31497448956321"
"Often","2007","Not Employed","in school","23","","",""
"Often","2007","Not Employed","inadequately","24","","",""
"Often","2007","Not Employed","general elemantary","217","0.161053042513857","0.141215977724546","0.180890107303168"
"Often","2007","Not Employed","middle vocational","456","0.117689086338666","0.107873260554811","0.12750491212252"
"Often","2007","Not Employed","vocational + Abi","40","0.13977857853641","0.100141661991307","0.179415495081513"
"Often","2007","Not Employed","higher vocational","44","0.0697631211013799","0.0473214486625309","0.0922047935402288"
"Often","2007","Not Employed","higher education","100","0.11897225666758","0.100309026337708","0.137635486997452"
"Often","2007","Employed","in school","7","","",""
"Often","2007","Employed","inadequately","17","","",""
"Often","2007","Employed","general elemantary","106","0.138527947949553","0.115971277619157","0.161084618279949"
"Often","2007","Employed","middle vocational","588","0.104931629853811","0.0973063021492193","0.112556957558403"
"Often","2007","Employed","vocational + Abi","92","0.100191011950532","0.0803305027967391","0.120051521104325"
