"plh0187","year","hgtyp1hh","sampreg","n","percent","lower_confidence","upper_confidence"
"Often","2007","(Married) couple without C. ","West Germany","439","0.0888298580744763","0.0812918903993075","0.0963678257496451"
"Often","2007","(Married) couple without C. ","East Germany","160","0.10079480558332","0.0872507581448625","0.114338853021777"
"Often","2007","1-pers.-HH","West Germany","376","0.155498613347835","0.140955166664415","0.170042060031255"
"Often","2007","1-pers.-HH","East Germany","107","0.135092865608687","0.111104440503847","0.159081290713528"
"Often","2007","Couple + C. GT 16 ","West Germany","223","0.093622019020524","0.0822168629585579","0.10502717508249"
"Often","2007","Couple + C. GT 16 ","East Germany","98","0.0936404305421666","0.0758056355540434","0.11147522553029"
"Often","2007","Couple + C. LE 16 ","West Germany","264","0.0958956413126965","0.0852485516669538","0.106542730958439"
"Often","2007","Couple + C. LE 16 ","East Germany","61","0.112568575314237","0.088157824140385","0.13697932648809"
"Often","2007","Couple + C. LE and GT 16","West Germany","104","0.103824749045972","0.0855988536477179","0.122050644444226"
"Often","2007","Couple + C. LE and GT 16","East Germany","24","","",""
"Often","2007","Single parent ","West Germany","142","0.175274200092753","0.148845347176277","0.20170305300923"
"Often","2007","Single parent ","East Germany","48","0.173162508971855","0.130201252543537","0.216123765400172"
"Rarely","2007","(Married) couple without C. ","West Germany","1887","0.3408066507083","0.328248216757669","0.353365084658932"
"Rarely","2007","(Married) couple without C. ","East Germany","695","0.336409498051477","0.315153368315209","0.357665627787746"
"Rarely","2007","1-pers.-HH","West Germany","619","0.258035592133595","0.240475158224705","0.275596026042485"
"Rarely","2007","1-pers.-HH","East Germany","242","0.304115159375844","0.271831072140291","0.336399246611397"
"Rarely","2007","Couple + C. GT 16 ","West Germany","877","0.313083429836983","0.294926617890745","0.331240241783222"
"Rarely","2007","Couple + C. GT 16 ","East Germany","386","0.37189883033269","0.34231098324075","0.401486677424629"
"Rarely","2007","Couple + C. LE 16 ","West Germany","1007","0.340219337504016","0.323087597140978","0.357351077867053"
"Rarely","2007","Couple + C. LE 16 ","East Germany","253","0.362037734660425","0.324920161563079","0.399155307757772"
"Rarely","2007","Couple + C. LE and GT 16","West Germany","357","0.321986911618636","0.294069181577446","0.349904641659827"
"Rarely","2007","Couple + C. LE and GT 16","East Germany","85","0.336193060129404","0.27942258367964","0.392963536579167"
"Rarely","2007","Single parent ","West Germany","218","0.264012937669636","0.23337128245569","0.294654592883582"
"Rarely","2007","Single parent ","East Germany","72","0.22581095878359","0.178339128523652","0.273282789043528"
"Sometimes","2007","(Married) couple without C. ","West Germany","1623","0.30219125387231","0.290024234592479","0.314358273152141"
"Sometimes","2007","(Married) couple without C. ","East Germany","584","0.310582778688734","0.289765222938967","0.3314003344385"
"Sometimes","2007","1-pers.-HH","West Germany","819","0.354824986631668","0.335622840668458","0.374027132594879"
"Sometimes","2007","1-pers.-HH","East Germany","272","0.356544690877791","0.322930940472247","0.390158441283336"
"Sometimes","2007","Couple + C. GT 16 ","West Germany","720","0.312251055008699","0.294107412454088","0.330394697563311"
"Sometimes","2007","Couple + C. GT 16 ","East Germany","337","0.350741869291535","0.321528028175292","0.379955710407777"
"Sometimes","2007","Couple + C. LE 16 ","West Germany","869","0.316331636968399","0.299515886611067","0.333147387325732"
"Sometimes","2007","Couple + C. LE 16 ","East Germany","197","0.308004862862784","0.272348629351159","0.343661096374409"
"Sometimes","2007","Couple + C. LE and GT 16","West Germany","344","0.351945684065017","0.323410184444699","0.380481183685336"
"Sometimes","2007","Couple + C. LE and GT 16","East Germany","101","0.341021165888625","0.284052811696306","0.397989520080944"
"Sometimes","2007","Single parent ","West Germany","262","0.348674988375304","0.315548621895352","0.381801354855256"
"Sometimes","2007","Single parent ","East Germany","98","0.331432071641443","0.277986713164889","0.384877430117996"
"Very often","2007","(Married) couple without C. ","West Germany","157","0.0337218726397928","0.0289390754756984","0.0385046698038873"
"Very often","2007","(Married) couple without C. ","East Germany","54","0.0290842653795806","0.0215243000121345","0.0366442307470266"
"Very often","2007","1-pers.-HH","West Germany","139","0.0522062030253868","0.0432788669507675","0.061133539100006"
"Very often","2007","1-pers.-HH","East Germany","44","0.0562951150898221","0.0401197442233026","0.0724704859563416"
"Very often","2007","Couple + C. GT 16 ","West Germany","84","0.0410821068218362","0.0333111477304654","0.048853065913207"
"Very often","2007","Couple + C. GT 16 ","East Germany","22","","",""
"Very often","2007","Couple + C. LE 16 ","West Germany","63","0.0231737496733328","0.0177333724726589","0.0286141268740067"
"Very often","2007","Couple + C. LE 16 ","East Germany","12","","",""
"Very often","2007","Couple + C. LE and GT 16","West Germany","28","","",""
"Very often","2007","Couple + C. LE and GT 16","East Germany","6","","",""
"Very often","2007","Single parent ","West Germany","41","0.0468781593165206","0.0321847014233069","0.0615716172097342"
"Very often","2007","Single parent ","East Germany","24","","",""
"Very rare","2007","(Married) couple without C. ","West Germany","1366","0.234450364705121","0.223225343245227","0.245675386165014"
"Very rare","2007","(Married) couple without C. ","East Germany","405","0.223128652296888","0.204398029834138","0.241859274759639"
"Very rare","2007","1-pers.-HH","West Germany","432","0.179434604861515","0.164034857375795","0.194834352347235"
"Very rare","2007","1-pers.-HH","East Germany","115","0.147952169047855","0.123035301389114","0.172869036706596"
"Very rare","2007","Couple + C. GT 16 ","West Germany","602","0.239961389311957","0.223241012163287","0.256681766460627"
"Very rare","2007","Couple + C. GT 16 ","East Germany","182","0.162312108125858","0.13973840877361","0.184885807478105"
"Very rare","2007","Couple + C. LE 16 ","West Germany","735","0.224379634541556","0.209294870704465","0.239464398378647"
"Very rare","2007","Couple + C. LE 16 ","East Germany","121","0.195698356487138","0.165056983272875","0.226339729701402"
"Very rare","2007","Couple + C. LE and GT 16","West Germany","243","0.19194740353181","0.168415725840889","0.215479081222732"
"Very rare","2007","Couple + C. LE and GT 16","East Germany","50","0.154657316832315","0.111205403229442","0.198109230435187"
"Very rare","2007","Single parent ","West Germany","132","0.165159714545786","0.139347914779102","0.19097151431247"
"Very rare","2007","Single parent ","East Germany","56","0.181486098992093","0.137726365176262","0.225245832807924"
"Often","2008","(Married) couple without C. ","West Germany","437","0.0881485633566821","0.0804435334853132","0.095853593228051"
"Often","2008","(Married) couple without C. ","East Germany","167","0.107154130412344","0.0931087221139089","0.121199538710778"
"Often","2008","1-pers.-HH","West Germany","370","0.161441471633204","0.146328814839734","0.176554128426674"
"Often","2008","1-pers.-HH","East Germany","108","0.145374067116785","0.120396572310336","0.170351561923235"
"Often","2008","Couple + C. GT 16 ","West Germany","231","0.0998516045041026","0.0879413131945038","0.111761895813701"
"Often","2008","Couple + C. GT 16 ","East Germany","81","0.0983841403688319","0.0792218497796881","0.117546430957976"
