"plh0187","year","e11103","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Full Time","(Married) couple without C. ","162","0.0831500824383569","0.0720712667187989","0.0942288981579149","4"
"Often","2007","Full Time","1-pers.-HH","144","0.146095890781166","0.125079565866829","0.167112215695504","4"
"Often","2007","Full Time","Couple + C. GT 16 ","121","0.0786091633243592","0.0654468006869873","0.091771525961731","4"
"Often","2007","Full Time","Couple + C. LE 16 ","100","0.065757256990353","0.05411798742562","0.0773965265550861","4"
"Often","2007","Full Time","Couple + C. LE and GT 16","39","0.0894916413054668","0.0659334608475392","0.113049821763394","4"
"Often","2007","Full Time","Single parent ","47","0.132822042101887","0.0965336568071817","0.169110427396592","4"
"Often","2007","Not Working","(Married) couple without C. ","319","0.0897566281910312","0.0806397925468955","0.0988734638351669","4"
"Often","2007","Not Working","1-pers.-HH","273","0.162286796016197","0.14421450827576","0.180359083756635","4"
"Often","2007","Not Working","Couple + C. GT 16 ","102","0.112456859653679","0.0929148624701977","0.13199885683716","4"
"Often","2007","Not Working","Couple + C. LE 16 ","85","0.140094979040726","0.113183709282185","0.167006248799266","4"
"Often","2007","Not Working","Couple + C. LE and GT 16","41","0.125745624795869","0.0912551428247998","0.160236106766938","4"
"Often","2007","Not Working","Single parent ","69","0.183774771164812","0.144782687965443","0.222766854364181","4"
"Often","2007","Part Time","(Married) couple without C. ","118","0.111868962736741","0.0940940305200609","0.129643894953422","4"
"Often","2007","Part Time","1-pers.-HH","66","0.128400163820589","0.0985039003842676","0.158296427256911","4"
"Often","2007","Part Time","Couple + C. GT 16 ","98","0.100353979547377","0.0809486328132024","0.119759326281552","4"
"Often","2007","Part Time","Couple + C. LE 16 ","140","0.120491202305736","0.102080330657638","0.138902073953834","4"
"Often","2007","Part Time","Couple + C. LE and GT 16","48","0.108147824013067","0.0785518090452135","0.137743838980921","4"
"Often","2007","Part Time","Single parent ","74","0.201300331528205","0.160878481330567","0.241722181725843","4"
"Rarely","2007","Full Time","(Married) couple without C. ","906","0.370370960813169","0.350994533191406","0.389747388434933","2"
"Rarely","2007","Full Time","1-pers.-HH","343","0.303403647716367","0.276048805201785","0.330758490230949","2"
"Rarely","2007","Full Time","Couple + C. GT 16 ","611","0.353808941430191","0.330423789554263","0.37719409330612","2"
"Rarely","2007","Full Time","Couple + C. LE 16 ","646","0.359372346105688","0.336840375082295","0.38190431712908","2"
"Rarely","2007","Full Time","Single parent ","108","0.323073070150251","0.273069648016051","0.373076492284451","2"
"Rarely","2007","Not Working","(Married) couple without C. ","1273","0.328046111377702","0.31307102690028","0.343021195855123","2"
"Rarely","2007","Full Time","Couple + C. LE and GT 16","208","0.382547692706867","0.342437657664919","0.422657727748815","2"
"Rarely","2007","Not Working","1-pers.-HH","376","0.236816170501448","0.215978742316678","0.257653598686219","2"
"Rarely","2007","Not Working","Couple + C. GT 16 ","325","0.295126079915804","0.266913633296935","0.323338526534672","2"
"Rarely","2007","Not Working","Couple + C. LE 16 ","216","0.345863805161526","0.308984365852127","0.382743244470924","2"
"Rarely","2007","Not Working","Couple + C. LE and GT 16","123","0.342074028422292","0.292724559789319","0.391423497055265","2"
"Rarely","2007","Not Working","Single parent ","94","0.232592660622674","0.190058343614372","0.275126977630976","2"
