"plh0187","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Very rare","2009","East Germany","901","0.195260347606317","0.183730937973492","0.206789757239141"
"Often","2010","West Germany","1302","0.109913489407826","0.104443394283304","0.115383584532348"
"Often","2010","East Germany","421","0.120695825968632","0.110756737655459","0.130634914281806"
"Rarely","2010","West Germany","4337","0.334319235489333","0.326068988359383","0.342569482619283"
"Rarely","2010","East Germany","1502","0.357366379280776","0.342745636928236","0.371987121633316"
"Sometimes","2010","West Germany","3777","0.314164791617069","0.306046924917663","0.322282658316476"
"Sometimes","2010","East Germany","1304","0.313268335794649","0.299117482034893","0.327419189554404"
"Very often","2010","West Germany","359","0.0334199675928096","0.0302767445966874","0.0365631905889318"
"Very often","2010","East Germany","114","0.0311431503057761","0.0258435644235652","0.0364427361879871"
"Very rare","2010","West Germany","2785","0.208182515892962","0.201082032087259","0.215282999698664"
"Very rare","2010","East Germany","786","0.177526308650167","0.16586833081034","0.189184286489994"
"Often","2011","West Germany","1652","0.111292997895581","0.106395702415689","0.116190293375474"
"Often","2011","East Germany","496","0.111127461443433","0.102340944087291","0.119913978799576"
"Rarely","2011","West Germany","5326","0.325298529693799","0.318003283293144","0.332593776094454"
"Rarely","2011","East Germany","1648","0.336366454409617","0.323157853025168","0.349575055794066"
"Sometimes","2011","West Germany","5087","0.326320974147948","0.319019810309936","0.333622137985961"
"Sometimes","2011","East Germany","1616","0.329889686636157","0.316745193313354","0.34303417995896"
"Very often","2011","West Germany","457","0.0304413591662419","0.0277661228782477","0.0331165954542361"
"Very often","2011","East Germany","140","0.0297416568896044","0.0249925428051954","0.0344907709740134"
"Very rare","2011","West Germany","3320","0.206646139096429","0.200341064863898","0.21295121332896"
"Very rare","2011","East Germany","1015","0.192874740621188","0.181844258959506","0.20390522228287"
"Often","2012","West Germany","1443","0.0980699381764332","0.0934126053670132","0.102727270985853"
"Often","2012","East Germany","468","0.109625183902648","0.100846118792184","0.118404249013111"
"Rarely","2012","West Germany","5588","0.349645602222266","0.342178158347237","0.357113046097295"
"Rarely","2012","East Germany","1754","0.350612619379337","0.337204361231311","0.364020877527362"
"Sometimes","2012","West Germany","4605","0.30020279998172","0.293025247760609","0.307380352202831"
"Sometimes","2012","East Germany","1472","0.302609400034373","0.289700598595395","0.315518201473351"
"Very often","2012","West Germany","396","0.026344410709672","0.0238363975192595","0.0288524239000844"
"Very often","2012","East Germany","114","0.0263817351270422","0.0218782088317567","0.0308852614223278"
"Very rare","2012","West Germany","3633","0.225737248909909","0.219190454716476","0.232284043103342"
"Very rare","2012","East Germany","1057","0.2107710615566","0.199310295154165","0.222231827959036"
"Often","2013","West Germany","1934","0.101919762679046","0.0977232423690562","0.106116282989035"
"Often","2013","East Germany","536","0.0912832716960986","0.0838454337910541","0.098721109601143"
"Rarely","2013","West Germany","7242","0.348261504581839","0.341653170652347","0.354869838511331"
"Rarely","2013","East Germany","2106","0.354032503966713","0.341682595167097","0.366382412766328"
"Sometimes","2013","West Germany","5846","0.300453824501453","0.29409466644899","0.306812982553915"
"Sometimes","2013","East Germany","1717","0.310296353120915","0.298349419623677","0.322243286618153"
"Very often","2013","West Germany","527","0.0262631938127221","0.0240450121025778","0.0284813755228665"
"Very often","2013","East Germany","176","0.0310128780779189","0.0265360863760362","0.0354896697798017"
"Very rare","2013","West Germany","4417","0.223101714424941","0.217326925791456","0.228876503058426"
"Very rare","2013","East Germany","1225","0.213374993138355","0.202794827091069","0.22395515918564"
"Often","2014","West Germany","2056","0.0973992514450742","0.0934387358259213","0.101359767064227"
"Often","2014","East Germany","516","0.0961199822615102","0.0884034439581749","0.103836520564845"
"Rarely","2014","West Germany","7520","0.344666144316325","0.338317855285364","0.351014433347286"
"Rarely","2014","East Germany","2102","0.370110240968586","0.357469919839191","0.382750562097982"
"Sometimes","2014","West Germany","6303","0.294018454897782","0.287932761817462","0.300104147978102"
"Sometimes","2014","East Germany","1581","0.297254465588351","0.285289167469287","0.309219763707415"
"Very often","2014","West Germany","632","0.0276334387389439","0.0254438701707098","0.0298230073071779"
"Very often","2014","East Germany","171","0.0298617103715523","0.0254058205380048","0.0343176002050997"
"Very rare","2014","West Germany","5019","0.236282710601874","0.230608461997098","0.241956959206651"
"Very rare","2014","East Germany","1235","0.20665360081","0.196053421822984","0.217253779797016"
"Often","2015","West Germany","1841","0.0947037154230204","0.0906276393729259","0.098779791473115"
"Often","2015","East Germany","497","0.105632908309779","0.0973383286379197","0.113927487981639"
"Rarely","2015","West Germany","7095","0.353029094610061","0.346376194154825","0.359681995065297"
"Rarely","2015","East Germany","1967","0.364085791880935","0.351100910431514","0.377070673330356"
"Sometimes","2015","West Germany","5709","0.293463700024876","0.287124888559235","0.299802511490518"
"Sometimes","2015","East Germany","1570","0.312917878060987","0.300405024228377","0.325430731893596"
"Very often","2015","West Germany","557","0.0296456521100793","0.0272845809167171","0.0320067233034415"
"Very often","2015","East Germany","143","0.0241391781571374","0.0199973503421049","0.02828100597217"
"Very rare","2015","West Germany","4621","0.229157837831963","0.223307061593451","0.235008614070475"
"Very rare","2015","East Germany","1098","0.193224243591161","0.182569473411059","0.203879013771264"
"Often","2016","West Germany","1720","0.0978114252990938","0.0936078196856407","0.102015030912547"
"Often","2016","East Germany","441","0.0890846299985368","0.0812348740135509","0.0969343859835227"
"Rarely","2016","West Germany","6803","0.346158520386377","0.339426394081217","0.352890646691537"
"Rarely","2016","East Germany","1880","0.367576832961945","0.354290849654669","0.380862816269222"
"Sometimes","2016","West Germany","5655","0.294648368346637","0.288197274407291","0.301099462285982"
"Sometimes","2016","East Germany","1454","0.299792700812418","0.287167462182024","0.312417939442811"
"Very often","2016","West Germany","506","0.0269415623386898","0.0246503815559843","0.0292327431213952"
"Very often","2016","East Germany","155","0.0307481388290158","0.0259910255877882","0.0355052520702435"
"Very rare","2016","West Germany","4500","0.234440123629203","0.228445194396525","0.240435052861881"
"Very rare","2016","East Germany","1129","0.212797697398084","0.201519429890258","0.224075964905911"
"Often","2017","West Germany","1842","0.0959138991454468","0.0919241988451878","0.0999035994457059"
"Often","2017","East Germany","509","0.0966021658095919","0.0888807488801327","0.104323582739051"
"Rarely","2017","West Germany","7669","0.369461841984521","0.362922484396623","0.376001199572418"
"Rarely","2017","East Germany","2076","0.370068519711361","0.357448739915279","0.382688299507443"
"Sometimes","2017","West Germany","5950","0.281295543403525","0.275203665384703","0.287387421422347"
"Sometimes","2017","East Germany","1617","0.296347225792021","0.284411641495198","0.308282810088844"
"Very often","2017","West Germany","543","0.0261973310659576","0.024033324329608","0.0283613378023071"
"Very often","2017","East Germany","162","0.0282999964849784","0.0239656528283565","0.0326343401416003"
"Very rare","2017","West Germany","4923","0.22713138440055","0.221454814189174","0.232807954611926"
"Very rare","2017","East Germany","1259","0.208682092202047","0.198060683084322","0.219303501319772"
"Often","2018","West Germany","1821","0.092577802403509","0.0885777651030558","0.0965778397039622"
"Often","2018","East Germany","475","0.0892226777992033","0.0816978281712088","0.0967475274271979"
"Rarely","2018","West Germany","7336","0.363350394931003","0.35671267439947","0.369988115462535"
"Rarely","2018","East Germany","2080","0.374807974322938","0.36202990555983","0.387586043086046"
"Sometimes","2018","West Germany","5628","0.285552141455732","0.279318613835073","0.29178566907639"
"Sometimes","2018","East Germany","1527","0.28179798863661","0.269922640566476","0.293673336706744"
"Very often","2018","West Germany","522","0.0275470793164749","0.0252882782698843","0.0298058803630655"
"Very often","2018","East Germany","142","0.0305478878692883","0.0260052525917251","0.0350905231468515"
"Very rare","2018","West Germany","4862","0.230972581893281","0.22515614481156","0.236789018975003"
"Very rare","2018","East Germany","1289","0.22362347137196","0.212624578150419","0.234622364593501"
"Often","2019","West Germany","1720","0.0936411397060685","0.0896223467048788","0.0976599327072582"
"Often","2019","East Germany","510","0.0948163441735403","0.0871261800236042","0.102506508323476"
"Rarely","2019","West Germany","7288","0.356619077759222","0.350011404261302","0.363226751257142"
"Rarely","2019","East Germany","2060","0.371928503052502","0.359241474168175","0.38461553193683"
"Sometimes","2019","West Germany","5684","0.287950694782016","0.281704345024887","0.294197044539145"
"Sometimes","2019","East Germany","1530","0.291649043041488","0.279717951564005","0.303580134518971"
"Very often","2019","West Germany","451","0.0243739774192552","0.0222467344862895","0.026501220352221"
"Very often","2019","East Germany","135","0.0266961597170601","0.0224648553170345","0.0309274641170857"
"Very rare","2019","West Germany","5044","0.237415110333439","0.23154548371654","0.243284736950337"
"Very rare","2019","East Germany","1340","0.21490995001541","0.204127594348543","0.225692305682276"
