"plh0187","year","hgtyp1hh","pgcasmin","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","1-pers.-HH","(0) in school","","","",""
"Very rare","2007","1-pers.-HH","(1a) inadequately completed","10","","",""
"Very rare","2007","1-pers.-HH","(1b) general elementary school","58","0.150110452033614","0.114432128714177","0.18578877535305"
"Very rare","2007","1-pers.-HH","(1c) basic vocational qualification","166","0.179895834182458","0.155209779935465","0.204581888429452"
"Very rare","2007","1-pers.-HH","(2b) intermediate general qualification","10","","",""
"Very rare","2007","1-pers.-HH","(2a) intermediate vocational","118","0.172961890107505","0.144863499621601","0.20106028059341"
"Very rare","2007","1-pers.-HH","(2c_gen) general maturity certificate","25","","",""
"Very rare","2007","1-pers.-HH","(2c_voc) vocational maturity certificate","40","0.167975570303995","0.120874420474061","0.215076720133928"
"Very rare","2007","1-pers.-HH","(3a) lower tertiary education","47","0.16811531229851","0.122124992047445","0.214105632549575"
"Very rare","2007","1-pers.-HH","(3b) higher tertiary education","70","0.162451930790115","0.125068461768538","0.199835399811692"
"Very rare","2007","(Married) couple without C. ","(0) in school","1","","",""
"Very rare","2007","(Married) couple without C. ","(1a) inadequately completed","14","","",""
"Very rare","2007","(Married) couple without C. ","(1b) general elementary school","117","0.206660401289265","0.173904674455087","0.239416128123443"
"Very rare","2007","(Married) couple without C. ","(1c) basic vocational qualification","669","0.243260095710374","0.226717235844721","0.259802955576028"
"Very rare","2007","(Married) couple without C. ","(2b) intermediate general qualification","20","","",""
"Very rare","2007","(Married) couple without C. ","(2a) intermediate vocational","357","0.225758510636093","0.204904733459695","0.246612287812491"
"Very rare","2007","(Married) couple without C. ","(2c_gen) general maturity certificate","31","0.159077747118308","0.0973807757928412","0.220774718443774"
"Very rare","2007","(Married) couple without C. ","(2c_voc) vocational maturity certificate","113","0.230332965810215","0.192860979532652","0.267804952087778"
"Very rare","2007","(Married) couple without C. ","(3a) lower tertiary education","183","0.23634602956736","0.205961635146986","0.266730423987735"
"Very rare","2007","(Married) couple without C. ","(3b) higher tertiary education","258","0.263945064604958","0.237182599197688","0.290707530012229"
"Very rare","2007","Single parent ","(0) in school","13","","",""
"Very rare","2007","Single parent ","(1a) inadequately completed","5","","",""
"Very rare","2007","Single parent ","(1b) general elementary school","16","","",""
"Very rare","2007","Single parent ","(1c) basic vocational qualification","34","0.130868408705068","0.0858923500895719","0.175844467320565"
"Very rare","2007","Single parent ","(2b) intermediate general qualification","18","","",""
"Very rare","2007","Single parent ","(2a) intermediate vocational","43","0.124003248284009","0.0852602281901177","0.1627462683779"
"Very rare","2007","Single parent ","(2c_gen) general maturity certificate","14","","",""
