"plh0187","year","education","n","percent","lower_confidence","upper_confidence"
"Often","2007","college entrance qualification","498","0.104461417305625","0.0963336970232623","0.112589137587988"
"Often","2007","lower secondary degree","772","0.119104043529482","0.111486652279972","0.126721434778991"
"Often","2007","no degree/no degree yet","65","0.132158945463512","0.104084540187168","0.160233350739856"
"Often","2007","Other degree","126","0.136360863752939","0.115817964924812","0.156903762581066"
"Often","2007","secondary school degree","585","0.106082859024611","0.098325140918755","0.113840577130467"
"Rarely","2007","college entrance qualification","1927","0.344043109187143","0.331419233115664","0.356666985258623"
"Rarely","2007","lower secondary degree","2201","0.303164264972754","0.292355280011062","0.313973249934445"
"Rarely","2007","no degree/no degree yet","161","0.28251885337155","0.245196316881284","0.319841389861815"
"Rarely","2007","Other degree","314","0.276900995017208","0.250114749912921","0.303687240121494"
"Rarely","2007","secondary school degree","2089","0.319713241778246","0.307964561782831","0.331461921773661"
"Sometimes","2007","college entrance qualification","1610","0.302747097757686","0.290537993544352","0.31495620197102"
"Sometimes","2007","lower secondary degree","2130","0.326108998121448","0.315084548394068","0.337133447848829"
"Sometimes","2007","no degree/no degree yet","184","0.314853929858815","0.276351482854078","0.353356376863552"
"Sometimes","2007","Other degree","367","0.379289776865513","0.350244152529707","0.408335401201319"
"Sometimes","2007","secondary school degree","1941","0.332034070130382","0.320170067498427","0.343898072762337"
"Very often","2007","college entrance qualification","123","0.0235469520776059","0.0195175400929138","0.027576364062298"
"Very often","2007","lower secondary degree","267","0.038631533856855","0.0340994638068117","0.0431636039068984"
"Very often","2007","no degree/no degree yet","29","","",""
"Very often","2007","Other degree","42","0.0343883543935474","0.0234800400953409","0.0452966686917539"
"Very often","2007","secondary school degree","196","0.0439276858313504","0.0387649810983131","0.0490903905643876"
"Very rare","2007","college entrance qualification","1282","0.225201423671939","0.214101279641239","0.23630156770264"
"Very rare","2007","lower secondary degree","1576","0.212991159519461","0.203362822224156","0.222619496814766"
"Very rare","2007","no degree/no degree yet","120","0.211923959193566","0.178046075036435","0.245801843350697"
"Very rare","2007","Other degree","223","0.173060009970793","0.150414293904557","0.195705726037029"
"Very rare","2007","secondary school degree","1242","0.198242143235411","0.188198706264278","0.208285580206544"
"Often","2008","college entrance qualification","440","0.106737827747409","0.0982988764524886","0.115176779042329"
"Often","2008","lower secondary degree","740","0.123790157403188","0.115772006942084","0.131808307864292"
"Often","2008","no degree/no degree yet","69","0.113005324959845","0.0865220384273634","0.139488611492327"
"Often","2008","Other degree","109","0.112030353711849","0.0919315857371824","0.132129121686516"
"Often","2008","secondary school degree","556","0.111310966148898","0.10318016016677","0.119441772131027"
"Rarely","2008","college entrance qualification","1866","0.355138735223561","0.342059811828627","0.368217658618495"
"Rarely","2008","lower secondary degree","2135","0.314287100016598","0.302984938276807","0.325589261756388"
"Rarely","2008","no degree/no degree yet","171","0.293426023396008","0.255337858220637","0.331514188571379"
"Rarely","2008","Other degree","300","0.286056443789453","0.25725857626575","0.314854311313156"
"Rarely","2008","secondary school degree","2046","0.342523274595762","0.330255241280778","0.354791307910746"
"Sometimes","2008","college entrance qualification","1495","0.291337001386821","0.278918833396682","0.30375516937696"
"Sometimes","2008","lower secondary degree","1997","0.318837382713705","0.307491531063173","0.330183234364237"
"Sometimes","2008","no degree/no degree yet","169","0.341335686603271","0.301672752922044","0.380998620284497"
"Sometimes","2008","Other degree","319","0.379608673098086","0.348684119096882","0.410533227099291"
"Sometimes","2008","secondary school degree","1758","0.306622084688134","0.294702079902938","0.31854208947333"
"Very often","2008","college entrance qualification","106","0.0196303215389331","0.0158389314469173","0.0234217116309489"
"Very often","2008","lower secondary degree","244","0.0400292375500967","0.0352567506790064","0.044801724421187"
"Very often","2008","no degree/no degree yet","22","","",""
"Very often","2008","Other degree","44","0.049435653013185","0.0356218448346973","0.0632494611916727"
"Very often","2008","secondary school degree","155","0.0333022185681364","0.0286637816393216","0.0379406554969512"
"Very rare","2008","college entrance qualification","1236","0.227156114103276","0.215704994995495","0.238607233211058"
"Very rare","2008","lower secondary degree","1365","0.203056122316412","0.19326237276789","0.212849871864934"
"Very rare","2008","no degree/no degree yet","118","0.213712557639527","0.179422547814091","0.248002567464963"
"Very rare","2008","Other degree","174","0.172868876387427","0.148772701373375","0.196965051401478"
"Very rare","2008","secondary school degree","1233","0.206241455999069","0.195781691637476","0.216701220360662"
"Often","2009","college entrance qualification","437","0.0981446172753131","0.0898093831656187","0.106479851385007"
"Often","2009","lower secondary degree","615","0.103911386403984","0.0961402546212246","0.111682518186743"
"Often","2009","no degree/no degree yet","57","0.107750292824527","0.0802402911636861","0.135260294485368"
"Often","2009","Other degree","91","0.119444446259938","0.0970828000745288","0.141806092445347"
"Often","2009","secondary school degree","558","0.122379595433202","0.113644296558155","0.131114894308248"
"Rarely","2009","college entrance qualification","1812","0.358163854558115","0.344730976519486","0.371596732596745"
"Rarely","2009","lower secondary degree","2013","0.328215267435017","0.316256905906272","0.340173628963762"
"Rarely","2009","no degree/no degree yet","151","0.269551930243567","0.230182958125624","0.30892090236151"
"Rarely","2009","Other degree","256","0.307230012230205","0.275419639187149","0.33904038527326"
"Rarely","2009","secondary school degree","1882","0.341874044025889","0.32923083026888","0.354517257782897"
"Sometimes","2009","college entrance qualification","1436","0.302909038365669","0.290034936221773","0.315783140509565"
"Sometimes","2009","lower secondary degree","1838","0.327425343841317","0.315474361079583","0.339376326603051"
"Sometimes","2009","no degree/no degree yet","161","0.361574799813478","0.318947063770599","0.404202535856356"
"Sometimes","2009","Other degree","281","0.364502781436053","0.331317182440427","0.397688380431679"
"Sometimes","2009","secondary school degree","1667","0.303772503027166","0.291514500069847","0.316030505984485"
"Very often","2009","college entrance qualification","111","0.0274306848148842","0.0228545931514823","0.0320067764782861"
"Very often","2009","lower secondary degree","211","0.0368685841233134","0.0320696119793475","0.0416675562672793"
