"plh0187","year","hgtyp1hh","sex","n","percent","lower_confidence","upper_confidence","value"
"Sometimes","2007","Couple + C. LE and GT 16","Male","184","0.292359737606665","0.258046535068573","0.326672940144757","3"
"Sometimes","2007","1-pers.-HH","Male","394","0.30503051919266","0.280286127364384","0.329774911020936","3"
"Sometimes","2007","(Married) couple without C. ","Female","1292","0.349684984901531","0.334327751490319","0.365042218312743","3"
"Sometimes","2007","Single parent ","Female","274","0.375465749705275","0.341438912282278","0.409492587128273","3"
"Sometimes","2007","1-pers.-HH","Female","697","0.395068247097643","0.372700651092806","0.417435843102481","3"
"Sometimes","2007","Couple + C. GT 16 ","Female","560","0.351133235114928","0.328247039797559","0.374019430432298","3"
"Sometimes","2007","Couple + C. GT 16 ","Male","497","0.295492662600817","0.274757486414907","0.316227838786728","3"
"Sometimes","2007","Couple + C. LE 16 ","Female","616","0.357026666402038","0.335140585262058","0.378912747542018","3"
"Sometimes","2007","Couple + C. LE 16 ","Male","450","0.274181169127618","0.253226460173022","0.295135878082215","3"
"Sometimes","2007","Couple + C. LE and GT 16","Female","261","0.41775217540569","0.380324015917474","0.455180334893907","3"
"Sometimes","2007","(Married) couple without C. ","Male","915","0.259498608489781","0.245308611057411","0.273688605922151","3"
"Sometimes","2007","Single parent ","Male","86","0.271127942585524","0.222036521521947","0.320219363649101","3"
"Very often","2007","Couple + C. GT 16 ","Female","75","0.0581369113812167","0.0469172504465175","0.0693565723159159","5"
"Very often","2007","1-pers.-HH","Female","129","0.0617716549971258","0.0507567957983613","0.0727865141958903","5"
"Very often","2007","(Married) couple without C. ","Female","132","0.0434668532822034","0.0369002358576959","0.0500334707067109","5"
"Very often","2007","(Married) couple without C. ","Male","79","0.0224638603584988","0.0176669625418959","0.0272607581751017","5"
"Very often","2007","1-pers.-HH","Male","54","0.0420152326267839","0.0312330928268836","0.0527973724266842","5"
"Very often","2007","Couple + C. GT 16 ","Male","31","0.0196789088018234","0.0133667735121553","0.0259910440914915","5"
"Very often","2007","Couple + C. LE 16 ","Female","52","0.0273726551408294","0.019919281427054","0.0348260288546047","5"
"Very often","2007","Couple + C. LE and GT 16","Female","26","","","","5"
"Very often","2007","Couple + C. LE 16 ","Male","23","","","","5"
"Very often","2007","Couple + C. LE and GT 16","Male","8","","","","5"
"Very often","2007","Single parent ","Female","56","0.0714790495140715","0.0533763421646109","0.089581756863532","5"
"Very often","2007","Single parent ","Male","9","","","","5"
"Very rare","2007","Couple + C. GT 16 ","Male","486","0.26054818686968","0.240600589868224","0.280495783871136","1"
"Very rare","2007","1-pers.-HH","Female","243","0.14257355709042","0.126576209335823","0.158570904845018","1"
"Very rare","2007","Couple + C. LE 16 ","Female","333","0.164021494599234","0.147106606277142","0.180936382921326","1"
"Very rare","2007","(Married) couple without C. ","Female","684","0.184972410853592","0.172468316688796","0.197476505018387","1"
"Very rare","2007","(Married) couple without C. ","Male","1087","0.277913317616095","0.263412208927293","0.292414426304897","1"
"Very rare","2007","1-pers.-HH","Male","304","0.211678137522438","0.189724218454711","0.233632056590166","1"
"Very rare","2007","Couple + C. GT 16 ","Female","298","0.17781384547482","0.1594810905505","0.196146600399141","1"
"Very rare","2007","Couple + C. LE 16 ","Male","523","0.275760374314859","0.254768279616411","0.296752469013306","1"
"Very rare","2007","Couple + C. LE and GT 16","Female","106","0.117034490080866","0.0926387511289496","0.141430229032782","1"
"Very rare","2007","Couple + C. LE and GT 16","Male","187","0.245113555304403","0.212663108363096","0.27756400224571","1"
"Very rare","2007","Single parent ","Female","119","0.151389700488631","0.126203618856869","0.176575782120392","1"
"Very rare","2007","Single parent ","Male","69","0.210312034186774","0.165307876675614","0.255316191697934","1"
"Often","2008","Couple + C. GT 16 ","Male","144","0.092821195520274","0.0793216564994198","0.106320734541128","4"
"Often","2008","Couple + C. LE 16 ","Female","163","0.114813407449904","0.0994218274465601","0.130204987453247","4"
"Often","2008","Couple + C. LE 16 ","Male","84","0.0640069891652442","0.0518648098615318","0.0761491684689567","4"
"Often","2008","(Married) couple without C. ","Female","384","0.113697371366553","0.103263789078708","0.124130953654398","4"
"Often","2008","(Married) couple without C. ","Male","220","0.0709038074161692","0.0624103714440921","0.0793972433882463","4"
"Often","2008","1-pers.-HH","Female","313","0.173863568754053","0.156127250274389","0.191599887233716","4"
"Often","2008","1-pers.-HH","Male","165","0.13887869991465","0.119992692905253","0.157764706924046","4"
"Often","2008","Couple + C. GT 16 ","Female","168","0.107757418900205","0.0925019805731875","0.123012857227222","4"
"Often","2008","Couple + C. LE and GT 16","Female","73","0.141129446072141","0.113225207638984","0.169033684505298","4"
"Often","2008","Couple + C. LE and GT 16","Male","32","0.0386538725949581","0.0234310869878463","0.0538766582020699","4"
"Often","2008","Single parent ","Female","142","0.200927832565371","0.17268089332358","0.229174771807163","4"
"Often","2008","Single parent ","Male","28","","","","4"
"Rarely","2008","1-pers.-HH","Male","455","0.331844865209148","0.306129282743811","0.357560447674485","2"
"Rarely","2008","(Married) couple without C. ","Male","1356","0.385629693264251","0.369522545571415","0.401736840957087","2"
"Rarely","2008","(Married) couple without C. ","Female","1192","0.323140054458008","0.307768704184874","0.338511404731142","2"
"Rarely","2008","1-pers.-HH","Female","420","0.245038235255111","0.224909675411276","0.265166795098946","2"
"Rarely","2008","Couple + C. GT 16 ","Female","564","0.34265717295451","0.319307247118005","0.366007098791016","2"
"Rarely","2008","Couple + C. GT 16 ","Male","641","0.335942495805428","0.313969755192441","0.357915236418415","2"
"Rarely","2008","Couple + C. LE 16 ","Female","556","0.315930852796989","0.293486064732504","0.338375640861474","2"
"Rarely","2008","Couple + C. LE 16 ","Male","624","0.39831297617418","0.374027636081505","0.422598316266855","2"
"Rarely","2008","Couple + C. LE and GT 16","Female","207","0.325115575428627","0.287572392491412","0.362658758365843","2"
"Rarely","2008","Couple + C. LE and GT 16","Male","234","0.403117902097992","0.364381609351765","0.44185419484422","2"
"Rarely","2008","Single parent ","Female","195","0.237177843394112","0.207192636386435","0.267163050401789","2"
"Rarely","2008","Single parent ","Male","121","0.383164396319659","0.329306025439692","0.437022767199626","2"
"Sometimes","2008","(Married) couple without C. ","Female","1215","0.351021244511156","0.335333910056455","0.366708578965856","3"
"Sometimes","2008","Couple + C. LE and GT 16","Male","173","0.2873350637673","0.251599984972028","0.323070142562571","3"
"Sometimes","2008","1-pers.-HH","Female","637","0.371321304866253","0.348710157419645","0.393932452312861","3"
"Sometimes","2008","1-pers.-HH","Male","352","0.289153812032262","0.264394279547327","0.313913344517196","3"
"Sometimes","2008","Couple + C. GT 16 ","Female","537","0.347554564387675","0.324126132332561","0.370982996442789","3"
"Sometimes","2008","Couple + C. GT 16 ","Male","477","0.279306370837908","0.258434341586744","0.300178400089073","3"
"Sometimes","2008","Couple + C. LE 16 ","Female","559","0.344774541198351","0.321827195210705","0.367721887185997","3"
"Sometimes","2008","Couple + C. LE and GT 16","Female","211","0.374793273018152","0.335995641517105","0.413590904519199","3"
"Sometimes","2008","Single parent ","Female","268","0.345114530682274","0.311600810147506","0.378628251217041","3"
"Sometimes","2008","(Married) couple without C. ","Male","876","0.258246808242543","0.243763576096541","0.272730040388544","3"
"Sometimes","2008","Couple + C. LE 16 ","Male","360","0.23790325313552","0.216780433838144","0.259026072432896","3"
"Sometimes","2008","Single parent ","Male","87","0.229170240477142","0.182607957159153","0.275732523795131","3"
"Very often","2008","(Married) couple without C. ","Male","39","0.0107718816811418","0.00735592533418142","0.0141878380281023","5"
"Very often","2008","1-pers.-HH","Male","49","0.042140498197075","0.0311683693686584","0.0531126270254916","5"
"Very often","2008","1-pers.-HH","Female","133","0.0684542598459288","0.0566364872678434","0.0802720324240141","5"
"Very often","2008","(Married) couple without C. ","Female","118","0.0333892155841429","0.0274845386458356","0.0392938925224502","5"
"Very often","2008","Couple + C. GT 16 ","Female","51","0.0399803338818946","0.0303415353946505","0.0496191323691388","5"
"Very often","2008","Couple + C. GT 16 ","Male","18","","","","5"
"Very often","2008","Couple + C. LE 16 ","Female","39","0.0218209710745856","0.0147672919737974","0.0288746501753737","5"
"Very often","2008","Couple + C. LE and GT 16","Female","23","","","","5"
"Very often","2008","Couple + C. LE 16 ","Male","22","","","","5"
"Very often","2008","Couple + C. LE and GT 16","Male","9","","","","5"
"Very often","2008","Single parent ","Female","67","0.0917977792908024","0.0714430321632677","0.112152526418337","5"
"Very often","2008","Single parent ","Male","10","","","","5"
"Very rare","2008","Couple + C. GT 16 ","Male","495","0.2822489705851","0.261310160027521","0.303187781142679","1"
"Very rare","2008","(Married) couple without C. ","Male","1017","0.274447809395895","0.259681141357758","0.289214477434032","1"
"Very rare","2008","1-pers.-HH","Female","251","0.141322631278655","0.125020133024338","0.157625129532971","1"
"Very rare","2008","Couple + C. GT 16 ","Female","267","0.162050509875715","0.143920679155087","0.180180340596344","1"
"Very rare","2008","(Married) couple without C. ","Female","647","0.17875211408014","0.166159092702902","0.191345135457379","1"
"Very rare","2008","1-pers.-HH","Male","267","0.197982124646865","0.17622030665148","0.21974394264225","1"
"Very rare","2008","Couple + C. LE 16 ","Female","331","0.202660227480171","0.18325246519208","0.222067989768262","1"
"Very rare","2008","Couple + C. LE 16 ","Male","471","0.279784226887533","0.257515798510073","0.302052655264994","1"
"Very rare","2008","Couple + C. LE and GT 16","Female","84","0.116942948318779","0.091186919642709","0.142698976994849","1"
"Very rare","2008","Couple + C. LE and GT 16","Male","168","0.249421319558501","0.215253077631209","0.283589561485793","1"
"Very rare","2008","Single parent ","Female","101","0.12498201406744","0.101669420429458","0.148294607705423","1"
"Very rare","2008","Single parent ","Male","67","0.252705385831547","0.204562835027671","0.300847936635422","1"
"Often","2009","(Married) couple without C. ","Female","372","0.11151026255304","0.100853028490435","0.122167496615645","4"
"Often","2009","Couple + C. GT 16 ","Male","86","0.0456646799214117","0.0357236336405233","0.0556057262023001","4"
"Often","2009","Couple + C. LE 16 ","Female","173","0.131578840836514","0.114298685189706","0.148858996483321","4"
"Often","2009","Couple + C. LE 16 ","Male","92","0.0833345892718324","0.0687522694341917","0.0979169091094732","4"
"Often","2009","Single parent ","Male","27","","","","4"
"Often","2009","(Married) couple without C. ","Male","196","0.0628627306011507","0.054565245814784","0.0711602153875174","4"
"Often","2009","1-pers.-HH","Female","262","0.147917081232256","0.130900196839743","0.164933965624769","4"
"Often","2009","1-pers.-HH","Male","150","0.130022709511769","0.111142369886456","0.148903049137082","4"
"Often","2009","Couple + C. GT 16 ","Female","171","0.130236964943077","0.112967135377264","0.14750679450889","4"
"Often","2009","Couple + C. LE and GT 16","Female","66","0.123675547633199","0.0969752530114826","0.150375842254915","4"
"Often","2009","Couple + C. LE and GT 16","Male","34","0.0700668927319837","0.0495046954525713","0.0906290900113961","4"
"Often","2009","Single parent ","Female","145","0.214478783462901","0.184115365098167","0.244842201827634","4"
"Rarely","2009","(Married) couple without C. ","Female","1136","0.330120765247687","0.314198840885611","0.346042689609764","2"
"Rarely","2009","(Married) couple without C. ","Male","1303","0.383207865218915","0.366587718258719","0.39982801217911","2"
"Rarely","2009","1-pers.-HH","Female","439","0.261630282475155","0.240562884571207","0.282697680379103","2"
"Rarely","2009","1-pers.-HH","Male","393","0.332607483005904","0.306158869363684","0.359056096648125","2"
"Rarely","2009","Couple + C. GT 16 ","Female","492","0.331982730855422","0.307818552284188","0.356146909426657","2"
"Rarely","2009","Couple + C. GT 16 ","Male","686","0.402817666381528","0.379461631328163","0.426173701434893","2"
"Rarely","2009","Couple + C. LE 16 ","Female","511","0.338367731477633","0.314180161849716","0.36255530110555","2"
"Rarely","2009","Couple + C. LE 16 ","Male","511","0.346369142846238","0.321265056585965","0.37147322910651","2"
"Rarely","2009","Couple + C. LE and GT 16","Female","187","0.280116702328706","0.243696511361364","0.316536893296048","2"
"Rarely","2009","Couple + C. LE and GT 16","Male","234","0.416266893169905","0.376558680780829","0.455975105558981","2"
"Rarely","2009","Single parent ","Female","183","0.261943799277486","0.229417974896955","0.294469623658016","2"
"Rarely","2009","Single parent ","Male","106","0.367968021793095","0.312077310122135","0.423858733464055","2"
"Sometimes","2009","(Married) couple without C. ","Female","1143","0.346915326632034","0.330799322626367","0.3630313306377","3"
"Sometimes","2009","1-pers.-HH","Female","589","0.357551896539172","0.334578853661868","0.380524939416476","3"
"Sometimes","2009","Couple + C. GT 16 ","Female","503","0.344211082107216","0.319832137193778","0.368590027020654","3"
"Sometimes","2009","Couple + C. GT 16 ","Male","458","0.298512806444726","0.276721526236972","0.32030408665248","3"
"Sometimes","2009","Couple + C. LE and GT 16","Female","212","0.400435949442384","0.360696120829538","0.440175778055229","3"
"Sometimes","2009","Couple + C. LE and GT 16","Male","160","0.263863161882576","0.228360910521882","0.29936541324327","3"
"Sometimes","2009","Single parent ","Female","237","0.333012093554887","0.298148791594301","0.367875395515472","3"
"Sometimes","2009","(Married) couple without C. ","Male","815","0.276345544983588","0.261057917457834","0.291633172509343","3"
"Sometimes","2009","1-pers.-HH","Male","328","0.261642289019343","0.236968626766037","0.28631595127265","3"
"Sometimes","2009","Couple + C. LE 16 ","Female","508","0.347963928387708","0.323614299452745","0.37231355732267","3"
"Sometimes","2009","Couple + C. LE 16 ","Male","366","0.288450708796085","0.264548014987506","0.312353402604664","3"
"Sometimes","2009","Single parent ","Male","92","0.318839987566421","0.264829756089224","0.372850219043617","3"
"Very often","2009","(Married) couple without C. ","Male","44","0.0129590219654291","0.00909266504133286","0.0168253788895254","5"
"Very often","2009","1-pers.-HH","Female","127","0.0737914758828612","0.0612604265545657","0.0863225252111566","5"
"Very often","2009","1-pers.-HH","Male","42","0.0351224454516278","0.0247882965844812","0.0454565943187743","5"
"Very often","2009","(Married) couple without C. ","Female","129","0.042581326632214","0.035745021829851","0.0494176314345771","5"
"Very often","2009","Couple + C. GT 16 ","Female","49","0.0446152152873395","0.0340214315777457","0.0552089989969332","5"
"Very often","2009","Couple + C. GT 16 ","Male","21","","","","5"
"Very often","2009","Couple + C. LE 16 ","Female","41","0.0302085157236114","0.0214588129511308","0.038958218496092","5"
"Very often","2009","Couple + C. LE 16 ","Male","21","","","","5"
"Very often","2009","Couple + C. LE and GT 16","Female","16","","","","5"
"Very often","2009","Single parent ","Male","9","","","","5"
"Very often","2009","Couple + C. LE and GT 16","Male","3","","","","5"
"Very often","2009","Single parent ","Female","48","0.0906230826113431","0.0693871707767207","0.111858994445966","5"
"Very rare","2009","(Married) couple without C. ","Male","929","0.264624837230918","0.249544258104505","0.27970541635733","1"
"Very rare","2009","Couple + C. GT 16 ","Female","244","0.148954006806946","0.130684658498192","0.167223355115699","1"
"Very rare","2009","Couple + C. GT 16 ","Male","443","0.242300767839492","0.221896678952549","0.262704856726435","1"
"Very rare","2009","Couple + C. LE 16 ","Male","390","0.26447056954649","0.241200523085512","0.287740616007469","1"
"Very rare","2009","(Married) couple without C. ","Female","571","0.168872318935025","0.156187800496029","0.181556837374021","1"
"Very rare","2009","1-pers.-HH","Female","255","0.159109263870555","0.141576617563822","0.176641910177289","1"
"Very rare","2009","1-pers.-HH","Male","306","0.240605073011355","0.216609425482952","0.264600720539759","1"
"Very rare","2009","Couple + C. LE 16 ","Female","237","0.151880983574534","0.133533795003517","0.170228172145551","1"
"Very rare","2009","Couple + C. LE and GT 16","Female","103","0.168741789850553","0.138366462495096","0.199117117206009","1"
"Very rare","2009","Couple + C. LE and GT 16","Male","161","0.248268099920181","0.213468104407933","0.283068095432429","1"
"Very rare","2009","Single parent ","Female","89","0.099942241093384","0.0777557170438887","0.122128765142879","1"
"Very rare","2009","Single parent ","Male","52","0.178642866109665","0.134248901636219","0.22303683058311","1"
"Often","2010","(Married) couple without C. ","Female","373","0.120433257677647","0.109144237517406","0.131722277837888","4"
"Often","2010","Couple + C. GT 16 ","Male","112","0.0803545410108802","0.0667064774860812","0.0940026045356792","4"
"Often","2010","Couple + C. LE 16 ","Female","145","0.110094423828726","0.0931703452178498","0.127018502439603","4"
"Often","2010","Couple + C. GT 16 ","Female","136","0.121181506451407","0.103475908329817","0.138887104572997","4"
"Often","2010","Couple + C. LE 16 ","Male","81","0.0601935803720901","0.0469338971899754","0.0734532635542049","4"
"Often","2010","Couple + C. LE and GT 16","Female","82","0.158152826664972","0.126700127019483","0.189605526310461","4"
"Often","2010","Couple + C. LE and GT 16","Male","29","","","","4"
"Often","2010","Single parent ","Male","25","","","","4"
"Often","2010","(Married) couple without C. ","Male","201","0.0732595342182386","0.0641196060709155","0.0823994623655617","4"
"Often","2010","1-pers.-HH","Female","274","0.158892811810697","0.141024526997881","0.176761096623513","4"
"Often","2010","1-pers.-HH","Male","122","0.115623767215669","0.0970367394529541","0.134210794978383","4"
"Often","2010","Single parent ","Female","105","0.194177495720607","0.163313471211225","0.22504152022999","4"
"Rarely","2010","(Married) couple without C. ","Female","1088","0.334895044135348","0.318525066575209","0.351265021695488","2"
"Rarely","2010","1-pers.-HH","Female","422","0.259071513984472","0.23765725521226","0.280485772756685","2"
"Rarely","2010","(Married) couple without C. ","Male","1210","0.373391612271832","0.356424340248399","0.390358884295265","2"
"Rarely","2010","1-pers.-HH","Male","377","0.332928256330699","0.305535895792396","0.360320616869003","2"
"Rarely","2010","Couple + C. GT 16 ","Female","471","0.329035782819075","0.30354318583805","0.3545283798001","2"
"Rarely","2010","Couple + C. GT 16 ","Male","589","0.406724998313376","0.382062670555636","0.431387326071117","2"
"Rarely","2010","Couple + C. LE 16 ","Female","437","0.306444418802484","0.281517597407053","0.331371240197915","2"
"Rarely","2010","Couple + C. LE and GT 16","Female","177","0.397209320870088","0.355030367481836","0.439388274258341","2"
"Rarely","2010","Couple + C. LE 16 ","Male","504","0.393670842158037","0.366433814797782","0.420907869518292","2"
"Rarely","2010","Couple + C. LE and GT 16","Male","198","0.376480057002231","0.335231731921834","0.417728382082628","2"
"Rarely","2010","Single parent ","Female","172","0.269908580091745","0.235272368907992","0.304544791275499","2"
"Rarely","2010","Single parent ","Male","81","0.324925346148775","0.267996928394303","0.381853763903248","2"
"Sometimes","2010","(Married) couple without C. ","Female","1122","0.351922148411936","0.335357374159981","0.368486922663892","3"
"Sometimes","2010","Couple + C. GT 16 ","Male","385","0.253884552435867","0.232033278480898","0.275735826390837","3"
"Sometimes","2010","Couple + C. LE and GT 16","Female","153","0.248987720543594","0.211712922154792","0.286262518932395","3"
"Sometimes","2010","Single parent ","Female","216","0.323878297634819","0.287366200889853","0.360390394379784","3"
"Sometimes","2010","(Married) couple without C. ","Male","822","0.281617515751012","0.265839973909837","0.297395057592187","3"
"Sometimes","2010","1-pers.-HH","Female","586","0.373936495884143","0.350287473647299","0.397585518120987","3"
"Sometimes","2010","1-pers.-HH","Male","321","0.294491849566143","0.267997362488728","0.320986336643559","3"
"Sometimes","2010","Couple + C. GT 16 ","Female","405","0.325626314591959","0.300201787132196","0.351050842051722","3"
"Sometimes","2010","Couple + C. LE 16 ","Male","283","0.257117850927494","0.232752934183324","0.281482767671664","3"
"Sometimes","2010","Couple + C. LE and GT 16","Male","149","0.283902489986012","0.245515784665422","0.322289195306602","3"
"Sometimes","2010","Couple + C. LE 16 ","Female","448","0.359450171423288","0.333505617050631","0.385394725795945","3"
"Sometimes","2010","Single parent ","Male","85","0.282580654133701","0.227851445060756","0.337309863206646","3"
"Very often","2010","(Married) couple without C. ","Female","92","0.0322450979606282","0.026117882222749","0.0383723136985074","5"
"Very often","2010","(Married) couple without C. ","Male","42","0.0148578882329277","0.0106140421215636","0.0191017343442918","5"
"Very often","2010","1-pers.-HH","Female","107","0.0685207981440848","0.0561726208465636","0.0808689754416061","5"
"Very often","2010","1-pers.-HH","Male","45","0.0332227205188177","0.0228055763956644","0.043639864641971","5"
"Very often","2010","Couple + C. GT 16 ","Female","50","0.0506295641987026","0.0387346098008255","0.0625245185965797","5"
"Very often","2010","Couple + C. GT 16 ","Male","9","","","","5"
"Very often","2010","Couple + C. LE 16 ","Female","37","0.0348277308872789","0.0249144955539144","0.0447409662206434","5"
"Very often","2010","Couple + C. LE 16 ","Male","11","","","","5"
"Very often","2010","Couple + C. LE and GT 16","Female","13","","","","5"
"Very often","2010","Couple + C. LE and GT 16","Male","5","","","","5"
"Very often","2010","Single parent ","Female","47","0.0809398891814523","0.0596591517778222","0.102220626585082","5"
"Very often","2010","Single parent ","Male","5","","","","5"
"Very rare","2010","Couple + C. GT 16 ","Female","243","0.173526831938857","0.152980205102627","0.194073458775087","1"
"Very rare","2010","1-pers.-HH","Male","272","0.223733406368671","0.19950980424437","0.247957008492972","1"
"Very rare","2010","Couple + C. LE 16 ","Male","357","0.283382261119387","0.2582594077591","0.308505114479674","1"
"Very rare","2010","(Married) couple without C. ","Female","518","0.16050445181444","0.147772312799095","0.173236590829786","1"
"Very rare","2010","(Married) couple without C. ","Male","847","0.256873449525989","0.241547667669381","0.272199231382598","1"
"Very rare","2010","1-pers.-HH","Female","219","0.139578380176603","0.122640080860867","0.156516679492338","1"
"Very rare","2010","Couple + C. GT 16 ","Male","429","0.25339448905694","0.231557146548404","0.275231831565475","1"
"Very rare","2010","Couple + C. LE 16 ","Female","247","0.189183255058223","0.168006807368509","0.210359702747937","1"
"Very rare","2010","Couple + C. LE and GT 16","Female","92","0.168686038306727","0.136406677518335","0.200965399095119","1"
"Very rare","2010","Couple + C. LE and GT 16","Male","149","0.245819827616689","0.209162891188427","0.28247676404495","1"
"Very rare","2010","Single parent ","Female","91","0.131095737371377","0.104761929624825","0.157429545117929","1"
"Very rare","2010","Single parent ","Male","64","0.231360276352314","0.180101618932899","0.282618933771729","1"
"Often","2011","(Married) couple without C. ","Female","448","0.111860811775253","0.102185672281721","0.121535951268784","4"
"Often","2011","Couple + C. GT 16 ","Male","112","0.0665773059585892","0.054646113637074","0.0785084982801044","4"
"Often","2011","Couple + C. LE 16 ","Female","179","0.11600681552218","0.100412841920462","0.131600789123897","4"
"Often","2011","Single parent ","Male","28","","","","4"
"Often","2011","(Married) couple without C. ","Male","213","0.0521180714966357","0.045250702311698","0.0589854406815734","4"
"Often","2011","1-pers.-HH","Female","384","0.192939484354409","0.175997556003484","0.209881412705334","4"
"Often","2011","Couple + C. GT 16 ","Female","187","0.127259657459544","0.110444870394602","0.144074444524486","4"
"Often","2011","Couple + C. LE 16 ","Male","105","0.0689049479614659","0.0560265779064924","0.0817833180164393","4"
"Often","2011","Couple + C. LE and GT 16","Female","69","0.103150857212667","0.0788944909825395","0.127407223442795","4"
"Often","2011","Couple + C. LE and GT 16","Male","50","0.0944479827089536","0.0715385693271642","0.117357396090743","4"
"Often","2011","Single parent ","Female","150","0.179811364602877","0.153779193239357","0.205843535966396","4"
"Often","2011","1-pers.-HH","Male","172","0.131476060828039","0.114207506024923","0.148744615631154","4"
"Rarely","2011","1-pers.-HH","Female","528","0.256101314186453","0.237361640123835","0.274840988249071","2"
"Rarely","2011","(Married) couple without C. ","Female","1285","0.314728281838508","0.300472960058012","0.328983603619004","2"
"Rarely","2011","(Married) couple without C. ","Male","1543","0.385403628963326","0.370366254988975","0.400441002937676","2"
"Rarely","2011","1-pers.-HH","Male","449","0.296241422096884","0.272908104237905","0.319574739955863","2"
"Rarely","2011","Couple + C. GT 16 ","Female","473","0.298456015283538","0.275368824493769","0.321543206073307","2"
"Rarely","2011","Couple + C. GT 16 ","Male","645","0.37677476202851","0.353582400202149","0.399967123854871","2"
"Rarely","2011","Couple + C. LE 16 ","Female","585","0.353932996600573","0.330647264817217","0.37721872838393","2"
"Rarely","2011","Couple + C. LE 16 ","Male","571","0.379106050928444","0.354438402041087","0.403773699815801","2"
"Rarely","2011","Couple + C. LE and GT 16","Female","183","0.299047173428965","0.262534480200299","0.335559866657631","2"
"Rarely","2011","Couple + C. LE and GT 16","Male","239","0.378122747557367","0.340136214138701","0.416109280976033","2"
"Rarely","2011","Single parent ","Female","227","0.262405403446677","0.23258316746398","0.292227639429375","2"
"Rarely","2011","Single parent ","Male","123","0.389881719471724","0.337339604631633","0.442423834311814","2"
"Sometimes","2011","(Married) couple without C. ","Female","1492","0.364871163967734","0.350094431114571","0.379647896820898","3"
"Sometimes","2011","(Married) couple without C. ","Male","1100","0.288301927370734","0.2743063515062","0.302297503235268","3"
"Sometimes","2011","1-pers.-HH","Male","431","0.302106225064195","0.278641457636255","0.325570992492135","3"
"Sometimes","2011","Couple + C. GT 16 ","Female","544","0.378222548500422","0.353754763048763","0.402690333952081","3"
"Sometimes","2011","Couple + C. GT 16 ","Male","467","0.290370024031979","0.268644341642057","0.312095706421901","3"
"Sometimes","2011","Couple + C. LE 16 ","Male","393","0.256728275028973","0.234518234876692","0.278938315181254","3"
"Sometimes","2011","Couple + C. LE and GT 16","Female","233","0.392661520531011","0.353716297739779","0.431606743322243","3"
"Sometimes","2011","Couple + C. LE and GT 16","Male","161","0.265432281746702","0.230842030704461","0.300022532788943","3"
"Sometimes","2011","Single parent ","Female","296","0.358543273147371","0.32603458655029","0.391051959744451","3"
"Sometimes","2011","1-pers.-HH","Female","770","0.361689353125485","0.34106011731168","0.38231858893929","3"
"Sometimes","2011","Couple + C. LE 16 ","Female","571","0.343061062436639","0.31994367243763","0.366178452435647","3"
"Sometimes","2011","Single parent ","Male","100","0.269594355605761","0.221789550484169","0.317399160727354","3"
