"plh0187","year","pgisced97","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","in school","East Germany","7","","","","4"
"Often","2007","higher education","West Germany","233","0.0987767697342599","0.0882585512655847","0.109294988202935","4"
"Often","2007","vocational + Abi","East Germany","20","","","","4"
"Often","2007","higher vocational","West Germany","108","0.0832164961067919","0.0671262389361947","0.0993067532773892","4"
"Often","2007","in school","West Germany","23","","","","4"
"Often","2007","higher vocational","East Germany","34","0.0895064670728596","0.0616349114990837","0.117378022646635","4"
"Often","2007","middle vocational","West Germany","776","0.109553910573911","0.102582211070595","0.116525610077227","4"
"Often","2007","middle vocational","East Germany","268","0.112152853182795","0.100104379143602","0.124201327221988","4"
"Often","2007","vocational + Abi","West Germany","112","0.111715674759206","0.0922397487514285","0.131191600766984","4"
"Often","2007","higher education","East Germany","120","0.12520339739417","0.107220028900701","0.143186765887638","4"
"Often","2007","inadequately","West Germany","36","0.20468926310936","0.148059239930144","0.261319286288576","4"
"Often","2007","inadequately","East Germany","5","","","","4"
"Often","2007","general elemantary","West Germany","274","0.151754994281069","0.135579806137297","0.16793018242484","4"
"Often","2007","general elemantary","East Germany","49","0.152910645367133","0.114080001330674","0.191741289403591","4"
"Rarely","2007","vocational + Abi","East Germany","64","0.41442925220199","0.339714778212881","0.4891437261911","2"
"Rarely","2007","general elemantary","West Germany","536","0.252219652748802","0.23264050993647","0.271798795561134","2"
"Rarely","2007","inadequately","West Germany","44","0.228630563750137","0.169687983640587","0.287573143859687","2"
"Rarely","2007","vocational + Abi","West Germany","333","0.317775698762577","0.288989190184003","0.346562207341152","2"
"Rarely","2007","middle vocational","West Germany","2534","0.31701028449947","0.306623893685277","0.327396675313663","2"
"Rarely","2007","in school","West Germany","78","0.312178133509164","0.255744574778375","0.368611692239952","2"
"Rarely","2007","middle vocational","East Germany","880","0.31258244427086","0.294883376903523","0.330281511638196","2"
"Rarely","2007","higher vocational","West Germany","372","0.33469536966136","0.307206302479017","0.362184436843703","2"
"Rarely","2007","in school","East Germany","30","0.329523848137071","0.227787473471088","0.431260222803053","2"
"Rarely","2007","inadequately","East Germany","4","","","","2"
"Rarely","2007","general elemantary","East Germany","95","0.283778950231847","0.235137697619427","0.332420202844267","2"
"Rarely","2007","higher vocational","East Germany","163","0.417500196864678","0.369352911953611","0.465647481775744","2"
"Rarely","2007","higher education","West Germany","1105","0.343308415752766","0.326569722963765","0.360047108541767","2"
"Rarely","2007","higher education","East Germany","504","0.352676472793015","0.326713262977023","0.378639682609008","2"
"Sometimes","2007","middle vocational","West Germany","2363","0.325144704124517","0.3146887282016","0.335600680047434","3"
"Sometimes","2007","middle vocational","East Germany","884","0.344760355904631","0.326612867636781","0.362907844172481","3"
