"plh0187","year","age_gr","sampreg","n","percent","lower_confidence","upper_confidence"
"Often","2007","16-34 y.","West Germany","404","0.117490380418899","0.106805775075284","0.128174985762514"
"Often","2007","16-34 y.","East Germany","142","0.129008384632651","0.110252318064898","0.147764451200405"
"Often","2007","35-65 y.","West Germany","846","0.111224080791223","0.104654661456167","0.117793500126278"
"Often","2007","35-65 y.","East Germany","252","0.110221094687548","0.0982999862117269","0.122142203163369"
"Often","2007","66 and older","West Germany","345","0.113842907130754","0.102924784850061","0.124761029411447"
"Often","2007","66 and older","East Germany","120","0.117377838032257","0.0986935681229207","0.136062107941594"
"Rarely","2007","16-34 y.","West Germany","1161","0.326558793708108","0.310998129139011","0.342119458277205"
"Rarely","2007","16-34 y.","East Germany","413","0.309123300917092","0.2832654781967","0.334981123637485"
"Rarely","2007","35-65 y.","West Germany","2939","0.313829758253448","0.304133717482456","0.32352579902444"
"Rarely","2007","35-65 y.","East Germany","947","0.340107188606051","0.322073364413091","0.358141012799011"
"Rarely","2007","66 and older","West Germany","983","0.29119194536082","0.275575089308796","0.306808801412843"
"Rarely","2007","66 and older","East Germany","397","0.327918032618977","0.300666593821503","0.355169471416451"
"Sometimes","2007","16-34 y.","West Germany","1034","0.316784283773416","0.301347445864503","0.332221121682329"
"Sometimes","2007","16-34 y.","East Germany","410","0.34421774449437","0.317633625790803","0.370801863197936"
"Sometimes","2007","35-65 y.","West Germany","2680","0.319412386180039","0.309670359171255","0.329154413188823"
"Sometimes","2007","35-65 y.","East Germany","879","0.332656474002491","0.314720872630637","0.350592075374344"
"Sometimes","2007","66 and older","West Germany","1033","0.342432907873119","0.326121276862492","0.358744538883747"
"Sometimes","2007","66 and older","East Germany","342","0.312641889362844","0.285732070189171","0.339551708536517"
"Very often","2007","16-34 y.","West Germany","126","0.0404899261996737","0.033949653327792","0.0470301990715555"
"Very often","2007","16-34 y.","East Germany","37","0.0435095111365721","0.0320949757338264","0.0549240465393178"
"Very often","2007","35-65 y.","West Germany","272","0.0375810158726728","0.0336072911303046","0.0415547406150409"
"Very often","2007","35-65 y.","East Germany","90","0.0400201387382405","0.0325588545259092","0.0474814229505719"
"Very often","2007","66 and older","West Germany","126","0.0354983076897183","0.0291377539250706","0.0418588614543661"
"Very often","2007","66 and older","East Germany","35","0.0294276782063364","0.0196172578674429","0.0392380985452299"
"Very rare","2007","16-34 y.","West Germany","764","0.198676615899903","0.185437015068558","0.211916216731248"
"Very rare","2007","16-34 y.","East Germany","225","0.174141058819315","0.152921842631298","0.195360275007331"
"Very rare","2007","35-65 y.","West Germany","2062","0.217952758902617","0.209326368446791","0.226579149358443"
"Very rare","2007","35-65 y.","East Germany","483","0.17699510396567","0.162466460605679","0.19152374732566"
"Very rare","2007","66 and older","West Germany","764","0.217033931945589","0.202863767310973","0.231204096580205"
"Very rare","2007","66 and older","East Germany","246","0.212634561779585","0.188882529913566","0.236386593645604"
"Often","2008","16-34 y.","West Germany","338","0.113401461926481","0.102452872875616","0.124350050977347"
"Often","2008","16-34 y.","East Germany","104","0.11061809500802","0.0924343970886645","0.128801792927375"
"Often","2008","35-65 y.","West Germany","819","0.113176506275772","0.106301397141648","0.120051615409895"
"Often","2008","35-65 y.","East Germany","219","0.114197043667829","0.101749595739494","0.126644491596165"
"Often","2008","66 and older","West Germany","362","0.122755808410045","0.111396612023324","0.134115004796767"
"Often","2008","66 and older","East Germany","126","0.110842959306032","0.0925629493457253","0.129122969266339"
"Rarely","2008","16-34 y.","West Germany","1142","0.346647158692652","0.330214681527515","0.363079635857789"
"Rarely","2008","16-34 y.","East Germany","426","0.354446675847125","0.326715614565249","0.382177737129001"
"Rarely","2008","35-65 y.","West Germany","2806","0.326519486509617","0.316342951536209","0.336696021483025"
"Rarely","2008","35-65 y.","East Germany","918","0.344378921889094","0.325782514150959","0.362975329627229"
"Rarely","2008","66 and older","West Germany","1005","0.308089335990416","0.292107389318512","0.32407128266232"
"Rarely","2008","66 and older","East Germany","399","0.348710931159662","0.32096158136803","0.376460280951293"
"Sometimes","2008","16-34 y.","West Germany","939","0.300906625925907","0.285069776358062","0.316743475493752"
"Sometimes","2008","16-34 y.","East Germany","368","0.319687183356992","0.292651215909101","0.346723150804883"
"Sometimes","2008","35-65 y.","West Germany","2412","0.303818114877324","0.293837643544983","0.313798586209666"
"Sometimes","2008","35-65 y.","East Germany","808","0.316602987555319","0.298398503818947","0.33480747129169"
"Sometimes","2008","66 and older","West Germany","989","0.332737732293429","0.316427293615497","0.349048170971362"
"Sometimes","2008","66 and older","East Germany","367","0.33950309908314","0.311929694090441","0.367076504075839"
"Very often","2008","16-34 y.","West Germany","92","0.0297058387108923","0.0238436750180369","0.0355680024037477"
"Very often","2008","16-34 y.","East Germany","31","0.0262823990613079","0.0170082517795387","0.0355565463430771"
"Very often","2008","35-65 y.","West Germany","242","0.0356970334744137","0.0316707377071823","0.039723329241645"
"Very often","2008","35-65 y.","East Germany","73","0.0351674143334271","0.027958323039151","0.0423765056277033"
"Very often","2008","66 and older","West Germany","110","0.0359172222009344","0.0294759023493686","0.0423585420525003"
"Very often","2008","66 and older","East Germany","39","0.0331429977009953","0.022719579732555","0.0435664156694356"
"Very rare","2008","16-34 y.","West Germany","711","0.209338914744067","0.195291206161923","0.223386623326211"
"Very rare","2008","16-34 y.","East Germany","214","0.188965646726555","0.166270341390226","0.211660952062884"
"Very rare","2008","35-65 y.","West Germany","1878","0.220788858862873","0.211787687827358","0.229790029898389"
"Very rare","2008","35-65 y.","East Germany","490","0.189653632554331","0.174310986986294","0.204996278122369"
"Very rare","2008","66 and older","West Germany","740","0.200499901105175","0.186640876229562","0.214358925980788"
"Very rare","2008","66 and older","East Germany","202","0.167800012750171","0.146040809783488","0.189559215716853"
"Often","2009","16-34 y.","West Germany","329","0.120477930647082","0.108737244247539","0.132218617046625"
"Often","2009","16-34 y.","East Germany","110","0.112097098805536","0.0929231596342513","0.131271037976821"
"Often","2009","35-65 y.","West Germany","757","0.107988187184352","0.100954699679154","0.115021674689549"
"Often","2009","35-65 y.","East Germany","224","0.112867255706005","0.100165222229176","0.125569289182834"
"Often","2009","66 and older","West Germany","300","0.0982282990356184","0.0876710369801347","0.108785561091102"
"Often","2009","66 and older","East Germany","90","0.0961671098950177","0.0788777522872101","0.113456467502825"
"Rarely","2009","16-34 y.","West Germany","1035","0.344954930715044","0.327810102538543","0.362099758891545"
"Rarely","2009","16-34 y.","East Germany","386","0.342122318379679","0.313288995108404","0.370955641650954"
"Rarely","2009","35-65 y.","West Germany","2592","0.3371571148918","0.326443926156267","0.347870303627332"
"Rarely","2009","35-65 y.","East Germany","836","0.32997815902803","0.31110337273855","0.348852945317509"
"Rarely","2009","66 and older","West Germany","1022","0.323682885645971","0.307086261984593","0.340279509307349"
"Rarely","2009","66 and older","East Germany","429","0.373244882239208","0.344880888574862","0.401608875903554"
"Sometimes","2009","16-34 y.","West Germany","900","0.310708966741565","0.294017497158196","0.327400436324935"
"Sometimes","2009","16-34 y.","East Germany","335","0.342410192649702","0.31357105301141","0.371249332287994"
"Sometimes","2009","35-65 y.","West Germany","2280","0.315544757904897","0.305013013662865","0.326076502146929"
"Sometimes","2009","35-65 y.","East Germany","768","0.321831999676957","0.303078677095886","0.340585322258027"
"Sometimes","2009","66 and older","West Germany","923","0.324849748709927","0.308237586112696","0.341461911307158"
"Sometimes","2009","66 and older","East Germany","324","0.284333004408407","0.257879047843033","0.310786960973781"
"Very often","2009","16-34 y.","West Germany","91","0.0345554269004774","0.027967660790864","0.0411431930100908"
"Very often","2009","16-34 y.","East Germany","23","","",""
"Very often","2009","35-65 y.","West Germany","240","0.0372366951285717","0.0329458521586848","0.0415275380984587"
"Very often","2009","35-65 y.","East Germany","72","0.0377355813988125","0.0300863517105992","0.0453848110870257"
"Very often","2009","66 and older","West Germany","99","0.0350578479586825","0.0285336376122789","0.0415820583050861"
"Very often","2009","66 and older","East Germany","43","0.0394777207460425","0.028058111037268","0.050897330454817"
"Very rare","2009","16-34 y.","West Germany","598","0.189302744995831","0.175173330209795","0.203432159781868"
"Very rare","2009","16-34 y.","East Germany","186","0.179100755447768","0.155797045925724","0.202404464969811"
"Very rare","2009","35-65 y.","West Germany","1611","0.20207324489038","0.19297341626238","0.21117307351838"
"Very rare","2009","35-65 y.","East Germany","484","0.197587004190196","0.181603458359087","0.213570550021304"
"Very rare","2009","66 and older","West Germany","709","0.218181218649801","0.203530921955129","0.232831515344472"
"Very rare","2009","66 and older","East Germany","231","0.206777282711324","0.183026906780979","0.230527658641669"
"Often","2010","16-34 y.","West Germany","283","0.101401350307539","0.089983595932811","0.112819104682268"
"Often","2010","16-34 y.","East Germany","83","0.104939330343391","0.0848831950439547","0.124995465642827"
"Often","2010","35-65 y.","West Germany","709","0.10856797058148","0.101228122781882","0.115907818381078"
"Often","2010","35-65 y.","East Germany","223","0.129218314772906","0.115098300635146","0.143338328910666"
"Often","2010","66 and older","West Germany","310","0.119658741635983","0.107993993857676","0.13132348941429"
"Often","2010","66 and older","East Germany","115","0.117756425202751","0.0983711312337966","0.137141719171706"
"Rarely","2010","16-34 y.","West Germany","921","0.342260986849039","0.324314417300762","0.360207556397316"
"Rarely","2010","16-34 y.","East Germany","326","0.358460107532327","0.327077854600439","0.389842360464214"
"Rarely","2010","35-65 y.","West Germany","2433","0.338119599766545","0.326958242472756","0.349280957060333"
"Rarely","2010","35-65 y.","East Germany","833","0.374358415950031","0.353986819895395","0.394730012004667"
"Rarely","2010","66 and older","West Germany","983","0.320210979666363","0.303442920741878","0.336979038590848"
"Rarely","2010","66 and older","East Germany","343","0.325484081368911","0.297303703582037","0.353664459155784"
"Sometimes","2010","16-34 y.","West Germany","763","0.300915539350903","0.283566993508152","0.318264085193654"
"Sometimes","2010","16-34 y.","East Germany","266","0.298675591893456","0.268724599769003","0.328626584017909"
"Sometimes","2010","35-65 y.","West Germany","2051","0.307224684737238","0.296339988005925","0.318109381468551"
"Sometimes","2010","35-65 y.","East Germany","643","0.290437163105557","0.271328074428071","0.309546251783044"
"Sometimes","2010","66 and older","West Germany","963","0.338884093698523","0.321872617398891","0.355895569998156"
"Sometimes","2010","66 and older","East Germany","395","0.366611113446157","0.337629412875969","0.395592814016346"
"Very often","2010","16-34 y.","West Germany","81","0.0320068991400943","0.0253490511133375","0.0386647471668511"
"Very often","2010","16-34 y.","East Germany","26","","",""
"Very often","2010","35-65 y.","West Germany","180","0.0329423818988681","0.0287312799911746","0.0371534838065617"
"Very often","2010","35-65 y.","East Germany","55","0.026735939848057","0.0199457561592195","0.0335261235368945"
"Very often","2010","66 and older","West Germany","98","0.0355387916250572","0.0288849674636137","0.0421926157865007"
"Very often","2010","66 and older","East Germany","33","0.0340651463502637","0.0231553942921375","0.0449748984083899"
"Very rare","2010","16-34 y.","West Germany","637","0.223415224352424","0.207659921189583","0.239170527515265"
"Very rare","2010","16-34 y.","East Germany","196","0.200385159332984","0.174189757214245","0.226580561451722"
"Very rare","2010","35-65 y.","West Germany","1528","0.21314536301587","0.203483135133287","0.222807590898452"
"Very rare","2010","35-65 y.","East Germany","414","0.179250166323449","0.16310458682221","0.195395745824687"
"Very rare","2010","66 and older","West Germany","620","0.185707393374074","0.17173140753799","0.199683379210158"
"Very rare","2010","66 and older","East Germany","176","0.156083233631917","0.134255242572674","0.17791122469116"
"Often","2011","16-34 y.","West Germany","348","0.108375181748479","0.0977499556525973","0.119000407844361"
"Often","2011","16-34 y.","East Germany","117","0.120778060242883","0.100601017509226","0.140955102976539"
"Often","2011","35-65 y.","West Germany","912","0.114495558473263","0.107798981402873","0.121192135543654"
"Often","2011","35-65 y.","East Germany","259","0.106950482994698","0.0951413826738051","0.118759583315591"
"Often","2011","66 and older","West Germany","392","0.10755465430824","0.0977923094543952","0.117316999162086"
"Often","2011","66 and older","East Germany","120","0.11116980705295","0.0939627379107265","0.128376876195173"
