"plh0187","year","e11102","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Employed","West Germany","914","0.105466322309285","0.09934468425256","0.111587960366009","4"
"Often","2007","Employed","East Germany","272","0.112223743203814","0.100749614598801","0.123697871808827","4"
"Often","2007","Not Employed","West Germany","681","0.125348957260173","0.116877057465231","0.133820857055115","4"
"Often","2007","Not Employed","East Germany","242","0.122244836860044","0.10827131323932","0.136218360480768","4"
"Rarely","2007","Employed","West Germany","3328","0.326637592069631","0.317290642152516","0.335984541986747","2"
"Rarely","2007","Employed","East Germany","1045","0.343207120065549","0.325948028307211","0.360466211823888","2"
"Rarely","2007","Not Employed","West Germany","1755","0.28829662098959","0.276706917412122","0.299886324567058","2"
"Rarely","2007","Not Employed","East Germany","712","0.312251117559004","0.292482744796618","0.33201949032139","2"
"Sometimes","2007","Employed","West Germany","2868","0.31597468195271","0.306709058850839","0.32524030505458","3"
"Sometimes","2007","Employed","East Germany","961","0.323894963979809","0.306883771511583","0.340906156448035","3"
"Sometimes","2007","Not Employed","West Germany","1879","0.336659246348206","0.324568122996387","0.348750369700025","3"
"Sometimes","2007","Not Employed","East Germany","670","0.338539811371282","0.318353326366132","0.358726296376432","3"
"Very often","2007","Employed","East Germany","75","0.0341053193821348","0.0275074832835435","0.040703155480726","5"
"Very often","2007","Not Employed","West Germany","256","0.0449690993763","0.0396667438369585","0.0502714549156415","5"
"Very often","2007","Not Employed","East Germany","87","0.0432301531791532","0.0345545215889253","0.051905784769381","5"
"Very often","2007","Employed","West Germany","268","0.0331186744331946","0.0295522300280079","0.0366851188383813","5"
"Very rare","2007","Employed","West Germany","2293","0.21880272923518","0.21056288265599","0.227042575814369","1"
"Very rare","2007","Employed","East Germany","554","0.186568853368693","0.172407474392664","0.200730232344722","1"
"Very rare","2007","Not Employed","West Germany","1297","0.204726076025731","0.194402076141529","0.215050075909934","1"
"Very rare","2007","Not Employed","East Germany","400","0.183734081030516","0.16721390513203","0.200254256929002","1"
"Often","2008","Employed","West Germany","868","0.104823478753799","0.0985310893333437","0.111115868174253","4"
"Often","2008","Employed","East Germany","226","0.101786397706052","0.0905827634685908","0.112990031943513","4"
"Often","2008","Not Employed","West Germany","651","0.132502460974907","0.12352684448122","0.141478077468594","4"
"Often","2008","Not Employed","East Germany","223","0.126330701416547","0.111719482089751","0.140941920743343","4"
"Rarely","2008","Not Employed","West Germany","1719","0.299156935985607","0.287034828849007","0.311279043122207","2"
"Rarely","2008","Not Employed","East Germany","685","0.33857388126342","0.317761303895707","0.359386458631134","2"
"Rarely","2008","Employed","West Germany","3234","0.344262574421107","0.33450275329422","0.354022395547995","2"
"Rarely","2008","Employed","East Germany","1058","0.35519627767196","0.33746368628004","0.37292886906388","2"
"Sometimes","2008","Employed","West Germany","2645","0.298685591709508","0.289284127787076","0.308087055631941","3"
"Sometimes","2008","Employed","East Germany","879","0.309781389088706","0.292647922972302","0.32691485520511","3"
