"plh0187","year","bula_h","hgtyp1hh","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Bavaria","Couple + C. GT 16 ","49","0.121693949144456","0.0933199577463132","0.150067940542598","4"
"Often","2007","Bavaria","Couple + C. LE and GT 16","24","","","","4"
"Often","2007","Berlin","1-pers.-HH","9","","","","4"
"Often","2007","Berlin","(Married) couple without C. ","23","","","","4"
"Often","2007","Berlin","Single parent ","13","","","","4"
"Often","2007","Berlin","Couple + C. LE 16 ","12","","","","4"
"Often","2007","Berlin","Couple + C. GT 16 ","15","","","","4"
"Often","2007","Berlin","Couple + C. LE and GT 16","2","","","","4"
"Often","2007","Brandenburg","1-pers.-HH","23","","","","4"
"Often","2007","Brandenburg","(Married) couple without C. ","27","","","","4"
"Often","2007","Brandenburg","Single parent ","8","","","","4"
"Often","2007","Brandenburg","Couple + C. LE 16 ","9","","","","4"
"Rarely","2007","Schleswig-Holstein","Single parent ","10","","","","2"
"Rarely","2007","Lower Saxony","Couple + C. LE 16 ","106","0.308204085428293","0.259550120950857","0.356858049905729","2"
"Rarely","2007","Lower Saxony","Couple + C. GT 16 ","104","0.358056464484224","0.30139263543904","0.414720293529408","2"
"Rarely","2007","Lower Saxony","Couple + C. LE and GT 16","47","0.349345043224694","0.269800349881118","0.428889736568271","2"
"Rarely","2007","Bremen","1-pers.-HH","11","","","","2"
"Rarely","2007","Bremen","(Married) couple without C. ","30","0.517403224229573","0.386526971742926","0.648279476716219","2"
"Rarely","2007","Bremen","Single parent ","4","","","","2"
"Rarely","2007","Bremen","Couple + C. LE 16 ","4","","","","2"
"Rarely","2007","Bremen","Couple + C. GT 16 ","5","","","","2"
"Rarely","2007","Bremen","Couple + C. LE and GT 16","3","","","","2"
"Rarely","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","79","0.347076990280127","0.290189621159947","0.403964359400307","2"
"Rarely","2007","Hesse","1-pers.-HH","42","0.23463049732314","0.175752997484217","0.293507997162063","2"
"Rarely","2007","Hesse","(Married) couple without C. ","170","0.297975906412354","0.259435522014072","0.336516290810636","2"
"Rarely","2007","Hesse","Single parent ","22","","","","2"
"Rarely","2007","Hesse","Couple + C. LE 16 ","103","0.349453201931418","0.295409351827628","0.403497052035208","2"
"Rarely","2007","Hesse","Couple + C. GT 16 ","62","0.320462633244862","0.253035522665509","0.387889743824215","2"
"Rarely","2007","Hesse","Couple + C. LE and GT 16","25","","","","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","37","0.154126018961084","0.103833161722207","0.20441887619996","2"
"Rarely","2007","North Rhine-Westphalia","1-pers.-HH","140","0.239969950078665","0.205798274211377","0.274141625945952","2"
"Rarely","2007","Schleswig-Holstein","1-pers.-HH","28","","","","2"
"Rarely","2007","Schleswig-Holstein","(Married) couple without C. ","73","0.323557828250131","0.26591050798944","0.381205148510821","2"
"Rarely","2007","Hamburg","1-pers.-HH","31","0.393120695628533","0.287401151337725","0.49884023991934","2"
"Rarely","2007","Hamburg","(Married) couple without C. ","41","0.375363458778637","0.28318385268591","0.467543064871364","2"
"Rarely","2007","Hamburg","Single parent ","5","","","","2"
"Rarely","2007","Hamburg","Couple + C. LE 16 ","20","","","","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","107","0.316303935192902","0.267861016936213","0.364746853449592","2"
"Rarely","2007","Thuringia","Single parent ","14","","","","2"
"Rarely","2007","Thuringia","Couple + C. LE 16 ","37","0.383180803155491","0.294710012436878","0.471651593874104","2"
"Rarely","2007","Thuringia","Couple + C. GT 16 ","88","0.361689305147412","0.296391239273041","0.426987371021783","2"
"Rarely","2007","Schleswig-Holstein","Couple + C. LE 16 ","35","0.351597810992017","0.26317091160198","0.440024710382054","2"
"Rarely","2007","Schleswig-Holstein","Couple + C. GT 16 ","27","","","","2"
"Rarely","2007","Schleswig-Holstein","Couple + C. LE and GT 16","6","","","","2"
"Rarely","2007","Hamburg","Couple + C. GT 16 ","11","","","","2"
"Rarely","2007","Hamburg","Couple + C. LE and GT 16","6","","","","2"
"Rarely","2007","Lower Saxony","1-pers.-HH","56","0.20375599294941","0.153319679770151","0.25419230612867","2"
"Rarely","2007","Lower Saxony","(Married) couple without C. ","248","0.355981418486423","0.319779939130738","0.392182897842108","2"
"Rarely","2007","Lower Saxony","Single parent ","26","","","","2"
"Rarely","2007","North Rhine-Westphalia","(Married) couple without C. ","502","0.314010264087193","0.290867534542944","0.337152993631442","2"
"Rarely","2007","North Rhine-Westphalia","Single parent ","42","0.21560340363959","0.157282121369436","0.273924685909744","2"
"Rarely","2007","North Rhine-Westphalia","Couple + C. LE 16 ","269","0.306937976919535","0.274997367574957","0.338878586264113","2"
"Rarely","2007","North Rhine-Westphalia","Couple + C. GT 16 ","236","0.286797997595014","0.253436919655318","0.32015907553471","2"
"Rarely","2007","Thuringia","Couple + C. LE and GT 16","15","","","","2"
"Rarely","2007","Brandenburg","Couple + C. GT 16 ","57","0.312003457816317","0.244319667741557","0.379687247891078","2"
"Rarely","2007","Brandenburg","Couple + C. LE and GT 16","16","","","","2"
"Rarely","2007","Mecklenburg-Western Pomerania","1-pers.-HH","27","","","","2"
"Rarely","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","80","0.360043190626671","0.293683753227239","0.426402628026104","2"
"Rarely","2007","Mecklenburg-Western Pomerania","Single parent ","5","","","","2"
"Rarely","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","27","","","","2"
"Rarely","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","30","0.280667561523294","0.192601408729198","0.36873371431739","2"
"Rarely","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","7","","","","2"
"Rarely","2007","Saxony","1-pers.-HH","70","0.261691179438771","0.205611482201893","0.317770876675648","2"
"Rarely","2007","Saxony","(Married) couple without C. ","228","0.332110064369846","0.294362323329451","0.369857805410241","2"
"Rarely","2007","Saxony","Single parent ","28","","","","2"
"Rarely","2007","Saxony","Couple + C. LE 16 ","81","0.307713679322112","0.24173776113034","0.373689597513885","2"
"Rarely","2007","Saxony","Couple + C. GT 16 ","117","0.437040175475553","0.377543617340104","0.496536733611002","2"
"Rarely","2007","Saxony","Couple + C. LE and GT 16","35","0.356569282595714","0.2662336537655","0.446904911425928","2"
"Rarely","2007","Saxony-Anhalt","1-pers.-HH","35","0.265287822485109","0.188505099950767","0.342070545019451","2"
"Rarely","2007","Saxony-Anhalt","(Married) couple without C. ","122","0.38933429193579","0.336322863640806","0.442345720230774","2"
"Rarely","2007","Saxony-Anhalt","Single parent ","10","","","","2"
"Rarely","2007","Saxony-Anhalt","Couple + C. LE 16 ","46","0.33924941300715","0.252338563167057","0.426160262847242","2"
"Rarely","2007","Saxony-Anhalt","Couple + C. GT 16 ","70","0.368950491619445","0.303689419118965","0.434211564119926","2"
"Rarely","2007","Saxony-Anhalt","Couple + C. LE and GT 16","8","","","","2"
"Rarely","2007","Thuringia","1-pers.-HH","43","0.321909995898182","0.243675424096223","0.400144567700141","2"
"Rarely","2007","Thuringia","(Married) couple without C. ","117","0.342425220796832","0.289771842629032","0.395078598964633","2"
"Rarely","2007","Baden-Württemberg","Couple + C. GT 16 ","150","0.300999909547748","0.25809197302984","0.343907846065656","2"
"Rarely","2007","Baden-Württemberg","Couple + C. LE and GT 16","87","0.302256899870733","0.243290309320202","0.361223490421264","2"
"Rarely","2007","Bavaria","1-pers.-HH","131","0.288114603268436","0.245989179410673","0.3302400271262","2"
"Rarely","2007","Bavaria","(Married) couple without C. ","383","0.384470092340213","0.354303850554416","0.414636334126009","2"
"Rarely","2007","Bavaria","Single parent ","55","0.300277548559312","0.228576979889445","0.371978117229179","2"
"Rarely","2007","Bavaria","Couple + C. LE 16 ","209","0.355510839888138","0.317146146531302","0.393875533244973","2"
"Rarely","2007","Bavaria","Couple + C. GT 16 ","188","0.336055337134856","0.295060011201488","0.377050663068224","2"
"Rarely","2007","Bavaria","Couple + C. LE and GT 16","58","0.292440999611183","0.227417606860113","0.357464392362252","2"
"Rarely","2007","Berlin","1-pers.-HH","68","0.41489727267549","0.341264658614994","0.488529886735987","2"
"Rarely","2007","Berlin","(Married) couple without C. ","96","0.353158750620159","0.29656654126063","0.409750959979689","2"
"Rarely","2007","Berlin","Single parent ","14","","","","2"
"Rarely","2007","Berlin","Couple + C. LE 16 ","40","0.399837668364076","0.303825934827012","0.49584940190114","2"
"Rarely","2007","Berlin","Couple + C. GT 16 ","41","0.375022861816945","0.283717317343372","0.466328406290518","2"
"Rarely","2007","Brandenburg","1-pers.-HH","44","0.280030136521666","0.205916507412879","0.354143765630454","2"
"Rarely","2007","Brandenburg","(Married) couple without C. ","102","0.268463934773807","0.220650277119073","0.316277592428542","2"
"Rarely","2007","Brandenburg","Single parent ","9","","","","2"
"Rarely","2007","Brandenburg","Couple + C. LE 16 ","41","0.36153208730429","0.269636130538203","0.453428044070376","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","68","0.310703890545435","0.248554832796773","0.372852948294098","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","77","0.305726648196168","0.24341484212546","0.368038454266875","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","39","0.309939944211233","0.218841132213498","0.401038756208969","2"
"Rarely","2007","Baden-Württemberg","1-pers.-HH","98","0.267410232898902","0.222188873153653","0.312631592644152","2"
"Rarely","2007","Baden-Württemberg","(Married) couple without C. ","283","0.336213038018235","0.303558638568181","0.368867437468289","2"
"Rarely","2007","Baden-Württemberg","Single parent ","27","","","","2"
"Rarely","2007","Baden-Württemberg","Couple + C. LE 16 ","174","0.406835189300305","0.361647814733837","0.452022563866773","2"
"Rarely","2007","Rhineland-Palatinate,Saarland","Single parent ","19","","","","2"
"Rarely","2007","Berlin","Couple + C. LE and GT 16","11","","","","2"
"Sometimes","2007","Hamburg","Couple + C. LE and GT 16","3","","","","3"
"Sometimes","2007","Lower Saxony","1-pers.-HH","87","0.374819254018667","0.314204437902269","0.435434070135065","3"
"Sometimes","2007","Lower Saxony","Single parent ","22","","","","3"
"Sometimes","2007","Lower Saxony","Couple + C. LE and GT 16","47","0.294679466499569","0.218615888787755","0.370743044211382","3"
"Sometimes","2007","Bremen","1-pers.-HH","12","","","","3"
"Sometimes","2007","Lower Saxony","(Married) couple without C. ","197","0.311554236522563","0.276538348002016","0.346570125043109","3"
"Sometimes","2007","North Rhine-Westphalia","Couple + C. GT 16 ","181","0.276328443138222","0.24334247103728","0.309314415239163","3"
"Sometimes","2007","Lower Saxony","Couple + C. GT 16 ","92","0.36631593787989","0.309372190560643","0.423259685199137","3"
"Sometimes","2007","Hesse","1-pers.-HH","80","0.436362875869229","0.367458747129764","0.505267004608694","3"
"Sometimes","2007","Hesse","(Married) couple without C. ","177","0.324592996582912","0.285138018097942","0.364047975067882","3"
"Sometimes","2007","Hesse","Single parent ","21","","","","3"
"Sometimes","2007","Hesse","Couple + C. LE 16 ","95","0.304321938601258","0.252168459901268","0.356475417301247","3"
"Sometimes","2007","North Rhine-Westphalia","Couple + C. LE and GT 16","90","0.281946273746378","0.228177070544925","0.33571547694783","3"
"Sometimes","2007","Hamburg","1-pers.-HH","25","","","","3"
"Sometimes","2007","Hamburg","(Married) couple without C. ","31","0.330584934823437","0.241031050341368","0.420138819305506","3"
"Sometimes","2007","Hamburg","Single parent ","4","","","","3"
"Sometimes","2007","Hamburg","Couple + C. LE 16 ","8","","","","3"
"Sometimes","2007","Hamburg","Couple + C. GT 16 ","5","","","","3"
"Sometimes","2007","Lower Saxony","Couple + C. LE 16 ","102","0.344352212942959","0.294285765004969","0.394418660880948","3"
"Sometimes","2007","Brandenburg","Couple + C. GT 16 ","61","0.359602053081765","0.289497232005196","0.429706874158334","3"
"Sometimes","2007","Brandenburg","Couple + C. LE and GT 16","13","","","","3"
"Sometimes","2007","Mecklenburg-Western Pomerania","1-pers.-HH","26","","","","3"
"Sometimes","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","66","0.4066555973205","0.338748234588169","0.474562960052832","3"
"Sometimes","2007","Mecklenburg-Western Pomerania","Single parent ","10","","","","3"
"Sometimes","2007","Mecklenburg-Western Pomerania","Couple + C. LE 16 ","21","","","","3"
"Sometimes","2007","Mecklenburg-Western Pomerania","Couple + C. GT 16 ","35","0.390603908916918","0.294980061027806","0.48622775680603","3"
"Sometimes","2007","Mecklenburg-Western Pomerania","Couple + C. LE and GT 16","8","","","","3"
"Sometimes","2007","Saxony","1-pers.-HH","84","0.377241667089316","0.315402776309168","0.439080557869463","3"
"Sometimes","2007","Saxony","(Married) couple without C. ","182","0.311367129321598","0.274253984617582","0.348480274025615","3"
"Sometimes","2007","Saxony","Single parent ","27","","","","3"
"Sometimes","2007","Saxony","Couple + C. LE 16 ","61","0.384342712860505","0.314808586227715","0.453876839493294","3"
"Sometimes","2007","Saxony","Couple + C. GT 16 ","85","0.379898993131519","0.321680930382729","0.438117055880308","3"
"Sometimes","2007","Thuringia","Single parent ","20","","","","3"
"Sometimes","2007","Thuringia","Couple + C. LE 16 ","33","0.299171542562567","0.215844666400896","0.382498418724239","3"
"Sometimes","2007","Thuringia","Couple + C. GT 16 ","66","0.342349177553641","0.277865655292691","0.406832699814591","3"
"Sometimes","2007","Thuringia","Couple + C. LE and GT 16","21","","","","3"
"Sometimes","2007","Schleswig-Holstein","1-pers.-HH","33","0.382037190783376","0.288654708907218","0.475419672659533","3"
"Sometimes","2007","Schleswig-Holstein","Single parent ","14","","","","3"
"Sometimes","2007","Schleswig-Holstein","Couple + C. LE 16 ","38","0.334475486418955","0.24709725401284","0.42185371882507","3"
"Sometimes","2007","Schleswig-Holstein","Couple + C. GT 16 ","18","","","","3"
"Sometimes","2007","Schleswig-Holstein","Couple + C. LE and GT 16","5","","","","3"
"Sometimes","2007","Bremen","(Married) couple without C. ","14","","","","3"
"Sometimes","2007","Bremen","Single parent ","2","","","","3"
"Sometimes","2007","Bremen","Couple + C. LE 16 ","7","","","","3"
"Sometimes","2007","Bremen","Couple + C. GT 16 ","7","","","","3"
"Sometimes","2007","Bremen","Couple + C. LE and GT 16","1","","","","3"
"Sometimes","2007","North Rhine-Westphalia","1-pers.-HH","216","0.347688845684976","0.309582680357711","0.385795011012241","3"
"Sometimes","2007","North Rhine-Westphalia","(Married) couple without C. ","459","0.301829546861556","0.278939564518455","0.324719529204656","3"
"Sometimes","2007","North Rhine-Westphalia","Single parent ","70","0.386364647406268","0.317311212867232","0.455418081945304","3"
"Sometimes","2007","North Rhine-Westphalia","Couple + C. LE 16 ","221","0.314593128675355","0.282435747300031","0.346750510050679","3"
"Sometimes","2007","Schleswig-Holstein","(Married) couple without C. ","56","0.228472936932306","0.176738372748236","0.280207501116376","3"
"Sometimes","2007","Hesse","Couple + C. GT 16 ","68","0.455943995715614","0.383979757288121","0.527908234143106","3"
"Sometimes","2007","Hesse","Couple + C. LE and GT 16","28","","","","3"
"Sometimes","2007","Rhineland-Palatinate,Saarland","1-pers.-HH","62","0.362132841897111","0.295188392581525","0.429077291212698","3"
"Sometimes","2007","Rhineland-Palatinate,Saarland","(Married) couple without C. ","106","0.288912658623636","0.241696438253162","0.336128878994111","3"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Single parent ","23","","","","3"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Couple + C. LE 16 ","61","0.279144308232212","0.218902660283247","0.339385956181176","3"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Couple + C. GT 16 ","55","0.272400157541195","0.212187413565967","0.332612901516423","3"
"Sometimes","2007","Rhineland-Palatinate,Saarland","Couple + C. LE and GT 16","27","","","","3"
"Sometimes","2007","Baden-Württemberg","1-pers.-HH","112","0.31829404165049","0.270701710139638","0.365886373161343","3"
"Sometimes","2007","Baden-Württemberg","(Married) couple without C. ","236","0.311355550145298","0.279348481716787","0.343362618573809","3"
"Sometimes","2007","Baden-Württemberg","Single parent ","42","0.343218833019198","0.262224053768961","0.424213612269435","3"
"Sometimes","2007","Baden-Württemberg","Couple + C. LE 16 ","123","0.29490064367016","0.25295535535228","0.336845931988041","3"
"Sometimes","2007","Baden-Württemberg","Couple + C. GT 16 ","134","0.334876465543739","0.29072864159391","0.379024289493568","3"
"Sometimes","2007","Baden-Württemberg","Couple + C. LE and GT 16","82","0.438151064673547","0.374443376263173","0.501858753083921","3"
"Sometimes","2007","Bavaria","1-pers.-HH","146","0.331036698193079","0.287264755329375","0.374808641056783","3"
"Sometimes","2007","Bavaria","(Married) couple without C. ","306","0.300601890242214","0.272168841626582","0.329034938857847","3"
"Sometimes","2007","Bavaria","Single parent ","55","0.422058675381929","0.344803682809893","0.499313667953966","3"
"Sometimes","2007","Bavaria","Couple + C. LE 16 ","199","0.332373173739635","0.294617921982773","0.370128425496498","3"
"Sometimes","2007","Bavaria","Couple + C. GT 16 ","144","0.287085644512309","0.247822288205964","0.326349000818654","3"
"Sometimes","2007","Bavaria","Couple + C. LE and GT 16","54","0.369494558270695","0.30049955980149","0.438489556739899","3"
"Sometimes","2007","Berlin","1-pers.-HH","69","0.411502786724926","0.337959596831991","0.485045976617862","3"
"Sometimes","2007","Berlin","(Married) couple without C. ","82","0.312226882349321","0.257357438991877","0.367096325706766","3"
"Sometimes","2007","Berlin","Single parent ","17","","","","3"
"Sometimes","2007","Berlin","Couple + C. LE 16 ","27","","","","3"
"Sometimes","2007","Berlin","Couple + C. GT 16 ","31","0.247229631789446","0.165868359367395","0.328590904211497","3"
"Sometimes","2007","Berlin","Couple + C. LE and GT 16","7","","","","3"
"Sometimes","2007","Brandenburg","1-pers.-HH","44","0.32274561600752","0.245576304942699","0.399914927072341","3"
"Sometimes","2007","Brandenburg","(Married) couple without C. ","111","0.333464682266792","0.282598677665838","0.384330686867747","3"
"Sometimes","2007","Brandenburg","Single parent ","25","","","","3"
"Sometimes","2007","Brandenburg","Couple + C. LE 16 ","33","0.279558241624624","0.193718375756775","0.365398107492473","3"
"Sometimes","2007","Saxony","Couple + C. LE and GT 16","47","0.455649528459776","0.361722414641054","0.549576642278498","3"
"Sometimes","2007","Saxony-Anhalt","1-pers.-HH","44","0.345622111298964","0.262911487158435","0.428332735439493","3"
"Sometimes","2007","Saxony-Anhalt","(Married) couple without C. ","90","0.234749208227743","0.188669430832611","0.280828985622876","3"
"Sometimes","2007","Saxony-Anhalt","Single parent ","8","","","","3"
"Sometimes","2007","Saxony-Anhalt","Couple + C. LE 16 ","37","0.327362843065661","0.241223652902814","0.413502033228509","3"
"Sometimes","2007","Saxony-Anhalt","Couple + C. GT 16 ","75","0.357317281647258","0.292504036718832","0.422130526575684","3"
"Sometimes","2007","Saxony-Anhalt","Couple + C. LE and GT 16","12","","","","3"
"Sometimes","2007","Thuringia","1-pers.-HH","51","0.393489672376616","0.311685853819769","0.475293490933463","3"
"Sometimes","2007","Thuringia","(Married) couple without C. ","94","0.293212136755691","0.24269877098378","0.343725502527603","3"
"Very often","2007","Brandenburg","Couple + C. GT 16 ","5","","","","5"
"Very often","2007","Thuringia","Couple + C. LE and GT 16","1","","","","5"
"Very often","2007","Thuringia","Couple + C. LE 16 ","","","","","5"
"Very often","2007","Thuringia","Couple + C. GT 16 ","2","","","","5"
"Very often","2007","Brandenburg","Couple + C. LE and GT 16","","","","","5"
"Very often","2007","Mecklenburg-Western Pomerania","1-pers.-HH","","","","","5"
"Very often","2007","Mecklenburg-Western Pomerania","(Married) couple without C. ","3","","","","5"
"Very often","2007","Mecklenburg-Western Pomerania","Single parent ","5","","","","5"
"Very often","2007","Schleswig-Holstein","1-pers.-HH","3","","","","5"
"Very often","2007","Schleswig-Holstein","(Married) couple without C. ","7","","","","5"
"Very often","2007","Schleswig-Holstein","Single parent ","2","","","","5"
"Very often","2007","Schleswig-Holstein","Couple + C. LE 16 ","2","","","","5"
"Very often","2007","Schleswig-Holstein","Couple + C. GT 16 ","5","","","","5"
"Very often","2007","Schleswig-Holstein","Couple + C. LE and GT 16","","","","","5"
"Very often","2007","Hamburg","1-pers.-HH","3","","","","5"
"Very often","2007","Hamburg","(Married) couple without C. ","2","","","","5"
"Very often","2007","Hamburg","Single parent ","1","","","","5"
"Very often","2007","Hamburg","Couple + C. LE 16 ","","","","","5"
"Very often","2007","Hamburg","Couple + C. GT 16 ","","","","","5"
"Very often","2007","Hamburg","Couple + C. LE and GT 16","1","","","","5"
"Very often","2007","Lower Saxony","1-pers.-HH","22","","","","5"
"Very often","2007","Lower Saxony","(Married) couple without C. ","12","","","","5"
"Very often","2007","Lower Saxony","Single parent ","5","","","","5"
"Very often","2007","Lower Saxony","Couple + C. LE 16 ","10","","","","5"
"Very often","2007","Lower Saxony","Couple + C. GT 16 ","7","","","","5"
"Very often","2007","Lower Saxony","Couple + C. LE and GT 16","6","","","","5"
"Very often","2007","Bremen","1-pers.-HH","1","","","","5"
"Very often","2007","Bremen","(Married) couple without C. ","","","","","5"
"Very often","2007","Bremen","Single parent ","2","","","","5"
"Very often","2007","Bremen","Couple + C. LE 16 ","","","","","5"
"Very often","2007","Bremen","Couple + C. GT 16 ","1","","","","5"
"Very often","2007","Bremen","Couple + C. LE and GT 16","","","","","5"
"Very often","2007","North Rhine-Westphalia","1-pers.-HH","25","","","","5"
