"plh0187","year","hgtyp1hh","n","percent","lower_confidence","upper_confidence"
"Often","2007","(Married) couple without C. ","599","0.0912177511861622","0.0846444437417127","0.0977910586306117"
"Often","2007","1-pers.-HH","483","0.151457002569244","0.138967566204642","0.163946438933846"
"Often","2007","Couple + C. GT 16 ","321","0.093625925738778","0.0840175266812326","0.103234324796323"
"Often","2007","Couple + C. LE 16 ","325","0.098180777488839","0.0884363062565852","0.107925248721093"
"Often","2007","Couple + C. LE and GT 16","128","0.105224157820548","0.0888074266156931","0.121640889025403"
"Often","2007","Single parent ","190","0.174838506550221","0.152320702752033","0.19735631034841"
"Rarely","2007","(Married) couple without C. ","2582","0.339929093114964","0.3291146587149","0.350743527515027"
"Rarely","2007","1-pers.-HH","861","0.267162220474775","0.251746895625581","0.282577545323969"
"Rarely","2007","Couple + C. GT 16 ","1263","0.325563397717832","0.310107736688859","0.341019058746806"
"Rarely","2007","Couple + C. LE 16 ","1260","0.343209693529113","0.327661553610885","0.35875783344734"
"Rarely","2007","Couple + C. LE and GT 16","442","0.324243674745977","0.299199735058012","0.349287614433943"
"Rarely","2007","Single parent ","290","0.256130934782061","0.230253735135236","0.282008134428887"
"Sometimes","2007","(Married) couple without C. ","2207","0.303865984521222","0.293365681839877","0.314366287202566"
"Sometimes","2007","1-pers.-HH","1091","0.355165595332019","0.338493093303198","0.371838097360841"
"Sometimes","2007","Couple + C. GT 16 ","1057","0.320418373804609","0.305026951569912","0.335809796039305"
"Sometimes","2007","Couple + C. LE 16 ","1066","0.31519039735589","0.299975931500131","0.330404863211648"
"Sometimes","2007","Couple + C. LE and GT 16","445","0.350210234813184","0.324687765906333","0.375732703720035"
"Sometimes","2007","Single parent ","360","0.34511735279072","0.316933319073478","0.373301386507962"
"Very often","2007","(Married) couple without C. ","211","0.0327963265458229","0.0287301529422768","0.036862500149369"
"Very often","2007","1-pers.-HH","183","0.0530160626435486","0.0452099237290845","0.0608222015580126"
"Very often","2007","Couple + C. GT 16 ","106","0.0369072194114151","0.0306886718646872","0.043125766958143"
"Very often","2007","Couple + C. LE 16 ","75","0.0229704564498881","0.0180644969240035","0.0278764159757728"
"Very often","2007","Couple + C. LE and GT 16","34","0.0342983649976284","0.0245612561396607","0.0440354738555961"
"Very often","2007","Single parent ","65","0.0553849587812793","0.0418249067247965","0.0689450108377621"
"Very rare","2007","(Married) couple without C. ","1771","0.232190844631829","0.22255114424037","0.241830545023288"
"Very rare","2007","1-pers.-HH","547","0.173199118980413","0.160015503172743","0.186382734788082"
"Very rare","2007","Couple + C. GT 16 ","784","0.223485083327366","0.209744714064949","0.237225452589783"
"Very rare","2007","Couple + C. LE 16 ","856","0.22044867517627","0.206873001071439","0.234024349281101"
"Very rare","2007","Couple + C. LE and GT 16","293","0.186023567622663","0.165204478083863","0.206842657161462"
