"plh0187","year","bula_h","migback","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","Berlin","no migration background","129","0.176966538866206","0.148003808666152","0.205929269066259"
"Very rare","2007","Berlin","direct migration background","6","","",""
"Very rare","2007","Berlin","indirect migration background","3","","",""
"Very rare","2007","Brandenburg","no migration background","177","0.206503926974844","0.179129502560465","0.233878351389223"
"Very rare","2007","Brandenburg","direct migration background","3","","",""
"Very rare","2007","Brandenburg","indirect migration background","1","","",""
"Very rare","2007","Mecklenburg-Western Pomerania","no migration background","105","0.178099376611779","0.144630811988124","0.211567941235433"
"Very rare","2007","Mecklenburg-Western Pomerania","direct migration background","2","","",""
"Very rare","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very rare","2007","Saxony","no migration background","251","0.167791817087229","0.148708753513736","0.186874880660723"
"Very rare","2007","Saxony","direct migration background","2","","",""
"Very rare","2007","Saxony","indirect migration background","","","",""
"Very rare","2007","Saxony-Anhalt","no migration background","175","0.218220855763501","0.190388300696586","0.246053410830416"
"Very rare","2007","Saxony-Anhalt","direct migration background","5","","",""
"Very rare","2007","Saxony-Anhalt","indirect migration background","1","","",""
"Very rare","2007","Thuringia","no migration background","163","0.186011950183207","0.160447731425987","0.211576168940427"
"Very rare","2007","Thuringia","direct migration background","4","","",""
"Very rare","2007","Thuringia","indirect migration background","4","","",""
"Rarely","2007","Schleswig-Holstein","no migration background","160","0.306617606622557","0.2683258365087","0.344909376736414"
"Rarely","2007","Schleswig-Holstein","direct migration background","15","","",""
"Rarely","2007","Schleswig-Holstein","indirect migration background","4","","",""
"Rarely","2007","Hamburg","no migration background","105","0.393542820522168","0.334387540680384","0.452698100363953"
"Rarely","2007","Hamburg","direct migration background","8","","",""
"Rarely","2007","Hamburg","indirect migration background","4","","",""
"Rarely","2007","Lower Saxony","no migration background","529","0.307969998411939","0.285391659518786","0.330548337305093"
"Rarely","2007","Lower Saxony","direct migration background","65","0.299994237495699","0.232099466072814","0.367889008918584"
"Rarely","2007","Lower Saxony","indirect migration background","16","","",""
"Rarely","2007","Bremen","no migration background","51","0.423700186605762","0.339402687084941","0.507997686126582"
"Rarely","2007","Bremen","direct migration background","4","","",""
"Rarely","2007","Bremen","indirect migration background","2","","",""
"Rarely","2007","North Rhine-Westphalia","no migration background","1077","0.291973409939479","0.276741965997162","0.307204853881795"
"Rarely","2007","North Rhine-Westphalia","direct migration background","173","0.301592410226105","0.263915494621255","0.339269325830956"
"Rarely","2007","North Rhine-Westphalia","indirect migration background","55","0.223069446146231","0.167679700723158","0.278459191569304"
"Rarely","2007","Hesse","no migration background","366","0.313270797612879","0.286203415407533","0.340338179818225"
"Rarely","2007","Hesse","direct migration background","50","0.256890747164737","0.195566623499392","0.318214870830083"
"Rarely","2007","Hesse","indirect migration background","17","","",""
"Rarely","2007","Rhineland-Palatinate,Saarland","no migration background","301","0.278541909169703","0.250432505180245","0.306651313159161"
"Rarely","2007","Rhineland-Palatinate,Saarland","direct migration background","44","0.234473353679679","0.166898281065702","0.302048426293656"
"Rarely","2007","Rhineland-Palatinate,Saarland","indirect migration background","12","","",""
"Rarely","2007","Baden-Württemberg","no migration background","638","0.326898273139512","0.305435950349593","0.34836059592943"
"Rarely","2007","Baden-Württemberg","direct migration background","139","0.284388130701107","0.243647088139074","0.32512917326314"
"Rarely","2007","Baden-Württemberg","indirect migration background","59","0.308938910795341","0.243065262820733","0.374812558769949"
"Rarely","2007","Bavaria","no migration background","900","0.343500439053168","0.324919030660495","0.36208184744584"
"Rarely","2007","Bavaria","direct migration background","102","0.319669309897075","0.269656027241362","0.369682592552788"
"Rarely","2007","Bavaria","indirect migration background","41","0.32811685557984","0.243400311503157","0.412833399656524"
"Rarely","2007","Berlin","no migration background","238","0.364348228659644","0.327826347743189","0.400870109576098"
"Rarely","2007","Berlin","direct migration background","23","","",""
"Rarely","2007","Berlin","indirect migration background","11","","",""
"Rarely","2007","Brandenburg","no migration background","263","0.278932495002528","0.248604341749173","0.309260648255882"
"Rarely","2007","Brandenburg","direct migration background","4","","",""
"Rarely","2007","Brandenburg","indirect migration background","3","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","no migration background","177","0.346107813082422","0.304492323506642","0.387723302658203"
"Rarely","2007","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Rarely","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2007","Saxony","no migration background","553","0.329184057103103","0.305186457539933","0.353181656666274"
"Rarely","2007","Saxony","direct migration background","12","","",""
"Rarely","2007","Saxony","indirect migration background","6","","",""
"Rarely","2007","Saxony-Anhalt","no migration background","282","0.329893556374406","0.298210890089008","0.361576222659803"
"Rarely","2007","Saxony-Anhalt","direct migration background","7","","",""
"Rarely","2007","Saxony-Anhalt","indirect migration background","4","","",""
"Rarely","2007","Thuringia","no migration background","315","0.347053594326998","0.315779112069752","0.378328076584244"
"Rarely","2007","Thuringia","direct migration background","4","","",""
"Rarely","2007","Thuringia","indirect migration background","","","",""
"Sometimes","2007","Schleswig-Holstein","no migration background","154","0.303189159977601","0.265018051016244","0.341360268938958"
"Sometimes","2007","Schleswig-Holstein","direct migration background","10","","",""
"Sometimes","2007","Schleswig-Holstein","indirect migration background","2","","",""
"Sometimes","2007","Hamburg","no migration background","67","0.271884634147154","0.218009312581205","0.325759955713103"
"Sometimes","2007","Hamburg","direct migration background","8","","",""
"Sometimes","2007","Hamburg","indirect migration background","1","","",""
"Sometimes","2007","Lower Saxony","no migration background","498","0.339058327826276","0.315906030244518","0.362210625408034"
"Sometimes","2007","Lower Saxony","direct migration background","53","0.343729356831159","0.273360763731945","0.414097949930373"
"Sometimes","2007","Lower Saxony","indirect migration background","19","","",""
"Sometimes","2007","Bremen","no migration background","39","0.344988349911483","0.263894512433524","0.426082187389443"
"Sometimes","2007","Bremen","direct migration background","4","","",""
"Sometimes","2007","Bremen","indirect migration background","","","",""
"Sometimes","2007","North Rhine-Westphalia","no migration background","1007","0.306857605522631","0.2914077537005","0.322307457344761"
"Sometimes","2007","North Rhine-Westphalia","direct migration background","184","0.338688413534849","0.299836367113712","0.377540459955987"
"Sometimes","2007","North Rhine-Westphalia","indirect migration background","65","0.32560693973967","0.263259073261702","0.387954806217637"
"Sometimes","2007","Hesse","no migration background","380","0.351310744896717","0.323452252525398","0.379169237268035"
"Sometimes","2007","Hesse","direct migration background","70","0.344226453807519","0.277541193099276","0.410911714515763"
"Sometimes","2007","Hesse","indirect migration background","30","0.492158389622576","0.377474279665651","0.606842499579501"
"Sometimes","2007","Rhineland-Palatinate,Saarland","no migration background","284","0.322670589156245","0.2933562257722","0.351984952540291"
"Sometimes","2007","Rhineland-Palatinate,Saarland","direct migration background","42","0.279948309607431","0.208337203938619","0.351559415276244"
"Sometimes","2007","Rhineland-Palatinate,Saarland","indirect migration background","14","","",""
"Sometimes","2007","Baden-Württemberg","no migration background","551","0.319346210477279","0.29801457893388","0.340677842020678"
"Sometimes","2007","Baden-Württemberg","direct migration background","148","0.354110649852619","0.310920352559161","0.397300947146077"
"Sometimes","2007","Baden-Württemberg","indirect migration background","53","0.344357817139447","0.276616192853927","0.412099441424966"
"Sometimes","2007","Bavaria","no migration background","774","0.317531114612517","0.299315982211343","0.335746247013691"
"Sometimes","2007","Bavaria","direct migration background","121","0.353368841474968","0.302104273971071","0.404633408978866"
"Sometimes","2007","Bavaria","indirect migration background","33","0.289186527216752","0.207382640098761","0.370990414334744"
"Sometimes","2007","Berlin","no migration background","209","0.324539107444351","0.289007177469122","0.36007103741958"
"Sometimes","2007","Berlin","direct migration background","18","","",""
"Sometimes","2007","Berlin","indirect migration background","10","","",""
"Sometimes","2007","Brandenburg","no migration background","283","0.336514914497307","0.304560844004119","0.368468984990495"
"Sometimes","2007","Brandenburg","direct migration background","5","","",""
"Sometimes","2007","Brandenburg","indirect migration background","5","","",""
"Sometimes","2007","Mecklenburg-Western Pomerania","no migration background","163","0.323973787078223","0.283035191792268","0.364912382364179"
"Sometimes","2007","Mecklenburg-Western Pomerania","direct migration background","4","","",""
"Sometimes","2007","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Sometimes","2007","Saxony","no migration background","481","0.350387227300972","0.326023253236944","0.374751201364999"
"Sometimes","2007","Saxony","direct migration background","9","","",""
"Sometimes","2007","Saxony","indirect migration background","4","","",""
"Sometimes","2007","Saxony-Anhalt","no migration background","269","0.307237766380108","0.276149800187621","0.338325732572596"
"Sometimes","2007","Saxony-Anhalt","direct migration background","5","","",""
"Sometimes","2007","Saxony-Anhalt","indirect migration background","2","","",""
"Sometimes","2007","Thuringia","no migration background","295","0.339904364600826","0.308784701341802","0.37102402785985"
"Sometimes","2007","Thuringia","direct migration background","2","","",""
"Sometimes","2007","Thuringia","indirect migration background","2","","",""
"Often","2007","Schleswig-Holstein","no migration background","43","0.0791345453911106","0.0567162989040895","0.101552791878132"
"Often","2007","Schleswig-Holstein","direct migration background","7","","",""
"Often","2007","Schleswig-Holstein","indirect migration background","","","",""
"Often","2007","Hamburg","no migration background","20","","",""
"Often","2007","Hamburg","direct migration background","4","","",""
"Often","2007","Hamburg","indirect migration background","2","","",""
"Often","2007","Lower Saxony","no migration background","160","0.106450641135103","0.0913669116506125","0.121534370619594"
"Often","2007","Lower Saxony","direct migration background","16","","",""
"Often","2007","Lower Saxony","indirect migration background","7","","",""
"Often","2007","Bremen","no migration background","11","","",""
"Often","2007","Bremen","direct migration background","3","","",""
"Often","2007","Bremen","indirect migration background","","","",""
"Often","2007","North Rhine-Westphalia","no migration background","360","0.12251771656561","0.111533647200953","0.133501785930268"
"Often","2007","North Rhine-Westphalia","direct migration background","56","0.0954300429625562","0.0713102096199702","0.119549876305142"
"Often","2007","North Rhine-Westphalia","indirect migration background","29","","",""
"Often","2007","Hesse","no migration background","111","0.106316514575761","0.088328394715819","0.124304634435703"
"Often","2007","Hesse","direct migration background","37","0.225667992211499","0.166996197421238","0.28433978700176"
"Often","2007","Hesse","indirect migration background","9","","",""
"Often","2007","Rhineland-Palatinate,Saarland","no migration background","99","0.0988145699213658","0.0801026486147537","0.117526491227978"
"Often","2007","Rhineland-Palatinate,Saarland","direct migration background","23","","",""
"Often","2007","Rhineland-Palatinate,Saarland","indirect migration background","9","","",""
"Often","2007","Baden-Württemberg","no migration background","160","0.0867868929360945","0.0739060823173926","0.0996677035547965"
"Often","2007","Baden-Württemberg","direct migration background","59","0.127782631407478","0.0976327286064503","0.157932534208505"
"Often","2007","Baden-Württemberg","indirect migration background","23","","",""
"Often","2007","Bavaria","no migration background","253","0.114781075733482","0.102308439663726","0.127253711803239"
"Often","2007","Bavaria","direct migration background","39","0.143282250904265","0.105708034041413","0.180856467767117"
"Often","2007","Bavaria","indirect migration background","18","","",""
"Often","2007","Berlin","no migration background","61","0.084555190391488","0.0634411478004277","0.105669232982548"
"Often","2007","Berlin","direct migration background","9","","",""
"Often","2007","Berlin","indirect migration background","6","","",""
"Often","2007","Brandenburg","no migration background","88","0.127227942965387","0.104693329274739","0.149762556656036"
"Often","2007","Brandenburg","direct migration background","2","","",""
"Often","2007","Brandenburg","indirect migration background","1","","",""
"Often","2007","Mecklenburg-Western Pomerania","no migration background","42","0.111500230715451","0.0839666448963065","0.139033816534595"
"Often","2007","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Often","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Often","2007","Saxony","no migration background","149","0.125599189404283","0.108675485761085","0.142522893047481"
"Often","2007","Saxony","direct migration background","4","","",""
"Often","2007","Saxony","indirect migration background","","","",""
"Often","2007","Saxony-Anhalt","no migration background","84","0.0994375480857652","0.0792726964613609","0.11960239971017"
"Often","2007","Saxony-Anhalt","direct migration background","2","","",""
"Often","2007","Saxony-Anhalt","indirect migration background","","","",""
"Often","2007","Thuringia","no migration background","97","0.100799129042522","0.0810198782606935","0.120578379824351"
"Often","2007","Thuringia","direct migration background","5","","",""
"Often","2007","Thuringia","indirect migration background","1","","",""
"Very often","2007","Schleswig-Holstein","no migration background","16","","",""
"Very often","2007","Schleswig-Holstein","direct migration background","2","","",""
"Very often","2007","Schleswig-Holstein","indirect migration background","1","","",""
"Very often","2007","Hamburg","no migration background","7","","",""
"Very often","2007","Hamburg","direct migration background","","","",""
"Very often","2007","Hamburg","indirect migration background","","","",""
"Very often","2007","Lower Saxony","no migration background","57","0.0417535694539063","0.0319708245274012","0.0515363143804114"
"Very often","2007","Lower Saxony","direct migration background","4","","",""
"Very often","2007","Lower Saxony","indirect migration background","2","","",""
"Very often","2007","Bremen","no migration background","4","","",""
"Very often","2007","Bremen","direct migration background","","","",""
"Very often","2007","Bremen","indirect migration background","","","",""
"Very often","2007","North Rhine-Westphalia","no migration background","90","0.0273653023670317","0.0218999313894272","0.0328306733446362"
"Very often","2007","North Rhine-Westphalia","direct migration background","16","","",""
"Very often","2007","North Rhine-Westphalia","indirect migration background","10","","",""
"Very often","2007","Hesse","no migration background","27","","",""
"Very often","2007","Hesse","direct migration background","9","","",""
"Very often","2007","Hesse","indirect migration background","3","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","no migration background","52","0.0636957143593043","0.0483825684339637","0.0790088602846448"
"Very often","2007","Rhineland-Palatinate,Saarland","direct migration background","11","","",""
"Very often","2007","Rhineland-Palatinate,Saarland","indirect migration background","3","","",""
"Very often","2007","Baden-Württemberg","no migration background","61","0.0352689168716139","0.0268291732567852","0.0437086604864427"
"Very often","2007","Baden-Württemberg","direct migration background","35","0.080940728728672","0.0563091100436356","0.105572347413708"
"Very often","2007","Baden-Württemberg","indirect migration background","9","","",""
"Very often","2007","Bavaria","no migration background","76","0.036774854313046","0.0294104580893999","0.044139250536692"
"Very often","2007","Bavaria","direct migration background","9","","",""
"Very often","2007","Bavaria","indirect migration background","7","","",""
"Very often","2007","Berlin","no migration background","30","0.0495909346383115","0.0331153207382626","0.0660665485383605"
"Very often","2007","Berlin","direct migration background","2","","",""
"Very often","2007","Berlin","indirect migration background","","","",""
"Very often","2007","Brandenburg","no migration background","29","","",""
"Very often","2007","Brandenburg","direct migration background","","","",""
"Very often","2007","Brandenburg","indirect migration background","","","",""
"Very often","2007","Mecklenburg-Western Pomerania","no migration background","15","","",""
"Very often","2007","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Very often","2007","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very often","2007","Saxony","no migration background","39","0.0270377091044125","0.018754861563922","0.0353205566449031"
"Very often","2007","Saxony","direct migration background","1","","",""
"Very often","2007","Saxony","indirect migration background","","","",""
"Very often","2007","Saxony-Anhalt","no migration background","36","0.0452102733962196","0.0312100377738807","0.0592105090185586"
"Very often","2007","Saxony-Anhalt","direct migration background","","","",""
"Very often","2007","Saxony-Anhalt","indirect migration background","1","","",""
"Very often","2007","Thuringia","no migration background","20","","",""
"Very often","2007","Thuringia","direct migration background","1","","",""
"Very often","2007","Thuringia","indirect migration background","","","",""
"Very rare","2008","Schleswig-Holstein","no migration background","147","0.246166994997951","0.208332677343377","0.284001312652524"
"Very rare","2008","Schleswig-Holstein","direct migration background","9","","",""
"Very rare","2008","Schleswig-Holstein","indirect migration background","2","","",""
"Very rare","2008","Hamburg","no migration background","75","0.260926036771672","0.206707164409343","0.315144909134"
"Very rare","2008","Hamburg","direct migration background","2","","",""
"Very rare","2008","Hamburg","indirect migration background","2","","",""
"Very rare","2008","Lower Saxony","no migration background","371","0.21964029095058","0.199036572038709","0.24024400986245"
"Very rare","2008","Lower Saxony","direct migration background","34","0.214391375564707","0.148048208435127","0.280734542694286"
"Very rare","2008","Lower Saxony","indirect migration background","13","","",""
"Very rare","2008","Bremen","no migration background","35","0.238469554493586","0.164060990351789","0.312878118635382"
"Very rare","2008","Bremen","direct migration background","","","",""
"Very rare","2008","Bremen","indirect migration background","3","","",""
"Very rare","2008","North Rhine-Westphalia","no migration background","855","0.23876694410218","0.224023252342225","0.253510635862136"
"Very rare","2008","North Rhine-Westphalia","direct migration background","117","0.223171513513993","0.187175990988695","0.259167036039292"
"Very rare","2008","North Rhine-Westphalia","indirect migration background","56","0.22291848315895","0.16728513594637","0.278551830371529"
"Very rare","2008","Hesse","no migration background","227","0.184663768197733","0.161381510120895","0.207946026274571"
"Very rare","2008","Hesse","direct migration background","30","0.127688307016814","0.0790677180897595","0.176308895943868"
"Very rare","2008","Hesse","indirect migration background","16","","",""
"Very rare","2008","Rhineland-Palatinate,Saarland","no migration background","214","0.22516750108938","0.197999234204577","0.252335767974184"
"Very rare","2008","Rhineland-Palatinate,Saarland","direct migration background","25","","",""
"Very rare","2008","Rhineland-Palatinate,Saarland","indirect migration background","7","","",""
"Very rare","2008","Baden-Württemberg","no migration background","358","0.2014309359175","0.182650729283237","0.220211142551764"
"Very rare","2008","Baden-Württemberg","direct migration background","67","0.175082310246053","0.139450834058902","0.210713786433204"
"Very rare","2008","Baden-Württemberg","indirect migration background","44","0.207602659740289","0.148019154184342","0.267186165296237"
"Very rare","2008","Bavaria","no migration background","479","0.208155605510681","0.191702535004326","0.224608676017036"
"Very rare","2008","Bavaria","direct migration background","56","0.182848093742629","0.138359804090016","0.227336383395242"
"Very rare","2008","Bavaria","indirect migration background","22","","",""
"Very rare","2008","Berlin","no migration background","127","0.181823274844449","0.15210358663289","0.211542963056009"
"Very rare","2008","Berlin","direct migration background","7","","",""
"Very rare","2008","Berlin","indirect migration background","3","","",""
"Very rare","2008","Brandenburg","no migration background","171","0.197599196239973","0.170006676501446","0.2251917159785"
"Very rare","2008","Brandenburg","direct migration background","1","","",""
"Very rare","2008","Brandenburg","indirect migration background","3","","",""
"Very rare","2008","Mecklenburg-Western Pomerania","no migration background","84","0.171051004152849","0.137607611385395","0.204494396920302"
"Very rare","2008","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Very rare","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Very rare","2008","Saxony","no migration background","237","0.161374670769598","0.142097606021368","0.180651735517827"
"Very rare","2008","Saxony","direct migration background","3","","",""
"Very rare","2008","Saxony","indirect migration background","1","","",""
"Very rare","2008","Saxony-Anhalt","no migration background","156","0.193563344966932","0.166168339564185","0.22095835036968"
"Very rare","2008","Saxony-Anhalt","direct migration background","2","","",""
"Very rare","2008","Saxony-Anhalt","indirect migration background","1","","",""
"Very rare","2008","Thuringia","no migration background","167","0.218724065898204","0.191015404709747","0.246432727086661"
"Very rare","2008","Thuringia","direct migration background","2","","",""
"Very rare","2008","Thuringia","indirect migration background","3","","",""
"Rarely","2008","Schleswig-Holstein","no migration background","161","0.331381944210135","0.29004038133695","0.372723507083321"
"Rarely","2008","Schleswig-Holstein","direct migration background","20","","",""
"Rarely","2008","Schleswig-Holstein","indirect migration background","3","","",""
"Rarely","2008","Hamburg","no migration background","77","0.274821646111068","0.2197033599751","0.329939932247036"
"Rarely","2008","Hamburg","direct migration background","12","","",""
"Rarely","2008","Hamburg","indirect migration background","3","","",""
"Rarely","2008","Lower Saxony","no migration background","496","0.319163249848487","0.29596420382811","0.342362295868865"
"Rarely","2008","Lower Saxony","direct migration background","44","0.253078452051278","0.182794770446964","0.323362133655593"
"Rarely","2008","Lower Saxony","indirect migration background","12","","",""
"Rarely","2008","Bremen","no migration background","45","0.396372504547128","0.310964399592146","0.48178060950211"
"Rarely","2008","Bremen","direct migration background","3","","",""
"Rarely","2008","Bremen","indirect migration background","1","","",""
"Rarely","2008","North Rhine-Westphalia","no migration background","1086","0.341255616901309","0.324858832377483","0.357652401425135"
"Rarely","2008","North Rhine-Westphalia","direct migration background","175","0.325708694762693","0.285194707481282","0.366222682044104"
"Rarely","2008","North Rhine-Westphalia","indirect migration background","60","0.273710877784498","0.214113155842572","0.333308599726424"
"Rarely","2008","Hesse","no migration background","366","0.32054524189688","0.292543127802996","0.348547355990763"
"Rarely","2008","Hesse","direct migration background","45","0.219963732060826","0.159618669581803","0.280308794539848"
"Rarely","2008","Hesse","indirect migration background","16","","",""
"Rarely","2008","Rhineland-Palatinate,Saarland","no migration background","302","0.326582734039998","0.296079639511703","0.357085828568293"
"Rarely","2008","Rhineland-Palatinate,Saarland","direct migration background","36","0.180900364991647","0.117136863034724","0.244663866948571"
"Rarely","2008","Rhineland-Palatinate,Saarland","indirect migration background","16","","",""
"Rarely","2008","Baden-Württemberg","no migration background","670","0.364897978832768","0.342356182766502","0.387439774899035"
"Rarely","2008","Baden-Württemberg","direct migration background","155","0.309266987966983","0.265932939854003","0.352601036079963"
"Rarely","2008","Baden-Württemberg","indirect migration background","59","0.36043530408366","0.289902038319304","0.430968569848016"
"Rarely","2008","Bavaria","no migration background","834","0.335305780215139","0.316173600519369","0.354437959910908"
"Rarely","2008","Bavaria","direct migration background","92","0.336041479365909","0.28167690272528","0.390406056006538"
"Rarely","2008","Bavaria","indirect migration background","38","0.285334415053384","0.207408529100656","0.363260301006113"
"Rarely","2008","Berlin","no migration background","218","0.341666555478064","0.305122213641234","0.378210897314894"
"Rarely","2008","Berlin","direct migration background","16","","",""
"Rarely","2008","Berlin","indirect migration background","11","","",""
"Rarely","2008","Brandenburg","no migration background","245","0.305611399469632","0.273689467799561","0.337533331139703"
"Rarely","2008","Brandenburg","direct migration background","8","","",""
"Rarely","2008","Brandenburg","indirect migration background","3","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","no migration background","194","0.380594806944942","0.337472452932186","0.423717160957698"
"Rarely","2008","Mecklenburg-Western Pomerania","direct migration background","","","",""
"Rarely","2008","Mecklenburg-Western Pomerania","indirect migration background","","","",""
"Rarely","2008","Saxony","no migration background","541","0.36174924707587","0.336570233058259","0.386928261093482"
"Rarely","2008","Saxony","direct migration background","6","","",""
"Rarely","2008","Saxony","indirect migration background","2","","",""
"Rarely","2008","Saxony-Anhalt","no migration background","291","0.343942222698623","0.311004885022059","0.376879560375188"
"Rarely","2008","Saxony-Anhalt","direct migration background","2","","",""
"Rarely","2008","Saxony-Anhalt","indirect migration background","3","","",""
"Rarely","2008","Thuringia","no migration background","324","0.35421471010261","0.322156268704594","0.386273151500625"
"Rarely","2008","Thuringia","direct migration background","3","","",""
"Rarely","2008","Thuringia","indirect migration background","2","","",""
"Sometimes","2008","Schleswig-Holstein","no migration background","131","0.268513897862752","0.229589684566014","0.30743811115949"
"Sometimes","2008","Schleswig-Holstein","direct migration background","14","","",""
"Sometimes","2008","Schleswig-Holstein","indirect migration background","2","","",""
"Sometimes","2008","Hamburg","no migration background","68","0.286483687745612","0.230662416454954","0.34230495903627"
"Sometimes","2008","Hamburg","direct migration background","5","","",""
"Sometimes","2008","Hamburg","indirect migration background","1","","",""
"Sometimes","2008","Lower Saxony","no migration background","490","0.331570177991187","0.308140957895755","0.354999398086619"
"Sometimes","2008","Lower Saxony","direct migration background","49","0.342430784400942","0.265721742108562","0.419139826693321"
"Sometimes","2008","Lower Saxony","indirect migration background","15","","",""
"Sometimes","2008","Bremen","no migration background","36","0.298526606546192","0.218624184862483","0.378429028229901"
"Sometimes","2008","Bremen","direct migration background","4","","",""
"Sometimes","2008","Bremen","indirect migration background","","","",""
"Sometimes","2008","North Rhine-Westphalia","no migration background","867","0.278601498228925","0.26309764442333","0.294105352034521"
"Sometimes","2008","North Rhine-Westphalia","direct migration background","142","0.289185871069924","0.249990652314215","0.328381089825633"
"Sometimes","2008","North Rhine-Westphalia","indirect migration background","67","0.290370877079006","0.229694295619748","0.351047458538265"
"Sometimes","2008","Hesse","no migration background","322","0.324334470381601","0.296245985285214","0.352422955477988"
"Sometimes","2008","Hesse","direct migration background","57","0.399730940645672","0.328369162074736","0.471092719216608"
"Sometimes","2008","Hesse","indirect migration background","24","","",""
"Sometimes","2008","Rhineland-Palatinate,Saarland","no migration background","240","0.251842012934302","0.223608435134109","0.280075590734494"
"Sometimes","2008","Rhineland-Palatinate,Saarland","direct migration background","55","0.400278583306376","0.319118958751867","0.481438207860885"
"Sometimes","2008","Rhineland-Palatinate,Saarland","indirect migration background","15","","",""
"Sometimes","2008","Baden-Württemberg","no migration background","528","0.316712154307907","0.294929276610273","0.338495032005541"
"Sometimes","2008","Baden-Württemberg","direct migration background","130","0.346441994420034","0.301828657619365","0.391055331220703"
"Sometimes","2008","Baden-Württemberg","indirect migration background","47","0.26841949053086","0.203320211766818","0.333518769294901"
"Sometimes","2008","Bavaria","no migration background","741","0.320249300715931","0.301341025860641","0.339157575571221"
"Sometimes","2008","Bavaria","direct migration background","100","0.335395696076393","0.281056975397272","0.389734416755514"
"Sometimes","2008","Bavaria","indirect migration background","50","0.377987089160252","0.294312918124462","0.461661260196042"
"Sometimes","2008","Berlin","no migration background","199","0.310878807845854","0.27521404730278","0.346543568388928"
"Sometimes","2008","Berlin","direct migration background","17","","",""
"Sometimes","2008","Berlin","indirect migration background","10","","",""
"Sometimes","2008","Brandenburg","no migration background","286","0.350827675999643","0.317757993979952","0.383897358019334"
"Sometimes","2008","Brandenburg","direct migration background","3","","",""
"Sometimes","2008","Brandenburg","indirect migration background","5","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","no migration background","161","0.332009770923388","0.290183986192785","0.37383555565399"
"Sometimes","2008","Mecklenburg-Western Pomerania","direct migration background","1","","",""
"Sometimes","2008","Mecklenburg-Western Pomerania","indirect migration background","1","","",""
"Sometimes","2008","Saxony","no migration background","457","0.341351758956763","0.316505152889015","0.366198365024512"
"Sometimes","2008","Saxony","direct migration background","11","","",""
"Sometimes","2008","Saxony","indirect migration background","7","","",""
