"plh0187","year","e11102","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Employed","Female","750","0.135696836632538","0.127072271283894","0.144321401981181","4"
"Often","2007","Employed","Male","436","0.0823556119904741","0.0756833237899432","0.0890279001910051","4"
"Often","2007","Not Employed","Female","663","0.142030605593159","0.132068709208317","0.151992501978001","4"
"Often","2007","Not Employed","Male","260","0.0983250611080334","0.0881071240127603","0.108542998203306","4"
"Rarely","2007","Employed","Female","1891","0.286140364938704","0.274758451448855","0.297522278428553","2"
"Rarely","2007","Employed","Male","2482","0.365775648409841","0.354085504920154","0.377465791899529","2"
"Rarely","2007","Not Employed","Female","1362","0.272089521102859","0.259389336117115","0.284789706088603","2"
"Rarely","2007","Not Employed","Male","1105","0.325660024876878","0.309578479099818","0.341741570653939","2"
"Sometimes","2007","Employed","Female","2141","0.368556448500581","0.356407503175744","0.380705393825418","3"
"Sometimes","2007","Employed","Male","1688","0.274553211658994","0.263721251941348","0.285385171376641","3"
"Sometimes","2007","Not Employed","Female","1658","0.367243854004919","0.353487269916102","0.381000438093737","3"
"Sometimes","2007","Not Employed","Male","891","0.291129786916089","0.275540264970471","0.306719308861708","3"
"Very often","2007","Employed","Male","95","0.0187964397908808","0.0155002793145093","0.0220926002672523","5"
"Very often","2007","Not Employed","Female","232","0.0503406221241158","0.0441009988015701","0.0565802454466614","5"
"Very often","2007","Not Employed","Male","111","0.0358750837070689","0.0294929010784449","0.042257266335693","5"
"Very often","2007","Employed","Female","248","0.0506307225814669","0.0451093894194402","0.0561520557434936","5"
"Very rare","2007","Employed","Female","1027","0.158975627346711","0.14976712784835","0.168184126845071","1"
"Very rare","2007","Employed","Male","1820","0.258519088149809","0.247892660582568","0.269145515717051","1"
"Very rare","2007","Not Employed","Female","802","0.168295397174947","0.157618727051836","0.178972067298057","1"
"Very rare","2007","Not Employed","Male","895","0.24901004339193","0.234170121703193","0.263849965080668","1"
"Often","2008","Employed","Female","673","0.129862846654452","0.121166667857363","0.138559025451541","4"
"Often","2008","Employed","Male","421","0.0827891633931345","0.0759088443107539","0.0896694824755151","4"
"Often","2008","Not Employed","Female","602","0.148760176776969","0.138255163456944","0.159265190096995","4"
"Often","2008","Not Employed","Male","272","0.104536246592941","0.0936940866572411","0.11537840652864","4"
"Rarely","2008","Not Employed","Female","1307","0.27971161138763","0.266461005023266","0.292962217751995","2"
"Rarely","2008","Not Employed","Male","1097","0.349154199732877","0.332261228556394","0.36604717090936","2"
"Rarely","2008","Employed","Female","1896","0.310525082001417","0.298554928400117","0.322495235602717","2"
"Rarely","2008","Employed","Male","2396","0.37612444899041","0.364029556578724","0.388219341402095","2"
"Sometimes","2008","Employed","Female","1965","0.348893416233377","0.336563373683029","0.361223458783725","3"
"Sometimes","2008","Employed","Male","1559","0.259962594827199","0.249011198114551","0.270913991539846","3"
"Sometimes","2008","Not Employed","Female","1555","0.364922678216726","0.350711141966374","0.379134214467078","3"
"Sometimes","2008","Not Employed","Male","804","0.277766206935838","0.261894013076836","0.293638400794839","3"
"Very often","2008","Employed","Female","206","0.0411468863064263","0.0360083825949429","0.0462853900179098","5"
"Very often","2008","Employed","Male","77","0.0173234763053005","0.0140657840331199","0.0205811685774811","5"
"Very often","2008","Not Employed","Female","230","0.0536165146581172","0.0469666904553308","0.0602663388609036","5"
"Very often","2008","Not Employed","Male","74","0.0266301022397287","0.020924733410776","0.0323354710686813","5"
