"plh0187","year","age_gr","migback","n","percent","lower_confidence","upper_confidence"
"Often","2007","16-34 y.","no migration background","420","0.111914924205956","0.10173602923266","0.122093819179251"
"Often","2007","16-34 y.","direct migration background","42","0.10481198197339","0.0763522580686823","0.133271705878097"
"Often","2007","16-34 y.","indirect migration background","84","0.173870239373016","0.143184538810115","0.204555939935917"
"Often","2007","35-65 y.","no migration background","918","0.104077487880179","0.0980814184764982","0.110073557283859"
"Often","2007","35-65 y.","direct migration background","163","0.151449409676035","0.131962226060294","0.170936593291776"
"Often","2007","35-65 y.","indirect migration background","17","","",""
"Often","2007","66 and older","no migration background","400","0.109757403934344","0.100069195198042","0.119445612670645"
"Often","2007","66 and older","direct migration background","61","0.154804229706859","0.118483407432752","0.191125051980967"
"Often","2007","66 and older","indirect migration background","4","","",""
"Very often","2007","16-34 y.","no migration background","127","0.0423267428692057","0.0358262625185259","0.0488272232198854"
"Very often","2007","16-34 y.","direct migration background","14","","",""
"Very often","2007","16-34 y.","indirect migration background","22","","",""
"Very often","2007","35-65 y.","no migration background","291","0.036765014143252","0.0330698263149869","0.0404602019715172"
"Very often","2007","35-65 y.","direct migration background","58","0.0423502483666941","0.0314029300611634","0.0532975666722248"
"Very often","2007","35-65 y.","indirect migration background","13","","",""
"Very often","2007","66 and older","no migration background","141","0.0322078354799207","0.0267358591594723","0.0376798118003691"
"Very often","2007","66 and older","direct migration background","19","","",""
"Very often","2007","66 and older","indirect migration background","1","","",""
"Very rare","2008","16-34 y.","no migration background","720","0.198521523404849","0.185168567464062","0.211874479345635"
"Very rare","2008","16-34 y.","direct migration background","83","0.234996624619164","0.191676802013313","0.278316447225015"
"Very rare","2008","16-34 y.","indirect migration background","122","0.2148582742547","0.181110741424427","0.248605807084973"
"Very rare","2008","35-65 y.","no migration background","2104","0.221319256248452","0.212885276524157","0.229753235972747"
"Very rare","2008","35-65 y.","direct migration background","211","0.173746427829369","0.151998722842381","0.195494132816358"
"Very rare","2008","35-65 y.","indirect migration background","53","0.263809226141171","0.201473409719316","0.326145042563026"
"Very rare","2008","66 and older","no migration background","879","0.200641946949607","0.188163900157846","0.213119993741369"
"Very rare","2008","66 and older","direct migration background","62","0.137034817504919","0.102042457319057","0.172027177690782"
"Very rare","2008","66 and older","indirect migration background","1","","",""
"Rarely","2008","16-34 y.","no migration background","1261","0.361046176158098","0.344967740352334","0.377124611963862"
"Rarely","2008","16-34 y.","direct migration background","133","0.334096707508418","0.285905716127813","0.382287698889024"
"Rarely","2008","16-34 y.","indirect migration background","174","0.297256596342539","0.25970260541118","0.334810587273897"
"Rarely","2008","35-65 y.","no migration background","3298","0.340381134042093","0.33075454330339","0.350007724780796"
"Rarely","2008","35-65 y.","direct migration background","374","0.286934143075344","0.260971150363992","0.312897135786695"
"Rarely","2008","35-65 y.","indirect migration background","52","0.184470808481112","0.129607618244972","0.239333998717251"
"Rarely","2008","66 and older","no migration background","1291","0.3191028932854","0.304579396891128","0.333626389679671"
"Rarely","2008","66 and older","direct migration background","110","0.292718915029051","0.24641874866876","0.339019081389342"
"Rarely","2008","66 and older","indirect migration background","3","","",""
"Sometimes","2008","16-34 y.","no migration background","1010","0.299513037806979","0.284179739722671","0.314846335891287"
"Sometimes","2008","16-34 y.","direct migration background","110","0.304653932194443","0.257629010916082","0.351678853472803"
"Sometimes","2008","16-34 y.","indirect migration background","187","0.328724689258689","0.290127253173144","0.367322125344234"
"Sometimes","2008","35-65 y.","no migration background","2786","0.297971641782183","0.288679666864138","0.307263616700228"
"Sometimes","2008","35-65 y.","direct migration background","375","0.352660917817625","0.3252361224082","0.38008571322705"
"Sometimes","2008","35-65 y.","indirect migration background","59","0.310493455480756","0.24504598011313","0.375940930848381"
"Sometimes","2008","66 and older","no migration background","1235","0.331665552122876","0.316996158151884","0.346334946093867"
"Sometimes","2008","66 and older","direct migration background","117","0.357890238368493","0.309110361598835","0.406670115138151"
"Sometimes","2008","66 and older","indirect migration background","4","","",""
"Often","2008","16-34 y.","no migration background","343","0.11301105874661","0.102412489081353","0.123609628411868"
"Often","2008","16-34 y.","direct migration background","36","0.105957947819939","0.0745116209617346","0.137404274678143"
"Often","2008","16-34 y.","indirect migration background","63","0.11766017398057","0.0911858644560195","0.14413448350512"
"Often","2008","35-65 y.","no migration background","871","0.107879124254905","0.101576465536657","0.114181782973153"
"Often","2008","35-65 y.","direct migration background","147","0.134865116149434","0.115259046407995","0.154471185890873"
"Often","2008","35-65 y.","indirect migration background","20","","",""
"Often","2008","66 and older","no migration background","424","0.116830605531159","0.106822188691228","0.12683902237109"
"Often","2008","66 and older","direct migration background","62","0.146306742660314","0.11034470988196","0.182268775438669"
"Often","2008","66 and older","indirect migration background","2","","",""
"Very often","2008","16-34 y.","no migration background","94","0.027908203883464","0.0223944513936109","0.0334219563733171"
"Very often","2008","16-34 y.","direct migration background","6","","",""
"Very often","2008","16-34 y.","indirect migration background","23","","",""
"Very often","2008","35-65 y.","no migration background","248","0.0324488436723672","0.0288490317184722","0.0360486556262621"
"Very often","2008","35-65 y.","direct migration background","59","0.0517933951282283","0.0390733839152849","0.0645134063411717"
"Very often","2008","35-65 y.","indirect migration background","8","","",""
"Very often","2008","66 and older","no migration background","128","0.0317590021109583","0.026295259604054","0.0372227446178626"
"Very often","2008","66 and older","direct migration background","20","","",""
"Very often","2008","66 and older","indirect migration background","1","","",""
"Very rare","2009","16-34 y.","no migration background","605","0.174304544267139","0.161118976562339","0.187490111971939"
"Very rare","2009","16-34 y.","direct migration background","73","0.259634976240958","0.20960369457344","0.309666257908476"
"Very rare","2009","16-34 y.","indirect migration background","106","0.19968503281366","0.165259042863532","0.234111022763788"
"Very rare","2009","35-65 y.","no migration background","1887","0.212229831618343","0.203611098049925","0.220848565186762"
"Very rare","2009","35-65 y.","direct migration background","169","0.144856186985199","0.123330799761785","0.166381574208613"
"Very rare","2009","35-65 y.","indirect migration background","39","0.154714719623864","0.103428713737371","0.206000725510357"
"Very rare","2009","66 and older","no migration background","889","0.222413085054259","0.209237391087417","0.235588779021101"
"Very rare","2009","66 and older","direct migration background","51","0.154198940489498","0.115641522117661","0.192756358861336"
"Very rare","2009","66 and older","indirect migration background","","","",""
"Rarely","2009","16-34 y.","no migration background","1168","0.356820039273201","0.34016961126401","0.373470467282393"
"Rarely","2009","16-34 y.","direct migration background","84","0.273103689911951","0.22225999557701","0.323947384246893"
"Rarely","2009","16-34 y.","indirect migration background","169","0.334089596735916","0.293471217773144","0.374707975698688"
"Rarely","2009","35-65 y.","no migration background","3052","0.341461636892045","0.331466195563105","0.351457078220984"
"Rarely","2009","35-65 y.","direct migration background","320","0.310469996707247","0.282172418304743","0.33876757510975"
"Rarely","2009","35-65 y.","indirect migration background","56","0.290224144009321","0.225857808015263","0.354590480003378"
"Rarely","2009","66 and older","no migration background","1353","0.339998508492864","0.324990266476283","0.355006750509445"
"Rarely","2009","66 and older","direct migration background","97","0.273769024592037","0.226162916407001","0.321375132777073"
"Rarely","2009","66 and older","indirect migration background","1","","",""
"Sometimes","2009","16-34 y.","no migration background","969","0.321073880425171","0.304846505216343","0.337301255633999"
"Sometimes","2009","16-34 y.","direct migration background","93","0.295836839915843","0.24375337595532","0.347920303876365"
"Sometimes","2009","16-34 y.","indirect migration background","173","0.311434312782982","0.27155578382499","0.351312841740974"
"Sometimes","2009","35-65 y.","no migration background","2624","0.307745967136993","0.298016940154251","0.317474994119735"
"Sometimes","2009","35-65 y.","direct migration background","359","0.358885551048651","0.329549028114333","0.388222073982969"
"Sometimes","2009","35-65 y.","indirect migration background","65","0.378975817030077","0.31017534586382","0.447776288196333"
"Sometimes","2009","66 and older","no migration background","1120","0.310475245557735","0.295816146462647","0.325134344652823"
"Sometimes","2009","66 and older","direct migration background","122","0.371543233265249","0.319952046043814","0.423134420486685"
"Sometimes","2009","66 and older","indirect migration background","5","","",""
"Often","2009","16-34 y.","no migration background","353","0.118074228011209","0.106858483561044","0.129289972461374"
"Often","2009","16-34 y.","direct migration background","35","0.120609496747893","0.0834458159411376","0.157773177554649"
"Often","2009","16-34 y.","indirect migration background","51","0.121226140299999","0.0931187894355068","0.149333491164491"
"Often","2009","35-65 y.","no migration background","831","0.104147333533994","0.0977088609847941","0.110585806083193"
"Often","2009","35-65 y.","direct migration background","125","0.130846184509001","0.110221290695987","0.151471078322015"
"Often","2009","35-65 y.","indirect migration background","25","","",""
"Often","2009","66 and older","no migration background","343","0.0947105577605393","0.0854334674414677","0.103987648079611"
"Often","2009","66 and older","direct migration background","47","0.129366639220124","0.0935353907393122","0.165197887700937"
"Often","2009","66 and older","indirect migration background","","","",""
"Very often","2009","16-34 y.","no migration background","85","0.0297273080232805","0.0238244922809253","0.0356301237656357"
"Very often","2009","16-34 y.","direct migration background","10","","",""
"Very often","2009","16-34 y.","indirect migration background","19","","",""
"Very often","2009","35-65 y.","no migration background","252","0.0344152308186256","0.0305727560703563","0.0382577055668949"
"Very often","2009","35-65 y.","direct migration background","54","0.0549420807499025","0.0410058723045338","0.0688782891952713"
"Very often","2009","35-65 y.","indirect migration background","6","","",""
"Very often","2009","66 and older","no migration background","122","0.0324026031346029","0.0267926897443503","0.0380125165248555"
"Very often","2009","66 and older","direct migration background","20","","",""
"Very often","2009","66 and older","indirect migration background","","","",""
"Very rare","2010","16-34 y.","no migration background","674","0.221201928616051","0.206082663054045","0.236321194178057"
"Very rare","2010","16-34 y.","direct migration background","55","0.221103796422468","0.168601250496577","0.27360634234836"
"Very rare","2010","16-34 y.","indirect migration background","104","0.206170436478694","0.168666991831797","0.24367388112559"
"Very rare","2010","35-65 y.","no migration background","1714","0.209052834398091","0.200113738226558","0.217991930569624"
"Very rare","2010","35-65 y.","direct migration background","177","0.190933365486478","0.165480691561715","0.21638603941124"
"Very rare","2010","35-65 y.","indirect migration background","51","0.247058610080692","0.187873345978412","0.306243874182972"
"Very rare","2010","66 and older","no migration background","734","0.183121116378742","0.170682410756777","0.195559822000708"
"Very rare","2010","66 and older","direct migration background","62","0.152189634728962","0.112584960254431","0.191794309203493"
"Very rare","2010","66 and older","indirect migration background","","","",""
"Rarely","2010","16-34 y.","no migration background","1007","0.343371826279843","0.326075021148114","0.360668631411572"
"Rarely","2010","16-34 y.","direct migration background","98","0.425346365528103","0.36279786365463","0.487894867401577"
"Rarely","2010","16-34 y.","indirect migration background","142","0.298453624117088","0.256034572884559","0.340872675349617"
"Rarely","2010","35-65 y.","no migration background","2911","0.352735759795831","0.342231694941899","0.363239824649763"
"Rarely","2010","35-65 y.","direct migration background","293","0.309458117494796","0.279521942696051","0.339394292293541"
"Rarely","2010","35-65 y.","indirect migration background","62","0.25090587271517","0.191414140181769","0.310397605248571"
"Rarely","2010","66 and older","no migration background","1248","0.328188501564324","0.313087264051892","0.343289739076756"
"Rarely","2010","66 and older","direct migration background","77","0.253858747833986","0.20587312431907","0.301844371348903"
"Rarely","2010","66 and older","indirect migration background","1","","",""
"Sometimes","2010","16-34 y.","no migration background","835","0.307722499852177","0.290909564568386","0.324535435135968"
"Sometimes","2010","16-34 y.","direct migration background","59","0.238395933854336","0.184487524313642","0.29230434339503"
"Sometimes","2010","16-34 y.","indirect migration background","135","0.305084928366648","0.262400391695798","0.347769465037498"
"Sometimes","2010","35-65 y.","no migration background","2354","0.30207033225972","0.291976601665277","0.312164062854164"
"Sometimes","2010","35-65 y.","direct migration background","278","0.31313629379115","0.283103043033777","0.343169544548523"
"Sometimes","2010","35-65 y.","indirect migration background","62","0.331448642926462","0.266852212865538","0.396045072987386"
"Sometimes","2010","66 and older","no migration background","1239","0.344124033188123","0.328845013090958","0.359403053285288"
"Sometimes","2010","66 and older","direct migration background","116","0.34526171425544","0.292839829727005","0.397683598783876"
"Sometimes","2010","66 and older","indirect migration background","3","","",""
"Often","2010","16-34 y.","no migration background","296","0.099373768567758","0.0884761404636339","0.110271396671882"
"Often","2010","16-34 y.","direct migration background","21","","",""
"Often","2010","16-34 y.","indirect migration background","49","0.128807992021484","0.0977536254028434","0.159862358640125"
"Often","2010","35-65 y.","no migration background","782","0.106741031178988","0.0999529624284314","0.113529099929544"
"Often","2010","35-65 y.","direct migration background","131","0.141973386068171","0.119371004422453","0.16457576771389"
"Often","2010","35-65 y.","indirect migration background","19","","",""
"Often","2010","66 and older","no migration background","378","0.112490096011592","0.102328290254081","0.122651901769103"
"Often","2010","66 and older","direct migration background","46","0.183703255717249","0.141007273539207","0.226399237895291"
"Often","2010","66 and older","indirect migration background","1","","",""
"Very often","2010","16-34 y.","no migration background","83","0.0283299766841705","0.0222862290995444","0.0343737242687966"
"Very often","2010","16-34 y.","direct migration background","7","","",""
"Very often","2010","16-34 y.","indirect migration background","17","","",""
"Very often","2010","35-65 y.","no migration background","188","0.0294000423673702","0.0256865207647984","0.0331135639699419"
"Very often","2010","35-65 y.","direct migration background","37","0.0444988371594048","0.0311454852240466","0.0578521890947629"
"Very often","2010","35-65 y.","indirect migration background","10","","",""
"Very often","2010","66 and older","no migration background","115","0.0320762528572192","0.0264094314217722","0.0377430742926662"
"Very often","2010","66 and older","direct migration background","15","","",""
"Very often","2010","66 and older","indirect migration background","1","","",""
"Very rare","2011","16-34 y.","no migration background","649","0.183672940202633","0.17066501590445","0.196680864500815"
"Very rare","2011","16-34 y.","direct migration background","94","0.274244550045692","0.228601021100519","0.319888078990866"
"Very rare","2011","16-34 y.","indirect migration background","89","0.192433833515226","0.158518648881157","0.226349018149296"
"Very rare","2011","35-65 y.","no migration background","2009","0.20453786872549","0.196559555566924","0.212516181884055"
"Very rare","2011","35-65 y.","direct migration background","252","0.219533406167852","0.19638205327698","0.242684759058725"
"Very rare","2011","35-65 y.","indirect migration background","56","0.226167854577207","0.176174673315396","0.276161035839017"
"Very rare","2011","66 and older","no migration background","1108","0.211343944338721","0.199704293364375","0.222983595313067"
"Very rare","2011","66 and older","direct migration background","78","0.160434283325122","0.125293048598755","0.195575518051489"
"Very rare","2011","66 and older","indirect migration background","","","",""
"Rarely","2011","16-34 y.","no migration background","1228","0.371451582319344","0.355219516674432","0.387683647964255"
"Rarely","2011","16-34 y.","direct migration background","130","0.372979354450622","0.323502922119698","0.422455786781546"
"Rarely","2011","16-34 y.","indirect migration background","182","0.318309340229444","0.278233487216324","0.358385193242564"
"Rarely","2011","35-65 y.","no migration background","3338","0.32657083789809","0.317295086065511","0.33584658973067"
"Rarely","2011","35-65 y.","direct migration background","372","0.282002320383902","0.256835012105985","0.307169628661819"
"Rarely","2011","35-65 y.","indirect migration background","75","0.251646922621264","0.19978829286408","0.303505552378447"
"Rarely","2011","66 and older","no migration background","1525","0.314645621413872","0.301406179623388","0.327885063204355"
"Rarely","2011","66 and older","direct migration background","124","0.293365655710212","0.249770012954083","0.336961298466341"
"Rarely","2011","66 and older","indirect migration background","","","",""
"Sometimes","2011","16-34 y.","no migration background","1051","0.304277766373519","0.288821436913684","0.319734095833354"
"Sometimes","2011","16-34 y.","direct migration background","98","0.242393410699878","0.19855070630179","0.286236115097967"
"Sometimes","2011","16-34 y.","indirect migration background","161","0.338862941240308","0.298141588102269","0.379584294378347"
"Sometimes","2011","35-65 y.","no migration background","3204","0.326257660176497","0.316984201525374","0.33553111882762"
"Sometimes","2011","35-65 y.","direct migration background","428","0.348448574236276","0.321798857127922","0.375098291344631"
"Sometimes","2011","35-65 y.","indirect migration background","91","0.356422659492885","0.299188543857883","0.413656775127886"
"Sometimes","2011","66 and older","no migration background","1521","0.341186313327909","0.327669374778472","0.354703251877346"
"Sometimes","2011","66 and older","direct migration background","144","0.345890375780265","0.300345912530526","0.391434839030004"
"Sometimes","2011","66 and older","indirect migration background","5","","",""
"Often","2011","16-34 y.","no migration background","364","0.111201709877805","0.10064057344321","0.1217628463124"
"Often","2011","16-34 y.","direct migration background","36","0.0811238524657463","0.0531908363947906","0.109056868536702"
"Often","2011","16-34 y.","indirect migration background","65","0.132251611179989","0.103106762427226","0.161396459932752"
"Often","2011","35-65 y.","no migration background","1004","0.111292812836296","0.105072283154322","0.117513342518271"
"Often","2011","35-65 y.","direct migration background","133","0.122262653021264","0.103940432572983","0.140584873469545"
"Often","2011","35-65 y.","indirect migration background","34","0.125452539050086","0.0858700253838431","0.165035052716328"
"Often","2011","66 and older","no migration background","457","0.104071438366731","0.0953657382752209","0.112777138458241"
"Often","2011","66 and older","direct migration background","54","0.14771337263544","0.113739596263141","0.181687149007738"
"Often","2011","66 and older","indirect migration background","1","","",""
"Very often","2011","16-34 y.","no migration background","112","0.0293960012266997","0.0237216203680335","0.035070382085366"
"Very often","2011","16-34 y.","direct migration background","9","","",""
"Very often","2011","16-34 y.","indirect migration background","22","","",""
"Very often","2011","35-65 y.","no migration background","264","0.0313408203636269","0.0278945040143176","0.0347871367129362"
"Very often","2011","35-65 y.","direct migration background","43","0.0277530461907061","0.0185656481502842","0.036940444231128"
"Very often","2011","35-65 y.","indirect migration background","13","","",""
"Very often","2011","66 and older","no migration background","115","0.0287526825527675","0.0239883141771428","0.0335170509283922"
"Very often","2011","66 and older","direct migration background","19","","",""
"Very often","2011","66 and older","indirect migration background","","","",""
"Very rare","2012","16-34 y.","no migration background","771","0.229024306134136","0.21468750529131","0.243361106976963"
"Very rare","2012","16-34 y.","direct migration background","77","0.254263898532167","0.208903026518571","0.299624770545763"
"Very rare","2012","16-34 y.","indirect migration background","124","0.27125146084789","0.231925237948832","0.310577683746949"
"Very rare","2012","35-65 y.","no migration background","2196","0.225320177197312","0.217001202997552","0.233639151397072"
"Very rare","2012","35-65 y.","direct migration background","230","0.197707464966112","0.175002686845162","0.220412243087061"
"Very rare","2012","35-65 y.","indirect migration background","60","0.228558992873131","0.181043199961751","0.276074785784511"
"Very rare","2012","66 and older","no migration background","1150","0.216540729476095","0.204887381210929","0.228194077741261"
"Very rare","2012","66 and older","direct migration background","82","0.195941038492677","0.157473615939383","0.234408461045972"
"Very rare","2012","66 and older","indirect migration background","","","",""
"Rarely","2012","16-34 y.","no migration background","1236","0.385957543745573","0.369347908772534","0.402567178718613"
"Rarely","2012","16-34 y.","direct migration background","131","0.365389050167529","0.315226685058019","0.415551415277039"
"Rarely","2012","16-34 y.","indirect migration background","176","0.399022548929451","0.35570786467486","0.442337233184042"
"Rarely","2012","35-65 y.","no migration background","3542","0.354565384550103","0.345039991463708","0.364090777636499"
"Rarely","2012","35-65 y.","direct migration background","362","0.281259197587784","0.255627411526378","0.306890983649189"
"Rarely","2012","35-65 y.","indirect migration background","110","0.373512660475987","0.318773733902578","0.428251587049396"
"Rarely","2012","66 and older","no migration background","1650","0.333134678550722","0.319799411877923","0.346469945223522"
"Rarely","2012","66 and older","direct migration background","134","0.311416553876735","0.266538339045705","0.356294768707765"
"Rarely","2012","66 and older","indirect migration background","1","","",""
"Sometimes","2012","16-34 y.","no migration background","941","0.274255527025436","0.259033913750706","0.289477140300167"
"Sometimes","2012","16-34 y.","direct migration background","106","0.294818871768819","0.247320968288993","0.342316775248644"
"Sometimes","2012","16-34 y.","indirect migration background","132","0.238652013440032","0.200948528142026","0.276355498738037"
"Sometimes","2012","35-65 y.","no migration background","2812","0.289618054282848","0.280586398307845","0.29864971025785"
"Sometimes","2012","35-65 y.","direct migration background","414","0.369506847633806","0.341990500139364","0.397023195128248"
"Sometimes","2012","35-65 y.","indirect migration background","89","0.248498623210484","0.199598005246828","0.297399241174141"
"Sometimes","2012","66 and older","no migration background","1463","0.328942157806057","0.315649480480107","0.342234835132007"
"Sometimes","2012","66 and older","direct migration background","117","0.291172592540906","0.247144290768967","0.335200894312845"
"Sometimes","2012","66 and older","indirect migration background","3","","",""
"Often","2012","16-34 y.","no migration background","281","0.0914971932822647","0.0816602958339732","0.101334090730556"
"Often","2012","16-34 y.","direct migration background","34","0.0774068990843265","0.0495686833356831","0.10524511483297"
"Often","2012","16-34 y.","indirect migration background","48","0.077767229456054","0.0540793636738061","0.101455095238302"
"Often","2012","35-65 y.","no migration background","908","0.104052216966683","0.0979726082139346","0.110131825719432"
"Often","2012","35-65 y.","direct migration background","135","0.118041782485731","0.0996475683612571","0.136435996610206"
"Often","2012","35-65 y.","indirect migration background","31","0.125422028660167","0.087944267316159","0.162899790004176"
"Often","2012","66 and older","no migration background","417","0.0925655254453701","0.0843656927999614","0.100765358090779"
"Often","2012","66 and older","direct migration background","56","0.14222763844091","0.108377187319351","0.176078089562469"
"Often","2012","66 and older","indirect migration background","1","","",""
"Very often","2012","16-34 y.","no migration background","71","0.0192654298125894","0.0145756093799244","0.0239552502452544"
"Very often","2012","16-34 y.","direct migration background","6","","",""
"Very often","2012","16-34 y.","indirect migration background","11","","",""
"Very often","2012","35-65 y.","no migration background","231","0.026444167003054","0.0232492911256773","0.0296390428804307"
"Very often","2012","35-65 y.","direct migration background","41","0.0334847073265669","0.0232289680538321","0.0437404465993018"
"Very often","2012","35-65 y.","indirect migration background","10","","",""
"Very often","2012","66 and older","no migration background","119","0.0288169087217562","0.0240837946899956","0.0335500227535168"
"Very often","2012","66 and older","direct migration background","20","","",""
"Very often","2012","66 and older","indirect migration background","1","","",""
"Very rare","2013","16-34 y.","no migration background","1024","0.247822688562348","0.235121739763639","0.260523637361057"
"Very rare","2013","16-34 y.","direct migration background","113","0.166293905843341","0.136985182510454","0.195602629176229"
"Very rare","2013","16-34 y.","indirect migration background","155","0.269045035931473","0.235565768664695","0.30252430319825"
"Very rare","2013","35-65 y.","no migration background","2804","0.225176225117521","0.217932176233252","0.23242027400179"
"Very rare","2013","35-65 y.","direct migration background","302","0.171774550026537","0.153812947420342","0.189736152632732"
"Very rare","2013","35-65 y.","indirect migration background","105","0.198797079422433","0.164658558497813","0.232935600347052"
"Very rare","2013","66 and older","no migration background","1080","0.213168848015702","0.201360673885039","0.224977022146364"
"Very rare","2013","66 and older","direct migration background","59","0.15538780400175","0.118770083348444","0.192005524655056"
"Very rare","2013","66 and older","indirect migration background","","","",""
"Rarely","2013","16-34 y.","no migration background","1657","0.365315905062711","0.351150838602662","0.37948097152276"
"Rarely","2013","16-34 y.","direct migration background","240","0.415818998663627","0.377023787079727","0.454614210247527"
"Rarely","2013","16-34 y.","indirect migration background","233","0.336799711713537","0.301119588006064","0.37247983542101"
"Rarely","2013","35-65 y.","no migration background","4764","0.35598357146741","0.347679671915546","0.364287471019273"
"Rarely","2013","35-65 y.","direct migration background","560","0.301431423416381","0.279579474668602","0.32328337216416"
"Rarely","2013","35-65 y.","indirect migration background","179","0.386311424856299","0.344661786521443","0.427961063191155"
"Rarely","2013","66 and older","no migration background","1610","0.338132871363075","0.324493033456347","0.351772709269802"
"Rarely","2013","66 and older","direct migration background","104","0.265763155411979","0.22111334272465","0.310412968099309"
"Rarely","2013","66 and older","indirect migration background","1","","",""
"Sometimes","2013","16-34 y.","no migration background","1231","0.271081543618069","0.258004939776443","0.284158147459694"
"Sometimes","2013","16-34 y.","direct migration background","180","0.344423977309382","0.307020630372417","0.381827324246346"
"Sometimes","2013","16-34 y.","indirect migration background","189","0.297029065674702","0.262531670659499","0.331526460689906"
"Sometimes","2013","35-65 y.","no migration background","3675","0.295387665889687","0.287475599272828","0.303299732506546"
"Sometimes","2013","35-65 y.","direct migration background","578","0.354114104878601","0.331340021772784","0.376888187984419"
"Sometimes","2013","35-65 y.","indirect migration background","160","0.306291589697596","0.266861800505784","0.345721378889408"
"Sometimes","2013","66 and older","no migration background","1411","0.318030741492344","0.304603182881141","0.331458300103547"
"Sometimes","2013","66 and older","direct migration background","136","0.362029066185033","0.313452553348586","0.410605579021479"
"Sometimes","2013","66 and older","indirect migration background","3","","",""
"Often","2013","16-34 y.","no migration background","407","0.087515505515036","0.0792024483286169","0.0958285627014551"
"Often","2013","16-34 y.","direct migration background","68","0.0592671228829482","0.0406808491143993","0.0778533966514971"
"Often","2013","16-34 y.","indirect migration background","73","0.0745905463656269","0.0547557839494257","0.0944253087818281"
"Often","2013","35-65 y.","no migration background","1191","0.098535657461764","0.0933668587253822","0.103704456198146"
"Often","2013","35-65 y.","direct migration background","194","0.129284368095655","0.11330709835864","0.14526163783267"
"Often","2013","35-65 y.","indirect migration background","63","0.0757063152928302","0.0530786635114253","0.098333967074235"
"Often","2013","66 and older","no migration background","415","0.10451457307408","0.0956939798676703","0.113335166280491"
"Often","2013","66 and older","direct migration background","58","0.169344565235726","0.131434873259473","0.207254257211978"
"Often","2013","66 and older","indirect migration background","1","","",""
"Very often","2013","16-34 y.","no migration background","120","0.0282643572418361","0.0233890819760033","0.0331396325076689"
"Very often","2013","16-34 y.","direct migration background","19","","",""
"Very often","2013","16-34 y.","indirect migration background","24","","",""
"Very often","2013","35-65 y.","no migration background","338","0.0249168800636185","0.0222136296003769","0.02762013052686"
"Very often","2013","35-65 y.","direct migration background","60","0.0433955535828257","0.0336931306437754","0.053097976521876"
"Very often","2013","35-65 y.","indirect migration background","18","","",""
"Very often","2013","66 and older","no migration background","105","0.026152966054799","0.0215516087889939","0.0307543233206041"
"Very often","2013","66 and older","direct migration background","19","","",""
"Very often","2013","66 and older","indirect migration background","","","",""
"Very rare","2014","16-34 y.","no migration background","953","0.24860890657419","0.235307717068236","0.261910096080144"
"Very rare","2014","16-34 y.","direct migration background","299","0.213666173315395","0.192309124691419","0.235023221939371"
