"plh0187","year","pgcasmin","sampreg","n","percent","lower_confidence","upper_confidence"
"Very rare","2007","(0) in school","West Germany","63","0.251928744280205","0.199058836397834","0.304798652162576"
"Very rare","2007","(0) in school","East Germany","14","","",""
"Very rare","2007","(1a) inadequately completed","West Germany","36","0.179079192013502","0.125264113228953","0.23289427079805"
"Very rare","2007","(1a) inadequately completed","East Germany","7","","",""
"Very rare","2007","(1b) general elementary school","West Germany","284","0.183609946777037","0.164191006449427","0.203028887104647"
"Very rare","2007","(1b) general elementary school","East Germany","34","0.14572416633688","0.0983411024693012","0.193107230204459"
"Very rare","2007","(1c) basic vocational qualification","West Germany","1102","0.220039515081661","0.208020692811158","0.232058337352163"
"Very rare","2007","(1c) basic vocational qualification","East Germany","230","0.209022679702956","0.184670823154809","0.233374536251103"
"Very rare","2007","(2b) intermediate general qualification","West Germany","83","0.203874825140707","0.164043542175574","0.243706108105841"
"Very rare","2007","(2b) intermediate general qualification","East Germany","26","","",""
"Very rare","2007","(2a) intermediate vocational","West Germany","693","0.205449468827606","0.191413479017397","0.219485458637814"
"Very rare","2007","(2a) intermediate vocational","East Germany","302","0.167317065849445","0.149547648338496","0.185086483360395"
"Very rare","2007","(2c_gen) general maturity certificate","West Germany","145","0.20537219885606","0.174074615252771","0.236669782459348"
"Very rare","2007","(2c_gen) general maturity certificate","East Germany","34","0.209510084957644","0.148514181393177","0.27050598852211"
"Very rare","2007","(2c_voc) vocational maturity certificate","West Germany","297","0.209918566365307","0.188089068728406","0.231748064002209"
"Very rare","2007","(2c_voc) vocational maturity certificate","East Germany","43","0.212496815070867","0.158685454139584","0.26630817600215"
"Very rare","2007","(3a) lower tertiary education","West Germany","293","0.257787679488032","0.231430410099425","0.284144948876638"
"Very rare","2007","(3a) lower tertiary education","East Germany","107","0.151375279495528","0.123842952744946","0.17890760624611"
"Very rare","2007","(3b) higher tertiary education","West Germany","521","0.230750827678756","0.212436770985777","0.249064884371734"
"Very rare","2007","(3b) higher tertiary education","East Germany","133","0.231397926534308","0.198977261427761","0.263818591640855"
"Rarely","2007","(0) in school","West Germany","78","0.312178133509164","0.255744574778375","0.368611692239952"
"Rarely","2007","(0) in school","East Germany","30","0.329523848137071","0.227787473471088","0.431260222803053"
"Rarely","2007","(1a) inadequately completed","West Germany","48","0.245757891332097","0.185329656418463","0.306186126245731"
"Rarely","2007","(1a) inadequately completed","East Germany","3","","",""
"Rarely","2007","(1b) general elementary school","West Germany","425","0.244802381518444","0.22323652568788","0.266368237349008"
"Rarely","2007","(1b) general elementary school","East Germany","59","0.27628532576127","0.216234236685019","0.336336414837521"
"Rarely","2007","(1c) basic vocational qualification","West Germany","1465","0.318080206179679","0.304568498414649","0.33159191394471"
"Rarely","2007","(1c) basic vocational qualification","East Germany","358","0.313386347148372","0.285605236183971","0.341167458112772"
