"plh0187","year","age_gr","e11102","n","percent","lower_confidence","upper_confidence"
"Very rare","2016","66 and older","Not Employed","913","0.202103960981814","0.190038084476616","0.214169837487012"
"Often","2017","16-34 y.","Employed","385","0.0854089519558951","0.0772366378378881","0.0935812660739021"
"Often","2017","16-34 y.","Not Employed","159","0.098891113614834","0.084530886219898","0.11325134100977"
"Often","2017","35-65 y.","Employed","996","0.0781939467403496","0.0735738511001554","0.0828140423805439"
"Often","2017","35-65 y.","Not Employed","339","0.174532117871753","0.159378115910201","0.189686119833304"
"Often","2017","66 and older","Employed","35","0.0594883531730896","0.040593309171441","0.0783833971747383"
"Often","2017","66 and older","Not Employed","437","0.114444055078713","0.105051456807917","0.12383665334951"
"Rarely","2017","16-34 y.","Employed","1728","0.399557604150316","0.385235551811869","0.413879656488763"
"Rarely","2017","16-34 y.","Not Employed","587","0.380739889368922","0.35738139801678","0.404098380721064"
"Rarely","2017","35-65 y.","Employed","4847","0.377041732184935","0.368701679213361","0.385381785156509"
"Rarely","2017","35-65 y.","Not Employed","738","0.295051567811569","0.276843359740151","0.313259775882986"
"Rarely","2017","66 and older","Employed","244","0.427697078630241","0.388175801650913","0.467218355609569"
"Rarely","2017","66 and older","Not Employed","1601","0.348185368367121","0.334129799145225","0.362240937589018"
"Sometimes","2017","16-34 y.","Employed","1150","0.250498798210591","0.237829024102712","0.263168572318469"
"Sometimes","2017","16-34 y.","Not Employed","484","0.27982773558593","0.258232516127648","0.301422955044212"
"Sometimes","2017","35-65 y.","Employed","3626","0.279282187255413","0.271561626098222","0.287002748412605"
"Sometimes","2017","35-65 y.","Not Employed","797","0.315832893639939","0.297274117019845","0.334391670260033"
"Sometimes","2017","66 and older","Employed","158","0.270314209667044","0.234836773454044","0.305791645880044"
"Sometimes","2017","66 and older","Not Employed","1352","0.311381794857785","0.297719709758979","0.325043879956592"
"Very often","2017","16-34 y.","Employed","98","0.0240690530297866","0.0195875991788944","0.0285505068806789"
"Very often","2017","16-34 y.","Not Employed","70","0.0352375670760014","0.0263679024922777","0.0441072316597251"
"Very often","2017","35-65 y.","Employed","299","0.020954595172861","0.018489772528397","0.0234194178173249"
"Very often","2017","35-65 y.","Not Employed","128","0.0610732281532057","0.0515127223598829","0.0706337339465285"
"Very often","2017","66 and older","Employed","12","","",""
"Very often","2017","66 and older","Not Employed","98","0.0247834400415958","0.0201966120413175","0.029370268041874"
"Very rare","2017","16-34 y.","Employed","1132","0.240465592653412","0.227969331874964","0.25296185343186"
"Very rare","2017","16-34 y.","Not Employed","360","0.205303694354312","0.185872789453731","0.224734599254893"
"Very rare","2017","35-65 y.","Employed","3204","0.244527538646441","0.237131182274784","0.251923895018099"
"Very rare","2017","35-65 y.","Not Employed","408","0.153510192523534","0.139118262308437","0.16790212273863"
"Very rare","2017","66 and older","Employed","153","0.217003256812098","0.184075439077557","0.249931074546639"
"Very rare","2017","66 and older","Not Employed","925","0.201205341654784","0.189377147178976","0.213033536130592"
"Often","2018","16-34 y.","Employed","386","0.0846179425134381","0.076444492460292","0.0927913925665842"
"Often","2018","16-34 y.","Not Employed","168","0.102934316029512","0.0877129822640582","0.118155649794965"
"Often","2018","35-65 y.","Employed","944","0.0770929229615618","0.0723982431089577","0.081787602814166"
"Often","2018","35-65 y.","Not Employed","336","0.152768755298662","0.137900102674232","0.167637407923092"
"Often","2018","66 and older","Employed","31","0.060484154601014","0.0416746061019165","0.0792937031001114"
"Often","2018","66 and older","Not Employed","431","0.108596785917515","0.0994347537619019","0.117758818073128"
"Rarely","2018","16-34 y.","Employed","1670","0.380056586361176","0.365801392051431","0.394311780670921"
"Rarely","2018","16-34 y.","Not Employed","512","0.357528885747057","0.333521610786063","0.381536160708051"
"Rarely","2018","35-65 y.","Employed","4689","0.375949608569896","0.367424608607878","0.384474608531915"
"Rarely","2018","35-65 y.","Not Employed","681","0.302797398648401","0.283808099657131","0.321786697639672"
"Rarely","2018","66 and older","Employed","241","0.409019025051726","0.370225073983359","0.447812976120093"
"Rarely","2018","66 and older","Not Employed","1623","0.349482163186194","0.335441476765619","0.363522849606768"
"Sometimes","2018","16-34 y.","Employed","1182","0.263448940515369","0.250512266279412","0.276385614751326"
"Sometimes","2018","16-34 y.","Not Employed","461","0.2959615098331","0.27309624087604","0.318826778790159"
"Sometimes","2018","35-65 y.","Employed","3360","0.273512641665288","0.265667108365672","0.281358174964904"
"Sometimes","2018","35-65 y.","Not Employed","707","0.327605006860338","0.308207725558942","0.347002288161734"
"Sometimes","2018","66 and older","Employed","153","0.258958726843428","0.224393295310989","0.293524158375867"
"Sometimes","2018","66 and older","Not Employed","1292","0.31159216170892","0.297953794066706","0.325230529351135"
"Very often","2018","16-34 y.","Employed","96","0.0249175582055936","0.0203398680531494","0.0294952483580379"
"Very often","2018","16-34 y.","Not Employed","60","0.0462761513562738","0.0357528881406161","0.0567994145719316"
"Very often","2018","35-65 y.","Employed","243","0.0217135945548315","0.019148410045477","0.024278779064186"
"Very often","2018","35-65 y.","Not Employed","143","0.0715330207405552","0.0608820331859598","0.0821840082951507"
"Very often","2018","66 and older","Employed","9","","",""
"Very often","2018","66 and older","Not Employed","113","0.026724045857602","0.0219749019579433","0.0314731897572607"
"Very rare","2018","16-34 y.","Employed","1120","0.246958972404423","0.234294278184536","0.25962366662431"
"Very rare","2018","16-34 y.","Not Employed","330","0.197299137034058","0.177364884605351","0.217233389462764"
"Very rare","2018","35-65 y.","Employed","3165","0.251731232248422","0.244092573699025","0.25936989079782"
"Very rare","2018","35-65 y.","Not Employed","382","0.145295818452044","0.130731578165101","0.159860058738986"
"Very rare","2018","66 and older","Employed","183","0.260967876408497","0.22631568593331","0.295620066883685"
"Very rare","2018","66 and older","Not Employed","971","0.203604843329769","0.19174703065172","0.215462656007819"
"Often","2019","16-34 y.","Employed","352","0.0872159711783373","0.0784874346490474","0.0959445077076273"
"Often","2019","16-34 y.","Not Employed","170","0.104867325499448","0.0890097306956368","0.12072492030326"
"Often","2019","35-65 y.","Employed","923","0.0794358486573324","0.074767749355639","0.0841039479590259"
"Often","2019","35-65 y.","Not Employed","338","0.157252688910319","0.142293600861371","0.172211776959268"
"Often","2019","66 and older","Employed","52","0.0760205064710829","0.0580549159016504","0.0939860970405155"
"Often","2019","66 and older","Not Employed","404","0.103886126090686","0.0948615512898724","0.1129107008915"
"Rarely","2019","16-34 y.","Employed","1539","0.388945671123818","0.373864197092704","0.404027145154932"
"Rarely","2019","16-34 y.","Not Employed","478","0.350525988887693","0.325830676988809","0.375221300786576"
"Rarely","2019","35-65 y.","Employed","4815","0.372973631763321","0.364625548850662","0.381321714675981"
"Rarely","2019","35-65 y.","Not Employed","706","0.288611251650199","0.269991773036757","0.30723073026364"
"Rarely","2019","66 and older","Employed","330","0.418318636383904","0.384880571686263","0.451756701081545"
"Rarely","2019","66 and older","Not Employed","1509","0.328217396594432","0.31432869819133","0.342106094997535"
"Sometimes","2019","16-34 y.","Employed","1062","0.258772717545605","0.245224119817422","0.272321315273789"
"Sometimes","2019","16-34 y.","Not Employed","408","0.283950437698831","0.260612292988859","0.307288582408802"
"Sometimes","2019","35-65 y.","Employed","3514","0.277846713687633","0.270114174760747","0.28557925261452"
"Sometimes","2019","35-65 y.","Not Employed","715","0.324641409151532","0.305400456882091","0.343882361420972"
"Sometimes","2019","66 and older","Employed","207","0.262515226994647","0.23268897169659","0.292341482292704"
"Sometimes","2019","66 and older","Not Employed","1334","0.325979307936546","0.312115006128633","0.33984360974446"
"Very often","2019","16-34 y.","Employed","89","0.0199415207385903","0.0156167355657226","0.024266305911458"
"Very often","2019","16-34 y.","Not Employed","58","0.0423479872102419","0.0319249625597298","0.052771011860754"
"Very often","2019","35-65 y.","Employed","221","0.020511558369788","0.0180647285019167","0.0229583882376593"
"Very often","2019","35-65 y.","Not Employed","113","0.0497992552766096","0.0408605113117271","0.058737999241492"
"Very often","2019","66 and older","Employed","6","","",""
"Very often","2019","66 and older","Not Employed","102","0.0257521629317558","0.0210671806438701","0.0304371452196416"
"Very rare","2019","16-34 y.","Employed","972","0.245124119413649","0.2318168115362","0.258431427291099"
"Very rare","2019","16-34 y.","Not Employed","320","0.218308260703786","0.196927342041223","0.23968917936635"
"Very rare","2019","35-65 y.","Employed","3418","0.249232247521925","0.241765014418116","0.256699480625733"
"Very rare","2019","35-65 y.","Not Employed","403","0.179695395011341","0.163918794117046","0.195471995905636"
"Very rare","2019","66 and older","Employed","241","0.232956893400294","0.204302407501885","0.261611379298703"
"Very rare","2019","66 and older","Not Employed","1042","0.216165006446579","0.203989938554009","0.228340074339149"
