"plh0187","year","hgtyp1hh","regtyp","n","percent","lower_confidence","upper_confidence"
"Often","2007","(Married) couple without C. ","Rural Area","201","0.0894392594098123","0.0780716470837737","0.100806871735851"
"Often","2007","(Married) couple without C. ","Urban Area","398","0.0920479875973596","0.0839936846457868","0.100102290548932"
"Often","2007","1-pers.-HH","Rural Area","155","0.158160853462841","0.135612586963613","0.180709119962068"
"Often","2007","1-pers.-HH","Urban Area","328","0.14865893361357","0.13365279105434","0.1636650761728"
"Often","2007","Couple + C. GT 16 ","Rural Area","115","0.0746160973278721","0.060721948067382","0.0885102465883621"
"Often","2007","Couple + C. GT 16 ","Urban Area","206","0.104323834793316","0.0914238173212409","0.117223852265391"
"Often","2007","Couple + C. LE 16 ","Rural Area","102","0.0929649250088246","0.0759128553533247","0.110016994664325"
"Often","2007","Couple + C. LE 16 ","Urban Area","223","0.100345364164175","0.0884914417297134","0.112199286598636"
"Often","2007","Couple + C. LE and GT 16","Rural Area","48","0.137920881116733","0.106202666088816","0.16963909614465"
"Often","2007","Couple + C. LE and GT 16","Urban Area","80","0.0907933503791091","0.0718960428379267","0.109690657920291"
"Often","2007","Single parent ","Rural Area","54","0.14720325029447","0.112394532746331","0.182011967842608"
"Often","2007","Single parent ","Urban Area","136","0.188546914369329","0.159466732958005","0.217627095780653"
"Rarely","2007","(Married) couple without C. ","Rural Area","891","0.351834639825935","0.332812345250203","0.370856934401668"
"Rarely","2007","(Married) couple without C. ","Urban Area","1691","0.334371339907386","0.321227571644654","0.347515108170117"
"Rarely","2007","1-pers.-HH","Rural Area","286","0.271654516823697","0.244167583968674","0.29914144967872"
"Rarely","2007","1-pers.-HH","Urban Area","575","0.265287215324286","0.246664683338272","0.283909747310299"
"Rarely","2007","Couple + C. GT 16 ","Rural Area","512","0.354095481744875","0.328808378687031","0.379382584802719"
"Rarely","2007","Couple + C. GT 16 ","Urban Area","751","0.309506775140291","0.289997649330933","0.32901590094965"
"Rarely","2007","Couple + C. LE 16 ","Rural Area","413","0.353406323654107","0.325335291595053","0.381477355713161"
"Rarely","2007","Couple + C. LE 16 ","Urban Area","847","0.338978076590854","0.320302705053488","0.357653448128219"
"Rarely","2007","Couple + C. LE and GT 16","Rural Area","139","0.279248745454365","0.23798121471685","0.32051627619188"
"Rarely","2007","Couple + C. LE and GT 16","Urban Area","303","0.344102336256691","0.312855686405932","0.375348986107451"
"Rarely","2007","Single parent ","Rural Area","118","0.318643614840821","0.272866719987582","0.364420509694061"
"Rarely","2007","Single parent ","Urban Area","172","0.225121657930051","0.19407026483434","0.256173051025761"
"Sometimes","2007","(Married) couple without C. ","Rural Area","725","0.2986489709498","0.280418456389259","0.316879485510341"
"Sometimes","2007","(Married) couple without C. ","Urban Area","1482","0.306301393378492","0.29345890263362","0.319143884123364"
"Sometimes","2007","1-pers.-HH","Rural Area","341","0.349630683900494","0.320163821696162","0.379097546104826"
"Sometimes","2007","1-pers.-HH","Urban Area","750","0.357475769602714","0.337260020924117","0.37769151828131"
"Sometimes","2007","Couple + C. GT 16 ","Rural Area","444","0.355659262394572","0.330347080578132","0.380971444211012"
"Sometimes","2007","Couple + C. GT 16 ","Urban Area","613","0.30058632624545","0.28123660610686","0.31993604638404"
"Sometimes","2007","Couple + C. LE 16 ","Rural Area","360","0.325237891718634","0.297728473397933","0.352747310039335"
"Sometimes","2007","Couple + C. LE 16 ","Urban Area","706","0.311020671984737","0.292757624982196","0.329283718987279"
"Sometimes","2007","Couple + C. LE and GT 16","Rural Area","163","0.378256636413147","0.333647992407675","0.42286528041862"
"Sometimes","2007","Couple + C. LE and GT 16","Urban Area","282","0.337831862300194","0.306723578562088","0.3689401460383"
"Sometimes","2007","Single parent ","Rural Area","130","0.332853601672869","0.28655757088311","0.379149632462629"
"Sometimes","2007","Single parent ","Urban Area","230","0.351200759441981","0.315712183037243","0.38668933584672"
"Very often","2007","(Married) couple without C. ","Rural Area","54","0.0250027468452339","0.0187833788534586","0.0312221148370092"
"Very often","2007","(Married) couple without C. ","Urban Area","157","0.0364345292786337","0.0312143362786974","0.04165472227857"
"Very often","2007","1-pers.-HH","Rural Area","69","0.0731403146644131","0.0570511124850116","0.0892295168438145"
"Very often","2007","1-pers.-HH","Urban Area","114","0.0446165552962815","0.0359077487403973","0.0533253618521656"
"Very often","2007","Couple + C. GT 16 ","Rural Area","37","0.0322858185714392","0.0229396377657264","0.0416319993771521"
"Very often","2007","Couple + C. GT 16 ","Urban Area","69","0.039507943879936","0.0312871810066276","0.0477287067532444"
"Very often","2007","Couple + C. LE 16 ","Rural Area","33","0.038124309272944","0.0268791409093045","0.0493694776365835"
"Very often","2007","Couple + C. LE 16 ","Urban Area","42","0.0166815845873362","0.0116286782198821","0.0217344909547903"
"Very often","2007","Couple + C. LE and GT 16","Rural Area","11","","",""
"Very often","2007","Couple + C. LE and GT 16","Urban Area","23","","",""
"Very often","2007","Single parent ","Rural Area","24","","",""
"Very often","2007","Single parent ","Urban Area","41","0.0567047497303559","0.0395102623961087","0.0738992370646031"
"Very rare","2007","(Married) couple without C. ","Rural Area","550","0.235074382969218","0.218183087786807","0.251965678151629"
"Very rare","2007","(Married) couple without C. ","Urban Area","1221","0.230844749838129","0.219105066856203","0.242584432820055"
"Very rare","2007","1-pers.-HH","Rural Area","155","0.147413631148556","0.125506418941917","0.169320843355195"
"Very rare","2007","1-pers.-HH","Urban Area","392","0.183961526163149","0.16761819468363","0.200304857642669"
"Very rare","2007","Couple + C. GT 16 ","Rural Area","266","0.183343339961242","0.162883273125411","0.203803406797072"
"Very rare","2007","Couple + C. GT 16 ","Urban Area","518","0.246075119941007","0.227898174277121","0.264252065604892"
"Very rare","2007","Couple + C. LE 16 ","Rural Area","206","0.19026655034549","0.167217249431131","0.213315851259849"
"Very rare","2007","Couple + C. LE 16 ","Urban Area","650","0.232974302672898","0.216296667063697","0.249651938282099"
"Very rare","2007","Couple + C. LE and GT 16","Rural Area","93","0.166209814496552","0.131966413907649","0.200453215085454"
"Very rare","2007","Couple + C. LE and GT 16","Urban Area","200","0.194768433383828","0.168721218702471","0.220815648065186"
"Very rare","2007","Single parent ","Rural Area","72","0.148575186902036","0.113632777408176","0.183517596395896"
"Very rare","2007","Single parent ","Urban Area","116","0.178425918528283","0.14996112589733","0.206890711159236"
"Often","2008","(Married) couple without C. ","Rural Area","186","0.0798795860881444","0.068897429793941","0.0908617423823477"
"Often","2008","(Married) couple without C. ","Urban Area","418","0.0977975497882736","0.0893261513915466","0.106268948185001"
"Often","2008","1-pers.-HH","Rural Area","150","0.172201873229005","0.148205865788875","0.196197880669135"
"Often","2008","1-pers.-HH","Urban Area","328","0.152839462430286","0.13741636209172","0.168262562768852"
"Often","2008","Couple + C. GT 16 ","Rural Area","104","0.0879700133637688","0.0724588127797212","0.103481213947816"
"Often","2008","Couple + C. GT 16 ","Urban Area","208","0.106202795280895","0.0929654919497295","0.11944009861206"
"Often","2008","Couple + C. LE 16 ","Rural Area","64","0.091131973084183","0.0732497153472175","0.109014230821148"
"Often","2008","Couple + C. LE 16 ","Urban Area","183","0.0881017300181949","0.0762951341762717","0.099908325860118"
"Often","2008","Couple + C. LE and GT 16","Rural Area","41","0.0845820000918252","0.0579067408183556","0.111257259365295"
"Often","2008","Couple + C. LE and GT 16","Urban Area","64","0.086129414193593","0.0666395122810681","0.105619316106118"
"Often","2008","Single parent ","Rural Area","53","0.156158901685869","0.12054042410246","0.191777379269279"
"Often","2008","Single parent ","Urban Area","117","0.180240574788702","0.151497103640458","0.208984045936947"
"Rarely","2008","(Married) couple without C. ","Rural Area","852","0.345429916612681","0.32616773673208","0.364692096493282"
"Rarely","2008","(Married) couple without C. ","Urban Area","1696","0.359394370610988","0.345710148057399","0.373078593164577"
"Rarely","2008","1-pers.-HH","Rural Area","282","0.285868898729478","0.257152481108408","0.314585316350547"
"Rarely","2008","1-pers.-HH","Urban Area","593","0.282833915774841","0.263529943317908","0.302137888231774"
"Rarely","2008","Couple + C. GT 16 ","Rural Area","486","0.375988451392472","0.349463347561488","0.402513555223455"
"Rarely","2008","Couple + C. GT 16 ","Urban Area","719","0.317850125614771","0.29784399285846","0.337856258371081"
"Rarely","2008","Couple + C. LE 16 ","Rural Area","412","0.381945375569864","0.351756244785262","0.412134506354466"
"Rarely","2008","Couple + C. LE 16 ","Urban Area","768","0.34793945920157","0.328098846263814","0.367780072139327"
"Rarely","2008","Couple + C. LE and GT 16","Rural Area","158","0.391783328376406","0.34498696700905","0.438579689743763"
"Rarely","2008","Couple + C. LE and GT 16","Urban Area","283","0.357936696682851","0.324633678503071","0.391239714862632"
"Rarely","2008","Single parent ","Rural Area","120","0.280361728042656","0.236288167878975","0.324435288206338"
"Rarely","2008","Single parent ","Urban Area","196","0.280292876172797","0.246707234262443","0.313878518083151"
"Sometimes","2008","(Married) couple without C. ","Rural Area","733","0.312815510480917","0.294034100295318","0.331596920666516"
"Sometimes","2008","(Married) couple without C. ","Urban Area","1358","0.299657187433806","0.286592265902283","0.31272210896533"
"Sometimes","2008","1-pers.-HH","Rural Area","304","0.319114423468931","0.289488757842978","0.348740089094884"
"Sometimes","2008","1-pers.-HH","Urban Area","685","0.340853444965416","0.320537084404743","0.361169805526089"
"Sometimes","2008","Couple + C. GT 16 ","Rural Area","410","0.324703161811512","0.299060438687859","0.350345884935166"
"Sometimes","2008","Couple + C. GT 16 ","Urban Area","604","0.301877736412091","0.282153811641237","0.321601661182945"
"Sometimes","2008","Couple + C. LE 16 ","Rural Area","290","0.30015813740745","0.271680000724004","0.328636274090895"
"Sometimes","2008","Couple + C. LE 16 ","Urban Area","629","0.286458980596594","0.267626827503455","0.305291133689734"
"Sometimes","2008","Couple + C. LE and GT 16","Rural Area","129","0.317467363859328","0.272843085675234","0.362091642043421"
"Sometimes","2008","Couple + C. LE and GT 16","Urban Area","255","0.331323498198956","0.298625158067813","0.364021838330098"
"Sometimes","2008","Single parent ","Rural Area","140","0.356260001348068","0.309270544702292","0.403249457993844"
"Sometimes","2008","Single parent ","Urban Area","215","0.287268873231161","0.253433040375769","0.321104706086552"
"Very often","2008","(Married) couple without C. ","Rural Area","48","0.0173743201542985","0.0120813999210838","0.0226672403875132"
"Very often","2008","(Married) couple without C. ","Urban Area","109","0.0240915218777858","0.0197185590922481","0.0284644846633236"
"Very often","2008","1-pers.-HH","Rural Area","61","0.0620824348708418","0.0467459956435044","0.0774188740981792"
"Very often","2008","1-pers.-HH","Urban Area","121","0.0546462483661129","0.0449042416092186","0.0643882551230073"
"Very often","2008","Couple + C. GT 16 ","Rural Area","30","0.0195681717038304","0.0119831408421418","0.027153202565519"
"Very often","2008","Couple + C. GT 16 ","Urban Area","39","0.0255634053432073","0.0187823358231945","0.03234447486322"
"Very often","2008","Couple + C. LE 16 ","Rural Area","18","","",""
"Very often","2008","Couple + C. LE 16 ","Urban Area","43","0.0210543224531879","0.0150742118789062","0.0270344330274696"
"Very often","2008","Couple + C. LE and GT 16","Rural Area","15","","",""
"Very often","2008","Couple + C. LE and GT 16","Urban Area","17","","",""
"Very often","2008","Single parent ","Rural Area","23","","",""
"Very often","2008","Single parent ","Urban Area","54","0.0871393245319627","0.0660492037728577","0.108229445291068"
"Very rare","2008","(Married) couple without C. ","Rural Area","522","0.244500666663959","0.227090438979033","0.261910894348884"
"Very rare","2008","(Married) couple without C. ","Urban Area","1142","0.219059370289146","0.207263525624829","0.230855214953463"
"Very rare","2008","1-pers.-HH","Rural Area","154","0.160732369701744","0.137389204535259","0.184075534868229"
"Very rare","2008","1-pers.-HH","Urban Area","364","0.168826928463344","0.152770917114328","0.18488293981236"
"Very rare","2008","Couple + C. GT 16 ","Rural Area","251","0.191770201728417","0.170211057505439","0.213329345951394"
"Very rare","2008","Couple + C. GT 16 ","Urban Area","511","0.248505937349036","0.229938874286715","0.267073000411358"
"Very rare","2008","Couple + C. LE 16 ","Rural Area","211","0.206271303028654","0.181129755980179","0.231412850077129"
"Very rare","2008","Couple + C. LE 16 ","Urban Area","591","0.256445507730453","0.238256323091094","0.274634692369812"
"Very rare","2008","Couple + C. LE and GT 16","Rural Area","75","0.166803052880236","0.131064597146816","0.202541508613657"
"Very rare","2008","Couple + C. LE and GT 16","Urban Area","177","0.196943565558592","0.169316453552266","0.224570677564918"
"Very rare","2008","Single parent ","Rural Area","63","0.158229350892487","0.122419537675337","0.194039164109638"
"Very rare","2008","Single parent ","Urban Area","105","0.165058351275377","0.137298538261987","0.192818164288767"
"Often","2009","(Married) couple without C. ","Rural Area","206","0.0883974632164237","0.0767120252431816","0.100082901189666"
"Often","2009","(Married) couple without C. ","Urban Area","362","0.0862383711894305","0.0779164342816985","0.0945603080971625"
"Often","2009","1-pers.-HH","Rural Area","135","0.151357771980576","0.127903791913548","0.174811752047604"
"Often","2009","1-pers.-HH","Urban Area","277","0.135452254604153","0.120432144216692","0.150472364991614"
"Often","2009","Couple + C. GT 16 ","Rural Area","85","0.0741519956145342","0.0592775347813998","0.0890264564476685"
"Often","2009","Couple + C. GT 16 ","Urban Area","172","0.0877953580799564","0.0752699694325227","0.10032074672739"
"Often","2009","Couple + C. LE 16 ","Rural Area","90","0.11810417149857","0.097752466882963","0.138455876114177"
"Often","2009","Couple + C. LE 16 ","Urban Area","175","0.102127377741892","0.0884536761782443","0.11580107930554"
"Often","2009","Couple + C. LE and GT 16","Rural Area","31","0.0860961234058511","0.0584336122827064","0.113758634528996"
"Often","2009","Couple + C. LE and GT 16","Urban Area","69","0.098242926156061","0.0773683340658972","0.119117518246225"
"Often","2009","Single parent ","Rural Area","56","0.160924633549659","0.123329917502","0.198519349597317"
"Often","2009","Single parent ","Urban Area","116","0.197464450932018","0.166154752009816","0.22877414985422"
"Rarely","2009","(Married) couple without C. ","Rural Area","846","0.365685415908204","0.345859717308988","0.385511114507419"
"Rarely","2009","(Married) couple without C. ","Urban Area","1593","0.352615796524099","0.338451675827534","0.366779917220664"
"Rarely","2009","1-pers.-HH","Rural Area","276","0.321031855288713","0.290479082296666","0.35158462828076"
"Rarely","2009","1-pers.-HH","Urban Area","556","0.283239996557982","0.263463485079031","0.303016508036932"
"Rarely","2009","Couple + C. GT 16 ","Rural Area","485","0.431942725365368","0.403822479838574","0.460062970892162"
"Rarely","2009","Couple + C. GT 16 ","Urban Area","693","0.338599015140363","0.317653812901219","0.359544217379507"
"Rarely","2009","Couple + C. LE 16 ","Rural Area","365","0.340320749477715","0.310441467672325","0.370200031283106"
"Rarely","2009","Couple + C. LE 16 ","Urban Area","657","0.343381311801911","0.321939938946419","0.364822684657403"
"Rarely","2009","Couple + C. LE and GT 16","Rural Area","138","0.357785776270715","0.310514096075813","0.405057456465617"
"Rarely","2009","Couple + C. LE and GT 16","Urban Area","283","0.351254537086656","0.31777567316086","0.384733401012451"
"Rarely","2009","Single parent ","Rural Area","117","0.293304381018129","0.246725341022379","0.339883421013878"
"Rarely","2009","Single parent ","Urban Area","172","0.291858620234339","0.256102652240893","0.327614588227785"
"Sometimes","2009","(Married) couple without C. ","Rural Area","662","0.320676892313002","0.301463928804227","0.339889855821777"
"Sometimes","2009","(Married) couple without C. ","Urban Area","1296","0.306672269098008","0.293002404068678","0.320342134127339"
"Sometimes","2009","1-pers.-HH","Rural Area","268","0.276699820279309","0.247423560340246","0.305976080218373"
"Sometimes","2009","1-pers.-HH","Urban Area","649","0.328573882922026","0.3079580374974","0.349189728346652"
"Sometimes","2009","Couple + C. GT 16 ","Rural Area","368","0.296373047624022","0.270449134958123","0.322296960289921"
"Sometimes","2009","Couple + C. GT 16 ","Urban Area","593","0.330851334900958","0.310026237190792","0.351676432611124"
"Sometimes","2009","Couple + C. LE 16 ","Rural Area","291","0.306721561320554","0.277642155539453","0.335800967101655"
"Sometimes","2009","Couple + C. LE 16 ","Urban Area","583","0.322903588390975","0.301789645937634","0.344017530844316"
"Sometimes","2009","Couple + C. LE and GT 16","Rural Area","142","0.35798532812412","0.310707813945038","0.405262842303201"
"Sometimes","2009","Couple + C. LE and GT 16","Urban Area","230","0.31601518928933","0.283409019812375","0.348621358766285"
"Sometimes","2009","Single parent ","Rural Area","124","0.387155438667665","0.337320616906214","0.436990260429116"
"Sometimes","2009","Single parent ","Urban Area","205","0.297255446855558","0.261308174207528","0.333202719503587"
"Very often","2009","(Married) couple without C. ","Rural Area","55","0.0220280197293742","0.0159861234518442","0.0280699160069043"
"Very often","2009","(Married) couple without C. ","Urban Area","118","0.0303774046004322","0.0252895536004672","0.0354652556003973"
"Very often","2009","1-pers.-HH","Rural Area","56","0.0687431426065856","0.0521853933162856","0.0853008918968857"
"Very often","2009","1-pers.-HH","Urban Area","113","0.0516116703864028","0.0419009248894455","0.0613224158833601"
"Very often","2009","Couple + C. GT 16 ","Rural Area","26","","",""
"Very often","2009","Couple + C. GT 16 ","Urban Area","44","0.0281850831026706","0.0208600307240066","0.0355101354813346"
"Very often","2009","Couple + C. LE 16 ","Rural Area","18","","",""
"Very often","2009","Couple + C. LE 16 ","Urban Area","44","0.0242272225362221","0.0172844361223133","0.0311700089501309"
"Very often","2009","Couple + C. LE and GT 16","Rural Area","7","","",""
"Very often","2009","Couple + C. LE and GT 16","Urban Area","12","","",""
"Very often","2009","Single parent ","Rural Area","18","","",""
"Very often","2009","Single parent ","Urban Area","39","0.086301059431473","0.0642153214674621","0.108386797395484"
"Very rare","2009","(Married) couple without C. ","Rural Area","498","0.203212208832996","0.186648081336374","0.219776336329619"
"Very rare","2009","(Married) couple without C. ","Urban Area","1002","0.224096158588029","0.211734440226468","0.236457876949591"
"Very rare","2009","1-pers.-HH","Rural Area","162","0.182167409844816","0.156908219963971","0.207426599725662"
"Very rare","2009","1-pers.-HH","Urban Area","399","0.201122195529437","0.183528555892377","0.218715835166498"
"Very rare","2009","Couple + C. GT 16 ","Rural Area","228","0.176481979567904","0.154840014084029","0.198123945051779"
"Very rare","2009","Couple + C. GT 16 ","Urban Area","459","0.214569208776052","0.196399542296815","0.232738875255289"
"Very rare","2009","Couple + C. LE 16 ","Rural Area","202","0.212277589581467","0.186490745034429","0.238064434128506"
"Very rare","2009","Couple + C. LE 16 ","Urban Area","425","0.207360499529","0.189053864950918","0.225667134107082"
"Very rare","2009","Couple + C. LE and GT 16","Rural Area","77","0.189229635032566","0.150602450696028","0.227856819369104"
"Very rare","2009","Couple + C. LE and GT 16","Urban Area","187","0.21945859743786","0.190431952138194","0.248485242737527"
"Very rare","2009","Single parent ","Rural Area","52","0.114086590387421","0.0815607896492401","0.146612391125601"
"Very rare","2009","Single parent ","Urban Area","89","0.127120422546613","0.100921277390268","0.153319567702957"
"Often","2010","(Married) couple without C. ","Rural Area","194","0.0950580371542773","0.0825672474121355","0.107548826896419"
"Often","2010","(Married) couple without C. ","Urban Area","380","0.0973441648867084","0.0883761841809689","0.106312145592448"
"Often","2010","1-pers.-HH","Rural Area","137","0.160921605372479","0.136204210627893","0.185639000117066"
"Often","2010","1-pers.-HH","Urban Area","259","0.131089072120448","0.115897602173076","0.14628054206782"
"Often","2010","Couple + C. GT 16 ","Rural Area","83","0.0976225127311154","0.0797802234812641","0.115464801980967"
"Often","2010","Couple + C. GT 16 ","Urban Area","165","0.0984314068403349","0.0845376730060496","0.11232514067462"
"Often","2010","Couple + C. LE 16 ","Rural Area","70","0.117052351369173","0.0955412822662886","0.138563420472057"
"Often","2010","Couple + C. LE 16 ","Urban Area","156","0.0716023731824112","0.0593172750237716","0.0838874713410509"
"Often","2010","Couple + C. LE and GT 16","Rural Area","38","0.106234618508421","0.0732379204026566","0.139231316614185"
"Often","2010","Couple + C. LE and GT 16","Urban Area","73","0.125182201038699","0.100874818758288","0.149489583319109"
"Often","2010","Single parent ","Rural Area","43","0.149405685449848","0.109593361182137","0.189218009717559"
"Often","2010","Single parent ","Urban Area","87","0.181384691446084","0.150105605031974","0.212663777860194"
"Rarely","2010","(Married) couple without C. ","Rural Area","779","0.356540834390961","0.336142239781191","0.376939429000732"
"Rarely","2010","(Married) couple without C. ","Urban Area","1519","0.353292359831109","0.338831313248403","0.367753406413815"
"Rarely","2010","1-pers.-HH","Rural Area","248","0.292398287051925","0.261801480849878","0.322995093253971"
"Rarely","2010","1-pers.-HH","Urban Area","551","0.292190720516476","0.271720606568151","0.312660834464802"
"Rarely","2010","Couple + C. GT 16 ","Rural Area","422","0.393454727393744","0.364087668529528","0.422821786257961"
"Rarely","2010","Couple + C. GT 16 ","Urban Area","638","0.361775010846779","0.339364130012831","0.384185891680728"
"Rarely","2010","Couple + C. LE 16 ","Rural Area","338","0.337767733921536","0.306121743247252","0.369413724595821"
"Rarely","2010","Couple + C. LE 16 ","Urban Area","603","0.354870918073164","0.332072410060066","0.377669426086262"
"Rarely","2010","Couple + C. LE and GT 16","Rural Area","131","0.454484457787295","0.40116462610423","0.50780428947036"
"Rarely","2010","Couple + C. LE and GT 16","Urban Area","244","0.36195034088601","0.326651549981238","0.397249131790783"
"Rarely","2010","Single parent ","Rural Area","84","0.267898844155638","0.218440030042479","0.317357658268797"
"Rarely","2010","Single parent ","Urban Area","169","0.300108280686907","0.262906114313274","0.33731044706054"
"Sometimes","2010","(Married) couple without C. ","Rural Area","691","0.333195545322227","0.313121543805732","0.353269546838721"
"Sometimes","2010","(Married) couple without C. ","Urban Area","1253","0.308460513249556","0.294487602453858","0.322433424045254"
"Sometimes","2010","1-pers.-HH","Rural Area","281","0.331847113279554","0.30017323871475","0.363520987844358"
"Sometimes","2010","1-pers.-HH","Urban Area","626","0.340744142106487","0.319410248620527","0.362078035592447"
"Sometimes","2010","Couple + C. GT 16 ","Rural Area","305","0.286732313437867","0.25954626709703","0.313918359778705"
"Sometimes","2010","Couple + C. GT 16 ","Urban Area","485","0.284300570246821","0.263262449548276","0.305338690945367"
"Sometimes","2010","Couple + C. LE 16 ","Rural Area","235","0.298685345592841","0.26806092634079","0.329309764844893"
"Sometimes","2010","Couple + C. LE 16 ","Urban Area","496","0.313052000196365","0.290955775132084","0.335148225260645"
"Sometimes","2010","Couple + C. LE and GT 16","Rural Area","99","0.264720246594804","0.217476365196662","0.311964127992945"
"Sometimes","2010","Couple + C. LE and GT 16","Urban Area","203","0.268855787792691","0.236289420811175","0.301422154774208"
"Sometimes","2010","Single parent ","Rural Area","105","0.356367749086262","0.302881661833291","0.409853836339233"
"Sometimes","2010","Single parent ","Urban Area","196","0.287881442526083","0.251128103520189","0.324634781531978"
"Very often","2010","(Married) couple without C. ","Rural Area","35","0.01852469730755","0.0127822058055544","0.0242671888095456"
"Very often","2010","(Married) couple without C. ","Urban Area","99","0.0258056913464705","0.0210088080824138","0.0306025746105272"
"Very often","2010","1-pers.-HH","Rural Area","54","0.0577269562327469","0.0420387980731341","0.0734151143923596"
