"plh0187","year","migback","sampreg","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","no migration background","East Germany","496","0.113888951487812","0.10497961961903","0.122798283356594","4"
"Often","2007","no migration background","West Germany","1242","0.105265078562011","0.0999407964373219","0.110589360686699","4"
"Often","2007","direct migration background","West Germany","253","0.139771146933321","0.124698304168144","0.154843989698498","4"
"Often","2007","direct migration background","East Germany","13","","","","4"
"Often","2007","indirect migration background","West Germany","100","0.159282700996499","0.132970148370683","0.185595253622315","4"
"Often","2007","indirect migration background","East Germany","5","","","","4"
"Rarely","2007","no migration background","East Germany","1713","0.330027459070786","0.316839918676513","0.343214999465059","2"
"Rarely","2007","no migration background","West Germany","4242","0.316805817607321","0.308734575769715","0.324877059444927","2"
"Rarely","2007","direct migration background","West Germany","620","0.292972655315404","0.273188794377466","0.312756516253343","2"
"Rarely","2007","direct migration background","East Germany","31","0.313572974614645","0.219281350432234","0.407864598797057","2"
"Rarely","2007","indirect migration background","West Germany","221","0.285321433035932","0.252851883657891","0.317790982413973","2"
"Rarely","2007","indirect migration background","East Germany","13","","","","2"
"Sometimes","2007","direct migration background","West Germany","653","0.334904613733576","0.314389121831501","0.355420105635651","3"
"Sometimes","2007","indirect migration background","East Germany","16","","","","3"
"Sometimes","2007","no migration background","East Germany","1585","0.328535796161926","0.315363452771858","0.341708139551994","3"
"Sometimes","2007","indirect migration background","West Germany","225","0.333457076696904","0.299558012115459","0.36735614127835","3"
"Sometimes","2007","no migration background","West Germany","3869","0.321442538553629","0.313340082275675","0.329544994831583","3"
"Sometimes","2007","direct migration background","East Germany","30","0.387909330599216","0.288876404917417","0.486942256281015","3"
"Very often","2007","no migration background","West Germany","401","0.036102800925534","0.0328664357910091","0.0393391660600589","5"
"Very often","2007","direct migration background","East Germany","3","","","","5"
"Very often","2007","direct migration background","West Germany","88","0.0439370630676585","0.0350278744256776","0.0528462517096394","5"
"Very often","2007","indirect migration background","West Germany","35","0.0455154987921554","0.0305283928350801","0.0605026047492308","5"
"Very often","2007","no migration background","East Germany","158","0.0391144935955088","0.0336774233913347","0.044551563799683","5"
"Very often","2007","indirect migration background","East Germany","1","","","","5"
"Very rare","2007","no migration background","West Germany","3009","0.220383764351505","0.213192554832975","0.227574973870035","1"
"Very rare","2007","no migration background","East Germany","932","0.188433299683968","0.177465962406435","0.1994006369615","1"
"Very rare","2007","direct migration background","West Germany","419","0.18841452095004","0.171416290181843","0.205412751718236","1"
"Very rare","2007","direct migration background","East Germany","16","","","","1"
"Very rare","2007","indirect migration background","West Germany","162","0.17642329047851","0.149014891268116","0.203831689688903","1"
"Very rare","2007","indirect migration background","East Germany","6","","","","1"
"Often","2008","no migration background","West Germany","1200","0.11092982402453","0.105317955854146","0.116541692194913","4"
"Often","2008","no migration background","East Germany","438","0.112399838723358","0.103333050189964","0.121466627256752","4"
"Often","2008","direct migration background","West Germany","235","0.129433641040191","0.11403713314669","0.144830148933691","4"
"Often","2008","direct migration background","East Germany","10","","","","4"
"Often","2008","indirect migration background","West Germany","84","0.142130943700808","0.116783209283308","0.167478678118307","4"
"Often","2008","indirect migration background","East Germany","1","","","","4"
"Rarely","2008","no migration background","West Germany","4139","0.335708020128704","0.327269318330835","0.344146721926573","2"
"Rarely","2008","no migration background","East Germany","1711","0.351809736580449","0.33810195627621","0.365517516884688","2"
"Rarely","2008","direct migration background","West Germany","598","0.302014255334205","0.280955402863346","0.323073107805063","2"
"Rarely","2008","direct migration background","East Germany","19","","","","2"
"Rarely","2008","indirect migration background","West Germany","216","0.269260297800593","0.237060596745463","0.301459998855723","2"
"Rarely","2008","indirect migration background","East Germany","13","","","","2"
"Sometimes","2008","no migration background","East Germany","1490","0.318365064315051","0.304992934646833","0.331737193983268","3"
"Sometimes","2008","indirect migration background","West Germany","229","0.316025092908845","0.282275759822233","0.349774425995457","3"
"Sometimes","2008","no migration background","West Germany","3541","0.303791259231649","0.295573135983964","0.312009382479334","3"
"Sometimes","2008","direct migration background","West Germany","570","0.339347105565591","0.317629774591948","0.361064436539234","3"
