"plh0187","year","regtyp","n","percent","lower_confidence","upper_confidence","value"
"Often","2015","Urban Area","1539","0.0960369066312674","0.0915256992161724","0.100548114046362","4"
"Often","2015","Rural Area","799","0.0980135054880582","0.0917695893320635","0.104257421644053","4"
"Rarely","2015","Urban Area","5835","0.355184978782394","0.347857691278499","0.362512266286289","2"
"Rarely","2015","Rural Area","3227","0.354632414375194","0.344586097487103","0.364678731263285","2"
"Sometimes","2015","Urban Area","4742","0.291810120899923","0.284849894004209","0.298770347795637","3"
"Sometimes","2015","Rural Area","2537","0.308061126386171","0.298365711485425","0.317756541286918","3"
"Very often","2015","Urban Area","461","0.0295318019681373","0.0269398079672049","0.0321237959690698","5"
"Very often","2015","Rural Area","239","0.0267719615255628","0.0233822597844904","0.0301616632666352","5"
"Very rare","2015","Urban Area","3810","0.227436191718279","0.221018256469407","0.23385412696715","1"
"Very rare","2015","Rural Area","1909","0.212520992225014","0.203930174702253","0.221111809747774","1"
"Often","2016","Urban Area","1444","0.0996473978320028","0.0949890191647045","0.104305776499301","4"
"Often","2016","Rural Area","717","0.088836112518176","0.0827377673562709","0.0949344576800811","4"
"Rarely","2016","Rural Area","3089","0.360625171313529","0.350332579137196","0.370917763489863","2"
"Rarely","2016","Urban Area","5594","0.345096475629198","0.33770290167995","0.352490049578446","2"
"Sometimes","2016","Rural Area","2457","0.307209032483262","0.297320380837313","0.317097684129211","3"
"Sometimes","2016","Urban Area","4652","0.290254963467919","0.283196071997237","0.297313854938601","3"
"Very often","2016","Rural Area","218","0.0258781817490586","0.0224749423998962","0.029281421098221","5"
"Very often","2016","Urban Area","443","0.0284081683517456","0.0258243674875345","0.0309919692159568","5"
"Very rare","2016","Rural Area","1880","0.217451501935974","0.208609393914234","0.226293609957714","1"
"Very rare","2016","Urban Area","3749","0.236592994719135","0.229983404935649","0.24320258450262","1"
"Often","2017","Rural Area","826","0.0988266709629155","0.0927947433509816","0.104858598574849","4"
"Often","2017","Urban Area","1525","0.0947537299618015","0.0903700832453197","0.0991373766782832","4"
"Rarely","2017","Rural Area","3495","0.366243593505453","0.356505788528159","0.375981398482748","2"
"Rarely","2017","Urban Area","6250","0.371089698674624","0.363858874178892","0.378320523170356","2"
"Sometimes","2017","Rural Area","2681","0.29459466988818","0.285380702222543","0.303808637553816","3"
"Sometimes","2017","Urban Area","4886","0.279012621593644","0.272299418701818","0.285725824485471","3"
"Very often","2017","Rural Area","267","0.0267757787089408","0.0235129642175837","0.0300385932002979","5"
"Very often","2017","Urban Area","438","0.0264645162317635","0.02406202456698","0.0288670078965471","5"
"Very rare","2017","Rural Area","2134","0.213559286934511","0.205275916221431","0.221842657647591","1"
"Very rare","2017","Urban Area","4048","0.228679433538166","0.222393279386886","0.234965587689447","1"
"Often","2018","Rural Area","735","0.0801529630821273","0.0745519070974258","0.0857540190668289","4"
"Often","2018","Urban Area","1561","0.0974140283871402","0.0929105938712323","0.101917462903048","4"
"Rarely","2018","Rural Area","3434","0.372724564015803","0.362750423919522","0.382698704112084","2"
"Rarely","2018","Urban Area","5982","0.361941976517145","0.354643396481622","0.369240556552668","2"
"Sometimes","2018","Rural Area","2529","0.296976670382131","0.287551301607897","0.306402039156365","3"
"Sometimes","2018","Urban Area","4626","0.279388734997136","0.272574081472991","0.286203388521281","3"
"Very often","2018","Urban Area","447","0.0272936998092934","0.0248190663506244","0.0297683332679624","5"
"Very often","2018","Rural Area","217","0.0297495162408806","0.0262449505594276","0.0332540819223336","5"
"Very rare","2018","Rural Area","2113","0.220396286279058","0.211845788439481","0.228946784118635","1"
"Very rare","2018","Urban Area","4038","0.233961560289285","0.227531924882935","0.240391195695635","1"
"Often","2019","Rural Area","774","0.0881407252691599","0.0822385794347604","0.0940428711035594","4"
"Often","2019","Urban Area","1306","0.094529120747216","0.0899169482626864","0.0991412932317455","4"
"Rarely","2019","Rural Area","3278","0.360844519251637","0.350846337398583","0.370842701104691","2"
"Rarely","2019","Urban Area","5582","0.360668244902478","0.353098128128848","0.368238361676109","2"
"Sometimes","2019","Rural Area","2463","0.300902000308336","0.291353409480807","0.310450591135865","3"
"Sometimes","2019","Urban Area","4348","0.282538705876624","0.275440906793541","0.289636504959706","3"
"Very often","2019","Rural Area","211","0.0298918096543388","0.0263465838147705","0.033437035493907","5"
"Very often","2019","Urban Area","332","0.021827895468946","0.0195243379708474","0.0241314529670445","5"
"Very rare","2019","Rural Area","2137","0.220220945516528","0.211593687026126","0.228848204006931","1"
"Very rare","2019","Urban Area","3889","0.240436033004736","0.233699019134242","0.24717304687523","1"
