"plh0187","year","sex","n","percent","lower_confidence","upper_confidence","value"
"Often","2007","Female","1413","0.138693179415581","0.132166893434036","0.145219465397126","4"
"Often","2007","Male","696","0.0876308790663654","0.0820278104944815","0.0932339476382494","4"
"Rarely","2007","Female","3253","0.279493273012086","0.271019744304429","0.287966801719743","2"
"Rarely","2007","Male","3587","0.352524056166775","0.343056927879546","0.361991184454004","2"
"Sometimes","2007","Female","3799","0.367935493889102","0.358829525265405","0.377041462512799","3"
"Sometimes","2007","Male","2579","0.280029033714035","0.271131470405252","0.288926597022819","3"
"Very often","2007","Female","480","0.0504934835351509","0.0463589525874715","0.0546280144828302","5"
"Very often","2007","Male","206","0.0244381126681797","0.0213784516863105","0.0274977736500488","5"
"Very rare","2007","Female","1829","0.163384570148079","0.156403402613059","0.170365737683099","1"
"Very rare","2007","Male","2715","0.255377918384645","0.246736765458814","0.264019071310475","1"
"Often","2008","Female","1275","0.138584196936311","0.131861846725671","0.14530654714695","4"
"Often","2008","Male","693","0.0897742799286037","0.0839396999585525","0.0956088598986548","4"
"Rarely","2008","Male","3493","0.367461662706675","0.357621358507512","0.377301966905838","2"
"Rarely","2008","Female","3203","0.296304286318625","0.28742006678627","0.30518850585098","2"
"Sometimes","2008","Female","3520","0.35629111779281","0.346973495308142","0.365608740277478","3"
"Sometimes","2008","Male","2363","0.265681076896198","0.256665744341884","0.274696409450513","3"
"Very often","2008","Female","436","0.0469017731626445","0.0427881801321696","0.0510153661931195","5"
"Very often","2008","Male","151","0.0203127446180543","0.0174334433175266","0.0231920459185819","5"
"Very rare","2008","Female","1714","0.16191862578961","0.154751428475594","0.169085823103626","1"
"Very rare","2008","Male","2521","0.256770235850469","0.247853765561333","0.265686706139605","1"
"Often","2009","Female","1211","0.135445445095297","0.128538011666427","0.142352878524167","4"
"Often","2009","Male","599","0.0804704188187089","0.0747209847262185","0.0862198529111993","4"
"Rarely","2009","Female","3003","0.30529731715533","0.29600124927986","0.314593385030801","2"
"Rarely","2009","Male","3297","0.371207480913631","0.360996060436062","0.381418901391201","2"
"Sometimes","2009","Female","3278","0.352567830294921","0.34292383959189","0.362211820997952","3"
"Sometimes","2009","Male","2252","0.279011739397734","0.269531933359341","0.288491545436126","3"
"Very often","2009","Female","422","0.0526801388509042","0.0481708289725781","0.0571894487292302","5"
"Very often","2009","Male","146","0.0181239438183237","0.0153044002815597","0.0209434873550877","5"
"Very rare","2009","Female","1514","0.154009268603548","0.146723178531495","0.1612953586756","1"
"Very rare","2009","Male","2305","0.251186417051602","0.242019800834631","0.260353033268574","1"
"Often","2010","Female","1141","0.136586417246131","0.129388922127462","0.1437839123648","4"
"Often","2010","Male","582","0.086568731217358","0.0803842736649805","0.0927531887697356","4"
"Rarely","2010","Female","2826","0.308492529462303","0.298812226534324","0.318172832390283","2"
"Rarely","2010","Male","3013","0.369510269837859","0.358894893028256","0.380125646647461","2"
"Sometimes","2010","Female","2998","0.349354116485315","0.339361632524801","0.359346600445829","3"
"Sometimes","2010","Male","2083","0.277682575609593","0.267832909475419","0.287532241743766","3"
"Very often","2010","Female","354","0.0488177647147524","0.0443014001179373","0.0533341293115674","5"
"Very often","2010","Male","119","0.0167480922863646","0.0139258244840871","0.019570360088642","5"
"Very rare","2010","Male","2145","0.249490331048826","0.23997359212857","0.259007069969083","1"
"Very rare","2010","Female","1426","0.156749172091499","0.149129273351626","0.164369070831372","1"
"Often","2011","Male","689","0.0782172437919654","0.0728977947293453","0.0835366928545854","4"
"Often","2011","Female","1459","0.142870627013078","0.136321864561057","0.149419389465099","4"
"Rarely","2011","Male","3642","0.362569317028402","0.353045454516842","0.372093179539962","2"
"Rarely","2011","Female","3332","0.293625714273785","0.285102977871033","0.302148450676536","2"
"Sometimes","2011","Male","2703","0.287085037376762","0.278122618151336","0.296047456602189","3"
"Sometimes","2011","Female","4000","0.365132614260094","0.356122477257096","0.374142751263092","3"
"Very often","2011","Male","158","0.0160962668820302","0.0136031651698875","0.0185893685941728","5"
"Very often","2011","Female","439","0.0439110920442966","0.0400766618874956","0.0477455222010975","5"
"Very rare","2011","Male","2596","0.25603213492084","0.247385931719888","0.264678338121792","1"
"Very rare","2011","Female","1739","0.154459952408747","0.147696948909241","0.161222955908253","1"
"Often","2012","Male","627","0.0723172373551171","0.0671547914850255","0.0774796832252088","4"
"Often","2012","Female","1284","0.126913354171796","0.120652760581264","0.133173947762329","4"
"Rarely","2012","Male","3751","0.381845741876229","0.372162355464194","0.391529128288263","2"
"Rarely","2012","Female","3591","0.319030187308269","0.310263954546756","0.327796420069783","2"
"Sometimes","2012","Male","2397","0.258195496898214","0.249472736996491","0.266918256799937","3"
"Sometimes","2012","Female","3680","0.34143939528904","0.332520976408466","0.350357814169613","3"
"Very often","2012","Male","132","0.0145073291397322","0.0121241577002777","0.0168905005791867","5"
"Very often","2012","Female","378","0.0377377888969326","0.0341537879209343","0.0413217898729309","5"
"Very rare","2012","Male","2763","0.273134194730708","0.264253437247972","0.282014952213445","1"
"Very rare","2012","Female","1927","0.174879274333962","0.16773495106164","0.182023597606283","1"
"Often","2013","Male","737","0.0710771216373911","0.0664063602919186","0.0757478829828636","4"
"Often","2013","Female","1733","0.126777697607544","0.12128580072163","0.132269594493459","4"
"Rarely","2013","Male","4576","0.378390474771549","0.369574672116649","0.387206277426449","2"
"Rarely","2013","Female","4772","0.322275364687851","0.314561380838993","0.329989348536708","2"
"Sometimes","2013","Male","2828","0.253003633700709","0.245101296533963","0.260905970867456","3"
