"pgfamstd","year","e11102","migback","n","percent","lower_confidence","upper_confidence","value"
"Divorced","1995","Employed","no migration background","417","0.0794976862050905","0.0729036168148454","0.0860917555953356","4"
"Divorced","1995","Employed","indirect migration background","8","","","","4"
"Divorced","1995","Employed","direct migration background","62","0.0648339574083249","0.0531324566757261","0.0765354581409236","4"
"Married","1995","Not Employed","no migration background","2041","0.532073643002035","0.515615764210369","0.5485315217937","1"
"Married","1995","Not Employed","direct migration background","832","0.673260572228906","0.645543706915338","0.700977437542473","1"
"Married","1995","Not Employed","indirect migration background","23","","","","1"
"Married","1995","Employed","no migration background","4159","0.607939661982311","0.596039016433964","0.619840307530658","1"
"Married","1995","Employed","indirect migration background","95","0.24943568759119","0.203375946529114","0.295495428653265","1"
"Married","1995","Employed","direct migration background","1313","0.713801890018543","0.692322687060591","0.735281092976494","1"
"Married, but separated","1995","Not Employed","direct migration background","20","","","","2"
"Married, but separated","1995","Not Employed","no migration background","42","0.0109039963854454","0.00747859629204493","0.0143293964788459","2"
"Married, but separated","1995","Not Employed","indirect migration background","2","","","","2"
"Married, but separated","1995","Employed","no migration background","135","0.0235080799382586","0.0198148467219293","0.027201313154588","2"
"Married, but separated","1995","Employed","direct migration background","53","0.0328521773518551","0.0243813770626653","0.0413229776410448","2"
"Married, but separated","1995","Employed","indirect migration background","1","","","","2"
"Single","1995","Not Employed","direct migration background","132","0.128129372238838","0.108377779549025","0.14788096492865","3"
"Single","1995","Not Employed","no migration background","683","0.154798350224392","0.142867742561294","0.16672895788749","3"
"Single","1995","Not Employed","indirect migration background","143","0.804115043418767","0.744455041064806","0.863775045772728","3"
"Single","1995","Employed","no migration background","1643","0.266714545976773","0.255934423071219","0.277494668882327","3"
"Single","1995","Employed","direct migration background","242","0.170494457737319","0.152622969763301","0.188365945711337","3"
"Single","1995","Employed","indirect migration background","235","0.690168112265161","0.640942770128568","0.739393454401755","3"
"Widowed","1995","Not Employed","no migration background","596","0.247592405313238","0.233356192320385","0.26182861830609","5"
"Widowed","1995","Not Employed","direct migration background","83","0.131207148589085","0.111255048417158","0.151159248761012","5"
"Widowed","1995","Not Employed","indirect migration background","1","","","","5"
"Widowed","1995","Employed","no migration background","111","0.0223400258975667","0.0187375624728147","0.0259424893223188","5"
"Widowed","1995","Employed","direct migration background","31","0.0180175174839585","0.0116963793555709","0.024338655612346","5"
"Widowed","1995","Employed","indirect migration background","","","","","5"
"Divorced","1996","Not Employed","no migration background","154","0.0496020125699856","0.0423401111576668","0.0568639139823044","4"
"Divorced","1996","Not Employed","direct migration background","30","0.0422945063863982","0.0299615202346042","0.0546274925381921","4"
"Divorced","1996","Not Employed","indirect migration background","","","","","4"
"Divorced","1996","Employed","no migration background","426","0.0851807030248287","0.078382417339885","0.0919789887097724","4"
"Divorced","1996","Employed","direct migration background","60","0.0643936993083349","0.0523441115497091","0.0764432870669606","4"
"Divorced","1996","Employed","indirect migration background","10","","","","4"
"Married","1996","Not Employed","no migration background","2016","0.537447178428637","0.520771001029245","0.554123355828028","1"
"Married","1996","Not Employed","direct migration background","777","0.669940136597504","0.641124738051039","0.698755535143968","1"
"Married","1996","Not Employed","indirect migration background","28","","","","1"
"Married","1996","Employed","no migration background","4066","0.591778725108082","0.579808877155894","0.603748573060271","1"
"Married","1996","Employed","indirect migration background","103","0.270000451068072","0.22464100707552","0.315359895060624","1"
"Married","1996","Employed","direct migration background","1216","0.703327502612491","0.680903074486861","0.725751930738121","1"
"Married, but separated","1996","Not Employed","no migration background","55","0.0205648180477952","0.0158180475843113","0.025311588511279","2"
"Married, but separated","1996","Not Employed","direct migration background","29","","","","2"
"Married, but separated","1996","Not Employed","indirect migration background","2","","","","2"
"Married, but separated","1996","Employed","no migration background","140","0.0223300579946154","0.0187317179695085","0.0259283980197223","2"
"Married, but separated","1996","Employed","indirect migration background","4","","","","2"
"Married, but separated","1996","Employed","direct migration background","60","0.0392221070920951","0.0296923705609629","0.0487518436232273","2"
"Single","1996","Not Employed","no migration background","634","0.149909550513819","0.137969802391904","0.161849298635735","3"
"Single","1996","Not Employed","direct migration background","101","0.116398314026364","0.0967460818207549","0.136050546231973","3"
"Single","1996","Not Employed","indirect migration background","150","0.82194248699128","0.766209839987805","0.877675133994754","3"
"Single","1996","Employed","no migration background","1732","0.278233413804257","0.267319910831872","0.289146916776642","3"
"Single","1996","Employed","indirect migration background","251","0.667798506622963","0.619676060642283","0.715920952603644","3"
"Single","1996","Employed","direct migration background","229","0.16902332530639","0.15062528059292","0.18742137001986","3"
"Widowed","1996","Not Employed","no migration background","575","0.242476440439763","0.228141998440198","0.256810882439329","5"
"Widowed","1996","Not Employed","direct migration background","86","0.136893921973621","0.115830232450763","0.157957611496478","5"
"Widowed","1996","Not Employed","indirect migration background","1","","","","5"
"Widowed","1996","Employed","no migration background","113","0.0224771000682166","0.018867203553501","0.0260869965829322","5"
"Widowed","1996","Employed","direct migration background","29","","","","5"
"Widowed","1996","Employed","indirect migration background","","","","","5"
"Divorced","1997","Not Employed","no migration background","169","0.0578841585030304","0.0501487357975678","0.0656195812084929","4"
"Divorced","1997","Not Employed","direct migration background","32","0.0462492263576448","0.033322195028401","0.0591762576868887","4"
"Divorced","1997","Not Employed","indirect migration background","1","","","","4"
"Divorced","1997","Employed","no migration background","431","0.0856036329894806","0.0786911739751127","0.0925160920038484","4"
"Divorced","1997","Employed","direct migration background","52","0.0587736242163414","0.0467543004220195","0.0707929480106633","4"
"Divorced","1997","Employed","indirect migration background","13","","","","4"
"Married","1997","Not Employed","no migration background","2044","0.533280320085883","0.516754695938668","0.549805944233099","1"
"Married","1997","Not Employed","direct migration background","773","0.675367423730085","0.646547341407752","0.704187506052418","1"
"Married","1997","Not Employed","indirect migration background","31","0.154238912287884","0.104431585509885","0.204046239065883","1"
"Married","1997","Employed","direct migration background","1129","0.720581543841153","0.697651184202423","0.743511903479882","1"
"Married","1997","Employed","no migration background","3900","0.581848771867477","0.569661935652539","0.594035608082415","1"
"Married","1997","Employed","indirect migration background","103","0.237857525538911","0.19464892441962","0.281066126658203","1"
"Married, but separated","1997","Not Employed","no migration background","60","0.0189890465262331","0.0144679836894804","0.0235101093629858","2"
"Married, but separated","1997","Not Employed","direct migration background","25","","","","2"
"Married, but separated","1997","Not Employed","indirect migration background","3","","","","2"
"Married, but separated","1997","Employed","no migration background","146","0.0254209219105876","0.0215320520012075","0.0293097918199677","2"
"Married, but separated","1997","Employed","direct migration background","60","0.0486943664788326","0.0376956717332284","0.0596930612244369","2"
"Married, but separated","1997","Employed","indirect migration background","4","","","","2"
"Single","1997","Not Employed","no migration background","666","0.152113079602559","0.140216988456664","0.164009170748454","3"
"Single","1997","Not Employed","direct migration background","94","0.104637497090629","0.0857978728613481","0.123477121319911","3"
"Single","1997","Not Employed","indirect migration background","165","0.770910251214592","0.712957088139805","0.828863414289379","3"
"Single","1997","Employed","no migration background","1704","0.284712133133005","0.273562447003083","0.295861819262928","3"
"Single","1997","Employed","direct migration background","202","0.151486866184952","0.133165471527871","0.169808260842032","3"
"Single","1997","Employed","indirect migration background","253","0.696534330993054","0.649877018234502","0.743191643751606","3"
"Widowed","1997","Not Employed","no migration background","562","0.237733395282294","0.22363237364875","0.251834416915839","5"
"Widowed","1997","Not Employed","direct migration background","90","0.149104500475994","0.127180863462987","0.171028137489","5"
"Widowed","1997","Not Employed","indirect migration background","2","","","","5"
"Widowed","1997","Employed","no migration background","112","0.0224145400994493","0.018757232333997","0.0260718478649017","5"
"Widowed","1997","Employed","direct migration background","28","","","","5"
"Widowed","1997","Employed","indirect migration background","","","","","5"
"Divorced","1998","Not Employed","no migration background","208","0.054579048004755","0.0476935779048492","0.0614645181046608","4"
"Divorced","1998","Not Employed","direct migration background","34","0.0484709588006597","0.0352263470116164","0.0617155705897029","4"
"Divorced","1998","Not Employed","indirect migration background","","","","","4"
"Divorced","1998","Employed","direct migration background","58","0.0661665717082077","0.0531781892941412","0.0791549541222742","4"
"Divorced","1998","Employed","no migration background","500","0.0891421829552597","0.0824963233598605","0.095788042550659","4"
"Divorced","1998","Employed","indirect migration background","15","","","","4"
"Married","1998","Not Employed","no migration background","2461","0.537713022561518","0.522600425112041","0.552825620010995","1"
"Married","1998","Not Employed","direct migration background","769","0.679138959121565","0.650350049223219","0.70792786901991","1"
"Married","1998","Not Employed","indirect migration background","33","0.157891401114141","0.10833728731148","0.207445514916802","1"
"Married","1998","Employed","no migration background","4361","0.591077295061266","0.579610897765051","0.602543692357482","1"
"Married","1998","Employed","direct migration background","1067","0.706091601998614","0.682288280458709","0.729894923538518","1"
"Married","1998","Employed","indirect migration background","113","0.253740737893128","0.210881892755873","0.296599583030383","1"
"Married, but separated","1998","Not Employed","direct migration background","27","","","","2"
"Married, but separated","1998","Not Employed","no migration background","69","0.0182027469501699","0.0141505795397117","0.022254914360628","2"
"Married, but separated","1998","Not Employed","indirect migration background","6","","","","2"
"Married, but separated","1998","Employed","no migration background","156","0.0270620437012802","0.0232775559570987","0.0308465314454617","2"
"Married, but separated","1998","Employed","direct migration background","61","0.0526646797696132","0.0409935571721082","0.0643358023671181","2"
"Married, but separated","1998","Employed","indirect migration background","6","","","","2"
"Single","1998","Not Employed","no migration background","778","0.162524934750619","0.151342047400513","0.173707822100724","3"
"Single","1998","Not Employed","direct migration background","86","0.0971047889475746","0.0788437112957084","0.115365866599441","3"
"Single","1998","Not Employed","indirect migration background","167","0.781931781929643","0.725814446229901","0.838049117629384","3"
"Single","1998","Employed","no migration background","1938","0.276315049692337","0.265885602851247","0.286744496533427","3"
"Single","1998","Employed","direct migration background","192","0.148185624896963","0.129621411043448","0.166749838750479","3"
"Single","1998","Employed","indirect migration background","262","0.688511197988338","0.642899396943375","0.734122999033301","3"
"Widowed","1998","Not Employed","no migration background","665","0.226980247732939","0.214283358358569","0.239677137107309","5"
"Widowed","1998","Not Employed","direct migration background","94","0.150180526005646","0.128148341790602","0.172212710220689","5"
"Widowed","1998","Not Employed","indirect migration background","2","","","","5"
"Widowed","1998","Employed","no migration background","107","0.0164034285898573","0.0134409170298872","0.0193659401498273","5"
"Widowed","1998","Employed","direct migration background","29","","","","5"
"Widowed","1998","Employed","indirect migration background","","","","","5"
"Divorced","1999","Not Employed","no migration background","212","0.0620422568100816","0.0543984264845529","0.0696860871356102","4"
"Divorced","1999","Not Employed","direct migration background","32","0.0499932384803288","0.0358260023388762","0.0641604746217814","4"
"Divorced","1999","Not Employed","indirect migration background","2","","","","4"
"Divorced","1999","Employed","no migration background","517","0.0919363157656402","0.0851912523456015","0.098681379185679","4"
"Divorced","1999","Employed","direct migration background","63","0.0719478363678411","0.0579549435964597","0.0859407291392224","4"
"Divorced","1999","Employed","indirect migration background","16","","","","4"
"Married","1999","Not Employed","no migration background","2248","0.533550038834393","0.517742446883671","0.549357630785115","1"
"Married","1999","Not Employed","direct migration background","696","0.684492871782505","0.654282560364971","0.714703183200039","1"
"Married","1999","Not Employed","indirect migration background","37","0.171380341996872","0.118215129361088","0.224545554632655","1"
"Married","1999","Employed","no migration background","4242","0.574006397494911","0.562462718521914","0.585550076467908","1"
"Married","1999","Employed","indirect migration background","115","0.233668497042027","0.193150356944052","0.274186637140002","1"
"Married","1999","Employed","direct migration background","1001","0.718417821581591","0.694061955692553","0.742773687470628","1"
"Married, but separated","1999","Not Employed","no migration background","62","0.0172299324510743","0.0131066474342741","0.0213532174678746","2"
"Married, but separated","1999","Not Employed","direct migration background","26","","","","2"
"Married, but separated","1999","Not Employed","indirect migration background","6","","","","2"
"Married, but separated","1999","Employed","no migration background","156","0.0248881920926024","0.0212514858795204","0.0285248983056845","2"
"Married, but separated","1999","Employed","indirect migration background","9","","","","2"
"Married, but separated","1999","Employed","direct migration background","52","0.0477599318094071","0.0362116461507426","0.0593082174680717","2"
"Single","1999","Not Employed","no migration background","681","0.151956751855792","0.140581929851757","0.163331573859828","3"
"Single","1999","Not Employed","direct migration background","67","0.085908726146647","0.0676916123753923","0.104125839917902","3"
"Single","1999","Not Employed","indirect migration background","146","0.743643622395293","0.682044584578634","0.805242660211951","3"
"Single","1999","Employed","no migration background","2018","0.289537275271446","0.278949438780468","0.300125111762425","3"
"Single","1999","Employed","direct migration background","174","0.143532539993961","0.124546120941554","0.162518959046368","3"
"Single","1999","Employed","indirect migration background","279","0.691878508232699","0.647668866484045","0.736088149981354","3"
"Widowed","1999","Not Employed","direct migration background","88","0.149427857690084","0.126251909473088","0.172603805907079","5"
"Widowed","1999","Not Employed","no migration background","623","0.235221020048659","0.221781565463299","0.248660474634018","5"
"Widowed","1999","Not Employed","indirect migration background","2","","","","5"
"Widowed","1999","Employed","no migration background","116","0.0196318193754004","0.0163932051876777","0.0228704335631231","5"
"Widowed","1999","Employed","direct migration background","20","","","","5"
"Widowed","1999","Employed","indirect migration background","","","","","5"
"Divorced","2000","Not Employed","no migration background","358","0.0542134558765723","0.0490563464226364","0.0593705653305081","4"
"Divorced","2000","Not Employed","direct migration background","43","0.042187989642817","0.0315123454244504","0.0528636338611837","4"
"Divorced","2000","Not Employed","indirect migration background","4","","","","4"
"Divorced","2000","Employed","no migration background","938","0.0873591335911285","0.0824292976316374","0.0922889695506195","4"
"Divorced","2000","Employed","direct migration background","109","0.0738743231785307","0.0623356403190968","0.0854130060379647","4"
"Divorced","2000","Employed","indirect migration background","17","","","","4"
"Married","2000","Not Employed","no migration background","4561","0.566267157175484","0.554980168782611","0.577554145568358","1"
"Married","2000","Not Employed","direct migration background","1014","0.682690074887461","0.657972084441913","0.70740806533301","1"
"Married","2000","Not Employed","indirect migration background","55","0.208930259258034","0.158230292768945","0.259630225747124","1"
"Married","2000","Employed","direct migration background","1482","0.713466636913583","0.693520952180257","0.73341232164691","1"
"Married","2000","Employed","no migration background","7706","0.573685021084686","0.56505065606149","0.582319386107882","1"
"Married","2000","Employed","indirect migration background","182","0.301161991678101","0.26392263647474","0.338401346881463","1"
"Married, but separated","2000","Not Employed","direct migration background","34","0.0273008894865583","0.0186464848836815","0.0359552940894351","2"
"Married, but separated","2000","Not Employed","no migration background","111","0.0150014649871241","0.0122329883314905","0.0177699416427577","2"
"Married, but separated","2000","Not Employed","indirect migration background","4","","","","2"
"Married, but separated","2000","Employed","no migration background","278","0.0233134208360622","0.0206788555503763","0.0259479861217481","2"
"Married, but separated","2000","Employed","indirect migration background","9","","","","2"
"Married, but separated","2000","Employed","direct migration background","61","0.0319001444103625","0.0241478381932764","0.0396524506274485","2"
"Single","2000","Not Employed","direct migration background","145","0.121067285568724","0.103743182670081","0.138391388467366","3"
"Single","2000","Not Employed","no migration background","1172","0.142840116719219","0.134870962087176","0.150809271351262","3"
"Single","2000","Not Employed","indirect migration background","175","0.687274742512181","0.629458976286229","0.745090508738133","3"
"Single","2000","Employed","no migration background","3457","0.29430138084148","0.286344659710056","0.302258101972903","3"
"Single","2000","Employed","indirect migration background","375","0.644137326236589","0.605273615456462","0.683001037016717","3"
"Single","2000","Employed","direct migration background","290","0.163229377265594","0.146926025802756","0.179532728728432","3"
"Widowed","2000","Not Employed","no migration background","1204","0.2216778052416","0.21221767640242","0.231137934080781","5"
"Widowed","2000","Not Employed","direct migration background","126","0.126753760414439","0.109084908717302","0.144422612111576","5"
"Widowed","2000","Not Employed","indirect migration background","9","","","","5"
"Widowed","2000","Employed","no migration background","223","0.0213410436466436","0.0188178425317631","0.0238642447615242","5"
"Widowed","2000","Employed","direct migration background","32","0.0175295182319293","0.0117403087796741","0.0233187276841845","5"
"Widowed","2000","Employed","indirect migration background","","","","","5"
"Divorced","2001","Not Employed","no migration background","331","0.0558373403271316","0.0503419051600463","0.0613327754942169","4"
"Divorced","2001","Not Employed","direct migration background","38","0.046282875176995","0.034118894046516","0.058446856307474","4"
"Divorced","2001","Not Employed","indirect migration background","5","","","","4"
"Divorced","2001","Employed","no migration background","886","0.0920930934995391","0.086820599427508","0.0973655875715702","4"
"Divorced","2001","Employed","direct migration background","106","0.0789729949516874","0.0664930589588385","0.0914529309445362","4"
"Divorced","2001","Employed","indirect migration background","17","","","","4"
"Married","2001","Not Employed","no migration background","4080","0.55948395864794","0.547601918925133","0.571365998370747","1"
"Married","2001","Not Employed","direct migration background","857","0.680318618435953","0.653318191447691","0.707319045424214","1"
"Married","2001","Not Employed","indirect migration background","54","0.230160661466476","0.176111902198505","0.284209420734448","1"
"Married","2001","Employed","no migration background","6996","0.560315128726118","0.551264706407498","0.569365551044739","1"
"Married","2001","Employed","direct migration background","1342","0.697338395826642","0.676079665361469","0.718597126291815","1"
"Married","2001","Employed","indirect migration background","184","0.321409646793292","0.282164863465285","0.3606544301213","1"
"Married, but separated","2001","Not Employed","no migration background","113","0.0176559373967836","0.0145038843416702","0.0208079904518969","2"
"Married, but separated","2001","Not Employed","indirect migration background","6","","","","2"
"Married, but separated","2001","Not Employed","direct migration background","27","","","","2"
"Married, but separated","2001","Employed","no migration background","252","0.0233140361935466","0.0205625450718696","0.0260655273152236","2"
"Married, but separated","2001","Employed","direct migration background","57","0.0353535005598246","0.0268080064501209","0.0438989946695282","2"
"Married, but separated","2001","Employed","indirect migration background","6","","","","2"
"Single","2001","Not Employed","no migration background","1087","0.143438571655229","0.135049217096006","0.151827926214452","3"
"Single","2001","Not Employed","direct migration background","115","0.127420016888516","0.108114686680769","0.146725347096263","3"
"Single","2001","Not Employed","indirect migration background","159","0.657657518523995","0.596731833291754","0.718583203756235","3"
"Single","2001","Employed","no migration background","3223","0.303779683493956","0.295394074305554","0.312165292682358","3"
"Single","2001","Employed","direct migration background","260","0.168799155435762","0.151466105258299","0.186132205613225","3"
"Single","2001","Employed","indirect migration background","337","0.621643802546902","0.580889837243396","0.662397767850409","3"
"Widowed","2001","Not Employed","no migration background","1095","0.223584191972916","0.21361215113711","0.233556232808721","5"
"Widowed","2001","Not Employed","direct migration background","109","0.123693586266342","0.104632073337405","0.142755099195279","5"
"Widowed","2001","Not Employed","indirect migration background","9","","","","5"
"Widowed","2001","Employed","no migration background","197","0.0204980580868401","0.0179143650198761","0.0230817511538041","5"
"Widowed","2001","Employed","direct migration background","29","","","","5"
"Widowed","2001","Employed","indirect migration background","","","","","5"
"Divorced","2002","Not Employed","no migration background","352","0.0629322901023995","0.057206554077037","0.068658026127762","4"
"Divorced","2002","Not Employed","direct migration background","35","0.049239980339479","0.0364768282270945","0.0620031324518635","4"
"Divorced","2002","Not Employed","indirect migration background","5","","","","4"
"Divorced","2002","Employed","direct migration background","105","0.0760732231023056","0.063489168767651","0.0886572774369601","4"
"Divorced","2002","Employed","no migration background","940","0.0936170629726002","0.0885223324431203","0.0987117935020801","4"
"Divorced","2002","Employed","indirect migration background","19","","","","4"
"Married","2002","Not Employed","no migration background","4178","0.558580746527074","0.54687288211207","0.570288610942078","1"
"Married","2002","Not Employed","direct migration background","807","0.664830837494648","0.63698558507269","0.692676089916605","1"
"Married","2002","Not Employed","indirect migration background","61","0.243507084561403","0.189093495346588","0.297920673776217","1"
"Married","2002","Employed","no migration background","7803","0.556062471437098","0.547372655562405","0.56475228731179","1"
"Married","2002","Employed","direct migration background","1271","0.691718213086082","0.669799026245389","0.713637399926774","1"
"Married","2002","Employed","indirect migration background","188","0.3232767397216","0.283972316993808","0.362581162449392","1"
"Married, but separated","2002","Not Employed","no migration background","101","0.0155056257788596","0.0125924926251769","0.0184187589325422","2"
"Married, but separated","2002","Not Employed","direct migration background","32","0.0325751434808433","0.0221034880381937","0.0430467989234928","2"
"Married, but separated","2002","Not Employed","indirect migration background","7","","","","2"
"Married, but separated","2002","Employed","no migration background","264","0.0225010457368196","0.0199071808293547","0.0250949106442845","2"
"Married, but separated","2002","Employed","direct migration background","57","0.0399354429688738","0.0306411711233093","0.0492297148144383","2"
"Married, but separated","2002","Employed","indirect migration background","5","","","","2"
"Single","2002","Not Employed","no migration background","1220","0.149313119901344","0.140909954347204","0.157716285455483","3"
"Single","2002","Not Employed","direct migration background","121","0.134944885440046","0.114790773893793","0.155098996986299","3"
"Single","2002","Not Employed","indirect migration background","160","0.669293487252673","0.609647832010874","0.728939142494472","3"
"Single","2002","Employed","no migration background","3345","0.306306327666165","0.298244199417406","0.314368455914923","3"
"Single","2002","Employed","direct migration background","244","0.172787429977336","0.154842137769291","0.190732722185381","3"
"Single","2002","Employed","indirect migration background","332","0.635787904796046","0.595350623035152","0.676225186556939","3"
"Widowed","2002","Not Employed","no migration background","1059","0.213668217690323","0.204003660824452","0.223332774556195","5"
"Widowed","2002","Not Employed","direct migration background","109","0.118409153244984","0.0993506088447684","0.1374676976452","5"
"Widowed","2002","Not Employed","indirect migration background","6","","","","5"
"Widowed","2002","Employed","no migration background","206","0.0215130921873179","0.0189755294964502","0.0240506548781856","5"
"Widowed","2002","Employed","direct migration background","28","","","","5"
"Widowed","2002","Employed","indirect migration background","","","","","5"
"Divorced","2003","Not Employed","direct migration background","32","0.0485092792075148","0.0355942275328824","0.0614243308821472","4"
"Divorced","2003","Not Employed","no migration background","365","0.0654500574759415","0.059592420016116","0.071307694935767","4"
"Divorced","2003","Not Employed","indirect migration background","10","","","","4"
"Divorced","2003","Employed","no migration background","904","0.0952257598921562","0.0899559646917132","0.100495555092599","4"
"Divorced","2003","Employed","indirect migration background","16","","","","4"
"Divorced","2003","Employed","direct migration background","106","0.0876295277105759","0.0736563695136955","0.101602685907456","4"
"Married","2003","Not Employed","no migration background","4082","0.551996260508949","0.540218164164022","0.563774356853877","1"
"Married","2003","Not Employed","direct migration background","775","0.657724738536963","0.629201994624534","0.686247482449391","1"
"Married","2003","Not Employed","indirect migration background","59","0.219853845328532","0.168516535653485","0.27119115500358","1"
"Married","2003","Employed","no migration background","7247","0.545218489034255","0.536278580241563","0.554158397826947","1"
"Married","2003","Employed","direct migration background","1169","0.698470433460499","0.675791496444345","0.721149370476653","1"
"Married","2003","Employed","indirect migration background","188","0.33222913133621","0.292502311482683","0.371955951189737","1"
"Married, but separated","2003","Not Employed","no migration background","90","0.0140019120735823","0.0112190099985039","0.0167848141486608","2"
"Married, but separated","2003","Not Employed","direct migration background","31","0.0342728330191725","0.0233361988382216","0.0452094672001235","2"
"Married, but separated","2003","Not Employed","indirect migration background","5","","","","2"
"Married, but separated","2003","Employed","no migration background","291","0.0263735260991091","0.0234966133772829","0.0292504388209354","2"
"Married, but separated","2003","Employed","direct migration background","54","0.0311802321342224","0.0225911867492183","0.0397692775192265","2"
"Married, but separated","2003","Employed","indirect migration background","11","","","","2"
"Single","2003","Not Employed","direct migration background","117","0.145384497584042","0.124194744699201","0.166574250468884","3"
"Single","2003","Not Employed","no migration background","1254","0.158121053671578","0.149479618236336","0.16676248910682","3"
"Single","2003","Not Employed","indirect migration background","170","0.671299470917237","0.613070858544711","0.729528083289764","3"
"Single","2003","Employed","no migration background","3279","0.311493137860719","0.303178855320131","0.319807420401307","3"
"Single","2003","Employed","indirect migration background","325","0.625700762722361","0.584883486131122","0.666518039313601","3"
"Single","2003","Employed","direct migration background","222","0.166330623957803","0.147928550403261","0.184732697512345","3"
"Widowed","2003","Not Employed","no migration background","1057","0.210430716269949","0.200776524878586","0.220084907661312","5"
"Widowed","2003","Not Employed","indirect migration background","6","","","","5"
"Widowed","2003","Not Employed","direct migration background","108","0.114108651652308","0.0949955585304723","0.133221744774143","5"
"Widowed","2003","Employed","no migration background","197","0.0216890871137603","0.0190738836304","0.0243042905971207","5"
"Widowed","2003","Employed","direct migration background","22","","","","5"
"Widowed","2003","Employed","indirect migration background","","","","","5"
"Divorced","2004","Not Employed","direct migration background","35","0.0533950049284686","0.0399368535267704","0.0668531563301667","4"
"Divorced","2004","Not Employed","no migration background","388","0.0702761707201253","0.0642154620804769","0.0763368793597737","4"
"Divorced","2004","Not Employed","indirect migration background","6","","","","4"
"Divorced","2004","Employed","no migration background","898","0.0975591474313344","0.0921235708185955","0.102994724044073","4"
"Divorced","2004","Employed","direct migration background","97","0.0821855402090719","0.0681646850112619","0.0962063954068819","4"
"Divorced","2004","Employed","indirect migration background","19","","","","4"
"Married","2004","Not Employed","no migration background","4001","0.537254597479912","0.525432255787921","0.549076939171904","1"
"Married","2004","Not Employed","direct migration background","778","0.666826251592909","0.638610447570796","0.695042055615022","1"
"Married","2004","Not Employed","indirect migration background","65","0.21750848786599","0.167553901461013","0.267463074270968","1"
"Married","2004","Employed","no migration background","6915","0.53863527483235","0.52950315001853","0.547767399646169","1"
"Married","2004","Employed","indirect migration background","186","0.293114015722719","0.254968156122842","0.331259875322595","1"
"Married","2004","Employed","direct migration background","1086","0.681582928497096","0.657800463115162","0.705365393879031","1"
"Married, but separated","2004","Not Employed","no migration background","97","0.0153438048631887","0.0124293910083326","0.0182582187180447","2"
"Married, but separated","2004","Not Employed","direct migration background","33","0.0324380802078286","0.0218329097397386","0.0430432506759186","2"
"Married, but separated","2004","Not Employed","indirect migration background","3","","","","2"
"Married, but separated","2004","Employed","no migration background","273","0.0289392739812101","0.0258683486260239","0.0320101993363963","2"
"Married, but separated","2004","Employed","direct migration background","50","0.0367144045375025","0.0271138763570228","0.0463149327179821","2"
"Married, but separated","2004","Employed","indirect migration background","11","","","","2"
"Single","2004","Not Employed","no migration background","1322","0.16931674440558","0.160424527178681","0.178208961632479","3"
"Single","2004","Not Employed","direct migration background","125","0.140675760792721","0.119862560398319","0.161488961187124","3"
"Single","2004","Not Employed","indirect migration background","184","0.712921893652439","0.658142343972927","0.767701443331952","3"
"Single","2004","Employed","no migration background","3169","0.314885674410295","0.306377032914144","0.323394315906446","3"
"Single","2004","Employed","direct migration background","215","0.173552787369122","0.154218743243293","0.192886831494952","3"
"Single","2004","Employed","indirect migration background","331","0.665882182902883","0.626354355657884","0.705410010147882","3"
"Widowed","2004","Not Employed","direct migration background","101","0.106664902478072","0.0881863193868642","0.125143485569281","5"
"Widowed","2004","Not Employed","no migration background","1025","0.207808682531194","0.198188368156231","0.217428996906156","5"
"Widowed","2004","Not Employed","indirect migration background","4","","","","5"
"Widowed","2004","Employed","no migration background","192","0.0199806293448108","0.0174171834159105","0.022544075273711","5"
"Widowed","2004","Employed","direct migration background","26","","","","5"
"Widowed","2004","Employed","indirect migration background","","","","","5"
"Divorced","2005","Not Employed","no migration background","367","0.0720172332132429","0.0657742462056018","0.078260220220884","4"
"Divorced","2005","Not Employed","direct migration background","43","0.0576142734709144","0.0432439415711794","0.0719846053706495","4"
"Divorced","2005","Not Employed","indirect migration background","7","","","","4"
"Divorced","2005","Employed","no migration background","903","0.102120730782816","0.0964441859388847","0.107797275626748","4"
"Divorced","2005","Employed","indirect migration background","23","","","","4"
"Divorced","2005","Employed","direct migration background","78","0.0744988861012676","0.0605792719699329","0.0884185002326022","4"
"Married","2005","Not Employed","no migration background","3815","0.523837778707414","0.511776867085196","0.535898690329631","1"
"Married","2005","Not Employed","direct migration background","716","0.675701370470229","0.646831996875415","0.704570744065042","1"
"Married","2005","Not Employed","indirect migration background","69","0.207822772137792","0.160715993673624","0.254929550601959","1"
"Married","2005","Employed","no migration background","6501","0.526447231490667","0.517087147260539","0.535807315720794","1"
"Married","2005","Employed","direct migration background","1021","0.68253405292328","0.657858063833207","0.707210042013353","1"
"Married","2005","Employed","indirect migration background","193","0.298338387254246","0.260101267272647","0.336575507235845","1"
"Married, but separated","2005","Not Employed","no migration background","96","0.0157261728966351","0.0127216622258399","0.0187306835674303","2"
"Married, but separated","2005","Not Employed","indirect migration background","4","","","","2"
"Married, but separated","2005","Not Employed","direct migration background","32","0.0261475844402383","0.0163063457777102","0.0359888231027664","2"
"Married, but separated","2005","Employed","no migration background","265","0.0268499963222257","0.023819734505599","0.0298802581388524","2"
"Married, but separated","2005","Employed","direct migration background","58","0.0521159817405267","0.040333768031396","0.0638981954496574","2"
"Married, but separated","2005","Employed","indirect migration background","13","","","","2"
